# Parameters
$ K = 5
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-4.0926108756696128e-01	-6.5658967207866936e-01	-7.8239902654484106e-01	-8.2201356292664629e-01	-4.7803512302904122e-01	-4.0628968330271714e-01	-2.8873260871577433e-01	-1.0965964655093735e-01	-3.8170064876940629e-01	-6.2674632166876032e-01	-3.5145098943686159e-01	-4.9908423610323194e-01	-7.3998895007937959e-01	-2.6579515402960457e-01	-6.8873660353211763e-01	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.0832568916813861e-01	-6.5504788616774001e-01	-7.8264922932667869e-01	-8.2272357652968431e-01	-4.7534023953420046e-01	-4.0430228572662857e-01	-2.8681725825149740e-01	-1.0318160744336954e-01	-3.7783521696121974e-01	-6.2526623672630754e-01	-3.5060844469364411e-01	-5.0000352905794898e-01	-7.4149729949780718e-01	-2.6066420865241419e-01	-6.9000747576656041e-01	2.7396179089594752e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.0738478127404343e-01	-6.5345882899494057e-01	-7.8288271112390484e-01	-8.2341589930670966e-01	-4.7260697486845887e-01	-4.0228590442501272e-01	-2.8492962410200628e-01	-9.6668995898983395e-02	-3.7397409307942092e-01	-6.2376112639282688e-01	-3.4975625055008336e-01	-5.0092118966138788e-01	-7.4302466899683228e-01	-2.5548695315384079e-01	-6.9128395311911928e-01	2.7328178839045729e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.0643890586107129e-01	-6.5182257008379441e-01	-7.8309996096341139e-01	-8.2409055865522751e-01	-4.6983577953214867e-01	-4.0024056494187443e-01	-2.8307100769980242e-01	-9.0122585583701662e-02	-3.7011895257960348e-01	-6.2223141963221196e-01	-3.4889472572114166e-01	-5.0183712600444752e-01	-7.4457144559593869e-01	-2.5026369889508304e-01	-6.9256635237983388e-01	2.7260633669995822e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.0548861200870195e-01	-6.5013918380407498e-01	-7.8330147081974277e-01	-8.2474756662094995e-01	-4.6702711544023884e-01	-3.9816628618713379e-01	-2.8124270570236964e-01	-8.3543149840626552e-02	-3.6627147496031953e-01	-6.2067754037932144e-01	-3.4802419497633130e-01	-5.0275124126377424e-01	-7.4613799281744519e-01	-2.4499475672531681e-01	-6.9385498559565140e-01	2.7193555461385528e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.0453445578413866e-01	-6.4840874926873482e-01	-7.8348773515811510e-01	-8.2538691938181707e-01	-4.6418145603699995e-01	-3.9606308035662713e-01	-2.7944600913962775e-01	-7.6931462028754533e-02	-3.6243334303713115e-01	-6.1909990700807527e-01	-3.4714498918582642e-01	-5.0366343377167555e-01	-7.4772464972662567e-01	-2.3968043737547781e-01	-6.9515015975198891e-01	2.7126956319094777e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.0357700012253495e-01	-6.4663135024004192e-01	-7.8365925046674290e-01	-8.2600859675091787e-01	-4.6129928642143381e-01	-3.9393095287676128e-01	-2.7768220253632003e-01	-7.0288295918614185e-02	-3.5860624220254345e-01	-6.1749893180758908e-01	-3.4625744536359504e-01	-5.0457359709774185e-01	-7.4933172996138786e-01	-2.3432105190050548e-01	-6.9645217644970070e-01	2.7060848580673280e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.0261681470236121e-01	-6.4480707504569457e-01	-7.8381651477803282e-01	-8.2661256169960895e-01	-4.5838110348325622e-01	-3.9176990237509396e-01	-2.7595256300778770e-01	-6.3614426146129013e-02	-3.5479185966991833e-01	-6.1587502046722231e-01	-3.4536190670676920e-01	-5.0548162014253673e-01	-7.5095952075108052e-01	-2.2891691217109145e-01	-6.9776133157699527e-01	2.6995244820142323e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.0165447581546326e-01	-6.4293601650571486e-01	-7.8396002717815239e-01	-8.2719875990219538e-01	-4.5542741604918080e-01	-3.8957992067815633e-01	-2.7425835932755305e-01	-5.6910628725948272e-02	-3.5099188369941364e-01	-6.1422857157147037e-01	-3.4445872263044774e-01	-5.0638738724369703e-01	-7.5260828192397355e-01	-2.2346833141595018e-01	-6.9907791497581828e-01	2.6930157852863719e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.0069056623134386e-01	-6.4101827187094618e-01	-7.8409028730448360e-01	-8.2776711930355640e-01	-4.5243874503913567e-01	-3.8736099283784758e-01	-2.7260085096508241e-01	-5.0177681625469796e-02	-3.4720800280385478e-01	-6.1255997610561019e-01	-3.4354824879704260e-01	-5.0729077829483482e-01	-7.5427824490299933e-01	-2.1797562481560298e-01	-7.0040221010218284e-01	2.6865600740471609e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.9972567505512374e-01	-6.3905394277396632e-01	-7.8420779483043446e-01	-8.2831754971114502e-01	-4.4941562363206189e-01	-3.8511309718776415e-01	-2.7098128709208452e-01	-4.3416365400711393e-02	-3.4344190493238741e-01	-6.1086961697311093e-01	-3.4263084713926178e-01	-5.0819166887758982e-01	-7.5596961168934840e-01	-2.1243911014864095e-01	-7.0173449367992147e-01	2.6801586795862105e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.9876039757863868e-01	-6.3704313519329803e-01	-7.8431304893704568e-01	-8.2884994241280785e-01	-4.4635859744079021e-01	-3.8283620543084557e-01	-2.6940090555566348e-01	-3.6627463895138011e-02	-3.3969527662964938e-01	-6.0915786852578169e-01	-3.4170688587575343e-01	-5.0908993040723272e-01	-7.5768255383353555e-01	-2.0685910849140035e-01	-7.0307503534730509e-01	2.6738129588235187e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.9779533512406984e-01	-6.3498595943174674e-01	-7.8440654777083707e-01	-8.2936416982192540e-01	-4.4326822469548544e-01	-3.8053028275974893e-01	-2.6786093181663762e-01	-2.9811765002487559e-02	-3.3596980216813649e-01	-6.0742509610773310e-01	-3.4077673951838333e-01	-5.0998543029218613e-01	-7.5941721139360163e-01	-2.0123594497194408e-01	-7.0442409729595123e-01	2.6675242948182714e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-3.9683109487947615e-01	-6.3288253010978379e-01	-7.8448878788729026e-01	-8.2986008515137266e-01	-4.4014507643502787e-01	-3.7819528801135904e-01	-2.6636257785131723e-01	-2.2970061494563061e-02	-3.3226716265135903e-01	-6.0567165561421543e-01	-3.3984078887008384e-01	-5.1087803210786265e-01	-7.6117369188013162e-01	-1.9556994957920995e-01	-7.0578193390141630e-01	2.6612940972815715e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-3.9586828972556165e-01	-6.3073296617484720e-01	-7.8456026367936049e-01	-8.3033752211787415e-01	-4.3698973670567409e-01	-3.7583117385689513e-01	-2.6490704101504720e-01	-1.6103151914888043e-02	-3.2858903508531878e-01	-6.0389789306647002e-01	-3.3889942101214759e-01	-5.1176759578520103e-01	-7.6295206918784897e-01	-1.8986145802813509e-01	-7.0714879134487196e-01	2.6551238030923581e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-3.9490753805295836e-01	-6.2853739092749306e-01	-7.8462146679041134e-01	-8.3079629467834493e-01	-4.3380280276621408e-01	-3.7343788702904823e-01	-2.6349550286581391e-01	-9.2118415390098907e-03	-3.2493709141578669e-01	-6.0210414420374125e-01	-3.3795302927980009e-01	-5.1265397781430910e-01	-7.6475238251358224e-01	-1.8411081268151155e-01	-7.0852490722522099e-01	2.6490148768156856e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-3.9394946356929494e-01	-6.2629593206528988e-01	-7.8467288551091641e-01	-8.3123619679979843e-01	-4.3058488529879424e-01	-3.7101536858761441e-01	-2.6212912794625137e-01	-2.2969434021593142e-03	-3.2131299752881448e-01	-6.0029073409366684e-01	-3.3700201322483514e-01	-5.1353703146358887e-01	-7.6657463526047853e-01	-1.7831836352927663e-01	-7.0991051016101514e-01	2.6429688112224663e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-3.9299469509524804e-01	-6.2400872174542632e-01	-7.8471500415832229e-01	-8.3165700226451178e-01	-4.2733660862449396e-01	-3.6856355422508891e-01	-2.6080906252240399e-01	4.6407206051674674e-03	-3.1771841221187336e-01	-5.9845797676228052e-01	-3.3604677856405274e-01	-5.1441660701474712e-01	-7.6841879392842216e-01	-1.7248446922586846e-01	-7.1130581938151216e-01	2.6369871278097081e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-3.9204386634877059e-01	-6.2167589666694933e-01	-7.8474830243941507e-01	-8.3205846451208787e-01	-4.2405861092263525e-01	-3.6608237461367465e-01	-2.5953643327764908e-01	1.1600318573248808e-02	-3.1415498607301001e-01	-5.9660617484492173e-01	-3.3508773711219642e-01	-5.1529255201408930e-01	-7.7028478699069503e-01	-1.6660949818619938e-01	-7.1271104430620014e-01	2.6310713773201719e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-3.9109761571662083e-01	-6.1929759817358765e-01	-7.8477325479457238e-01	-8.3244031652012918e-01	-4.2075154445275847e-01	-3.6357175579516132e-01	-2.5831234596024422e-01	1.8581007340495698e-02	-3.1062436041537089e-01	-5.9473561925936802e-01	-3.3412530669804513e-01	-5.1616471154046262e-01	-7.7217250375702728e-01	-1.6069382974072463e-01	-7.1412638411213802e-01	2.6252231402602959e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-3.9015658601231223e-01	-6.1687397237810337e-01	-7.8479032972327190e-01	-8.3280227072522672e-01	-4.1741607577807616e-01	-3.6103161961510533e-01	-2.5713788398303511e-01	2.5581931191994003e-02	-3.0712816606448901e-01	-5.9284658890257336e-01	-3.3315991106228121e-01	-5.1703292849025417e-01	-7.7408179322329718e-01	-1.5473785534997408e-01	-7.1555202728839484e-01	2.6194440274151556e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-3.8922142421954997e-01	-6.1440517030913910e-01	-7.8479998909025794e-01	-8.3314401898601109e-01	-4.1405288598915591e-01	-3.5846188420273095e-01	-2.5601410697394827e-01	3.2602220489251890e-02	-3.0366802214571936e-01	-5.9093935037240541e-01	-3.3219197973571413e-01	-5.1789704387978297e-01	-7.7601246290827297e-01	-1.4874197987881593e-01	-7.1698815117695769e-01	2.6137356803590825e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-3.8829278122017780e-01	-6.1189134808149226e-01	-7.8480268741177239e-01	-8.3346523258999861e-01	-4.1066267092648739e-01	-3.5586246449792608e-01	-2.5494204927599906e-01	3.9640990231403883e-02	-3.0024553480927774e-01	-5.8901415771584031e-01	-3.3122194789641762e-01	-5.1875689716547568e-01	-7.7796427767792631e-01	-1.4270662293059899e-01	-7.1843492149940225e-01	2.6080997719605139e+00
