# Parameters
$ K = 1
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-3.6434179540128953e-01	-5.2929356345206602e-01	-1.9606024863995705e-01	-2.2587621269411584e-01	-1.2741166126988119e+00	-2.3050580527614620e-01	-8.7222771694250500e-01	-8.6558346501798522e-01	-4.0962618235076709e-01	-2.7315924500105021e-01	-5.6751442306754918e-01	-4.5529411897705807e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.6616828705829846e-01	-5.3193803151849595e-01	-1.9704106319680348e-01	-2.2700894653689380e-01	-1.2804178585588202e+00	-2.3165087818804511e-01	-8.7656147146096519e-01	-8.6989721131863573e-01	-4.1167711738796575e-01	-2.7452436713681916e-01	-5.7034944250443542e-01	-4.5757417042223320e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.6800435257006336e-01	-5.3457815442965650e-01	-1.9802282635862220e-01	-2.2814840680494558e-01	-1.2865770693068099e+00	-2.3278062850322803e-01	-8.8083893748502418e-01	-8.7418161807498673e-01	-4.1373356695046554e-01	-2.7588797696180173e-01	-5.7317896971338800e-01	-4.5986129799190173e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.6985000383230898e-01	-5.3721340708291432e-01	-1.9900541914078240e-01	-2.2929462464636802e-01	-1.2925892329356281e+00	-2.3389443958330941e-01	-8.8505782969239688e-01	-8.7843517783832348e-01	-4.1579538742079464e-01	-2.7724982496808681e-01	-5.7600241717995904e-01	-4.6215537028279030e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.7170525158710999e-01	-5.3984325561523450e-01	-1.9998871994826239e-01	-2.3044763099746246e-01	-1.2984493833481494e+00	-2.3499169388503238e-01	-8.8921585835015005e-01	-8.8265636893494270e-01	-4.1786243110391386e-01	-2.7860965725836756e-01	-5.7881918786891562e-01	-4.6445625179454147e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.7357010539105318e-01	-5.4246715749829066e-01	-2.0097260456579763e-01	-2.3160745657090137e-01	-1.3041526094463833e+00	-2.3607177365818210e-01	-8.9331073183273024e-01	-8.8684365639783302e-01	-4.1993454617940773e-01	-2.7996721557872478e-01	-5.8162867534637386e-01	-4.6676380287397784e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.7544457358286609e-01	-5.4508456164407471e-01	-2.0195694614952997e-01	-2.3277413184360626e-01	-1.3096940643407993e+00	-2.3713406166393133e-01	-8.9734015921575250e-01	-8.9099549294257618e-01	-4.2201157665453876e-01	-2.8132223735606848e-01	-5.8443026391408970e-01	-4.6907787965987252e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.7732866325050707e-01	-5.4769490852123770e-01	-2.0294161522023252e-01	-2.3394768704432722e-01	-1.3150689746522970e+00	-2.3817794191252553e-01	-9.0130185294178511e-01	-8.9511031998723034e-01	-4.2409336231823119e-01	-2.8267445574035299e-01	-5.8722332875615624e-01	-4.7139833402828585e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.7922238019771731e-01	-5.5029763028238865e-01	-2.0392647965815938e-01	-2.3512815214092403e-01	-1.3202726498778139e+00	-2.3920280041910522e-01	-9.0519353155397175e-01	-8.9918656871585456e-01	-4.2617973869605258e-01	-2.8402359965168239e-01	-5.9000723609834982e-01	-4.7372501353852547e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.8112572891003066e-01	-5.5289215090256472e-01	-2.0491140469959057e-01	-2.3631555682733815e-01	-1.3253004917892663e+00	-2.4020802597636534e-01	-9.0901292249297039e-01	-9.0322266118520289e-01	-4.2827053700626522e-01	-2.8536939383241688e-01	-5.9278134338034860e-01	-4.7605776137979688e-01	0
