# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-1.2995784927415011e+00	-5.6220518535924424e-01	-1.1367320966445589e+00	-5.2226335344247055e-01	-3.5754376147092576e-01	-6.3280977959520113e-01	-1.0992450350437910e+00	-6.0164335943317826e-01	-8.4609475319966931e-01	-3.1709630639426656e-01	-5.3306910734981072e-01	-1.0743018278958014e+00	-4.4347030355301759e-01	-2.3532770639199443e-01	-2.5189082278117908e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-1.3087347836353704e+00	-5.7290799271719650e-01	-1.1443541039507956e+00	-5.3005689751457408e-01	-3.6104019623747519e-01	-6.4081961338518123e-01	-1.1092760394328525e+00	-6.0941498498666558e-01	-8.5411783760166016e-01	-3.2179568533597280e-01	-5.4011094859731734e-01	-1.0827927382338369e+00	-4.4777468484660826e-01	-2.3981439321087450e-01	-2.5481385246621202e-01	3.3273206422480488e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-1.3178610405033153e+00	-5.8373872494519652e-01	-1.1519870846352469e+00	-5.3793975689261775e-01	-3.6458996449170372e-01	-6.4892162919797647e-01	-1.1193615384648601e+00	-6.1727783173715545e-01	-8.6219723007727167e-01	-3.2655845772539360e-01	-5.4723897189072046e-01	-1.0913074579927959e+00	-4.5213721249428396e-01	-2.4437273422528411e-01	-2.5778492024769561e-01	3.3190927894213438e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-1.3269528998457578e+00	-5.9469567976567805e-01	-1.1596290416299500e+00	-5.4591132490346095e-01	-3.6819370280912678e-01	-6.5711522319013005e-01	-1.1294987295479262e+00	-6.2523159660124383e-01	-8.7033139426604256e-01	-3.3138485438164561e-01	-5.5445293116554251e-01	-1.0998435597399050e+00	-4.5655842485152193e-01	-2.4900325671900930e-01	-2.6080461564615620e-01	3.3109385432271696e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-1.3360058714829099e+00	-6.0577695978529023e-01	-1.1672778906019081e+00	-5.5397089586916204e-01	-3.7185203159050173e-01	-6.6539967893692098e-01	-1.1396846315622324e+00	-6.3327588448426153e-01	-8.7851867389467719e-01	-3.3627506668052676e-01	-5.6175249339565292e-01	-1.1083985039817852e+00	-4.6103883898955172e-01	-2.5370645399371472e-01	-2.6387351249834251e-01	3.3028574522414633e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-1.3450153387001098e+00	-6.1698046546491481e-01	-1.1749314577185830e+00	-5.6211766082359882e-01	-3.7556555327734403e-01	-6.7377416225427267e-01	-1.1499160795980372e+00	-6.4141020364637535e-01	-8.8675728847621715e-01	-3.4122924404677507e-01	-5.6913723427589435e-01	-1.1169696367389474e+00	-4.6557894876540390e-01	-2.5848278280929132e-01	-2.6699216718616336e-01	3.2948490486606437e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-1.3539765586557715e+00	-6.2830388813250571e-01	-1.1825874774464697e+00	-5.7035070316876435e-01	-3.7933485048737214e-01	-6.8223771594926286e-01	-1.1601897197985140e+00	-6.4963396096984916e-01	-8.9504532900723177e-01	-3.4624749136217053e-01	-5.7660663382120458e-01	-1.1255541872003190e+00	-4.7017922280833263e-01	-2.6333266072852307e-01	-2.7016111678167248e-01	3.2869128482795817e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-1.3628846630688098e+00	-6.3974470306525055e-01	-1.1902435903925603e+00	-5.7866899427932750e-01	-3.8316048406923298e-01	-6.9078925451090567e-01	-1.1705020043339756e+00	-6.5794645713492150e-01	-9.0338075367692494e-01	-3.5132986629070112e-01	-5.8416007188963626e-01	-1.1341492654708856e+00	-4.7484010242194380e-01	-2.6825646336659781e-01	-2.7338087710699754e-01	3.2790483504822712e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-1.3717346592025879e+00	-6.5130016266948043e-01	-1.1978973411992733e+00	-5.8707138906504763e-01	-3.8704299107606194e-01	-6.9942755875418305e-01	-1.1808491865357629e+00	-6.6634688171281264e-01	-9.1176138360325032e-01	-3.5647637652248493e-01	-5.9179682363766195e-01	-1.1427518604263611e+00	-4.7956199940161470e-01	-2.7325452154645730e-01	-2.7665194070835919e-01	3.2712550382459615e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-1.3805214311627174e+00	-6.6296728978875130e-01	-1.2055461765041564e+00	-5.9555662150165978e-01	-3.9098288265775533e-01	-7.0815127043166082e-01	-1.1912273162198521e+00	-6.7483430818556267e-01	-9.2018489861233455e-01	-3.6168697693863339e-01	-5.9951605491719950e-01	-1.1513588376895763e+00	-4.8434529376712832e-01	-2.7832711836143847e-01	-2.7997477474360188e-01	3.2635323781595047e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-1.3892397415261546e+00	-6.7474287117248133e-01	-1.2131874429764729e+00	-6.0412330014192250e-01	-3.9498064187212917e-01	-7.1695888682844766e-01	-1.2016322352319655e+00	-6.8340768890356751e-01	-9.2864883307877955e-01	-3.6696156669977986e-01	-6.0731681762488354e-01	-1.1599669377440369e+00	-4.8919033141077456e-01	-2.8347448614720128e-01	-2.8334981878296939e-01	3.2558798204567059e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-1.3978842333190864e+00	-6.8662345113949241e-01	-1.2208183854435091e+00	-6.1276990361967820e-01	-3.9903672141551078e-01	-7.2584875535770976e-01	-1.2120595732477146e+00	-6.9206584999297527e-01	-9.3715057184569894e-01	-3.7229998626158034e-01	-6.1519804501525865e-01	-1.1685727742009167e+00	-4.9409742166154774e-01	-2.8869680336548803e-01	-2.8677748252319868e-01	3.2482967990655056e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-1.4064494323610990e+00	-6.9860532547278453e-01	-1.2284361451202668e+00	-6.2149477616089277e-01	-4.0315154127365543e-01	-7.3481906817547071e-01	-1.2225047438629737e+00	-7.0080748622643474e-01	-9.4568734624461104e-01	-3.7770201432110362e-01	-6.2315854699075945e-01	-1.1771728322364792e+00	-4.9906683476650071e-01	-2.9399419140286898e-01	-2.9025814341538370e-01	3.2407827316738400e+00
