# Parameters
$ K = 4
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-4.5725835081133226e-01	-1.8384287762148159e+00	-1.4576489736471226e-01	-3.8849588001423757e-01	-6.0817986774654409e-01	-4.3541386686256439e-01	-2.6250318628053909e-01	-1.8643670959340763e-01	-4.5918017209996737e-01	-8.5418991155738377e-01	-3.2782499356354244e-01	-2.4156151466249837e-01	-4.0992184320367370e-01	-2.4552409979955195e-01	-4.6567179907734252e-01	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.6552622197979793e-01	-1.8509358870529560e+00	-1.5117381398179194e-01	-3.9300850908882073e-01	-6.1291461127700375e-01	-4.3969445481667047e-01	-2.7889844157731730e-01	-1.9263298295368445e-01	-4.6801818310954707e-01	-8.6255865680729815e-01	-3.3054253524681754e-01	-2.4454918034413414e-01	-4.1460660189066362e-01	-2.5122641277633456e-01	-4.7109988806008402e-01	2.9870400928953615e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.7390265725289782e-01	-1.8631965793332101e+00	-1.5667945889530754e-01	-3.9760731405567384e-01	-6.1769505618222598e-01	-4.4405180250705767e-01	-2.9554994842030369e-01	-1.9902304021524730e-01	-4.7700730832014282e-01	-8.7099832805425215e-01	-3.3329280273158651e-01	-2.4760607401054058e-01	-4.1937747450557683e-01	-2.5705074836602859e-01	-4.7660579981526147e-01	2.9796527316172052e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.8238651584802161e-01	-1.8751973675311338e+00	-1.6228202970454886e-01	-4.0229380871761955e-01	-6.2252144533278264e-01	-4.4848706290628920e-01	-3.1245156327932810e-01	-2.0561014020088161e-01	-4.8614861524820274e-01	-8.7950810004740976e-01	-3.3607634908670148e-01	-2.5073365930667157e-01	-4.2423676398000720e-01	-2.6299895243246263e-01	-4.8219026734611564e-01	2.9723309018263468e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.9097650928963382e-01	-1.8869247150955815e+00	-1.6798165265928125e-01	-4.0706949601519726e-01	-6.2739400547602187e-01	-4.5300135638663791e-01	-3.2959658386807611e-01	-2.1239742206480902e-01	-4.9544304702548836e-01	-8.8808704922165949e-01	-3.3889373526144950e-01	-2.5393339719417096e-01	-4.2918678185950465e-01	-2.6907284619760274e-01	-4.8785399575577454e-01	2.9650742762865878e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.9967119803543425e-01	-1.8983650612711822e+00	-1.7377838070059534e-01	-4.1193586461605408e-01	-6.3231294596009457e-01	-4.5759576684879066e-01	-3.4697774180207358e-01	-2.1938789114713528e-01	-5.0489141099028678e-01	-8.9673414851931588e-01	-3.4174552968260069e-01	-2.5720674328476323e-01	-4.3422984169853129e-01	-2.7527422087991116e-01	-4.9359765951579049e-01	2.9578825155282504e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.0846898835322452e-01	-1.9095048490899351e+00	-1.7967219162347756e-01	-4.1689438527595579e-01	-6.3727845739063060e-01	-4.6227133773016932e-01	-3.6458719672892592e-01	-2.2658440425349735e-01	-5.1449436672029747e-01	-9.0544826202206030e-01	-3.4463230779858517e-01	-2.6055514503098048e-01	-4.3936825187189166e-01	-2.8160483190066454e-01	-4.9942189958557898e-01	2.9507552677195745e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.1736812947011124e-01	-1.9203305544628901e+00	-1.8566298637004297e-01	-4.2194650696427022e-01	-6.4229071021779183e-01	-4.6702906790021115e-01	-3.8241653202870285e-01	-2.3398965437267333e-01	-5.2425241350754082e-01	-9.1422813939420089e-01	-3.4755465156830423e-01	-2.6398003877430720e-01	-4.4460430778416909e-01	-2.8806639263824207e-01	-5.0532732037747730e-01	2.9436921685395698e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.2636671101527166e-01	-1.9308287162926545e+00	-1.9175058746169768e-01	-4.2709365274716055e-01	-6.4734985325143612e-01	-4.7186990745082080e-01	-4.0045675217845234e-01	-2.4160615484859943e-01	-5.3416587727910714e-01	-9.2307241013960384e-01	-3.5051314889214724e-01	-2.6748284665131472e-01	-4.4994028346050663e-01	-2.9466056771102744e-01	-5.1131448656222933e-01	2.9366928410527033e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.3546266077675697e-01	-1.9409859675175432e+00	-1.9793473757774074e-01	-4.3233721542227682e-01	-6.5245601210225757e-01	-4.7679475339116928e-01	-4.1869828186999264e-01	-2.4943622302713012e-01	-5.4423489697140948e-01	-9.3197957767608119e-01	-3.5350839298285119e-01	-2.7106497335884921e-01	-4.5537842250414889e-01	-3.0138896577047875e-01	-5.1738391970994291e-01	2.9297568955858293e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-5.4465374279198731e-01	-1.9507890669881314e+00	-2.0421509828702972e-01	-4.3767855289930879e-01	-6.5760928754687054e-01	-4.8180444525688065e-01	-4.3713096696438630e-01	-2.5748196340202723e-01	-5.5445941036990765e-01	-9.4094801323267496e-01	-3.5654098167394005e-01	-2.7472780277985320e-01	-4.6092092840857596e-01	-3.0825313178709013e-01	-5.2353609476179164e-01	2.9228839296078553e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-5.5393755579054782e-01	-1.9602249320673393e+00	-2.1059124893834658e-01	-4.4311898332150396e-01	-6.6280975381495355e-01	-4.8689976064456303e-01	-4.5574407735976369e-01	-2.6574525028902135e-01	-5.6483913943089825e-01	-9.4997594957701037e-01	-3.5961151666358177e-01	-2.7847269447192474e-01	-4.6656995421484387e-01	-3.1525453881345822e-01	-5.2977143632808699e-01	2.9160735276126375e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-5.6331153200663431e-01	-1.9692806718357558e+00	-2.1706268571402237e-01	-4.4865977992408473e-01	-6.6805745679675033e-01	-4.9208141068348116e-01	-4.7452631184155625e-01	-2.7422771006142294e-01	-5.7537357510711884e-01	-9.5906147458195923e-01	-3.6272060269182282e-01	-2.8230098002126108e-01	-4.7232759150785408e-01	-3.2239457921047293e-01	-5.3609031480874891e-01	2.9093252610056557e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-5.7277293637715831e-01	-1.9779436207749634e+00	-2.2362882085018593e-01	-4.5430216562645254e-01	-6.7335241216943875e-01	-4.9735003545700834e-01	-4.9346580497564302e-01	-2.8293070298557460e-01	-5.8606196170439917e-01	-9.6820252464295065e-01	-3.6586884664931657e-01	-2.8621395926517218e-01	-4.7819585874880360e-01	-3.2967455532483314e-01	-5.4249304233273066e-01	2.9026386879950827e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-5.8231886613987460e-01	-1.9862013727932699e+00	-2.3028898202576112e-01	-4.6004730735616906e-01	-6.7869460344115395e-01	-5.0270619938727557e-01	-5.1255013609552214e-01	-2.9185530469952342e-01	-5.9690328080258825e-01	-9.7739687795975927e-01	-3.6905685661581006e-01	-2.9021289638690767e-01	-4.8417668894495597e-01	-3.3709566960863119e-01	-5.4897986851356617e-01	2.8960133534878763e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-5.9194625084422725e-01	-1.9940418154505104e+00	-2.3704241192097975e-01	-4.6589631010393817e-01	-6.8408397991170999e-01	-5.0815038659716472e-01	-5.3176634042437454e-01	-3.0100228738357626e-01	-6.0789623478035471e-01	-9.8664214769908953e-01	-3.7228524082684361e-01	-2.9429901588711510e-01	-4.9027191666218073e-01	-3.4465901417471922e-01	-5.5555097601892156e-01	2.8894487889916212e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-6.0165185278565647e-01	-2.0014531642316951e+00	-2.4388826794481122e-01	-4.7185021071019767e-01	-6.8952045454946809e-01	-5.1368299626448954e-01	-5.5110092236191477e-01	-3.1037210067690674e-01	-6.1903922999029592e-01	-9.9593577505719921e-01	-3.7555460656730749e-01	-2.9847349843681859e-01	-4.9648326439044038e-01	-3.5236555978496070e-01	-5.6220647595290696e-01	2.8829445125228497e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-6.1143226787211891e-01	-2.0084239967131690e+00	-2.5082562212925086e-01	-4.7790997138546776e-01	-6.9500390178413241e-01	-5.1930433798379338e-01	-5.7053987095423364e-01	-3.1996485240009503e-01	-6.3033035963798434e-01	-1.0052750222447238e+00	-3.7886555899072366e-01	-3.0273747661738987e-01	-5.0281232827752087e-01	-3.6021614427230253e-01	-5.6894640305085997e-01	2.8765000285226612e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-6.2128392692940038e-01	-2.0149432864599586e+00	-2.5785346118697311e-01	-4.8407647296833273e-01	-7.0053415521576468e-01	-5.2501462715176128e-01	-5.9006867755257397e-01	-3.2978028914938867e-01	-6.4176738642622788e-01	-1.0146569654191762e+00	-3.8221869986335438e-01	-3.0709203055359846e-01	-5.0926056325189073e-01	-3.6821146040193414e-01	-5.7577071068746022e-01	2.8701148277805064e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-6.3120309744952829e-01	-2.0210004364890013e+00	-2.6497068672737489e-01	-4.9035050792676255e-01	-7.0611100524074233e-01	-5.3081398039269012e-01	-6.0967235565418731e-01	-3.3981777683454439e-01	-6.5334772503377503e-01	-1.0240784875939644e+00	-3.8561462623248077e-01	-3.1153818344642381e-01	-5.1582926756153180e-01	-3.7635204318157311e-01	-5.8267926570028217e-01	2.8637883873670398e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-6.4118588578424762e-01	-2.0265853121301585e+00	-2.7217611562459004e-01	-4.9673277311060676e-01	-7.1173419659604031e-01	-5.3670241104085037e-01	-6.2933546290527120e-01	-3.5007628123837103e-01	-6.6506842450601378e-01	-1.0335362715564405e+00	-3.8905392901847641e-01	-3.1607689701296643e-01	-5.2251956676200961e-01	-3.8463825663621493e-01	-5.8967184303234887e-01	2.8575201705770441e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-6.5122823978313094e-01	-2.0316882731153756e+00	-2.7946848052964884e-01	-5.0322386226524340e-01	-7.1740342582373007e-01	-5.4267982469686471e-01	-6.4904212523249816e-01	-3.6055434868245340e-01	-6.7692615064380712e-01	-1.0430267928312700e+00	-3.9253719153057964e-01	-3.2070906684142986e-01	-5.2933239719383696e-01	-3.9307028006848177e-01	-5.9674812019882695e-01	2.8513096268834470e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-6.6132595187338550e-01	-2.0363002047262002e+00	-2.8684643051758246e-01	-5.0982425831884948e-01	-7.2311833865838482e-01	-5.4874601487542607e-01	-6.6877606305609127e-01	-3.7125008689003747e-01	-6.8891716848544238e-01	-1.0525463127293766e+00	-3.9606498790656980e-01	-3.2543551766983286e-01	-5.3626848899638602e-01	-4.0164809383197020e-01	-6.0390767158478476e-01	2.8451561919035302e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-6.7147466257597999e-01	-2.0404125478309663e+00	-2.9430853185903533e-01	-5.1653432545829936e-01	-7.2887852734075520e-01	-5.5490065876180694e-01	-6.8852061952374388e-01	-3.8216114614361429e-01	-7.0103732498567162e-01	-1.0620908715268209e+00	-3.9963788147686391e-01	-3.3025699859782365e-01	-5.4332834871317370e-01	-4.1037146465179980e-01	-6.1114996258287380e-01	2.8390592873784946e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-6.8166986445028266e-01	-2.0440173276455575e+00	-3.0185326890475156e-01	-5.2335430101150038e-01	-7.3468352786194158e-01	-5.6114331309459675e-01	-7.0825879069121456e-01	-3.9328470084135153e-01	-7.1328203200491413e-01	-1.0716562818222002e+00	-4.0325642305390103e-01	-3.3517417824169354e-01	-5.5051224155122980e-01	-4.1923993053381586e-01	-6.1847434358193110e-01	2.8330183211676014e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-6.9190690645690489e-01	-2.0471071810556563e+00	-3.0947904507028973e-01	-5.3028428715690668e-01	-7.4053281714315811e-01	-5.6747341019205699e-01	-7.2797325756216158e-01	-4.0461743156310570e-01	-7.2564624973084246e-01	-1.0812381221253835e+00	-4.0692114914800265e-01	-3.4018763984349126e-01	-5.5782017336545653e-01	-4.2825278531160782e-01	-6.2588004381979456e-01	2.8270326872581637e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-7.0218099872616346e-01	-2.0496753823438585e+00	-3.1718418390744896e-01	-5.3732424248405608e-01	-7.4642581015715692e-01	-5.7389025413929429e-01	-7.4764641988698233e-01	-4.1615550776329929e-01	-7.3812447066358233e-01	-1.0908317307347934e+00	-4.1063258011127490e-01	-3.4529787634594078e-01	-5.6525187244733965e-01	-4.3740906288865739e-01	-6.3336616511612109e-01	2.8211017657927111e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-7.1248721771724632e-01	-2.0517158671718181e+00	-3.2496693024817302e-01	-5.4447397343225434e-01	-7.5236185699836444e-01	-5.8039301715317804e-01	-7.6726043160808566e-01	-4.2789457121434765e-01	-7.5071070430463127e-01	-1.1004321999646776e+00	-4.1439121821148533e-01	-3.5050528544575382e-01	-5.7280677120601908e-01	-4.4670752124144764e-01	-6.4093167550365959e-01	2.8152249231147644e+00
