# Parameters
$ K = 1
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-3.8773551677078633e-01	-8.6375122950213989e-01	-3.3374998739678885e-01	-2.1396667069961683e-01	-2.8507266572174567e-01	-5.6813980965714850e-01	-6.1123404211261501e-01	-2.8317230196632009e-01	-5.7838472974604582e-01	-1.3613724957351744e-01	-2.9068289930508584e-02	-7.6510828185435434e-02	-1.8210815821605986e-01	-4.2846194330750126e-02	-8.0534905598297929e-02	-5.8872296988705913e-02	-6.1935463928403586e-02	-1.1948072269742502e-01	-1.0226546473814027e-01	-1.3039918502873193e-01	-4.5283665757591372e-02	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.8967546327706232e-01	-8.6806431145056306e-01	-3.3541993705334217e-01	-2.1503281950949082e-01	-2.8649282831600048e-01	-5.7097509053048323e-01	-6.1429309642319363e-01	-2.8459014925157522e-01	-5.8127826404891159e-01	-1.3681866143713045e-01	-2.9213310094428339e-02	-7.6893244382915171e-02	-1.8301950619202301e-01	-4.3060540279802238e-02	-8.0936471463187845e-02	-5.9166094344818482e-02	-6.2245376984868324e-02	-1.2007769829547628e-01	-1.0277728347799825e-01	-1.3105141083617250e-01	-4.5509794702331727e-02	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.9161780344657227e-01	-8.7236538518053619e-01	-3.3709216642310857e-01	-2.1609134484489845e-01	-2.8790223910806290e-01	-5.7379903363959928e-01	-6.1735772708848657e-01	-2.8601190522079128e-01	-5.8417479333885225e-01	-1.3750148519133751e-01	-2.9357660246160613e-02	-7.7275340674241549e-02	-1.8393240949266348e-01	-4.3275099230305508e-02	-8.1335735282333343e-02	-5.9458711340900014e-02	-6.2555739852626704e-02	-1.2067374083576528e-01	-1.0329005331677886e-01	-1.3170404021936846e-01	-4.5735310556761888e-02	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.9356231724495394e-01	-8.7665344982153481e-01	-3.3876649287225857e-01	-2.1714186137506439e-01	-2.8930036784543922e-01	-5.7661087858449978e-01	-6.2042764108128790e-01	-2.8743747356002930e-01	-5.8707397242362491e-01	-1.3818566079400271e-01	-2.9501298737765035e-02	-7.7657050004702632e-02	-1.8484677826392254e-01	-4.3489845304198221e-02	-8.1732568574096262e-02	-5.9750068905095759e-02	-6.2866519531156323e-02	-1.2126873339777623e-01	-1.0380372579407753e-01	-1.3235698779288418e-01	-4.5960161172855882e-02	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.9550877959694813e-01	-8.8092748987727820e-01	-3.4044272969416439e-01	-2.1818397888216426e-01	-2.9068667812526072e-01	-5.7940985410186374e-01	-6.2350253832314972e-01	-2.8886675524718913e-01	-5.8997544846879313e-01	-1.3887112682592434e-01	-2.9644183278763038e-02	-7.8038303947602153e-02	-1.8576252094962925e-01	-4.3704752022230516e-02	-8.2126841013979920e-02	-6.0040086754705159e-02	-6.3177682345275057e-02	-1.2186255724380006e-01	-1.0431825129693086e-01	-1.3301016671749782e-01	-4.6184293521535205e-02	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.9745696035711642e-01	-8.8518647552945429e-01	-3.4212068609515767e-01	-2.1921730241039272e-01	-2.9206062763852519e-01	-5.8219517829784451e-01	-6.2658211163825572e-01	-2.9029964852337936e-01	-5.9287886096581743e-01	-1.3955782048818982e-01	-2.9786270945074387e-02	-7.8419032699597616e-02	-1.8667954430949968e-01	-4.3919792299404264e-02	-8.2518420470555090e-02	-6.0328683414453042e-02	-6.3489193947256717e-02	-1.2245509184984837e-01	-1.0483357905338936e-01	-1.3366348872154132e-01	-4.6407653699961145e-02	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.9940662428295570e-01	-8.8942936296465192e-01	-3.4380016718254358e-01	-2.2024143242470967e-01	-2.9342166842853679e-01	-5.8496605889842457e-01	-6.2966604671050141e-01	-2.9173604886499110e-01	-5.9578384170440257e-01	-1.4024567760039749e-01	-2.9927518188784325e-02	-7.8799165076795116e-02	-1.8759775343907828e-01	-4.4134938440644901e-02	-8.2907173044173207e-02	-6.0615776236377358e-02	-6.3801019319495403e-02	-1.2304621493912561e-01	-1.0534965712666408e-01	-1.3431686412420690e-01	-4.6630186939769537e-02	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.0135753101049138e-01	-8.9365509472484583e-01	-3.4548097395495531e-01	-2.2125596497938563e-01	-2.9476924716367692e-01	-5.8772169351757575e-01	-6.3275402204391828e-01	-2.9317584895651394e-01	-5.9869001474927319e-01	-1.4093463259976874e-01	-3.0067880848755526e-02	-7.9178628511626825e-02	-1.8851705179164929e-01	-4.4350162136717761e-02	-8.3292963108507839e-02	-6.0901281421361177e-02	-6.4113122777729167e-02	-1.2363580251809753e-01	-1.0586643240987097e-01	-1.3497020186085126e-01	-4.6851837616268086e-02	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.0330943503249517e-01	-8.9786260008176577e-01	-3.4716290329512356e-01	-2.2226049189644259e-01	-2.9610280542456857e-01	-5.9046126994350145e-01	-6.3584570892660786e-01	-2.9461893866414601e-01	-6.0159699642155839e-01	-1.4162461854117642e-01	-3.0207314162100540e-02	-7.9557349050538420e-02	-1.8943734120214872e-01	-4.4565434460399636e-02	-8.3675653354961119e-02	-6.1185114042334988e-02	-6.4425467974832618e-02	-1.2422372891519012e-01	-1.0638385062139807e-01	-1.3562340951033361e-01	-4.7072549258618375e-02	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.0526208567939004e-01	-9.0205079543543898e-01	-3.4884574796513473e-01	-2.2325460095408869e-01	-2.9742178000571129e-01	-5.9318396644315508e-01	-6.3894077139831462e-01	-2.9606520501023864e-01	-6.0450439528495115e-01	-1.4231556709811402e-01	-3.0345772776526642e-02	-7.9935251352511588e-02	-1.9035852191309593e-01	-4.4780725862918064e-02	-8.4055104839970446e-02	-6.1467188069171584e-02	-6.4738017905188017e-02	-1.2480986682214956e-01	-1.0690185630092272e-01	-1.3627639332441505e-01	-4.7292264561020952e-02	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-4.0721522710298669e-01	-9.0621858473716010e-01	-3.5052929660425525e-01	-2.2423787608521653e-01	-2.9872560323160968e-01	-5.9588895208526205e-01	-6.4203886622182560e-01	-2.9751453214862300e-01	-6.0741181213683504e-01	-1.4300740856462787e-01	-3.0483210763566634e-02	-8.0312258688449198e-02	-1.9128049260257227e-01	-4.4996006170670177e-02	-8.4431177035244179e-02	-6.1747416395296323e-02	-6.5050734909643859e-02	-1.2539408733808916e-01	-1.0742039280610111e-01	-1.3692905825924973e-01	-4.7510925394924339e-02	0
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-4.0916859826313212e-01	-9.1036485993712135e-01	-3.5221333372937780e-01	-2.2520989758602383e-01	-3.0001370328738852e-01	-5.9857538708198732e-01	-6.4513964285832304e-01	-2.9896680134086934e-01	-6.1031884000453618e-01	-1.4370007185823691e-01	-3.0619581632705839e-02	-8.0688292941447262e-02	-1.9220315041425728e-01	-4.5211244582233308e-02	-8.4803727880951710e-02	-6.2025710866030800e-02	-6.5363580681067512e-02	-1.2597626001624498e-01	-1.0793940230995866e-01	-1.3758130800898904e-01	-4.7728472822274291e-02	0
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-4.1112193291738985e-01	-9.1448850145687555e-01	-3.5389763973818722e-01	-2.2617024233479316e-01	-3.0128550456388520e-01	-6.0124242314942733e-01	-6.4824274344686594e-01	-3.0042189093351651e-01	-6.1322506414689970e-01	-1.4439348452386044e-01	-3.0754838346415982e-02	-8.1063274607980754e-02	-1.9312639098954282e-01	-4.5426409665679235e-02	-8.5172613841889608e-02	-6.2301982308686540e-02	-6.5676516270499918e-02	-1.2655625291346012e-01	-1.0845882579900600e-01	-1.3823304504152562e-01	-4.7944847109821484e-02	0
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.1307495961386959e-01	-9.1858837868678289e-01	-3.5558199091508502e-01	-2.2711848402085957e-01	-3.0254042801714526e-01	-6.0388920388700318e-01	-6.5134780278815263e-01	-3.0187967633633656e-01	-6.1613006206134791e-01	-1.4508757273877695e-01	-3.0888933336104315e-02	-8.1437122800027364e-02	-1.9405010850173360e-01	-4.5641469356205180e-02	-8.5537689966638103e-02	-6.2576140564423260e-02	-6.5989502093917879e-02	-1.2713393264240802e-01	-1.0897860307210469e-01	-1.3888417063639144e-01	-4.8159987744503120e-02	0
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.1502740168728985e-01	-9.2266335050853998e-01	-3.5726615943996676e-01	-2.2805419338375588e-01	-3.0377789154222967e-01	-6.0651486517586972e-01	-6.5445444833272859e-01	-3.0334003000166415e-01	-6.1903340349661373e-01	-1.4578226131863212e-01	-3.1021818518985906e-02	-8.1809755248154120e-02	-1.9497419569234023e-01	-4.5856390954092795e-02	-8.5898809949720004e-02	-6.2848094521882114e-02	-6.6302497939608823e-02	-1.2770916442656616e-01	-1.0949867274011127e-01	-1.3953458492482967e-01	-4.8373833449913153e-02	0
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.1697897725840904e-01	-9.2671226584285815e-01	-3.5894991339989057e-01	-2.2897693846253475e-01	-3.0499731036121747e-01	-6.0911853559636375e-01	-6.5756230017378847e-01	-3.0480282140485498e-01	-6.2193465047131591e-01	-1.4647747372451808e-01	-3.1153445315884470e-02	-8.2181088305592315e-02	-1.9589854390947040e-01	-4.6071141123009231e-02	-8.6255826196766930e-02	-6.3117752152602513e-02	-6.6615462976162623e-02	-1.2828181215794043e-01	-1.1001897222632318e-01	-1.4018418693204898e-01	-4.8586322203874439e-02	0
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.1892939923691386e-01	-9.3073396422228849e-01	-3.6063301680373339e-01	-2.2988628485520718e-01	-3.0619809742522136e-01	-6.1169933686452560e-01	-6.6067097104474704e-01	-3.0626791702591610e-01	-6.2483335729855527e-01	-1.4717313207113977e-01	-3.1283764669967226e-02	-8.2551036953322082e-02	-1.9682304314831536e-01	-4.6285685888661082e-02	-8.6608589892692572e-02	-6.3385020548228158e-02	-6.6928355761083080e-02	-1.2885173845754158e-01	-1.1053943776775317e-01	-1.4083287462167288e-01	-4.8797391257125539e-02	0
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.2087837532788858e-01	-9.3472727638916508e-01	-3.6231522959985990e-01	-2.3078179598825899e-01	-3.0737966383025289e-01	-6.1425638428766183e-01	-6.6378006632173159e-01	-3.0773518033235708e-01	-6.2772907061670524e-01	-1.4786915713608720e-01	-3.1412727066416096e-02	-8.2919514806192571e-02	-1.9774758209372834e-01	-4.6499990637815125e-02	-8.6956951072866842e-02	-6.3649805959503383e-02	-6.7241134250021539e-02	-1.2941880473860332e-01	-1.1106000441725733e-01	-1.4148054494238446e-01	-4.9006977153131827e-02	0
