# Parameters
$ K = 4
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.0805303343558088e-01	-1.8566911768155694e-01	-4.0241019073669210e-01	-3.8064295881501892e-01	-5.1226134228635245e-01	-3.9513968773450325e-01	-1.7005009450367778e-01	-6.0199812589390145e-01	-2.5508677470023838e-01	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.1339111162739652e-01	-1.9091485796626503e-01	-4.0720269444595319e-01	-3.8685728461486901e-01	-5.2108476792540404e-01	-4.0132130638353464e-01	-1.7512603630318638e-01	-6.0944770633630652e-01	-2.5856130801961946e-01	2.2764123066313995e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.1883672723497875e-01	-1.9629592868334278e-01	-4.1207708177162705e-01	-3.9319260056519206e-01	-5.3006646370444510e-01	-4.0760828544965738e-01	-1.8031979400144815e-01	-6.1701840518484197e-01	-2.6210119115150904e-01	2.2707608910577886e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.2439192052883087e-01	-2.0181527030821395e-01	-4.1703485202926921e-01	-3.9965088441407820e-01	-5.3920848507073793e-01	-4.1400216483664498e-01	-1.8563371977425991e-01	-6.2471192627157490e-01	-2.6570772546487953e-01	2.2651451365342785e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.3005873473799990e-01	-2.0747584797767835e-01	-4.2207751384324138e-01	-4.0623409707017538e-01	-5.4851283832741382e-01	-4.2050447657072215e-01	-1.9107018361566278e-01	-6.3252994376915295e-01	-2.6938222941306433e-01	2.2595648508611776e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.3583921240047826e-01	-2.1328064823859150e-01	-4.2720658338191914e-01	-4.1294417780525255e-01	-5.5798147346257732e-01	-4.2711674188581233e-01	-1.9663157070796067e-01	-6.4047409689177526e-01	-2.7312603778180838e-01	2.2540198365836805e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.4173539138860909e-01	-2.1923267545749708e-01	-4.3242358241960499e-01	-4.1978303908697850e-01	-5.6761627649490998e-01	-4.3384046807881094e-01	-2.0232027851955456e-01	-6.4854598421869636e-01	-2.7694050083336541e-01	2.2485098908266621e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.4774930059127990e-01	-2.2533494786962666e-01	-4.3773003621403833e-01	-4.2675256102328135e-01	-5.7741906131483212e-01	-4.4067714512219297e-01	-2.0813871361311992e-01	-6.5674715762279134e-01	-2.8082698333906125e-01	2.2430348051220466e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.5388295523435281e-01	-2.3159049324495615e-01	-4.4312747118795293e-01	-4.3385458539946398e-01	-5.8739156100041245e-01	-4.4762824202092799e-01	-2.1408928814603906e-01	-6.6507911578658663e-01	-2.8478686349241578e-01	2.2375943652286416e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.6013835182045761e-01	-2.3800234414833019e-01	-4.4861741240270503e-01	-4.4109090928916178e-01	-5.9753541858748149e-01	-4.5469520290040777e-01	-2.2017441604443644e-01	-6.7354329728826534e-01	-2.8882153169455549e-01	2.2321883509444005e+00
