# Parameters
$ K = 2
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-4.0504679357074164e-01	-7.0733382323225913e-01	-2.1439175106265343e-01	-1.6364123017066193e-01	-3.6851288486960576e-01	-3.5915225862408606e-01	-4.7670124339078879e-01	-6.7137909044881416e-01	-3.2517519754849028e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.0718355795233269e-01	-7.1120958949916546e-01	-2.1521941220079349e-01	-1.6593705712774648e-01	-3.7164447121882810e-01	-3.6035223822381790e-01	-4.7904595487946749e-01	-6.7537338692303073e-01	-3.2757451361955803e-01	2.9925165289488258e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.0933444384850881e-01	-7.1509297758064239e-01	-2.1604712992126265e-01	-1.6826050106666746e-01	-3.7478326613944224e-01	-3.6152518336261197e-01	-4.8140049143614000e-01	-6.7937963890892261e-01	-3.2999231565019993e-01	2.9850662483129131e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.1149953300872905e-01	-7.1898348303966853e-01	-2.1687479599062173e-01	-1.7061170032253259e-01	-3.7792858323064754e-01	-3.6267042177588688e-01	-4.8376481582202763e-01	-6.8339734450561318e-01	-3.3242859001200153e-01	2.9776493571578029e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.1367890661740081e-01	-7.2288058591837689e-01	-2.1770230027008708e-01	-1.7299078576316768e-01	-3.8107971560023668e-01	-3.6378728607806593e-01	-4.8613888828765778e-01	-6.8742598321798731e-01	-3.3488331705140800e-01	2.9702660549201689e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.1587264524328699e-01	-7.2678375053912392e-01	-2.1852953077168144e-01	-1.7539788044620544e-01	-3.8423593576093246e-01	-3.6487511452067556e-01	-4.8852266649263104e-01	-6.9146501565882368e-01	-3.3735647095971144e-01	2.9629165413896170e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.1808082878716529e-01	-7.3069242531247025e-01	-2.1935637371957797e-01	-1.7783309927023894e-01	-3.8739649554590810e-01	-3.6593325176346225e-01	-4.9091610542287561e-01	-6.9551388325877717e-01	-3.3984801964490996e-01	2.9556010166902089e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.2030353642770063e-01	-7.3460604255270934e-01	-2.2018271361675482e-01	-1.8029654862025107e-01	-3.9056062604457475e-01	-3.6696104965739135e-01	-4.9331915730533343e-01	-6.9957200798504804e-01	-3.4235792460563325e-01	2.9483196812617010e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.2254084656549751e-01	-7.3852401830153536e-01	-2.2100843331703410e-01	-1.8278832600755218e-01	-3.9372753755973949e-01	-3.6795786803832942e-01	-4.9573177152003278e-01	-7.0363879206963120e-01	-3.4488614080731061e-01	2.9410727358405264e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.2479283676531154e-01	-7.4244575216051156e-01	-2.2183341410259269e-01	-1.8530851970446713e-01	-3.9689641958725624e-01	-3.6892307553011705e-01	-4.9815389450949582e-01	-7.0771361774803954e-01	-3.4743261656076962e-01	2.9338603814405064e+00
