# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-1.5521582033459966e-01	-8.9304955835912658e-01	-6.5754069912526225e-01	-6.6449493981733510e-01	-6.0913371133134064e-01	-5.3063102032859688e-01	-3.1747630699496748e-01	-6.8387905584404562e-01	-7.7477116736717722e-01	-2.7252246422113469e-01	-3.1168990372802641e-01	-7.2487205169699365e-01	-6.4780977934963346e-01	-2.0662621460555419e-01	-5.9974010798872623e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-1.5647023367474205e-01	-8.9804799820384362e-01	-6.6135876128656124e-01	-6.6691398737947205e-01	-6.1131978566068779e-01	-5.3385795711180128e-01	-3.1890218539809229e-01	-6.8760045903980893e-01	-7.7958801116140763e-01	-2.7649615326753629e-01	-3.1386814422882742e-01	-7.2836273851894617e-01	-6.5034727992582952e-01	-2.0583736441976666e-01	-6.0326999914760515e-01	3.3273017208993618e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-1.5773703303461953e-01	-9.0304906445395716e-01	-6.6519449124939078e-01	-6.6932770302914235e-01	-6.1350189996916382e-01	-5.3710150325324435e-01	-3.2033111163035727e-01	-6.9132625896961442e-01	-7.8441964778703266e-01	-2.8051559795626396e-01	-3.1606572919940912e-01	-7.3184908276132432e-01	-6.5287866218085044e-01	-2.0502472863130647e-01	-6.0681957377170803e-01	3.3190175462923919e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-1.5901633302387810e-01	-9.0805187341042559e-01	-6.6904766829857099e-01	-6.7173582489909855e-01	-6.1567983984331109e-01	-5.4036153819806654e-01	-3.2176300655236872e-01	-6.9505592590911613e-01	-7.8926542345423845e-01	-2.8458093371932525e-01	-3.1828279605162613e-01	-7.3533046883735453e-01	-6.5540358330997006e-01	-2.0418806909176293e-01	-6.1038874202200999e-01	3.3107702541894559e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-1.6030824845221300e-01	-9.1305552003807977e-01	-6.7291806020730394e-01	-6.7413808990322255e-01	-6.1785339002424211e-01	-5.4363793385554415e-01	-3.2319778913591274e-01	-6.9878891646265384e-01	-7.9412465922857622e-01	-2.8869227912789786e-01	-3.2051948099659550e-01	-7.3880627106918773e-01	-6.5792169828017633e-01	-2.0332715056420458e-01	-6.1397740373813559e-01	3.3025600866979699e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-1.6161289428307912e-01	-9.1805907790666552e-01	-6.7680542297566204e-01	-6.7653423382405820e-01	-6.2002233449295929e-01	-5.4693055441614447e-01	-3.2463537642909079e-01	-7.0252467344624947e-01	-7.9899665056776437e-01	-2.9284973513384421e-01	-3.2277591894821600e-01	-7.4227585379585925e-01	-6.6043265996685985e-01	-2.0244174094478543e-01	-6.1758544802702797e-01	3.2943872867925248e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-1.6293038558494388e-01	-9.2306159914993746e-01	-6.8070950056873381e-01	-6.7892399140247417e-01	-6.2218645655821248e-01	-5.5023925616681213e-01	-3.2607568352051730e-01	-7.0626262577756693e-01	-8.0388066686502113e-01	-2.9705338429451522e-01	-3.2505224342387701e-01	-7.4573857149303513e-01	-6.6293611929517005e-01	-2.0153161148989654e-01	-6.2121275284109667e-01	3.2862520982986623e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-1.6426083747998083e-01	-9.2806211444361786e-01	-6.8463002465479117e-01	-6.8130709642941556e-01	-6.2434553894690692e-01	-5.5356388730456652e-01	-3.2751862350256367e-01	-7.1000218837325102e-01	-8.0877595099994959e-01	-3.0130328998111205e-01	-3.2734858644232073e-01	-7.4919376890479428e-01	-6.6543172538598716e-01	-2.0059653704882954e-01	-6.2485918454589207e-01	3.2781547658761951e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-1.6560436509012885e-01	-9.3305963300301020e-01	-6.8856671434375494e-01	-6.8368328183970473e-01	-6.2649936389703065e-01	-5.5690428774853773e-01	-3.2896410743364796e-01	-7.1374276205413190e-01	-8.1368171889807717e-01	-3.0559949557092381e-01	-3.2966507841862797e-01	-7.5264078118771016e-01	-6.6791912570646017e-01	-1.9963629630189950e-01	-6.2852459747739375e-01	3.2700955350020746e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-1.6696108348041200e-01	-9.3805314260107509e-01	-6.9251927592635099e-01	-6.8605227980784844e-01	-6.2864771325310920e-01	-5.6026028895052316e-01	-3.3041204429956639e-01	-7.1748373345874739e-01	-8.1859715910015174e-01	-3.0994202362381995e-01	-3.3200184805629679e-01	-7.5607893406746740e-01	-6.7039796622505610e-01	-1.9865067200396408e-01	-6.3220883348900969e-01	3.2620746519527954e+00
