# Parameters
$ K = 2
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-3.7385900363974300e-01	-2.3647150071534956e-01	-1.0380097384394127e+00	-2.5607187979385948e-01	-4.8773398831812348e-01	-3.1494313493329956e-01	-5.8250446662497357e-01	-3.9873656200933821e-01	-2.3215279778919354e-01	-4.0477130088454955e-01	-8.3203661831120479e-01	-4.5615807368603373e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.7583613380594799e-01	-2.4040754559694416e-01	-1.0447366595547740e+00	-2.5566765947349479e-01	-4.8995792205945088e-01	-3.1707548743476693e-01	-5.8993085597483963e-01	-4.0078924666621596e-01	-2.3271897369872216e-01	-4.0660385711732722e-01	-8.3754729993764532e-01	-4.5884410640468004e-01	3.4554646966783413e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.7782182065365327e-01	-2.4438776896163256e-01	-1.0514255618185484e+00	-2.5523891102817731e-01	-4.9218401427140379e-01	-3.1923236241130720e-01	-5.9740650385515370e-01	-4.0284809030866131e-01	-2.3328073587444073e-01	-4.0844311345357959e-01	-8.4306418083725820e-01	-4.6154407017466031e-01	3.4468745640465412e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.7981600163527357e-01	-2.4841180317495484e-01	-1.0580732295239712e+00	-2.5478546895237503e-01	-4.9441205031583962e-01	-3.2141401268140013e-01	-6.0492944791360881e-01	-4.0491296747039379e-01	-2.3383800271923780e-01	-4.1028904118276016e-01	-8.4858587200724589e-01	-4.6425788467918166e-01	3.4383313877763775e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.8181861249302490e-01	-2.5247923806759154e-01	-1.0646763884965633e+00	-2.5430717800038183e-01	-4.9664181111480055e-01	-3.2362068436042496e-01	-6.1249762040846889e-01	-4.0698374815259453e-01	-2.3439069322338113e-01	-4.1214161117391118e-01	-8.5411093337282262e-01	-4.6698546439242661e-01	3.4298353364034377e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.8382958730833672e-01	-2.5658961984373613e-01	-1.0712317080074607e+00	-2.5380389357158928e-01	-4.9887307312610740e-01	-3.2585261625092610e-01	-6.2010884667723931e-01	-4.0906029770901564e-01	-2.3493872702044011e-01	-4.1400079391703049e-01	-8.5963787300677985e-01	-4.6972671846661707e-01	3.4213865764208924e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.8584885855467993e-01	-2.6074245001871693e-01	-1.0777358028667037e+00	-2.5327548209140388e-01	-5.0110560832086759e-01	-3.2811003921536164e-01	-6.2776084374403596e-01	-4.1114247672898452e-01	-2.3548202444416855e-01	-4.1586655956646340e-01	-8.6516514639838005e-01	-4.7248155061826719e-01	3.4129852722362259e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.8787635715377367e-01	-2.6493718438991448e-01	-1.0841852356999058e+00	-2.5272182138678401e-01	-5.0333918416297929e-01	-3.3039317553192171e-01	-6.3545121907724322e-01	-4.1323014091834881e-01	-2.3602050658631568e-01	-4.1773887798629844e-01	-8.7069115577695877e-01	-4.7524985901367406e-01	3.4046315861287564e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.8991201253510827e-01	-2.6917323204512661e-01	-1.0905765194113068e+00	-2.5214280105533587e-01	-5.0557356359073125e-01	-3.3270223823414613e-01	-6.4317746950927113e-01	-4.1532314097842227e-01	-2.3655409535533117e-01	-4.1961771879774085e-01	-8.7621424949584237e-01	-4.7803153615366711e-01	3.3963256782079974e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.9195575269872535e-01	-2.7344995441265219e-01	-1.0969061198357375e+00	-2.5153832282688610e-01	-5.0780850500057240e-01	-3.3503743043511958e-01	-6.5093698033034098e-01	-4.1742132248300001e-01	-2.3708271353592511e-01	-4.2150305142842509e-01	-8.8173272148236537e-01	-4.8082646875766838e-01	3.3880677063729374e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.9400750428115505e-01	-2.7776666435744030e-01	-1.1031704585815427e+00	-2.5090830091640964e-01	-5.1004376223316128e-01	-3.3739894463717335e-01	-6.5872702456835641e-01	-4.1952452575351667e-01	-2.3760628484944243e-01	-4.2339484516361553e-01	-8.8724481075996164e-01	-4.8363453764709591e-01	3.3798578262723078e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.9606719262441342e-01	-2.8212262532774796e-01	-1.1093659160659726e+00	-2.5025266236718424e-01	-5.1227908456176408e-01	-3.3978696202807057e-01	-6.6654476246695260e-01	-4.2163258573243340e-01	-2.3812473401500658e-01	-4.2529306919923732e-01	-8.9274870104847504e-01	-4.8645561762814643e-01	3.3716961912658965e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.9813474184793290e-01	-2.8651705055680388e-01	-1.1154888347439711e+00	-2.4957134738301198e-01	-5.1451421668310615e-01	-3.4220165176480555e-01	-6.7438724117382087e-01	-4.2374533185495056e-01	-2.3863798681138593e-01	-4.2719769269666463e-01	-8.9824252044897168e-01	-4.8928957737400847e-01	3.3635829523869925e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.0021007492329802e-01	-2.9094910232402760e-01	-1.1215355225306864e+00	-2.4886430964833811e-01	-5.1674889871076068e-01	-3.4464317024621716e-01	-6.8225139465134832e-01	-4.2586258791915538e-01	-2.3914597013953079e-01	-4.2910868483918418e-01	-9.0372434121948220e-01	-4.9213627930653731e-01	3.3555182583060361e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.0229311375160842e-01	-2.9541789128039991e-01	-1.1275022564173827e+00	-2.4813151663508795e-01	-5.1898286617116562e-01	-3.4711166037575103e-01	-6.9013404382148869e-01	-4.2798417195471627e-01	-2.3964861208572966e-01	-4.3102601489003589e-01	-9.0919217964818355e-01	-4.9499557947744294e-01	3.3475022552955260e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.0438377924331442e-01	-2.9992247584256732e-01	-1.1333852862797360e+00	-2.4737294989503425e-01	-5.2121585000235926e-01	-3.4960725081578864e-01	-6.9803189695659473e-01	-4.3010989609026257e-01	-2.4014584198532132e-01	-4.3294965225192189e-01	-9.1464399603064406e-01	-4.9786732744902806e-01	3.3395350871962814e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.0648199140031732e-01	-3.0446186166029554e-01	-1.1391808388767999e+00	-2.4658860533650528e-01	-5.2344757655551910e-01	-3.5213005523508922e-01	-7.0594155032768025e-01	-4.3223956641958416e-01	-2.4063759048691219e-01	-4.3487956652786308e-01	-9.2007769475777013e-01	-5.0075136617452887e-01	3.3316168953851264e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.0858766940011892e-01	-3.0903500116182375e-01	-1.1448851220381520e+00	-2.4577849348424993e-01	-5.2567776759939677e-01	-3.5468017155098874e-01	-7.1385948912126651e-01	-4.3437298286680825e-01	-2.4112378961702180e-01	-4.3681572758326026e-01	-9.2549112452114723e-01	-5.0364753187810474e-01	3.3237478187440641e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.1070073168180354e-01	-3.1364079318166477e-01	-1.1504943290359757e+00	-2.4494263972128738e-01	-5.2790614032773175e-01	-3.5725768116809781e-01	-7.2178208863553150e-01	-4.3650993905072322e-01	-2.4160437284510042e-01	-4.3875810560901729e-01	-9.3088207864242745e-01	-5.0655565393452084e-01	3.3159279936310337e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.1282109603357692e-01	-3.1827808267528646e-01	-1.1560046431380058e+00	-2.4408108451157523e-01	-5.3013240736972889e-01	-3.5986264821537045e-01	-7.2970561576602799e-01	-4.3865022214842486e-01	-2.4207927514883673e-01	-4.4070667118555451e-01	-9.3624829553339117e-01	-5.0947555474858197e-01	3.3081575538523098e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.1494867968161264e-01	-3.2294566052505119e-01	-1.1614122423364381e+00	-2.4319388360236374e-01	-5.3235627680368514e-01	-3.6249511878348117e-01	-7.3762623079064304e-01	-4.4079361275848389e-01	-2.4254843307969121e-01	-4.4266139534753002e-01	-9.4158745929319931e-01	-5.1240704963437056e-01	3.3004366306366286e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.1708339937990996e-01	-3.2764226344165043e-01	-1.1667133042470565e+00	-2.4228110820512155e-01	-5.3457745217384556e-01	-3.6515512016457868e-01	-7.4553998946283173e-01	-4.4293988476384366e-01	-2.4301178482856564e-01	-4.4462224964908492e-01	-9.4689720044924142e-01	-5.1534994669434075e-01	3.2927653526111342e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-4.1922517150084782e-01	-3.3236657396513969e-01	-1.1719040111719392e+00	-2.4134284515395246e-01	-5.3679563251056961e-01	-3.6784266009655420e-01	-7.5344284542141327e-01	-4.4508880519466582e-01	-2.4346927029153456e-01	-4.4658920622938614e-01	-9.5217509684779833e-01	-5.1830404669833452e-01	3.2851438457791859e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-4.2137391212613101e-01	-3.3711722056950116e-01	-1.1769805553182318e+00	-2.4037919704047217e-01	-5.3901051235388286e-01	-3.7055772601406434e-01	-7.6133065292439295e-01	-4.4724013409136731e-01	-2.4392083113554947e-01	-4.4856223787825866e-01	-9.5741867470051822e-01	-5.2126914296258053e-01	3.2775722335001483e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-4.2352953713776920e-01	-3.4189277787447747e-01	-1.1819391441645772e+00	-2.3939028232414672e-01	-5.4122178178048796e-01	-3.7330028430862350e-01	-7.6919916991336457e-01	-4.4939362436810198e-01	-2.4436641086402269e-01	-4.5054131810165587e-01	-9.6262540979245004e-01	-5.2424502122873939e-01	3.2700506364711974e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-4.2569196230874484e-01	-3.4669176696818549e-01	-1.1867760059658736e+00	-2.3837623541715680e-01	-5.4342912643431462e-01	-3.7607027960016043e-01	-7.7704406141403781e-01	-4.5154902167694688e-01	-2.4480595488220680e-01	-4.5252642118672359e-01	-9.6779272885703471e-01	-5.2723145954307704e-01	3.2625791727112685e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-4.2786110339299005e-01	-3.5151265584377617e-01	-1.1914873953861413e+00	-2.3733720674291398e-01	-5.4563222756066398e-01	-3.7886763402250062e-01	-7.8486090327734903e-01	-4.5370606427308874e-01	-2.4523941056226034e-01	-4.5451752226618342e-01	-9.7291801112309950e-01	-5.3022822813583048e-01	3.2551579575471710e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-4.3003687621430364e-01	-3.5635385995313101e-01	-1.1960695992483750e+00	-2.3627336276741290e-01	-5.4783076204403047e-01	-3.8169224652528461e-01	-7.9264518626444080e-01	-4.5586448288129938e-01	-2.4566672730790962e-01	-4.5651459738176198e-01	-9.7799859003848277e-01	-5.3323508930085506e-01	3.2477871036019907e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-4.3221919675378895e-01	-3.6121374288027047e-01	-1.2005189423893547e+00	-2.3518488600268533e-01	-5.5002440244964523e-01	-3.8454399219490332e-01	-8.0039232047753928e-01	-4.5802400056402343e-01	-2.4608785661859778e-01	-4.5851762354636882e-01	-9.8303175517440344e-01	-5.3625179727564320e-01	3.2404667207858231e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-4.3440798123542995e-01	-3.6609061713684005e-01	-1.2048317936065436e+00	-2.3407197498169346e-01	-5.5221281706881697e-01	-3.8742272159704627e-01	-8.0809764013741092e-01	-4.6018433259140340e-01	-2.4650275215301118e-01	-4.6052657880472464e-01	-9.8801475431420538e-01	-5.3927809812180094e-01	3.2331969162889349e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-4.3660314620937124e-01	-3.7098274508166640e-01	-1.2090045716832989e+00	-2.3293484420409852e-01	-5.5439566996811795e-01	-3.9032826014351263e-01	-8.1575640870666699e-01	-4.6234518631359323e-01	-2.4691136979187903e-01	-4.6254144229211547e-01	-9.9294479572947125e-01	-5.4231372960609669e-01	3.2259777945774069e+00
