# Parameters
$ K = 2
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-1.6538644501705074e-01	-4.7007392159410522e-01	-4.5875162382503698e-01	-4.8796663498466442e-01	-1.3205312648094953e+00	-3.0096259692757560e-01	-4.4495112372451151e-01	-2.1066845632038073e-01	-2.2121901918342865e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-1.6585207752494668e-01	-4.7475855101395281e-01	-4.6285989461555693e-01	-4.9230140260393229e-01	-1.3285214367973543e+00	-3.0338972331320391e-01	-4.4605863095811110e-01	-2.1071089800570300e-01	-2.2195607794897837e-01	2.9925226744239155e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-1.6631578288035478e-01	-4.7946413245143821e-01	-4.6698319456397958e-01	-4.9666599772801379e-01	-1.3364399002714935e+00	-3.0583866110193819e-01	-4.4714876484054511e-01	-2.1074397335086381e-01	-2.2269504176067972e-01	2.9850908254813961e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-1.6677750928527846e-01	-4.8418940180274894e-01	-4.7112042524588782e-01	-5.0105968553346936e-01	-1.3442822967452202e+00	-3.0830937092605010e-01	-4.4822115591317974e-01	-2.1076764783103294e-01	-2.2343592694619352e-01	2.9777046436186700e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-1.6723720648900356e-01	-4.8893303845275687e-01	-4.7527044071447400e-01	-5.0548168504195312e-01	-1.3520442199551383e+00	-3.1080180252125483e-01	-4.4927543787730190e-01	-2.1078189112521081e-01	-2.2417875001273579e-01	2.9703643176033014e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-1.6769482592720369e-01	-4.9369366463888459e-01	-4.7943204689905722e-01	-5.0993116834454733e-01	-1.3597212200402489e+00	-3.1331589453337283e-01	-4.5031124804077155e-01	-2.1078667721531491e-01	-2.2492352761974233e-01	2.9630700344802570e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-1.6815032086452317e-01	-4.9846984489184737e-01	-4.8360400106428264e-01	-5.1440725988223246e-01	-1.3673088079535296e+00	-3.1585157433949912e-01	-4.5132822777485210e-01	-2.1078198448106975e-01	-2.2567027655011956e-01	2.9558219795285772e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-1.6860364654045443e-01	-5.0326008555905999e-01	-4.8778501133507435e-01	-5.1890903578704062e-01	-1.3748024601037581e+00	-3.1840875788469863e-01	-4.5232602298056951e-01	-2.1076779579034410e-01	-2.2641901368009612e-01	2.9486203362186894e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-1.6905476031829678e-01	-5.0806283441655542e-01	-4.9197373629253438e-01	-5.2343552328846277e-01	-1.3821976232243853e+00	-3.2098734953523828e-01	-4.5330428456387539e-01	-2.1074409858456811e-01	-2.2716975594768196e-01	2.9414652861704416e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-1.6950362183697568e-01	-5.1287648037536326e-01	-4.9616878464606362e-01	-5.2798570018968116e-01	-1.3894897194652855e+00	-3.2358724194933208e-01	-4.5426266891884082e-01	-2.1071088495887347e-01	-2.2792252031975685e-01	2.9343570091119133e+00
