# Parameters
$ K = 1
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-6.8097953441175429e-01	-2.6844773707856834e-01	-7.8657952634538675e-01	-1.5275266863067758e+00	-3.8859963750542625e-01	-2.8327676138768254e-01	-3.9141890674028229e-01	-4.4975548705661966e-01	-5.9578663083727390e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.8437992258027058e-01	-2.6977389741776631e-01	-7.9050488913071626e-01	-1.5350886543979636e+00	-3.9051852196004294e-01	-2.8468992673063770e-01	-3.9336964845187194e-01	-4.5197690453589962e-01	-5.9873909033839967e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.8777077000955367e-01	-2.7106713639960123e-01	-7.9441448724309049e-01	-1.5424955509947798e+00	-3.9238803980247511e-01	-2.8609638484274730e-01	-3.9530723563572701e-01	-4.5414230475534895e-01	-6.0163726124404382e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.9115128515103452e-01	-2.7232631575637539e-01	-7.9830726761698778e-01	-1.5497417879393340e+00	-3.9420649656280893e-01	-2.8749572644422122e-01	-3.9723098988803046e-01	-4.5624975712097693e-01	-6.0447913640742190e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.9452066469104357e-01	-2.7355031064353885e-01	-8.0218216337003423e-01	-1.5568218151497035e+00	-3.9597221951567135e-01	-2.8888753729486027e-01	-3.9914022635319374e-01	-4.5829735467868510e-01	-6.0726271744206850e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.9787809377638521e-01	-2.7473801189234925e-01	-8.0603809421249384e-01	-1.5637301299221769e+00	-3.9768356114370462e-01	-2.9027139837824983e-01	-4.0103425413997157e-01	-4.6028321798955979e-01	-6.0998601774885464e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.0122274625782410e-01	-2.7588832828428378e-01	-8.0987396688312052e-01	-1.5704612863869385e+00	-3.9933890262968108e-01	-2.9164688609672312e-01	-4.0291237675742836e-01	-4.6220549904024127e-01	-6.1264706560362747e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.0455378495176757e-01	-2.7700018883960137e-01	-8.1368867561161806e-01	-1.5770099050918538e+00	-4.0093665736509732e-01	-2.9301357247716198e-01	-4.0477389257065505e-01	-4.6406238517506349e-01	-6.1524390729822220e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.0787036192041286e-01	-2.7807254511210439e-01	-8.1748110260793438e-01	-1.5833706826875473e+00	-4.0247527446258580e-01	-2.9437102538767634e-01	-4.0661809527609161e-01	-4.6585210303607344e-01	-6.1777461032713044e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.1117161877059809e-01	-2.7910437348185591e-01	-8.2125011857854913e-01	-1.5895384016855669e+00	-4.0395324225901352e-01	-2.9571880876518675e-01	-4.0844427439624892e-01	-4.6757292249652205e-01	-6.2023726661163214e-01	0
