# Parameters
$ K = 4
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-3.6636584149261958e-01	-2.0786095298195084e-01	-5.9074926643055548e-01	-5.2225132350075598e-01	-2.2784535148632623e-01	-2.3760420493430484e-01	-2.2699455957414466e-01	-6.6584314136867806e-01	-4.9989651441200422e-01	-2.8270596561036865e-01	-6.5269699390549463e-01	-4.5617413485512409e-01	-5.0123721003848265e-01	-1.9807908656706852e-01	-8.8018865699579585e-01	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.6717589393836253e-01	-2.0620443640721381e-01	-5.9067794100068094e-01	-5.2303909336635579e-01	-2.2682693092845627e-01	-2.3640023763750889e-01	-2.2517215893907924e-01	-6.6432073200416153e-01	-4.9832341296151073e-01	-2.8007424946272758e-01	-6.5458491500917282e-01	-4.5492876749522743e-01	-5.0011276545935146e-01	-1.9408755589730720e-01	-8.8350734749897053e-01	2.9870260307140466e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.6799075117433722e-01	-2.0453311919002251e-01	-5.9058811568330738e-01	-5.2382152508802393e-01	-2.2579988847622301e-01	-2.3517598964725406e-01	-2.2334437926624337e-01	-6.6275324657723678e-01	-4.9673936587301271e-01	-2.7741175998891276e-01	-6.5647041157162156e-01	-4.5365645674944377e-01	-4.9897770843036532e-01	-1.9005530780992502e-01	-8.8682075206712507e-01	2.9795972195580611e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.6881054463586005e-01	-2.0284714582780025e-01	-5.9048000607771067e-01	-5.2459861644209838e-01	-2.2476441815503886e-01	-2.3393138171335870e-01	-2.2151177755588486e-01	-6.6114091652173845e-01	-4.9514532532948385e-01	-2.7471871282130150e-01	-6.5835343752776621e-01	-4.5235725729610898e-01	-4.9783272656607375e-01	-1.8598263239803720e-01	-8.9012842343826859e-01	2.9722076766472716e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.6963540569676601e-01	-2.0114666164927975e-01	-5.9035383282126885e-01	-5.2537036161243156e-01	-2.2372071733480506e-01	-2.3266633555740721e-01	-2.1967491778734749e-01	-6.5948397792461644e-01	-4.9354225087367770e-01	-2.7199532833057943e-01	-6.6023394588578277e-01	-4.5103122415936336e-01	-4.9667851395495061e-01	-1.8186982789380376e-01	-8.9342990054276872e-01	2.9648582254432290e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.7046546557807536e-01	-1.9943181273480173e-01	-5.9020982147004974e-01	-5.2613675104405389e-01	-2.2266898672990665e-01	-2.3138077392583106e-01	-2.1783437080488605e-01	-6.5778267116872247e-01	-4.9193110863722750e-01	-2.6924183164962168e-01	-6.6211188867127169e-01	-4.4967841259561908e-01	-4.9551577074115422e-01	-1.7771720081432124e-01	-8.9672470826560302e-01	2.9575497037982346e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.7130085525373835e-01	-1.9770274583858952e-01	-5.9004820237777189e-01	-5.2689777129934301e-01	-2.2160943039904085e-01	-2.3007462064685141e-01	-2.1599071420008420e-01	-6.5603724058306212e-01	-4.9031287055009160e-01	-2.6645845270891905e-01	-6.6398721687015283e-01	-4.4829887798591334e-01	-4.9434520269705984e-01	-1.7352506612452304e-01	-9.0001235721405182e-01	2.9502829642097543e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.7214170535335767e-01	-1.9595960831315287e-01	-5.8986921057305708e-01	-5.2765340491697377e-01	-2.2054225574472930e-01	-2.2874780069143413e-01	-2.1414453219062760e-01	-6.5424793410169413e-01	-4.8868851353037657e-01	-2.6364542628401183e-01	-6.6585988037020249e-01	-4.4689267573460489e-01	-4.9316752078643405e-01	-1.6929374741760175e-01	-9.0329234349117682e-01	2.9430588740779022e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.7298814606179670e-01	-1.9420254803603584e-01	-5.8967308563495258e-01	-5.2840363027393034e-01	-2.1946767351235716e-01	-2.2740024023842015e-01	-2.1229641549517328e-01	-6.5241500293244581e-01	-4.8705901865454482e-01	-2.6080299205538426e-01	-6.6772982790114510e-01	-4.4545986117490455e-01	-4.9198344071808453e-01	-1.6502357711344334e-01	-9.0656414847545397e-01	2.9358783159657977e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.7384030701557958e-01	-1.9243171333908762e-01	-5.8946007156661295e-01	-5.2914842145086238e-01	-2.1838589778856027e-01	-2.2603186674398545e-01	-2.1044696120401715e-01	-6.5053870123664259e-01	-4.8542537030803190e-01	-2.5793139468125958e-01	-6.6959700697320357e-01	-4.4400048948171522e-01	-4.9079368248981337e-01	-1.6071489667553440e-01	-9.0982723860693282e-01	2.9287421878625830e+00
