# Parameters
$ K = 4
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-4.2553636113616500e-01	-5.3119327567325292e-01	-3.5165565206290061e-01	-8.5416833109926860e-01	-3.0514222807276115e-01	-2.8270218312703965e-01	-3.7930333656206866e-01	-4.2628574998907626e-01	-8.9405046633096141e-01	1.7110790666905865e-01	9.3339272343851601e-02	-3.4073292678996232e-02	-7.6299324788136669e-02	-8.6108546673671515e-02	-1.2080002543872999e-01	-1.4550047556248471e-02	-4.3088027274979193e-02	-1.0105181042435434e-01	-1.1055543297449971e-01	-1.1664037733122434e-01	1.3479604049385998e-02	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.3232511475408458e-01	-5.3381385041561413e-01	-3.5245026069364432e-01	-8.5931622078632930e-01	-3.0247253553437320e-01	-2.8270268575653834e-01	-3.7964152859972289e-01	-4.2498083797411251e-01	-8.9748818062526936e-01	1.7196044490199403e-01	9.3806068496989622e-02	-3.4243160717630429e-02	-7.6680013702315863e-02	-8.6539560645178343e-02	-1.2140451243440839e-01	-1.4623100312368714e-02	-4.3303704709374710e-02	-1.0155799646586010e-01	-1.1110612852731948e-01	-1.1722469552532354e-01	1.3546688237877691e-02	2.2764071422238494e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.3918052212879755e-01	-5.3647085756316881e-01	-3.5324209859246913e-01	-8.6448690013537532e-01	-2.9974689771143270e-01	-2.8270506845575655e-01	-3.7997499112592159e-01	-4.2364310979766662e-01	-9.0090864594399533e-01	1.7280671557117935e-01	9.4272986940647938e-02	-3.4411992466105094e-02	-7.7059017800943305e-02	-8.6971529817525470e-02	-1.2200995688579766e-01	-1.4696764714734889e-02	-4.3519875294789727e-02	-1.0206605971458547e-01	-1.1165256220404800e-01	-1.1781124651794993e-01	1.3613128227725547e-02	2.2707405441223667e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.4610236788903423e-01	-5.3916492508480984e-01	-3.5403103170416439e-01	-8.6967977670618146e-01	-2.9696481577888717e-01	-2.8270965569398787e-01	-3.8030379210279097e-01	-4.2227263169550694e-01	-9.0431120326312631e-01	1.7364631313256595e-01	9.4739907560454528e-02	-3.4579727607458519e-02	-7.7436230680892393e-02	-8.7404474037152902e-02	-1.2261633313330561e-01	-1.4771050643218457e-02	-4.3736567652936847e-02	-1.0257603569838414e-01	-1.1219458526686540e-01	-1.1840003041032079e-01	1.3678899008540949e-02	2.2651000616221086e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.5309039465777839e-01	-5.4189667597588365e-01	-3.5481692129366116e-01	-8.7489422144075057e-01	-2.9412579306646813e-01	-2.8271677910740212e-01	-3.8062800172508948e-01	-4.2086948248732381e-01	-9.0769518843690344e-01	1.7447882115094124e-01	9.5206704536980921e-02	-3.4746304265627526e-02	-7.7811542801923636e-02	-8.7838414168799311e-02	-1.2322361377939306e-01	-1.4845967920521556e-02	-4.3953811458588794e-02	-1.0308796084800576e-01	-1.1273204799886943e-01	-1.1899104706107022e-01	1.3743975297300749e-02	2.2594859842097059e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.6014430136754231e-01	-5.4466672729288956e-01	-3.5559962384682375e-01	-8.8012956752245763e-01	-2.9122933545153257e-01	-2.8272677748646868e-01	-3.8094769242443210e-01	-4.1943375373219149e-01	-9.1105993238151128e-01	1.7530381219361721e-01	9.5673246173481080e-02	-3.4911658984037690e-02	-7.8184841414127987e-02	-8.8273372101652495e-02	-1.2383176957563737e-01	-1.4921526297647005e-02	-4.4171637439497098e-02	-1.0360187248216778e-01	-1.1326479974772055e-01	-1.1958429607305751e-01	1.3808331543941432e-02	2.2538986053582803e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.6726374154316547e-01	-5.4747568914465528e-01	-3.5637899097290959e-01	-8.8538510922887315e-01	-2.8827495177781476e-01	-2.8273999675451078e-01	-3.8126293887414875e-01	-4.1796554987676721e-01	-9.1440476126612213e-01	1.7612084773474315e-01	9.6139394722983926e-02	-3.5075726705238425e-02	-7.8556010485978073e-02	-8.8709370754596492e-02	-1.2444076930577712e-01	-1.4997735438712339e-02	-4.4390077375072570e-02	-1.0411780879065180e-01	-1.1379268897059788e-01	-1.2017977677972114e-01	1.3871941937243348e-02	2.2483382225973654e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.7444832155357741e-01	-5.5032416363913961e-01	-3.5715486930898027e-01	-8.9066010078021862e-01	-2.8526215430116370e-01	-2.8275678993677150e-01	-3.8157381799487422e-01	-4.1646498839580004e-01	-9.1772899671128272e-01	1.7692947807117113e-01	9.6605006215085054e-02	-3.5238440751695160e-02	-7.8924930633195015e-02	-8.9146434080527415e-02	-1.2505057966473188e-01	-1.5074604905092982e-02	-4.4609164093776868e-02	-1.0463580881534182e-01	-1.1431556328045978e-01	-1.2077748823097496e-01	1.3934780411008846e-02	2.2428051375838547e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.8169759883417185e-01	-5.5321274378507801e-01	-3.5792710042656434e-01	-8.9595375518557674e-01	-2.8219045916335395e-01	-2.8277751711938931e-01	-3.8188040896092812e-01	-4.1493219992452768e-01	-9.2103195599474852e-01	1.7772924225082454e-01	9.7069930282810982e-02	-3.5399732807858228e-02	-7.9291479048655245e-02	-8.9584587069707497e-02	-1.2566116513360201e-01	-1.5152144138879515e-02	-4.4828931469174209e-02	-1.0515591242912113e-01	-1.1483326949360491e-01	-1.2137742917863596e-01	1.3996820650537698e-02	2.2372996561739322e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.8901108008165656e-01	-5.5614201234778882e-01	-3.5869552074086486e-01	-9.0126524308910771e-01	-2.7905938689505616e-01	-2.8280254539761124e-01	-3.8218279320756843e-01	-4.1336732838249518e-01	-9.2431295226477661e-01	1.7851966801457156e-01	9.7534009989958176e-02	-3.5559532903630904e-02	-7.9655529433572722e-02	-9.0023855752129345e-02	-1.2627248785066802e-01	-1.5230362445634976e-02	-4.5049414414591961e-02	-1.0567816031253854e-01	-1.1534565367852374e-01	-1.2197959806138069e-01	1.4058036099403377e-02	2.2318220884959739e+00
