# Parameters
$ K = 5
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-6.6331909067335071e-01	-5.9242009973614984e-01	-4.6604647297694879e-01	-5.6765647382637979e-02	-4.1596594026964534e-01	-1.9487725793086619e-01	-5.2234047508661152e-01	-2.4936526025224945e-01	-8.6639789370360110e-01	-6.5419900953713195e-02	-7.9393285379753514e-02	-2.4216380336184495e-01	-5.8156718591731923e-02	-9.3639243589946047e-02	-3.2689092082492072e-02	-3.0254959506469320e-01	-1.5287559265183476e-01	-1.2044718955813218e-01	-1.9650445356884363e-01	-2.6116459732336728e-01	-9.6883025259786704e-02	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.6527739882582249e-01	-5.8977192743671136e-01	-4.6217043707773053e-01	-5.1789505963128001e-02	-4.1581275177580884e-01	-1.8894921810867996e-01	-5.2397621762477764e-01	-2.4294662507024420e-01	-8.6891199178468281e-01	-6.5746896187009143e-02	-7.9788903547692219e-02	-2.4337514465004190e-01	-5.8448826909484532e-02	-9.4107901263221660e-02	-3.2854801221338312e-02	-3.0405768379171838e-01	-1.5364153016837556e-01	-1.2105132087016213e-01	-1.9748372096607153e-01	-2.6246977843588543e-01	-9.7366545863541598e-02	2.0714144921451814e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.6725479356747608e-01	-5.8707469849586302e-01	-4.5828761488057246e-01	-4.6753821997483007e-02	-4.1573668595888619e-01	-1.8300227399493696e-01	-5.2566038560137651e-01	-2.3643707311350692e-01	-8.7144949177842523e-01	-6.6073665683102162e-02	-8.0181803731914719e-02	-2.4458746816900806e-01	-5.8743627370079855e-02	-9.4577504100193110e-02	-3.3025149093195795e-02	-3.0555644504595553e-01	-1.5441066830765562e-01	-1.2165932149402328e-01	-1.9845637379459413e-01	-2.6377376479422932e-01	-9.7848257520118359e-02	2.0662788422961778e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.6925177215847209e-01	-5.8432826268338489e-01	-4.5440033992657974e-01	-4.1657869403226078e-02	-4.1573989204897877e-01	-1.7703724801920689e-01	-5.2739417917085107e-01	-2.2983575598868594e-01	-8.7401087143040801e-01	-6.6400182532479715e-02	-8.0571953701980017e-02	-2.4580067567970346e-01	-5.9041182950075988e-02	-9.5048083749233930e-02	-3.3200303230599561e-02	-3.0704586740744361e-01	-1.5518312715822927e-01	-1.2227130616316770e-01	-1.9942225110687659e-01	-2.6507668824993291e-01	-9.8328127517335176e-02	2.0611814273702729e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.7126883518863645e-01	-5.8153243284233913e-01	-4.5051096732233298e-01	-3.6500907399151739e-02	-4.1582451577111462e-01	-1.7105492268186656e-01	-5.2917879775931020e-01	-2.2314181546011089e-01	-8.7659659019467695e-01	-6.6726418271781135e-02	-8.0959321145426005e-02	-2.4701466233010183e-01	-5.9341555098949575e-02	-9.5519669365083368e-02	-3.3380431702097625e-02	-3.0852594197363425e-01	-1.5595902359867758e-01	-1.2288738516806075e-01	-2.0038118680583952e-01	-2.6637867808354349e-01	-9.8806119165128187e-02	2.0561231040225918e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.7330648657255621e-01	-5.7868698398418661e-01	-4.4662187296348360e-01	-3.1282181196888928e-02	-4.1599269816893808e-01	-1.6505603961769741e-01	-5.3101543890905012e-01	-2.1635438474768079e-01	-8.7920708832668304e-01	-6.7052342802693288e-02	-8.1343873617656048e-02	-2.4822931633335446e-01	-5.9644803597664477e-02	-9.5992287369288193e-02	-3.3565702998157865e-02	-3.0999666209669602e-01	-1.5673847091616575e-01	-1.2350766403335635e-01	-2.0133300938112167e-01	-2.6767986051890608e-01	-9.9282191586634511e-02	2.0511047472852448e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.7536523353492117e-01	-5.7579165246140340e-01	-4.4273545273268883e-01	-2.6000922775551622e-02	-4.1624657435259865e-01	-1.5904129875608433e-01	-5.3290529703823963e-01	-2.0947258993821632e-01	-8.8184278594042342e-01	-6.7377924307954543e-02	-8.1725578491213161e-02	-2.4944451863714007e-01	-5.9950986411235974e-02	-9.6465961201013112e-02	-3.3756285912482677e-02	-3.1145802311841747e-01	-1.5752157841039055e-01	-1.2413224318877754e-01	-2.0227754164057646e-01	-2.6898035823229827e-01	-9.9756299507310464e-02	2.0461272510772783e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.7744558658400889e-01	-5.7284613522314554e-01	-4.3885412166517784e-01	-2.0656351744343878e-02	-4.1658827216350741e-01	-1.5301135758401868e-01	-5.3484956211079115e-01	-2.0249555151548077e-01	-8.8450408202614739e-01	-6.7703129164364911e-02	-8.2104402904414814e-02	-2.5066014258419655e-01	-6.0260159534973892e-02	-9.6940711057960247e-02	-3.3952349418362920e-02	-3.1291002210302976e-01	-1.5830845098243693e-01	-1.2476121763342457e-01	-2.0321460043708797e-01	-2.7028028985667407e-01	-1.0022839304209166e-01	2.0411915287245690e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.7954805947103991e-01	-5.6985008915973945e-01	-4.3498031307471235e-01	-1.5247676298182375e-02	-4.1701991074829681e-01	-1.4696683051848711e-01	-5.3684941821120180e-01	-1.9542238601428535e-01	-8.8719135342478250e-01	-6.8027921852698209e-02	-8.2480313709312705e-02	-2.5187605356405895e-01	-6.0572376834084236e-02	-9.7416553627145019e-02	-3.4154062539679730e-02	-3.1435265756825326e-01	-1.5909918870806825e-01	-1.2539467659322240e-01	-2.0414399639080882e-01	-2.7157976948127016e-01	-1.0069841748060725e-01	2.0362985134892857e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.8167316913299725e-01	-5.6680313054216491e-01	-4.3111647763200234e-01	-9.7740942716612565e-03	-4.1754359903391136e-01	-1.4090828839520048e-01	-5.3890604201903014e-01	-1.8825220780437799e-01	-8.8990495375505996e-01	-6.8352264864413897e-02	-8.2853277418925703e-02	-2.5309210865605963e-01	-6.0887689876299562e-02	-9.7893501805293617e-02	-3.4361594216142530e-02	-3.1578592921483911e-01	-1.5989388639498570e-01	-1.2603270317120788e-01	-2.0506553360695420e-01	-2.7287890614680849e-01	-1.0116631307045956e-01	2.0314491591085155e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-6.8382143561629893e-01	-5.6370483456293374e-01	-4.2726508238709904e-01	-4.2347942969322124e-03	-4.1816143409535961e-01	-1.3483625808105304e-01	-5.4102060117749817e-01	-1.8098413101008559e-01	-8.9264521228911997e-01	-6.8676118605065506e-02	-8.3223260153684059e-02	-2.5430815626369946e-01	-6.1206147757208208e-02	-9.8371564408632386e-02	-3.4575113162329689e-02	-3.1720983765486072e-01	-1.6069263312360810e-01	-1.2667537399036455e-01	-2.0597900938931318e-01	-2.7417780333653302e-01	-1.0163201479859429e-01	2.0266444403415673e+00
