# Parameters
$ K = 2
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-2.9263530905053659e-01	-3.4745358138734117e-01	-6.5771091889344102e-01	-3.3711629778883156e-01	-5.3213741500157474e-01	-3.6231748304877887e-01	-4.7042391016504120e-01	-8.4088219228331507e-01	-4.5601481424967549e-01	-1.2503712855679056e-01	1.7396299292862077e-01	2.6574250870649956e-02	-2.0659761256097464e-01	2.2417571850941867e-01	2.7063879264032237e-01	1.1936498209292343e-01	-6.9489135515878042e-04	-2.0722533154514705e-01	1.3931627936013660e-01	3.2005699797468243e-02	1.0249016688081822e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.9433149504840872e-01	-3.5257352843057105e-01	-6.6166321948151841e-01	-3.3712892675858885e-01	-5.3412937245060044e-01	-3.6359772201718571e-01	-4.7522970342527610e-01	-8.4715892253191105e-01	-4.6021541937922800e-01	-1.2566305215365689e-01	1.7483254451507332e-01	2.6706991956133040e-02	-2.0762798607399408e-01	2.2529284656128465e-01	2.7198753651576801e-01	1.1996020732686176e-01	-6.9855853197060976e-04	-2.0825850775400317e-01	1.4001029505338394e-01	3.2165178831427096e-02	1.0300257415013966e-01	2.9925297030062414e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.9604175565242241e-01	-3.5770166111074775e-01	-6.6563156534697510e-01	-3.3710680586249964e-01	-5.3604938357231435e-01	-3.6486479470834188e-01	-4.8006361842665024e-01	-8.5341250519682021e-01	-4.6444502731828802e-01	-1.2629042737042506e-01	1.7570143514939224e-01	2.6839454778362217e-02	-2.0865294452392827e-01	2.2640212498925827e-01	2.7332705651189848e-01	1.2055207733499322e-01	-7.0262266354251897e-04	-2.0928556711422308e-01	1.4069894810113673e-01	3.2323518957792445e-02	1.0351483177797280e-01	2.9851189898162787e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.9776603771320914e-01	-3.6283523892826119e-01	-6.6961547897874096e-01	-3.3704978499888893e-01	-5.3789539597233349e-01	-3.6611856598663645e-01	-4.8492455739921231e-01	-8.5964000041585620e-01	-4.6870305216864178e-01	-1.2691921711383999e-01	1.7656945952405834e-01	2.6971612107299859e-02	-2.0967220838111322e-01	2.2750302411578632e-01	2.7465686396387162e-01	1.2114035442504020e-01	-7.0710120906466252e-04	-2.1030618408800472e-01	1.4138188675515898e-01	3.2480659497317196e-02	1.0402684434964043e-01	2.9777681251066626e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.9950426437492833e-01	-3.6797143649536246e-01	-6.7361445596648939e-01	-3.3695773604542145e-01	-5.3966536747306071e-01	-3.6735890916881475e-01	-4.8981136567904393e-01	-8.6583840258481048e-01	-4.7298887140322760e-01	-1.2754938339187810e-01	1.7743640701170277e-01	2.7103436259438101e-02	-2.1068549753611415e-01	2.2859500537436703e-01	2.7597646639132273e-01	1.2172479577300342e-01	-7.1201186064576269e-04	-2.1132003118446341e-01	1.4205875289008435e-01	3.2636538831081877e-02	1.0453851424805154e-01	2.9704773708164924e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.0125633396492019e-01	-3.7310734490798314e-01	-6.7762796434288386e-01	-3.3683055328947747e-01	-5.4135726891520364e-01	-3.6858570593822637e-01	-4.9472283088191232e-01	-8.7200464176286097e-01	-4.7730182512943609e-01	-1.2818088729133836e-01	1.7830206171565402e-01	2.7234899101009947e-02	-2.1169253155420570e-01	2.2967752166434038e-01	2.7728536792815578e-01	1.2230515349019870e-01	-7.1737252104254936e-04	-2.1232677921063284e-01	1.4272918219930711e-01	3.2791094415352016e-02	1.0504974164858052e-01	2.9632469860772184e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.0302211889318281e-01	-3.7823997335355825e-01	-6.8165544394552735e-01	-3.3666815382496845e-01	-5.4296908704307523e-01	-3.6979884622158210e-01	-4.9965768214715661e-01	-8.7813558526029689e-01	-4.8164121537927002e-01	-1.2881368895501355e-01	1.7916620253357837e-01	2.7365972051744205e-02	-2.1269302993572875e-01	2.3075001773794429e-01	2.7858306977293834e-01	1.2288117470239053e-01	-7.2320127956861482e-04	-2.1332609753007806e-01	1.4339280441073959e-01	3.2944262797928073e-02	1.0556042451614363e-01	2.9560772271436084e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.0480146456584711e-01	-3.8336625096113036e-01	-6.8569630580148777e-01	-3.3647047791337209e-01	-5.4449882747075462e-01	-3.7099822802700316e-01	-5.0461458945756177e-01	-8.8422803941352635e-01	-4.8600630542931966e-01	-1.2944774755849525e-01	1.8002860323470807e-01	2.7496626089189419e-02	-2.1368671238186965e-01	2.3181193062028874e-01	2.7986907065963440e-01	1.2345260164143187e-01	-7.2951638614739893e-04	-2.1431765432874672e-01	1.4404924352288626e-01	3.3095979636033446e-02	1.0607045860460547e-01	2.9489683473260073e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.0659418831697971e-01	-3.8848302889943942e-01	-6.8974993153740416e-01	-3.3623748930679559e-01	-5.4594451772575314e-01	-3.7218375724220548e-01	-5.0959216304103694e-01	-8.9027875155194391e-01	-4.9039631915358584e-01	-1.3008302128666971e-01	1.8088903255112951e-01	2.7626831753631849e-02	-2.1467329906536403e-01	2.3286269006281643e-01	2.8114286734833488e-01	1.2401917174979399e-01	-7.3633622347911529e-04	-2.1530111688763739e-01	1.4469811806163910e-01	3.3246179715785522e-02	1.0657973745864906e-01	2.9419205969239570e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.0840007836325917e-01	-3.9358708272803855e-01	-6.9381567281816714e-01	-3.3596917553089367e-01	-5.4730421036643684e-01	-3.7335534739181159e-01	-5.1458895285999329e-01	-8.9628441216080224e-01	-4.9481044041225292e-01	-1.3071946730996464e-01	1.8174725428356361e-01	2.7756559153632617e-02	-2.1565251090559071e-01	2.3390171903074103e-01	2.8240395513553984e-01	1.2458061779834563e-01	-7.4367927729727024e-04	-2.1627615186183627e-01	1.4533904135814937e-01	3.3394796973294928e-02	1.0708815241824778e-01	2.9349342231613047e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.1021889278612752e-01	-3.9867511500578517e-01	-6.9789285081734020e-01	-3.3566554812552857e-01	-5.4857598616892644e-01	-3.7451291935292980e-01	-5.1960344819431925e-01	-9.0224165724376759e-01	-4.9924781247958006e-01	-1.3135704176041760e-01	1.8260302742204676e-01	2.7885777972209414e-02	-2.1662406984748742e-01	2.3492843422484894e-01	2.8365182838346814e-01	1.2513666801770817e-01	-7.5156410469690526e-04	-2.1724242556543119e-01	1.4597162184807486e-01	3.3541764517436838e-02	1.0759559262587995e-01	2.9280094701228832e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.1205035854624597e-01	-4.0374375816026181e-01	-7.0198075572245511e-01	-3.3532664284111757e-01	-5.4975795737880195e-01	-3.7565640102823539e-01	-5.2463407732388589e-01	-9.0814707088830926e-01	-5.0370753751412478e-01	-1.3199569970763408e-01	1.8345610628187159e-01	2.8014457473687613e-02	-2.1758769914367374e-01	2.3594224663795810e-01	2.8488598106775620e-01	1.2568704624348373e-01	-7.6000930052379961e-04	-2.1819960426177576e-01	1.4659546339244817e-01	3.3687014654336905e-02	1.0810194503662958e-01	2.9211465786928836e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.1389417053511331e-01	-4.0878957762086221e-01	-7.0607864627840800e-01	-3.3495251978867685e-01	-5.5084827102240208e-01	-3.7678572697602730e-01	-5.2967920731646090e-01	-9.1399718803651164e-01	-5.0818867607457396e-01	-1.3263539513471281e-01	1.8430624065511073e-01	2.8142566511246525e-02	-2.1854312363914269e-01	2.3694256214621234e-01	2.8610590734282432e-01	1.2623147207561172e-01	-7.6903346182101396e-04	-2.1914735445854369e-01	1.4721016562034303e-01	3.3830478913613939e-02	1.0860709443131815e-01	2.9143457864950033e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-3.1574999066884152e-01	-4.1380907521736865e-01	-7.1018574937219536e-01	-3.3454326354166325e-01	-5.5184511227205146e-01	-3.7790083799684332e-01	-5.3473714392688576e-01	-9.1978849746328528e-01	-5.1269024668446317e-01	-1.3327608091421991e-01	1.8515317597799252e-01	2.8270073535184664e-02	-2.1949007005783561e-01	2.3792878213527283e-01	2.8731110212406813e-01	1.2676966105207402e-01	-7.7865515033752775e-04	-2.2008534320697504e-01	1.4781532429345068e-01	3.3972088076419861e-02	1.0911092343281580e-01	2.9076073278344881e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-3.1761744702915734e-01	-4.1879869284489885e-01	-7.1430125966223579e-01	-3.3409898318782827e-01	-5.5274670785902946e-01	-3.7900168067643486e-01	-5.3980613161327662e-01	-9.2551744496329214e-01	-5.1721122544910969e-01	-1.3391770878429465e-01	1.8599665351434805e-01	2.8396946601928794e-02	-2.2042826729038714e-01	2.3890030416134442e-01	2.8850106168594153e-01	1.2730132483712048e-01	-7.8889285311254515e-04	-2.2101323840468445e-01	1.4841053169260424e-01	3.4111772205315402e-02	1.0961331252568075e-01	2.9009314336421546e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-3.1949613305671154e-01	-4.2375481639507812e-01	-7.1842433925556648e-01	-3.3361981232937910e-01	-5.5355132952758046e-01	-3.8008820688511741e-01	-5.4488435367589028e-01	-9.3118043674718587e-01	-5.2175054572808799e-01	-1.3456022932497724e-01	1.8683641055529429e-01	2.8523153383810475e-02	-2.2135744668229557e-01	2.3985652264684154e-01	2.8967528427488359e-01	1.2782617142414326e-01	-7.9976494115746913e-04	-2.2193070910136886e-01	1.4899537702621377e-01	3.4249460676018972e-02	1.1011414007927603e-01	2.8943183314205130e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-3.2138560680183070e-01	-4.2867377995223399e-01	-7.2255411743611930e-01	-3.3310590902991261e-01	-5.5425729752281117e-01	-3.8116037323369562e-01	-5.4996993252416848e-01	-9.3677384304703548e-01	-5.2630709786655916e-01	-1.3520359193485054e-01	1.8767218063525176e-01	2.8648661179632485e-02	-2.2227734232173785e-01	2.4079682961035706e-01	2.9083327073593734e-01	1.2834390535327508e-01	-8.1128962626817987e-04	-2.2283742580672142e-01	1.4956944686049076e-01	3.4385082211063143e-02	1.1061328237451473e-01	2.8877682451920714e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-3.2328539023784159e-01	-4.3355187025228376e-01	-7.2668969044731935e-01	-3.3255745570670459e-01	-5.5486298410471635e-01	-3.8221814048641889e-01	-5.5506093007724300e-01	-9.4229400192999113e-01	-5.3087972898876823e-01	-1.3584774480809078e-01	1.8850369376433429e-01	2.8773436926047759e-02	-2.2318769132622487e-01	2.4172061543045570e-01	2.9197452515179778e-01	1.2885422794373541e-01	-8.2348491600951713e-04	-2.2373306079983146e-01	1.5013232557125822e-01	3.4518564915391896e-02	1.1111061363438404e-01	2.8812813954499332e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-3.2519496864204622e-01	-4.3838533140081187e-01	-7.3083012133214709e-01	-3.3197465896710593e-01	-5.5536681708016777e-01	-3.8326147293165846e-01	-5.6015534830304026e-01	-9.4773722331841581e-01	-5.3546724285697000e-01	-1.3649263491202787e-01	1.8933067667708187e-01	2.8897447209771415e-02	-2.2408823412726678e-01	2.4262726964265499e-01	2.9309855549292335e-01	1.2935683754089058e-01	-8.3636856692498025e-04	-2.2461728843932185e-01	1.5068359581704982e-01	3.4649836313928109e-02	1.1160600605839567e-01	2.8748579991107750e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-3.2711379004938951e-01	-4.4317036984564651e-01	-7.3497443983376975e-01	-3.3135774938798351e-01	-5.5576728334413772e-01	-3.8429033771121673e-01	-5.6525112990078230e-01	-9.5309979321386140e-01	-5.4006839979901089e-01	-1.3713820796531470e-01	1.9015285309742522e-01	2.9020658280645015e-02	-2.2497871475219072e-01	2.4351618176880419e-01	2.9420487427723441e-01	1.2985142977793396e-01	-8.4995803603563405e-04	-2.2548978547345280e-01	1.5122283903311151e-01	3.4778823391138823e-02	1.1209932986111266e-01	2.8684982694703174e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-3.2904126478374335e-01	-4.4790315959797156e-01	-7.3912164235973343e-01	-3.3070698123729886e-01	-5.5606293242094607e-01	-3.8530470410950940e-01	-5.7034615913143272e-01	-9.5837797812132453e-01	-5.4468191670771271e-01	-1.3778440841681069e-01	1.9096994401971182e-01	2.9143036065572444e-02	-2.2585888110223939e-01	2.4438674217790657e-01	2.9529299923782282e-01	1.3033769785203422e-01	-8.6427043070321614e-04	-2.2635023134940449e-01	1.5174963594582330e-01	3.4905452632621604e-02	1.1259045331489724e-01	2.8622024161613551e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-3.3097676507165219e-01	-4.5257984769474435e-01	-7.4327069201264129e-01	-3.3002263213717964e-01	-5.5625237999588617e-01	-3.8630454280403687e-01	-5.7543826280030619e-01	-9.6356802966929334e-01	-5.4930646711513931e-01	-1.3843117942528463e-01	1.9178166800552474e-01	2.9264546183342753e-02	-2.2672848522605740e-01	2.4523834297725836e-01	2.9636245399698968e-01	1.3081533281472901e-01	-8.7932245694453536e-04	-2.2719830852092487e-01	1.5226356710695421e-01	3.5029650068733466e-02	1.1307924279702118e-01	2.8559706451144713e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-3.3291962474316178e-01	-4.5719655989388991e-01	-7.4742051869004900e-01	-3.2930500266799623e-01	-5.5633431142706491e-01	-3.8728982507893539e-01	-5.8052521139563251e-01	-9.6866618942014349e-01	-5.5394068134471475e-01	-1.3907846284004224e-01	1.9258774149596300e-01	2.9385153960354998e-02	-2.2758728358766417e-01	2.4607037893261555e-01	2.9741276874483880e-01	1.3128402387628180e-01	-8.9513036629609215e-04	-2.2803370275352666e-01	1.5276421344707247e-01	3.5151341320278036e-02	1.1356556284128069e-01	2.8498031585214898e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-3.3486913902423388e-01	-4.6174940659240576e-01	-7.5157001925623479e-01	-3.2855441591324669e-01	-5.5630748522691009e-01	-3.8826052200361144e-01	-5.8560472038652100e-01	-9.7366869386442911e-01	-5.5858314674404730e-01	-1.3972619918258841e-01	1.9338787913895583e-01	2.9504824447257983e-02	-2.2843503732799816e-01	2.4688224841591411e-01	2.9844348092055184e-01	1.3174345872364859e-01	-9.1170990133966395e-04	-2.2885610342639517e-01	1.5325115684731583e-01	3.5270451646264210e-02	1.1404927619424507e-01	2.8437001548017831e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-3.3682456442498648e-01	-4.6623448895619363e-01	-7.5571805778828005e-01	-3.2777121694524319e-01	-5.5617073650235160e-01	-3.8921660357878013e-01	-5.9067445168325683e-01	-9.7857177959161223e-01	-5.6323240800117225e-01	-1.4037432762942978e-01	1.9418179413110440e-01	2.9623522436514980e-02	-2.2927151251911940e-01	2.4767335437890600e-01	2.9945413589438979e-01	1.3219332385163149e-01	-9.2907624001245504e-04	-2.2966520383017733e-01	1.5372398072863602e-01	3.5386905993744569e-02	1.1453024387627317e-01	2.8376618285714894e+00
