seed_idx	K	mu_cpp	mu_paper	coeff_without_perturb	coeff_with_perturb	response
3	3	5	1	-1.132925613176651	-1.1342057531780343	-0.057027982940943765
3	3	1	2	-1.2251293808409607	-1.2265132665390848	-0.05700990032364517
3	3	10	3	-0.7298408031999485	-0.7299448631966732	-0.0071994926978750755
3	3	6	4	-1.0544955993929686	-1.0548139331320217	-0.01524226613440814
3	3	2	5	-1.2636593130601776	-1.263859253773198	-0.007989398153025315
3	3	11	6	-1.0263878151482528	-1.0263732798775342	0.000715141364338679
3	3	7	7	-0.9391732974453607	-0.9390777413212199	0.00513821260969145
3	3	3	8	-1.1063483402924337	-1.1062774160495643	0.0032373818447147193
3	3	12	9	-0.9615967294017079	-0.961502212715953	0.004963797293761174
3	3	8	10	-0.878851592127266	-0.8787094589084115	0.008167560397605413
3	3	4	11	-1.0275245630364147	-1.027464933699127	0.0029306068355443075
3	3	13	12	-0.635388152650485	-0.6352634535575451	0.009911605043356088
3	3	9	13	-1.0024403911864348	-1.0023460090406144	0.004754763516674664
3	3	14	14	-0.590278451862184	-0.5901830843270077	0.008159356341492747
3	4	0	0	-1.2719036565765065	-1.2769712378060134	-0.20079826379115168
3	4	5	1	-1.277578681123527	-1.2788190147620235	-0.04900239657632071
3	4	1	2	-1.3643729525846986	-1.365525723423498	-0.042648490230985554
3	4	10	3	-0.8885414048889132	-0.8886797021329212	-0.007859216379627602
3	4	6	4	-1.2860423121547255	-1.286385226808358	-0.013463255207904432
3	4	2	5	-1.38859901039958	-1.3887928403814598	-0.0070484071149354505
3	4	11	6	-1.1988324508820865	-1.1988221581153036	0.00043356347939460933
3	4	7	7	-1.1760029417470441	-1.1758705509240834	0.005685270160145498
3	4	3	8	-1.2737570282340493	-1.273659548407247	0.0038647549356879353
3	4	12	9	-1.1501564181503474	-1.1500198624366673	0.005995921496793873
3	4	8	10	-1.113524156575969	-1.1133222765220583	0.009156095772735708
3	4	4	11	-1.132490789015543	-1.1324001833132393	0.004040316736127254
3	4	13	12	-0.846535299639904	-0.8463297672056361	0.012262109973794086
3	4	9	13	-1.1614108709935218	-1.1612635043934754	0.006407932343530134
3	4	14	14	-0.7651887395804545	-0.7650144771218488	0.011501696679564846
3	5	0	0	-1.3902535125321338	-1.393795956417316	-0.12850897153082355
3	5	5	1	-1.4031733583500792	-1.4042005370406498	-0.03695327595303462
3	5	1	2	-1.4750281364988018	-1.475764824156344	-0.02521458623958911
3	5	10	3	-1.0340570036848886	-1.0341989940439225	-0.006933647320930379
3	5	6	4	-1.472708444859819	-1.4729733935295009	-0.009084124741638158
3	5	2	5	-1.48678221747608	-1.4869048727408511	-0.00416579705922111
3	5	11	6	-1.3539400100178152	-1.353918150044537	0.0008153252584272847
3	5	7	7	-1.369128253283734	-1.3689646731317104	0.006033781882294642
3	5	3	8	-1.411456879207452	-1.4113377833690923	0.004261127022479129
3	5	12	9	-1.3159956336538823	-1.3158329377495515	0.006243472531862697
3	5	8	10	-1.3084536136747666	-1.3082206960618397	0.008990003133035501
3	5	4	11	-1.2266669190779769	-1.226553267762041	0.004678914629291001
3	5	13	12	-1.0455331533474987	-1.0452652027104936	0.012943443378273044
3	5	9	13	-1.302942814836948	-1.3027610412038084	0.007045519392258
3	5	14	14	-0.9424731598888744	-0.9422274463689959	0.013167213195038264
4	1	0	0	-0.8002721828252116	-0.8121359416421331	-0.7431258191002058
4	1	5	1	-0.7252481090378584	-0.7252481090378584	0.0
4	1	1	2	-0.4068913132443651	-0.4068913132443651	0.0
4	1	10	3	-0.6583915145602439	-0.6583915145602437	1.6819329193344023e-14
4	1	6	4	-0.2785075582640975	-0.2785075582640975	0.0
4	1	2	5	-0.33229763350065855	-0.33229763350065855	0.0
4	1	11	6	-0.6474781453553001	-0.6474781453553001	0.0
4	1	7	7	-0.23736307363160883	-0.23736307363160883	0.0
4	1	3	8	-0.38101791002040664	-0.38101791002040664	0.0
4	1	12	9	-0.8825376674929735	-0.8825376674929735	0.0
4	1	8	10	-0.5198675611280569	-0.5198675611280569	0.0
4	1	4	11	-1.1288437995403364	-1.1288437995403364	0.0
4	1	13	12	-0.6981266170239883	-0.6981266170239883	0.0
4	1	9	13	-0.19778451477520761	-0.19778451477520761	0.0
4	1	14	14	-0.18908902849283904	-0.18908902849283904	0.0
4	2	0	0	-0.9574085915226952	-0.9677591528085587	-0.5430085791422791
4	2	5	1	-0.9432297463795927	-0.9449955589527176	-0.0944491599887307
4	2	1	2	-0.6003129425770877	-0.601235552483321	-0.07755040618732624
4	2	10	3	-0.8671815592418634	-0.867300231136342	-0.0069101156096759596
4	2	6	4	-0.5848025960567126	-0.5848682990741707	-0.0056732094049378725
4	2	2	5	-0.5344543524377053	-0.5345105724670122	-0.005311715364499384
4	2	11	6	-0.8942919882281434	-0.8942534630347135	0.0021754646408847183
4	2	7	7	-0.5724601501009262	-0.5723945401349588	0.005787974741490078
4	2	3	8	-0.6918725641299243	-0.6918103903707645	0.004538138205464608
4	2	12	9	-1.0739556485856336	-1.0739123738395617	0.0020348580469305563
4	2	8	10	-0.7878084989273011	-0.7877433129430292	0.004178579990023973
4	2	4	11	-1.1894906505655596	-1.1894744987012074	0.0006857120173554264
4	2	13	12	-0.9225549763721063	-0.9225035076310252	0.0028173486246283637
4	2	9	13	-0.4502297653086952	-0.45016819001384184	0.006906836614873206
4	2	14	14	-0.4229974975835153	-0.42293950597427804	0.006923637482526087
4	3	0	0	-1.0785366307270499	-1.087793661861129	-0.43157559411135843
4	3	5	1	-1.1015172732203335	-1.103913356303191	-0.1097275857477921
4	3	1	2	-0.7819186370678535	-0.7832208175537768	-0.0840282706423662
4	3	10	3	-1.0252454351867033	-1.0255150767811871	-0.013279420542456344
4	3	6	4	-0.8561848807558652	-0.8563404765652405	-0.009176309823396182
4	3	2	5	-0.7355708526444092	-0.7357016424365171	-0.008978171902957889
4	3	11	6	-1.091157892587551	-1.0911273233373144	0.001414752462375196
4	3	7	7	-0.8617348328077125	-0.8616376026250239	0.005698087865389417
4	3	3	8	-0.9300107230552918	-0.9299036692431906	0.005813214713958465
4	3	12	9	-1.2292892996770537	-1.2292108905024475	0.0032210971089715254
4	3	8	10	-1.0229013213986677	-1.0227688299877122	0.006541228183504261
4	3	4	11	-1.2527162004546093	-1.252679168297413	0.0014928285180900729
4	3	13	12	-1.1020546476384485	-1.1019498992135046	0.004800010612047097
4	3	9	13	-0.679097403877874	-0.6789583030312722	0.010344735045642976
4	3	14	14	-0.6401106490492143	-0.6399774974140214	0.01050542947711221
4	4	0	0	-1.1864005413350516	-1.194621083960533	-0.3486952676110201
4	4	5	1	-1.2367059821799344	-1.239298883458919	-0.1057649647165242
4	4	1	2	-0.9616250595022638	-0.9630710904659231	-0.07587918867422867
4	4	10	3	-1.1614718645509088	-1.1618437626094278	-0.01616675598171492
4	4	6	4	-1.1090958316796844	-1.1092999238100036	-0.009291683677447201
4	4	2	5	-0.9364727466533418	-0.9366510411239239	-0.009613434656430175
4	4	11	6	-1.2657237760029483	-1.2657089327076623	0.0005922037072881694
4	4	7	7	-1.1252826376546312	-1.1251715584923334	0.004985050934569819
4	4	3	8	-1.142019134992513	-1.141878029936704	0.006239836525155543
4	4	12	9	-1.3654339182479796	-1.3653340077079046	0.003695163807142135
4	4	8	10	-1.2350809660939182	-1.2348965847603153	0.007539301799274016
4	4	4	11	-1.3160306122246541	-1.3159735710626823	0.002188814568401672
4	4	13	12	-1.260805106867712	-1.2606566135715065	0.00594787250697706
4	4	9	13	-0.8998826162015292	-0.8996664270439484	0.01213325726711175
4	4	14	14	-0.8523231991549669	-0.8521125320765268	0.012483122333019155
4	5	0	0	-1.2846162368158833	-1.2918048110508455	-0.2817956160744352
4	5	5	1	-1.3554127666899707	-1.3579450309479866	-0.09425605683350317
4	5	1	2	-1.1346096825008973	-1.1360435682140018	-0.06377800917336651
4	5	10	3	-1.2806699307145324	-1.2810885417680806	-0.0165036382813081
4	5	6	4	-1.3380957842421206	-1.338299137804065	-0.0076737698443953865
4	5	2	5	-1.1296826355159786	-1.129877546213266	-0.008712021634821617
4	5	11	6	-1.4192668830916928	-1.4192583329108694	0.0003042213749343196
4	5	7	7	-1.3575908652228161	-1.3574736358011181	0.004360774739787982
4	5	3	8	-1.3307294989696647	-1.330566265487994	0.006194742858405638
4	5	12	9	-1.4819354008406522	-1.4818255888067902	0.003742087515983936
4	5	8	10	-1.420018673460553	-1.4198044646008068	0.007618216644210924
4	5	4	11	-1.3765404198594473	-1.376467712874907	0.002667324295065636
4	5	13	12	-1.3989839401130464	-1.3988082921086222	0.006340666956715364
4	5	9	13	-1.1075566435052138	-1.1072785131130374	0.012682773129841887
4	5	14	14	-1.054604373468519	-1.0543289189861982	0.01319150010940617
5	1	0	0	-0.7641315611415157	-0.7763113642911623	-0.798566135943051
5	1	5	1	-0.6095051323593115	-0.6095051323593115	0.0
5	1	1	2	-0.24597653902922667	-0.24597653902922667	0.0
5	1	10	3	-0.718497200333924	-0.718497200333924	0.0
5	1	6	4	-0.3570095718265207	-0.3570095718265207	0.0
5	1	2	5	-0.5813474356386077	-0.5813474356386076	1.1212886128896016e-14
5	1	11	6	-0.489614845796475	-0.489614845796475	0.0
5	1	7	7	-0.7226792210070709	-0.7226792210070709	0.0
