seed_idx	K	mu_cpp	mu_paper	coeff_without_perturb	coeff_with_perturb	response
1	1	10	3	-0.5940623794227364	-0.5940623794227364	0.0
1	1	6	4	-0.5183822101999576	-0.5183822101999576	0.0
1	1	2	5	-0.5935254258865157	-0.5935254258865157	0.0
1	1	11	6	-0.9614961088072751	-0.9614961088072751	0.0
1	1	7	7	-0.3382047600067867	-0.3382047600067867	0.0
1	1	3	8	-0.5615213402710877	-0.5615213402710877	0.0
1	1	12	9	-0.4644236700147188	-0.4644236700147188	0.0
1	1	8	10	-0.8660696313218074	-0.8660696313218074	0.0
1	1	4	11	-0.38572836418518014	-0.38572836418518014	0.0
1	1	13	12	-0.7126429716681741	-0.7126429716681741	0.0
1	1	9	13	-0.8432643439193588	-0.8432643439193588	0.0
1	1	14	14	-0.16805494464258225	-0.16805494464258225	0.0
1	2	0	0	-0.6256522439240605	-0.635761297500521	-0.8094117210957945
1	2	5	1	-0.36277378614261024	-0.36516334767827685	-0.33153782684641636
1	2	1	2	-0.35740394306313145	-0.35641776554866417	0.1395316734298648
1	2	10	3	-0.5059347956581941	-0.5061387233295943	-0.020350322044334297
1	2	6	4	-0.45382899936273136	-0.45360179525801475	0.0252877302862018
1	2	2	5	-0.6140188146072201	-0.6140940274010105	-0.006185298035298942
1	2	11	6	-0.9194733583688276	-0.9194605656045537	0.0007025956470720384
1	2	7	7	-0.34448392755949037	-0.3445061521473991	-0.003257826339277882
1	2	3	8	-0.3644496458319196	-0.36446896609714474	-0.0026769559609915675
1	2	12	9	-0.4434310842854833	-0.44343585489177156	-0.0005432782177890216
1	2	8	10	-0.7316599367277721	-0.731673198058737	-0.0009152739234411603
1	2	4	11	-0.22236264761385857	-0.22237899779066292	-0.0037129733917497425
1	2	13	12	-0.6013951283458978	-0.6014074079455729	-0.001031091140908395
1	2	9	13	-0.8345416301214844	-0.8345415094209984	7.303621036377754e-06
1	2	14	14	-0.1846261202163887	-0.18462309266486876	0.0008280930620081664
1	3	0	0	-0.6702778290905391	-0.6807222299675282	-0.7808075404670924
1	3	5	1	-0.43636347235607853	-0.4402500640143785	-0.4477862660039806
1	3	1	2	-0.2684626247985524	-0.26683476634424647	0.30713551160150954
1	3	10	3	-0.4660998428140632	-0.4666258867972785	-0.05696070140126011
1	3	6	4	-0.39279947447786917	-0.39217226514320996	0.08069855643470143
1	3	2	5	-0.6367795785035215	-0.6369992200539776	-0.017415168106492594
1	3	11	6	-0.8903931831030204	-0.8903034579289154	0.0050889894735770755
1	3	7	7	-0.36373950043036674	-0.36388702394091427	-0.020476697016125388
1	3	3	8	-0.271441796910972	-0.2714606976361122	-0.0035161209956561467
1	3	12	9	-0.4348943395415558	-0.43493167282338707	-0.004334818915851002
1	3	8	10	-0.6698829535347589	-0.6698914251363829	-0.0006386178283759916
1	3	4	11	-0.14819046236508324	-0.14821253664603254	-0.00752161595234504
1	3	13	12	-0.5408910599506298	-0.5409092343753836	-0.0016967613401188595
1	3	9	13	-0.8384310930477912	-0.8384289844844567	0.00012699803668863942
1	3	14	14	-0.20390254790657952	-0.20389570129318663	0.0016956555292413703
1	4	0	0	-0.7165749996792785	-0.7274049101535885	-0.7574937273298438
1	4	5	1	-0.5047132293592507	-0.509819436655481	-0.5083270911429479
1	4	1	2	-0.19502590864440034	-0.19286639067278846	0.5622860820605458
1	4	10	3	-0.4450279436701469	-0.4459095952800066	-0.09994407907565447
1	4	6	4	-0.33041399262781984	-0.32930683067425714	0.16949564761821445
1	4	2	5	-0.6614257444527599	-0.6618392018529276	-0.03155666921492565
1	4	11	6	-0.8631141143914666	-0.8628946248832385	0.012843339398783042
1	4	7	7	-0.39105214272411637	-0.3914133621191515	-0.04662438035920549
1	4	3	8	-0.21015764831630185	-0.21016939700072917	-0.002822988349523523
1	4	12	9	-0.4335081780230725	-0.4336239675617775	-0.013486250492005863
1	4	8	10	-0.6297603326359499	-0.6297483663567806	0.0009595445457428216
1	4	4	11	-0.1004825675954199	-0.10050901015504327	-0.013287179969444311
1	4	13	12	-0.49628014941065757	-0.4963025125041349	-0.002275476613419879
1	4	9	13	-0.8450841688005688	-0.8450797802523191	0.0002622401746476396
1	4	14	14	-0.2228649644073036	-0.22285452850023513	0.0023646983989850786
1	5	0	0	-0.7645088394047898	-0.7757354877380395	-0.736165353376389
1	5	5	1	-0.5717713215445015	-0.5779395283310836	-0.5418532016073653
1	5	1	2	-0.13030854481260903	-0.12767689205953808	1.0302808765300773
1	5	10	3	-0.4355981208246506	-0.43684705724968026	-0.14458048053095346
1	5	6	4	-0.26592077169829537	-0.26427847614263683	0.31283892237114713
1	5	2	5	-0.6886914900082505	-0.6893404079248311	-0.04755954692923313
1	5	11	6	-0.8356307521840272	-0.8352377485465439	0.023755352994449898
1	5	7	7	-0.42548577539860416	-0.42613688569024766	-0.07721730096991648
1	5	3	8	-0.16558366518811504	-0.16558527237034878	-0.0004901428933441706
1	5	12	9	-0.4383535373488636	-0.43859349432427	-0.027635492552754732
1	5	8	10	-0.6003243733864178	-0.6002774990965557	0.00394314608556039
1	5	4	11	-0.06617516368743448	-0.06620578724595806	-0.02336347014999356
1	5	13	12	-0.46030741080663856	-0.46033305168086147	-0.0028128718833734614
1	5	9	13	-0.8527037870111562	-0.852697096542503	0.00039622077082290206
1	5	14	14	-0.24095567792875427	-0.24094206078598107	0.0028538969323399542
2	1	0	0	-0.7105727003116189	-0.7213584409810155	-0.7607522321555856
2	1	5	1	-0.36228722995015433	-0.36228722995015433	0.0
2	1	1	2	-0.580044068652925	-0.580044068652925	0.0
2	1	10	3	-0.7422217943200304	-0.7422217943200304	0.0
2	1	6	4	-0.7409497476394453	-0.7409497476394453	0.0
2	1	2	5	-0.6159972584753609	-0.6159972584753609	0.0
2	1	11	6	-0.5800075232313086	-0.5800075232313086	0.0
2	1	7	7	-0.46884384356783054	-0.46884384356783054	0.0
2	1	3	8	-0.5502473755285493	-0.5502473755285493	0.0
2	1	12	9	-0.4286485969726252	-0.4286485969726252	0.0
2	1	8	10	-0.19785499963143136	-0.1978549996314313	2.242577225779203e-14
2	1	4	11	-1.054328021626301	-1.054328021626301	0.0
2	1	13	12	-0.9684328167176225	-0.9684328167176225	0.0
2	1	9	13	-0.23276179304829112	-0.23276179304829112	0.0
2	1	14	14	-0.6151988589200607	-0.6151988589200607	0.0
2	2	0	0	-0.8356576455715895	-0.8455753355194101	-0.5957922444682796
2	2	5	1	-0.4714256147714762	-0.4741309616290811	-0.2889640411006169
2	2	1	2	-0.5931141169850372	-0.5948369610941691	-0.1464721015209818
2	2	10	3	-0.6310071570089971	-0.6305783479478094	0.03432847114141532
2	2	6	4	-0.7671170329200875	-0.7672254432628051	-0.007136012333224346
2	2	2	5	-0.619690519825232	-0.6195916163954893	0.008060246904865502
2	2	11	6	-0.5915775411931542	-0.5915889333467699	-0.0009724497280235377
2	2	7	7	-0.536835552704361	-0.5368096861403181	0.002433240984910177
2	2	3	8	-0.3782866976801625	-0.3783267245749254	-0.0053429983535840525
2	2	12	9	-0.43703922712274385	-0.4370370364520501	0.00025312494934737846
2	2	8	10	-0.3519459748862957	-0.3519093031369108	0.00526205567369395
2	2	4	11	-1.0078983440513416	-1.0079065527461235	-0.0004112754573541713
2	2	13	12	-1.0383258288702557	-1.0383095595947895	0.0007912525886154253
2	2	9	13	-0.3010779301040746	-0.3010562744849984	0.003632323223647896
2	2	14	14	-0.6314863724960346	-0.6314836608000153	0.00021684785941323423
2	3	0	0	-0.9224376471253687	-0.9321316398718437	-0.5279232202156836
2	3	5	1	-0.5683851602000202	-0.5726501097102208	-0.3775061488373669
2	3	1	2	-0.610029320622909	-0.6126947222556504	-0.22016185576846906
2	3	10	3	-0.5382396673211984	-0.5371094496690133	0.10614998692961877
2	3	6	4	-0.7871971402169466	-0.7874800702790039	-0.018146577976631013
