seed_idx	K	mu_cpp	mu_paper	coeff_without_perturb	coeff_with_perturb	response
0	1	0	0	-0.5464848161533749	-0.5561860800097383	-0.8885887130804597
0	1	5	1	-0.33309230139842694	-0.33311519727554756	-0.0034710026962543826
0	1	1	2	-0.688773001976079	-0.6888680685768241	-0.006969458980547273
0	1	10	3	-0.37170849417796137	-0.37170659354099295	0.00025821114487676065
0	1	6	4	-0.27562368854924835	-0.27562299155440223	0.00012769996015762772
0	1	2	5	-0.8203593518887564	-0.8203556862311646	0.0002256451059295321
0	1	11	6	-0.7598149487331235	-0.7598149559501223	-4.796516957129277e-07
0	1	7	7	-0.09677728823091811	-0.09677730853169836	-1.0592937809597919e-05
0	1	3	8	-0.8696993687323117	-0.869699373407214	-2.714442048623273e-07
0	1	12	9	-0.7223007453161067	-0.7223007413664099	2.7613590628282304e-07
0	1	8	10	-0.3617172862484888	-0.361717284907175	1.872571157560915e-07
0	1	4	11	-0.5356151012796146	-0.5356151012405349	3.6844758917523285e-09
0	1	13	12	-0.26084714410439375	-0.2608471441878111	-1.6149067712103136e-08
0	1	9	13	-0.6437026163686627	-0.6437026163995146	-2.4203323063590597e-09
0	1	14	14	-0.860573659614462	-0.8605736596098353	2.714906037851287e-10
0	1	15	15	-0.11184004552129939	-0.11150751509036409	0.1503687828909261
0	1	16	16	-0.16453660333535813	-0.1640386895318928	0.1530476892559675
0	1	17	17	-0.3193167609335205	-0.31932627710270856	-0.001504912170801682
0	1	18	18	-0.19360925997316558	-0.19361533102193101	-0.0015834631958518864
0	1	20	19	-0.05321592561682299	-0.05321924660952606	-0.003151301355018018
0	1	21	20	-0.17754026372194645	-0.17755286514154817	-0.0035841352223528185
0	1	19	21	-0.03155226081905409	-0.03155218079326091	0.00012807879740525804
0	1	22	22	-0.05377668574807542	-0.05377661879420663	6.287226415284327e-05
0	1	23	23	-0.27945303644266833	-0.2794527138787102	5.828870996504944e-05
0	1	25	24	-0.11693543041645021	-0.11693521920380155	9.121187485032889e-05
0	1	26	25	-0.03163345112754334	-0.03163337878905814	0.00011547833624046187
0	1	24	26	-0.06789888897076676	-0.0678988891736979	-1.5092569397843522e-07
0	1	27	27	-0.1567524953911901	-0.1567525134707607	-5.8243948504861015e-06
0	1	28	28	-0.13885850843293399	-0.13885852296448395	-5.284654593096768e-06
0	1	30	29	-0.15859993433092884	-0.1585999343569134	-8.273517733294956e-09
0	1	31	30	-0.12761994667584164	-0.12761994696217593	-1.1330054061211302e-07
0	1	29	31	-0.20398747943246753	-0.20398747898434755	1.1093484589663853e-07
0	1	32	32	-0.21993518515707022	-0.21993518479471857	8.31979667821475e-08
0	1	33	33	-0.11131344079626851	-0.11131344058059654	9.784153633815441e-08
0	1	35	34	-0.22303690258611866	-0.22303690258252626	8.133603340178592e-10
0	1	34	35	-0.12799720955453212	-0.1279972095766672	-8.732887252223568e-09
0	1	36	36	-0.10539502270032247	-0.1053950227026114	-1.0967099664950615e-09
0	2	0	0	-0.44517093953194115	-0.45553879740583525	-1.1626005967545852
0	2	5	1	-0.23393541091055503	-0.2333382725673505	0.1290657634289889
0	2	1	2	-0.5412787360108406	-0.5403349059086405	0.0881310532619124
0	2	10	3	-0.29898847903391373	-0.2991123078716822	-0.020910027842116694
0	2	6	4	-0.21630132577678948	-0.2164124604096083	-0.025939158236347792
0	2	2	5	-0.7400715813922112	-0.740171925701619	-0.006846470894252016
