seed_idx	K	mu_cpp	mu_paper	coeff_without_perturb	coeff_with_perturb	response
0	1	0	0	-0.2942359138155591	-0.2997992626515156	-0.9458973502763763
0	1	5	1	-0.6207967495720073	-0.6208078410270202	-0.0009022198841766792
0	1	1	2	-0.24363788970154274	-0.24378050462036924	-0.029550867779503026
0	1	10	3	-0.9329168768501446	-0.9329168673731154	5.129871135079512e-07
0	1	6	4	-0.5419741909888964	-0.5419724066277632	0.0001662578080077543
0	1	2	5	-0.3227869793633988	-0.3227854492802502	0.00023937414492416811
0	1	11	6	-0.6722143780014763	-0.6722143958391286	-1.340007026755549e-06
0	1	7	7	-0.633169995959075	-0.6331702665162781	-2.1578232462283044e-05
0	1	3	8	-1.005340880762857	-1.0053409394987918	-2.950310437093532e-06
0	1	12	9	-0.3748232569148022	-0.3748232567773064	1.8524237316356533e-08
0	1	8	10	-0.19108309223336767	-0.1910830919793937	6.71188002021719e-08
0	1	4	11	-0.48279962849203345	-0.48279962848795316	4.267792653949757e-10
0	1	13	12	-0.17269637276613212	-0.17269637276840602	-6.649129345574049e-10
0	1	9	13	-0.45915844300156594	-0.45915844301943975	-1.9657647059151474e-09
0	1	14	14	-0.7711958513896444	-0.7711958513887408	5.917040010218427e-11
0	1	15	15	0.07556842337370746	0.07544186690089814	0.08464184151883686
0	1	16	16	-0.4274990077073976	-0.4268189178274213	0.0803996331508037
0	1	17	17	-0.020077425938188887	-0.020077642148528304	-0.000543805097028608
0	1	18	18	-0.20273436888635413	-0.20273602343873892	-0.00041212461702531933
0	1	20	19	0.061951993814617363	0.06197032694159422	-0.014941499803425505
0	1	21	20	0.10096133594762895	0.10098736234346596	-0.01301607843177248
0	1	19	21	-0.18938216256286072	-0.18938216461752783	-5.478726048862656e-07
0	1	22	22	0.08902328762353315	0.0890231452038017	8.078748113901983e-05
0	1	23	23	0.20912396467732275	0.20912364082511017	7.820249104221398e-05
0	1	25	24	0.22440314436955447	0.22440255170450576	0.00013336999596204137
0	1	26	25	-0.11040928383543462	-0.11040897835332948	0.00013971980439894858
0	1	24	26	0.12266216832251287	0.12266216965877692	-5.501217752890887e-07
0	1	27	27	-0.020771428490035146	-0.02077143184975413	-8.167962583479467e-06
0	1	28	28	-0.06516974268451747	-0.0651697533034804	-8.228359336937569e-06
0	1	30	29	-0.05460338213122351	-0.05460338332513756	-1.104156668430984e-06
0	1	31	30	-0.009498764178089548	-0.009498764430954409	-1.3443072666987343e-06
0	1	29	31	0.024561715433035022	0.024561715428747563	8.814920727142571e-09
0	1	32	32	-0.126999960179782	-0.12699996009799328	3.252122700662679e-08
0	1	33	33	0.1523247178609413	0.15232471773756665	4.0900885920017875e-08
0	1	35	34	-0.3185622375094728	-0.3185622375135221	-6.418928793347813e-10
0	1	34	35	0.10207249945698567	0.10207249945772745	-3.6697533722650883e-10
0	1	36	36	-0.1689207567432734	-0.16892075674616663	-8.64928397324652e-10
0	2	0	0	-0.24983716753659196	-0.2559073681314591	-1.2122714628613938
0	2	5	1	-0.5064197185864382	-0.506923022486657	-0.050162728689158366
0	2	1	2	-0.2207121203079262	-0.21923875051310807	0.33823331812896357
0	2	10	3	-0.8545217840232427	-0.8545217125229847	4.2253401372568875e-06
0	2	6	4	-0.6460379674648267	-0.6459037370364173	0.010493376175252958
0	2	2	5	-0.42394308809285924	-0.4237877601935511	0.018505408161869748
0	2	11	6	-0.6179606806934672	-0.6179577316095592	0.00024099304495733484
0	2	7	7	-0.7507741255615339	-0.7507374597746271	0.0024662636653119746
0	2	3	8	-0.9692487828340155	-0.9692581110960384	-0.000486004811293537
0	2	12	9	-0.4291137188553671	-0.42911018241476195	0.00041617208384491536
0	2	8	10	-0.14754662227746176	-0.1475538426317	-0.0024711311392149986
0	2	4	11	-0.3691648821981569	-0.36917197537485186	-0.0009702718053812212
0	2	13	12	-0.22671924478603256	-0.22671523133202845	0.0008939452770077777
0	2	9	13	-0.345042241837081	-0.3450508226914077	-0.0012558276719393526
0	2	14	14	-0.7143283698387881	-0.7143310933487906	-0.00019253400031807438
0	2	15	15	0.08383146608650682	0.08371552186928269	0.06989075296154088
0	2	16	16	-0.42683109496863797	-0.42619886977882915	0.07485395811955375
0	2	17	17	-0.021358930930567604	-0.021354623560226726	0.010184827626128743
0	2	18	18	-0.19275876729732622	-0.19273696429791504	0.005712205877845274
0	2	20	19	0.06392022476066346	0.06397740876609823	-0.04515639612301371
0	2	21	20	0.10382614072380163	0.10389822088861643	-0.035045764432343
0	2	19	21	-0.19223058332711052	-0.19223144953554924	-0.00022754963034777854
0	2	22	22	0.09012171675915792	0.09012815282455419	-0.0036062237665220654
0	2	23	23	0.19762685742289937	0.19764335442246875	-0.004215198769293839
0	2	25	24	0.21180966106458218	0.21181771844433264	-0.00192095412513371
0	2	26	25	-0.10823343565902564	-0.10823493401185322	-0.0006990799192907308
0	2	24	26	0.12657570321162698	0.1265753748716562	0.00013099392520055558
0	2	27	27	-0.01889038640747907	-0.018890592826048273	-0.0005518013202673415
0	2	28	28	-0.06059230981541599	-0.060592840371310026	-0.0004421696401005196
0	2	30	29	-0.05474708275121218	-0.05474707085291472	1.0974912669450596e-05
0	2	31	30	-0.00999987247846757	-0.009999733618869591	0.0007012318659423898
0	2	29	31	0.02427313514000788	0.024273151479296966	-3.399259522294347e-05
0	2	32	32	-0.1279203883627849	-0.1279201577522187	9.103680565964081e-05
0	2	33	33	0.1653522336633642	0.16535092600724188	0.0003993580003200246
0	2	35	34	-0.3381932220257219	-0.33819153241275185	0.00025229033094545784
0	2	34	35	0.10643352306978526	0.10643309790451465	0.0002017239194771844
0	2	36	36	-0.18121108137050937	-0.18120982450067422	0.00035025491934611696
0	3	0	0	-0.21106137933714778	-0.217803759722027	-1.5879450560633608
0	3	5	1	-0.4084147992377993	-0.40932368318039797	-0.11225387856865117
0	3	1	2	-0.22585551017409414	-0.22325697284865428	0.5843672403040431
0	3	10	3	-0.8096101412615404	-0.8096027989676103	0.0004579678409748863
0	3	6	4	-0.7307207415523957	-0.7303694568032525	0.024282279766911205
0	3	2	5	-0.5076011479692834	-0.5071961341636555	0.040308602068927446
0	3	11	6	-0.6082169061656971	-0.6081850890037573	0.0026417486649420847
0	3	7	7	-0.8420330326099317	-0.84189009081511	0.008573223648636092
0	3	3	8	-0.9411500632266001	-0.9411903813115368	-0.0021632609151946923
0	3	12	9	-0.45449201326009137	-0.4544873820549243	0.000514573200868775
0	3	8	10	-0.08850427155708956	-0.08852439813243519	-0.011482420876533592
0	3	4	11	-0.32764999190621247	-0.3276546753699079	-0.0007218236028056827
0	3	13	12	-0.26100349680028645	-0.2609968243802677	0.0012909808151842796
0	3	9	13	-0.27728565860181476	-0.2772984989917572	-0.00233839533283467
0	3	14	14	-0.7020050085400746	-0.7020051993376154	-1.3724915814574471e-05
0	3	15	15	0.0914284565552524	0.09131205839889803	0.06433073269062628
0	3	16	16	-0.4250713596402305	-0.4244605538171646	0.07261573328677974
0	3	17	17	-0.02116781813162205	-0.02116147024791981	0.015145903288636981
0	3	18	18	-0.18413945212215393	-0.1841169071570436	0.006183103193860722
0	3	20	19	0.06682012642353252	0.06690534932163321	-0.06436494283855743
0	3	21	20	0.10670817570774	0.10681531781755643	-0.050678265924875274
0	3	19	21	-0.18906255836819985	-0.1890672982386465	-0.0012659970198768862
0	3	22	22	0.08850105573931125	0.08851953689183074	-0.010544171093387601
0	3	23	23	0.185716384256743	0.18576691905862017	-0.013739105337009783
0	3	25	24	0.200064780590903	0.20009347387735546	-0.007241952913671947
0	3	26	25	-0.1046433054665312	-0.10465242350882085	-0.004399956860136862
0	3	24	26	0.12776872033457745	0.1277692517352362	-0.00021002637006724124
0	3	27	27	-0.01662395856093422	-0.016625019926681125	-0.0032239919059513416
0	3	28	28	-0.056387947086330936	-0.0563918965881892	-0.0035368611965812488
0	3	30	29	-0.05433317205177714	-0.05433245407584408	0.0006673057727996986
0	3	31	30	-0.009537575034975135	-0.009537246003361376	0.0017421451548390618
0	3	29	31	0.024072811599648972	0.02407283408950941	-4.717771764226124e-05
0	3	32	32	-0.12970201436355272	-0.12970152877949642	0.00018905827753621168
0	3	33	33	0.17308827351226427	0.17308646448073034	0.0005277860985152779
0	3	35	34	-0.346877750286906	-0.3468758343126127	0.0002789276832706907
0	3	34	35	0.1086095559044534	0.10860906248593766	0.00022941699000255026
0	3	36	36	-0.18662352465776894	-0.18662208762312993	0.0003888478550192464
0	4	0	0	-0.1693237212660898	-0.1768401003988807	-2.1933222760898325
0	4	5	1	-0.3160857055848439	-0.31740158933627455	-0.2097912746493627
0	4	1	2	-0.24529747747490172	-0.2416781295543171	0.7506514090357296
0	4	10	3	-0.7746365248615364	-0.7746226661222041	0.0009034556264970291
0	4	6	4	-0.8139449214161911	-0.8133335113121791	0.037947043518274916
0	4	2	5	-0.5861648726065641	-0.5854692447297164	0.05996422169325055
0	4	11	6	-0.613851961599884	-0.613772821204202	0.006510880922788012
0	4	7	7	-0.928810089063966	-0.928509867697526	0.01632533334315658
0	4	3	8	-0.9159730752408183	-0.9160626585214817	-0.004938558525557457
0	4	12	9	-0.47245800898022355	-0.472451354250591	0.0007112912155118503
0	4	8	10	-0.027676453105489444	-0.027715548177250672	-0.07128238341390536
0	4	4	11	-0.3113455080612317	-0.31134525648914047	4.080348122651041e-05
0	4	13	12	-0.29179200770479474	-0.29178187662356997	0.0017533439972093193
0	4	9	13	-0.22043132449393427	-0.22044850460397752	-0.003935617597393688
0	4	14	14	-0.7046699301824962	-0.7046667390965445	0.000228681447263657
0	4	15	15	0.09903221396197324	0.09891674141920086	0.05891593119527209
0	4	16	16	-0.4232515345194768	-0.42267386079641345	0.06896961464674424
0	4	17	17	-0.020852222318781432	-0.0208444885992496	0.018732416537906547
0	4	18	18	-0.17582511210265686	-0.17581293394480485	0.003497783486117618
0	4	20	19	0.06955917609959161	0.06967009554111174	-0.08046080936275979
0	4	21	20	0.10955319667516399	0.1096933736033478	-0.06457300114404368
0	4	19	21	-0.1849845562324809	-0.18499461816595855	-0.002746700742215941
0	4	22	22	0.0862074561893716	0.08624251668560715	-0.020533459039223746
0	4	23	23	0.17338846602354824	0.17348469497756727	-0.028018330912617597
0	4	25	24	0.18826417671818987	0.18832261639154374	-0.015672918670691247
0	4	26	25	-0.10088545477019668	-0.10090568070352045	-0.010123103345174075
0	4	24	26	0.12841171772943333	0.12841368605474324	-0.0007740447676955326
0	4	27	27	-0.014460951323811226	-0.014463450732602466	-0.0087273036435738
0	4	28	28	-0.05250578567374773	-0.05251604787874347	-0.009868889194384384
0	4	30	29	-0.0540462433141681	-0.054044074632978945	0.0020263576492459525
0	4	31	30	-0.008839502112672743	-0.008838933325444038	0.003249474937140284
0	4	29	31	0.023912523778732517	0.02391255374815688	-6.328924290724614e-05
0	4	32	32	-0.1315582643945186	-0.13155761657563145	0.00024866446405823786
0	4	33	33	0.18037500682104377	0.18037283365563325	0.0006084098350300843
0	4	35	34	-0.3536641251201628	-0.3536620638627849	0.000294319926794327
0	4	34	35	0.11029077837699972	0.11029031401305564	0.0002126167082061507
0	4	36	36	-0.19126197403540923	-0.19126037777411703	0.00042145804402162146
0	5	0	0	-0.12295414818737967	-0.13132203341447626	-3.3248653849533527
0	5	5	1	-0.2275782892211248	-0.22931578398786012	-0.3840760762586531
0	5	1	2	-0.27555796001555954	-0.2709443774439515	0.8526362116627453
0	5	10	3	-0.7444985794783163	-0.7444806733676742	0.0012145623076096398
0	5	6	4	-0.8980405082518218	-0.897134322431542	0.050982101167602614
0	5	2	5	-0.6621940078120858	-0.6611791089961141	0.07745468728187134
0	5	11	6	-0.6280062444581778	-0.6278655538300708	0.011314283177604622
0	5	7	7	-1.0143463236824097	-1.013849549964076	0.024737505704879797
0	5	3	8	-0.8926121983295027	-0.8927655848191125	-0.008676891465578488
0	5	12	9	-0.4874138373622201	-0.48740343864857444	0.0010773667886453827
0	5	8	10	0.032575699800499715	0.0325121989492615	0.09853411392621803
0	5	4	11	-0.3097682270033028	-0.30976169665095465	0.0010645878578644445
0	5	13	12	-0.32147102668674477	-0.3214562880762544	0.002315271076620063
0	5	9	13	-0.1663250171421236	-0.1663479594795363	-0.006965099439750466
0	5	14	14	-0.7156121972542536	-0.7156052239418731	0.0004920856364474848
0	5	15	15	0.10617826526567138	0.10606692768855297	0.05297989887784849
0	5	16	16	-0.42127707814144555	-0.42075023511871174	0.06319202785985514
0	5	17	17	-0.02058553749027427	-0.020576618541147052	0.021883801203547215
0	5	18	18	-0.1672256791985603	-0.1672332397761065	-0.002283070762717193
0	5	20	19	0.07154142862578676	0.0716778053558844	-0.0961714667781081
