# Parameters
$ K = 2
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-5.8296722905654608e-01	-6.2973609466449143e-01	-9.5856407037731173e-01	-4.9624797506574447e-01	-6.7801404725057612e-01	-1.9462220124765309e-01	-7.2295918597586950e-01	-4.5563337016584088e-01	-2.7334155955775918e-01	-3.7728941764525603e-01	-3.8972130666337201e-01	-9.6221551761594737e-01	-5.7071453413055562e-01	-3.1401956241600493e-01	-2.2338540682620089e-01	1.9765745813110147e-01	2.9052610055866707e-01	1.3561641322383527e-01	4.3646374685520753e-02	3.4535533953428725e-02	1.6321978853387481e-01	1.1882378043404548e-01	1.3541145509170346e-01	9.8002724262694615e-02	1.2533560064080157e-01	1.8104584799906318e-01	9.0407753130704815e-02	7.9420414206915951e-02	1.1755601786521473e-01	1.7977966575190835e-01	1.4051251810085050e-01	1.0645931632323961e-01	2.0525370983150340e-01	1.5782117111746435e-01	2.7580336053076099e-01	1.1881934023059131e-01	1.1259544587674448e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.8794172603558259e-01	-6.3663197173461294e-01	-9.6523436711766886e-01	-5.0058635817996966e-01	-6.8232131919540462e-01	-1.9747703274153869e-01	-7.2925912429316886e-01	-4.6094037730071480e-01	-2.7703568424260405e-01	-3.8057678795294120e-01	-3.9223529605370250e-01	-9.6872928809233516e-01	-5.7557051678169235e-01	-3.1765070503079618e-01	-2.2571603526196937e-01	1.9864370447123098e-01	2.9197227635873130e-01	1.3629525695335823e-01	4.3864306545454389e-02	3.4707535042404397e-02	1.6403134298996844e-01	1.1941295969224910e-01	1.3608405300601373e-01	9.8491160649943094e-02	1.2595885804485901e-01	1.8194669153483817e-01	9.0857435653485294e-02	7.9816735882279374e-02	1.1814282122056587e-01	1.8067570753691148e-01	1.4121428710021480e-01	1.0699074544856617e-01	2.0627740318907919e-01	1.5860985098966554e-01	2.7718104700316859e-01	1.1941267264609286e-01	1.1315823780345431e-01	3.8633437666817572e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.9289354832209051e-01	-6.4351680637660247e-01	-9.7187727728239337e-01	-5.0495054693481256e-01	-6.8663651132074677e-01	-2.0036243813884072e-01	-7.3557630806349295e-01	-4.6628650804896937e-01	-2.8076038214516064e-01	-3.8388253723649740e-01	-3.9476518393339066e-01	-9.7522731649432914e-01	-5.8044346469312003e-01	-3.2128332278871569e-01	-2.2806004958632800e-01	1.9962563241210379e-01	2.9340498602571335e-01	1.3697557205173100e-01	4.4081580150747722e-02	3.4878125183541622e-02	1.6483342056103514e-01	1.1999191380513642e-01	1.3674740833987042e-01	9.8976264248494719e-02	1.2657501781025601e-01	1.8283840447170938e-01	9.1302220702717721e-02	8.0211383277063925e-02	1.1872752306196667e-01	1.8156577502118726e-01	1.4191432411259167e-01	1.0752032397491279e-01	2.0729569050150856e-01	1.5939754772386161e-01	2.7855583892753155e-01	1.2000436402630316e-01	1.1372057743329551e-01	3.8537900337555988e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.9781962104101061e-01	-6.5038622420142467e-01	-9.7848960082897007e-01	-5.0933982332090910e-01	-6.9095881122959901e-01	-2.0327799701798094e-01	-7.4190859278129773e-01	-4.7167054112509782e-01	-2.8451462636510649e-01	-3.8720611711071401e-01	-3.9731087687186045e-01	-9.8170706666106344e-01	-5.8533204716753018e-01	-3.2491541517145928e-01	-2.3041678421665043e-01	2.0060288217580013e-01	2.9482338433328642e-01	1.3765727860788265e-01	4.4298105995242788e-02	3.5047216391085864e-02	1.6562543021414644e-01	1.2056011771705791e-01	1.3740102846160962e-01	9.9457761905647687e-02	1.2718368995990942e-01	1.8372044021890027e-01	9.1741826829359413e-02	8.0604182325609744e-02	1.1930989623961832e-01	1.8244947010833965e-01	1.4261240722845589e-01	1.0804787506590097e-01	2.0830818178304925e-01	1.6018406029678908e-01	2.7992737987462957e-01	1.2059424258130223e-01	1.1428233968005985e-01	3.8443222737406431e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.0271678925073158e-01	-6.5723572261016905e-01	-9.8506806127135360e-01	-5.1375342609435337e-01	-6.9528737868826440e-01	-2.0622324709282547e-01	-7.4825374070037021e-01	-4.7709117699090925e-01	-2.8829731988970897e-01	-3.9054694586498884e-01	-3.9987226977045209e-01	-9.8816594027856319e-01	-5.9023487343453818e-01	-3.2854491308462075e-01	-2.3278553407715541e-01	2.0157508745784336e-01	2.9622661321207894e-01	1.3834029405250053e-01	4.4513791676456915e-02	3.5214718962614522e-02	1.6640676900987580e-01	1.2111703838343352e-01	1.3804441181592578e-01	9.9935372925220881e-02	1.2778447757572145e-01	1.8459224201083621e-01	9.2175967407782777e-02	8.0994953843868248e-02	1.1988970680100085e-01	1.8332638642789054e-01	1.4330830824190680e-01	1.0857321746655707e-01	2.0931447845363158e-01	1.6096918197025395e-01	2.8129530604515096e-01	1.2118213238781686e-01	1.1484339604135076e-01	3.8349406034550211e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.0758181977649772e-01	-6.6406067378189715e-01	-9.9160930706100714e-01	-5.1819054972595302e-01	-6.9962134522142094e-01	-2.0919768304392891e-01	-7.5460941995789510e-01	-4.8254703617304245e-01	-2.9210729406848157e-01	-3.9390440750673911e-01	-4.0244924539424759e-01	-9.9460127757377204e-01	-5.9515049180952229e-01	-3.3216967929775937e-01	-2.3516555377145484e-01	2.0254187567370316e-01	2.9761380265001247e-01	1.3902453312727539e-01	4.4728541887730781e-02	3.5380541514157260e-02	1.6717682253585817e-01	1.2166213526974691e-01	1.3867704820220286e-01	1.0040880910616590e-01	1.2837697700126458e-01	1.8545324322648857e-01	9.2604350791446771e-02	8.1383513525992560e-02	1.2046671396546915e-01	1.8419610947147771e-01	1.4400179262575916e-01	1.0909616549638114e-01	2.1031417343422543e-01	1.6175270026539518e-01	2.8265924640321205e-01	1.2176785338353398e-01	1.1540361458009778e-01	3.8256451301427008e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.1241140333981292e-01	-6.7085632814200824e-01	-9.9810991319773379e-01	-5.2265034337664651e-01	-7.0395981372449912e-01	-2.1220075538481839e-01	-7.6097320387565415e-01	-4.8803665766461063e-01	-2.9594330717311723e-01	-3.9727785081411748e-01	-4.0504167389790274e-01	-1.0010103581519310e+00	-6.0007738893461482e-01	-3.3578750906250249e-01	-2.3755605680481823e-01	2.0350286823015376e-01	2.9898407166881019e-01	1.3970990785649337e-01	4.4942258416414242e-02	3.5544591019846854e-02	1.6793496539140579e-01	1.2219486089431347e-01	1.3929841908433527e-01	1.0087777479991195e-01	1.2896077806675221e-01	1.8630286774495278e-01	9.3026680486028704e-02	8.1769671951362283e-02	1.2104067011159171e-01	1.8505821675123516e-01	1.4469261951697568e-01	1.0961652904875584e-01	2.1130685126345380e-01	1.6253439694617566e-01	2.8401882283011393e-01	1.2235122136703253e-01	1.1596285991057731e-01	3.8164359514008583e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.1720215699377257e-01	-6.7761781832509338e-01	-1.0045663830790090e+00	-5.2713190990355507e-01	-7.0830185809519619e-01	-2.1523186936900449e-01	-7.6734257045193854e-01	-4.9355849742129626e-01	-2.9980404305262953e-01	-4.0066658840143782e-01	-4.0764941234636737e-01	-1.0073904019832356e+00	-6.0501398910920712e-01	-3.3939613091675541e-01	-2.3995621486184784e-01	2.0445768082193899e-01	3.0033652937755811e-01	1.4039632752115436e-01	4.5154840148467643e-02	3.5706772856243518e-02	1.6868056172455087e-01	1.2271466141556071e-01	1.3990799793303174e-01	1.0134196698746557e-01	1.2953546433697494e-01	1.8714053033835168e-01	9.3442655340520250e-02	8.2153234602691236e-02	1.2161132077811915e-01	1.8591227798122695e-01	1.4538054171314357e-01	1.1013411359707048e-01	2.1229208823643492e-01	1.6331404801276281e-01	2.8537365029908496e-01	1.2293204800366585e-01	1.1652099318924061e-01	3.8073131551155805e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.2195062687346858e-01	-6.8434016364463612e-01	-1.0109751505961646e+00	-5.3163430490135521e-01	-7.1264652288607933e-01	-2.1829038394364239e-01	-7.7371490205783200e-01	-4.9911092696258202e-01	-3.0368810989394451e-01	-4.0406989580096325e-01	-4.1027230423140076e-01	-1.0137385705446504e+00	-6.0995865371757552e-01	-3.4299320768281877e-01	-2.4236515714544402e-01	2.0540592375410474e-01	3.0167027610388220e-01	1.4108369863580669e-01	4.5366183079862975e-02	3.5866990851471624e-02	1.6941296582271576e-01	1.2322097726440054e-01	1.4050525060152799e-01	1.0180107537728002e-01	1.3010061338284390e-01	1.8796563710308292e-01	9.3851969756755596e-02	8.2534001895868139e-02	1.2217840467947347e-01	1.8675785528278135e-01	1.4606530568071130e-01	1.1064872020794433e-01	2.1326945256681237e-01	1.6409142370546193e-01	2.8672333707171965e-01	1.2351014083773895e-01	1.1707787211065786e-01	3.7982768194062411e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.2665329126956437e-01	-6.9101827508022873e-01	-1.0173325824852526e+00	-5.3615653578386213e-01	-7.1699282298028133e-01	-2.2137561075593665e-01	-7.8008748535155836e-01	-5.0469223208912362e-01	-3.0759403909842759e-01	-4.0748701056492004e-01	-4.1291017898491694e-01	-1.0200519681225229e+00	-6.1490968076131614e-01	-3.4657633766691620e-01	-2.4478196978304081e-01	2.0634720229026021e-01	3.0298440460294707e-01	1.4177192492828508e-01	4.5576180335160393e-02	3.6025147339294045e-02	1.7013152275805205e-01	1.2371324382209896e-01	1.4108963573557037e-01	1.0225478252488999e-01	1.3065579707713815e-01	1.8877758593033572e-01	9.4254313917796553e-02	8.2911769222180645e-02	1.2274165373665617e-01	1.8759450341453227e-01	1.4674665157570291e-01	1.1116014556193204e-01	2.1423850457290852e-01	1.6486628851987853e-01	2.8806748491678691e-01	1.2408530331132495e-01	1.1763335090888805e-01	3.7893270125788932e+00
