# Parameters
$ K = 1
$ N = 12
$ M = 29
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	E
0	1.0000000000000000e+00	0	-5.4192640357060240e-01	-4.7233245473050856e-01	-7.6817944879525990e-01	-5.4074829231047183e-01	-1.5712763749455814e+00	-4.3409508955552700e-01	-2.6964065554886707e-01	-7.0216429453705032e-01	-6.1970839691315860e-01	-5.0975179411173821e-01	-4.4960987828755805e-01	-4.0077613196906559e-01	2.4896423057555395e-01	1.1595466068352167e-01	1.4877045424661170e-01	3.3520488541635092e-02	8.4777014415599816e-02	1.6004350900568834e-01	2.6970975742641079e-01	9.5549857298636132e-02	8.3013890488445208e-02	2.4302119954685952e-01	1.1332871311477580e-01	1.7134103650710708e-01	1.1712869670846285e-01	1.5093913277644019e-01	4.4332226746539111e-02	1.3248282373101733e-01	2.2243382795880645e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.4461744064506956e-01	-4.7466834042086214e-01	-7.7196984377551547e-01	-5.4344284178525004e-01	-1.5789832075614925e+00	-4.3626041746716532e-01	-2.7098424704895413e-01	-7.0564136837961067e-01	-6.2280157673244219e-01	-5.1228351342121992e-01	-4.5184372571746506e-01	-4.0277343270510119e-01	2.5019125596078651e-01	1.1653193898703118e-01	1.4950313232225562e-01	3.3685549001129592e-02	8.5199722093616939e-02	1.6084194684040148e-01	2.7105184792312648e-01	9.6026653432100914e-02	8.3428776326574819e-02	2.4423506014275004e-01	1.1389270989230461e-01	1.7219348438723892e-01	1.1771362946728420e-01	1.5169159717283134e-01	4.4553435102440010e-02	1.3314249980453194e-01	2.2354351445911261e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.4727028423374113e-01	-4.7695141991195616e-01	-7.7565686467613038e-01	-5.4611837113140693e-01	-1.5863843509874629e+00	-4.3841502752146921e-01	-2.7231829631891141e-01	-7.0904926214979769e-01	-6.2588350975150620e-01	-5.1478022183224958e-01	-4.5404837998992648e-01	-4.0475711073974929e-01	2.5138187361890668e-01	1.1710407095908934e-01	1.5021295260549838e-01	3.3845409816395472e-02	8.5619985772292628e-02	1.6163667476452775e-01	2.7238063302084053e-01	9.6501457499774873e-02	8.3843246076930694e-02	2.4544625919591109e-01	1.1445125208625753e-01	1.7303716411402636e-01	1.1829705388201084e-01	1.5243943530602341e-01	4.4773697673781629e-02	1.3379652509332374e-01	2.2464802656465094e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.4988343177791188e-01	-4.7917981760096690e-01	-7.7923697683497484e-01	-5.4877391980923751e-01	-1.5934701002957019e+00	-4.4055827963149541e-01	-2.7364232166148028e-01	-7.1238544936739534e-01	-6.2895340758942964e-01	-5.1724051602659027e-01	-4.5622265144037344e-01	-4.0672646618264835e-01	2.5253487888231457e-01	1.1767082208777351e-01	1.5089916228738778e-01	3.3999900110040754e-02	8.6037670761627244e-02	1.6242746597995164e-01	2.7369553067004709e-01	9.6974139833961609e-02	8.4257225729410856e-02	2.4665453903794660e-01	1.1500409823249551e-01	1.7387169544963035e-01	1.1887883850105080e-01	1.5318240075253103e-01	4.4992953606664561e-02	1.3444463668221746e-01	2.2574704976277810e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.5245538621836976e-01	-4.8135166531814760e-01	-7.8270667680182993e-01	-5.5140851938563096e-01	-1.6002310147516476e+00	-4.4268952605338452e-01	-2.7495583668456219e-01	-7.1564740712768393e-01	-6.3201047610529548e-01	-5.1966298571829816e-01	-4.5836534341984236e-01	-4.0868079196259233e-01	2.5364909586510359e-01	1.1823195807946542e-01	1.5156102518046966e-01	3.4148852884544730e-02	8.6452641281083042e-02	1.6321409242921436e-01	2.7499596107628582e-01	9.7444569455365379e-02	8.4670640339394379e-02	2.4785964008412384e-01	1.1555100717987395e-01	1.7469669866383716e-01	1.1945885045089585e-01	1.5392024617512753e-01	4.5211141391939644e-02	1.3508657069596658e-01	2.2684026869228116e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.5498465816066689e-01	-4.8346510509427132e-01	-7.8606249866751610e-01	-5.5402119420147011e-01	-1.6066579461303359e+00	-4.4480811167703976e-01	-2.7625835058521042e-01	-7.1883261941540733e-01	-6.3505391600260541e-01	-5.2204621490610037e-01	-4.6047525328504718e-01	-4.1061937421623168e-01	2.5472338072923983e-01	1.1878724515999387e-01	1.5219782366778536e-01	3.4292105471784864e-02	8.6864760554249118e-02	1.6399632499826991e-01	2.7628134757045636e-01	9.7912614149931132e-02	8.5083414063345617e-02	2.4906130104469121e-01	1.1609173840854242e-01	1.7551179503607764e-01	1.2003695551085362e-01	1.5465272357221663e-01	4.5428198898338532e-02	1.3572206256179190e-01	2.2792736748959899e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.5746976806311366e-01	-4.8551829198666219e-01	-7.8930102048778461e-01	-5.5661096206528493e-01	-1.6127420667601911e+00	-4.4691337433227069e-01	-2.7754936844650074e-01	-7.2193858050326176e-01	-6.3808292344453632e-01	-5.2438878317168069e-01	-4.6255117342660612e-01	-4.1254149269489310e-01	2.5575662492396251e-01	1.1933645037997663e-01	1.5280886063585727e-01	3.4429499978892796e-02	8.7273890906424373e-02	1.6477393372487401e-01	2.7755111749454847e-01	9.8378140549055970e-02	8.5495470196144591e-02	2.5025925914448000e-01	1.1662605235420749e-01	1.7631660736733243e-01	1.2061301819105179e-01	1.5537958453439374e-01	4.5644063407105667e-02	1.3635084727969732e-01	2.2900803014498675e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.5990924844016421e-01	-4.8750939695755985e-01	-7.9241887078396056e-01	-5.5917683497252502e-01	-1.6184748971469924e+00	-4.4900464511032290e-01	-2.7882839154711769e-01	-7.2496279842872891e-01	-6.4109669067809549e-01	-5.2668926702274543e-01	-4.6459189233460241e-01	-4.1444642118935282e-01	2.5674775838184066e-01	1.1987934192341836e-01	1.5339346138174700e-01	3.4560883728157472e-02	8.7679893864938518e-02	1.6554668801219047e-01	2.7880470310045724e-01	9.8841014213109743e-02	8.5906731210110540e-02	2.5145325035059451e-01	1.1715371073751513e-01	1.7711076050065241e-01	1.2118690181364440e-01	1.5610058050775216e-01	4.5858671648103859e-02	1.3697265970012804e-01	2.3008194086802694e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.6230164607371036e-01	-4.8943660979811321e-01	-7.9541273510129828e-01	-5.6171781984967595e-01	-1.6238483330285671e+00	-4.5108124870071103e-01	-2.8009491768346623e-01	-7.2790279854257223e-01	-6.4409440666519258e-01	-5.2894624127948164e-01	-4.6659619570055405e-01	-4.1633342797227652e-01	2.5769575265465788e-01	1.2041568941858367e-01	1.5395097548412429e-01	3.4686109688658699e-02	8.8082630262019526e-02	1.6631435684717355e-01	2.8004154245941587e-01	9.9301099718192579e-02	8.6317118795685793e-02	2.5264300960797531e-01	1.1767447689765918e-01	1.7789388184894259e-01	1.2175846859713460e-01	1.5681546306345470e-01	4.6071959837361849e-02	1.3758723480849269e-01	2.3114878446183879e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.6464552422458580e-01	-4.9129814209089806e-01	-7.9827936260508747e-01	-5.6423291932241959e-01	-1.6288546717097472e+00	-4.5314250374321291e-01	-2.8134844150406857e-01	-7.3075612712177096e-01	-6.4707525771861973e-01	-5.3115828050290348e-01	-4.6856286755472987e-01	-4.1820177625803379e-01	2.5859962397216874e-01	1.2094526425013359e-01	1.5448077862820864e-01	3.4805036897296714e-02	8.8481960340005397e-02	1.6707670902325289e-01	2.8126108037944630e-01	9.9758260746046337e-02	8.6726553903738055e-02	2.5382827108258260e-01	1.1818811612927359e-01	1.7866560192858705e-01	1.2232757974372045e-01	1.5752398417304819e-01	4.6283863716026885e-02	1.3819430801603227e-01	2.3220824670528487e-01	0
