# Parameters
$ K = 5
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-3.4241554402179658e-01	-4.5169320793635442e-01	-3.6912081369579997e-01	-1.7681462883721477e-01	-5.6722071342409686e-01	-4.3394429240305449e-01	-8.2677189335528523e-01	-6.8051896051249994e-01	-5.2944613721532496e-01	-7.0211527334730439e-01	-1.0606185740342711e-01	-4.1741019686174408e-01	-6.2796842019548316e-01	-5.7366944452927882e-01	-7.2040283084446999e-01	9.9995141346966576e-02	-5.5977868283919797e-02	-7.3976738451502280e-02	-1.7326623370602254e-01	1.0091659413636225e-01	1.1285728848519448e-01	1.0231118694824885e-01	-1.8228068981572615e-01	3.1911883040762042e-02	-6.3420698653264468e-02	8.4987000686252409e-02	1.8521047641455468e-01	3.0882178063582549e-02	-2.8203992582272996e-01	-6.0868097309289375e-02	-3.9763535367422068e-02	4.5414355629804580e-02	-3.6969936101998924e-01	7.6039447843909203e-02	6.1510896144024267e-02	-1.5324548968811882e-01	-3.2340415853820326e-01	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.4451675638791501e-01	-4.5638803068895240e-01	-3.7394574374714690e-01	-1.7930319805747130e-01	-5.6790571375952448e-01	-4.3356975351008697e-01	-8.2918238735237959e-01	-6.8236257061606553e-01	-5.2426605654832581e-01	-6.9950371303519598e-01	-1.0680721712186325e-01	-4.1558342246494961e-01	-6.3024015923104537e-01	-5.7241459731038336e-01	-7.1981753776487245e-01	1.0049565812459012e-01	-5.6258303129751067e-02	-7.4346607820968011e-02	-1.7412892533340499e-01	1.0142155554874790e-01	1.1341945688624452e-01	1.0282285098381840e-01	-1.8318830207437786e-01	3.2070496977018456e-02	-6.3737472487361668e-02	8.5411114644435820e-02	1.8613807042485642e-01	3.1035002962280851e-02	-2.8344195294657210e-01	-6.1170710429552369e-02	-3.9962541436605402e-02	4.5641544742885495e-02	-3.7153891439733289e-01	7.6417830505391290e-02	6.1817863239107589e-02	-1.5400837099210080e-01	-3.2501178120704222e-01	2.7396226485674431e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.4661336713751745e-01	-4.6111934218658662e-01	-3.7881764248135308e-01	-1.8184358818029883e-01	-5.6859200127407328e-01	-4.3315661417765816e-01	-8.3154141179346941e-01	-6.8420832313846280e-01	-5.1888796256730640e-01	-6.9673237257304177e-01	-1.0754942838477623e-01	-4.1370022100875342e-01	-6.3252060745543270e-01	-5.7111043358837033e-01	-7.1914591918983373e-01	1.0099725714724957e-01	-5.6539804831276880e-02	-7.4716427625222639e-02	-1.7498415893240690e-01	1.0192727699652104e-01	1.1397727705851128e-01	1.0333463902340163e-01	-1.8408816680312465e-01	3.2227182661632200e-02	-6.4053569454693371e-02	8.5833517246163560e-02	1.8706866645086836e-01	3.1184587833332073e-02	-2.8482737670483821e-01	-6.1469806048723534e-02	-4.0161943224031958e-02	4.5868960658523444e-02	-3.7336040821838029e-01	7.6792614710587223e-02	6.2123674894787428e-02	-1.5476450313256779e-01	-3.2660038065057284e-01	2.7328367516337364e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.4870483299009314e-01	-4.6588669298165336e-01	-3.8373641416323834e-01	-1.8443674804933827e-01	-5.6928074045428489e-01	-4.3270478472935697e-01	-8.3384812897301586e-01	-6.8605766850707040e-01	-5.1331253640506469e-01	-6.9380077776840554e-01	-1.0828825275237823e-01	-4.1176064690650227e-01	-6.3480995687441910e-01	-5.6975930070793557e-01	-7.1838887039484167e-01	1.0149993929900659e-01	-5.6822335745116762e-02	-7.5086166703261153e-02	-1.7583166607819123e-01	1.0243376410720476e-01	1.1453058015537745e-01	1.0384640880948245e-01	-1.8498003737323657e-01	3.2381883948694873e-02	-6.4368963308616009e-02	8.6254102222463297e-02	1.8800213787380191e-01	3.1330830168243951e-02	-2.8619581406648648e-01	-6.1765289887247624e-02	-4.0361769599740784e-02	4.6096591170340623e-02	-3.7516359768997914e-01	7.7163850767416539e-02	6.2428361439812320e-02	-1.5551380631048392e-01	-3.2816963172474717e-01	2.7261056098252308e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.5079060501234299e-01	-4.7068960500478985e-01	-3.8870194149226384e-01	-1.8708362034019133e-01	-5.6997311349976221e-01	-4.3221419168259884e-01	-8.3610171502365638e-01	-6.8791204191778832e-01	-5.0754064437651036e-01	-6.9070856487286514e-01	-1.0902344994417669e-01	-4.0976478095892166e-01	-6.3710839306841904e-01	-5.6836359382996571e-01	-7.1754737162751647e-01	1.0200370645429384e-01	-5.7105856306298025e-02	-7.5455794208283133e-02	-1.7667117846847194e-01	1.0294102371455029e-01	1.1507919654388117e-01	1.0435801272150340e-01	-1.8586366876328467e-01	3.2534544409453782e-02	-6.4683627891099868e-02	8.6672760023233278e-02	1.8893835157550420e-01	3.1473626896059037e-02	-2.8754688778455861e-01	-6.2057067462038845e-02	-4.0562049944755443e-02	4.6324423491916566e-02	-3.7694825689202155e-01	7.7531594485433064e-02	6.2731954859945135e-02	-1.5625620809705634e-01	-3.2971923010151988e-01	2.7194302616978683e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.5287012894708869e-01	-4.7552757100529675e-01	-3.9371408426025029e-01	-1.8978513995187249e-01	-5.7067031862538020e-01	-4.3168477791335974e-01	-8.3830136025940327e-01	-6.8977285743988459e-01	-5.0157334081428129e-01	-6.8745548225709330e-01	-1.0975477799531119e-01	-4.0771273061546015e-01	-6.3941609459532622e-01	-5.6692574926297146e-01	-7.1662248619591662e-01	1.0250856149991533e-01	-5.7390324982599945e-02	-7.5825279636412654e-02	-1.7750242808717218e-01	1.0344906386552727e-01	1.1562295586835239e-01	1.0486929767524826e-01	-1.8673881774337744e-01	3.2685107320233345e-02	-6.4997537115671786e-02	8.7089377664134979e-02	1.8987716774196289e-01	3.1612874417873180e-02	-2.8888022608505298e-01	-6.2345044041060935e-02	-4.0762813998167065e-02	4.6552444205671409e-02	-3.7871417854330225e-01	7.7895906932086062e-02	6.3034488643612316e-02	-1.5699164343853364e-01	-3.3124889271016528e-01	2.7128117600684156e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.5494284555591626e-01	-4.8040005398840868e-01	-3.9877267792270088e-01	-1.9254223232334697e-01	-5.7137356828701136e-01	-4.3111650280968561e-01	-8.4044626948135359e-01	-6.9164150195545449e-01	-4.9541187081690563e-01	-6.8404139197390368e-01	-1.1048199341827397e-01	-4.0560463021922605e-01	-6.4173323240176605e-01	-5.6544823748597262e-01	-7.1561535828708944e-01	1.0301450835619828e-01	-5.7675698229200011e-02	-7.6194592855417409e-02	-1.7832514736910232e-01	1.0395789382542672e-01	1.1616168711479405e-01	1.0538010502420045e-01	-1.8760524305904208e-01	3.2833515649677410e-02	-6.5310664948977401e-02	8.7503838571887801e-02	1.9081843966499903e-01	3.1748468642868580e-02	-2.9019546231002735e-01	-6.2629124595474914e-02	-4.0964091693649250e-02	4.6780639209652142e-02	-3.8046117369296162e-01	7.8256854162241943e-02	6.3335997618988435e-02	-1.5772005463660632e-01	-3.3275835812730054e-01	2.7062511718272999e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.5700819097548148e-01	-4.8530648664905984e-01	-4.0387753208177773e-01	-1.9535581167366753e-01	-5.7208408733216809e-01	-4.3050934241424194e-01	-8.4253566224448950e-01	-6.9351932894563406e-01	-4.8905767291032787e-01	-6.8046627121088132e-01	-1.1120485136992903e-01	-4.0344064123549722e-01	-6.4405996924475906e-01	-5.6393355587674887e-01	-7.1452721051645940e-01	1.0352155199724829e-01	-5.7961930443704512e-02	-7.6563704133383884e-02	-1.7913906936550550e-01	1.0446752408102503e-01	1.1669521867601193e-01	1.0589027046319234e-01	-1.8846270561453118e-01	3.2979712045465917e-02	-6.5622985390976413e-02	8.7916022428595364e-02	1.9176201354247913e-01	3.1880305026053900e-02	-2.9149223451598544e-01	-6.2909213749749338e-02	-4.1165912985414180e-02	4.7008993662244723e-02	-3.8218907133789420e-01	7.8614506920948679e-02	6.3636517782886481e-02	-1.5844139130385929e-01	-3.3424738691387940e-01	2.6997495777310259e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.5906559708749169e-01	-4.9024627080180183e-01	-4.0902842887926727e-01	-1.9822677916424356e-01	-5.7280311107705317e-01	-4.2986328955613623e-01	-8.4456877308436329e-01	-6.9540765213673117e-01	-4.8251238162301657e-01	-6.7673021363469421e-01	-1.1192310582378556e-01	-4.0122095246390971e-01	-6.4639645912574395e-01	-5.6238422116099684e-01	-7.1335934120975442e-01	1.0402969847025927e-01	-5.8248973921657274e-02	-7.6932584167309429e-02	-1.7994392791033295e-01	1.0497796634176618e-01	1.1722337841751777e-01	1.0639962393468047e-01	-1.8931096865535177e-01	3.3123638820675719e-02	-6.5934472453789916e-02	8.8325805015779885e-02	1.9270772827743224e-01	3.2008278607918141e-02	-2.9277018502889340e-01	-6.3185215730159214e-02	-4.1368307663653917e-02	4.7237491924839482e-02	-3.8389771796684907e-01	7.8968940319517664e-02	6.3936086121860719e-02	-1.5915561029381434e-01	-3.3571576189762614e-01	2.6933080721735183e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.6111449190228179e-01	-4.9521877680648485e-01	-4.1422512129821176e-01	-2.0115602098191887e-01	-5.7353188331168115e-01	-4.2917835397236548e-01	-8.4654485170250671e-01	-6.9730773902040999e-01	-4.7577782997410462e-01	-6.7283343062961898e-01	-1.1263650974744163e-01	-3.9894578023436267e-01	-6.4874284673888449e-01	-5.6080276159951348e-01	-7.1211312142011729e-01	1.0453895491382958e-01	-5.8536778812619504e-02	-7.7301204111566921e-02	-1.8073945778711928e-01	1.0548923353891466e-01	1.1774599374422895e-01	1.0690798953800745e-01	-1.9014979794981920e-01	3.3265237939970091e-02	-6.6245100139220012e-02	8.8733058058848846e-02	1.9365541527648200e-01	3.2132284056216105e-02	-2.9402895995746398e-01	-6.3457034312126084e-02	-4.1571305159548447e-02	4.7466117502486790e-02	-3.8558697703234118e-01	7.9320233485080119e-02	6.4234740425966802e-02	-1.5986267560515741e-01	-3.3716328839958276e-01	2.6869277629357882e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.6315429995595599e-01	-5.0022334298939752e-01	-4.1946733137218845e-01	-2.0414440634162340e-01	-5.7427165423476534e-01	-4.2845456241919561e-01	-8.4846316310967074e-01	-6.9922080426313760e-01	-4.6885605187311413e-01	-6.6877625243318028e-01	-1.1334481528510221e-01	-3.9661536858681262e-01	-6.5109926693553322e-01	-5.5919170893220194e-01	-7.1078999168412282e-01	1.0504932957523860e-01	-5.8825293076921123e-02	-7.7669535606201046e-02	-1.8152539489632913e-01	1.0600133982264333e-01	1.1826289166801129e-01	1.0741518544203195e-01	-1.9097896196944614e-01	3.3404451005818799e-02	-6.6554842414966883e-02	8.9137649072770372e-02	1.9460489824806024e-01	3.2252215710115703e-02	-2.9526820866664089e-01	-6.3724572766881579e-02	-4.1774934339959199e-02	4.7694852982584725e-02	-3.8725672835183966e-01	7.9668469183871687e-02	6.4532519095652802e-02	-1.6056255825983229e-01	-3.3858979440363446e-01	2.6806097709132697e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.6518444272103001e-01	-5.0525927505954982e-01	-4.2475474830158033e-01	-2.0719278540752420e-01	-5.7502367832021251e-01	-4.2769195877387228e-01	-8.5032298772605808e-01	-7.0114800302114255e-01	-4.6174928442873697e-01	-6.6455912917210502e-01	-1.1404777394510592e-01	-3.9422998943506110e-01	-6.5346584420664766e-01	-5.5755359009933270e-01	-7.0939145852145657e-01	1.0556083182663345e-01	-5.9114462443189228e-02	-7.8037550805010431e-02	-1.8230147642306424e-01	1.0651430055701563e-01	1.1877389887611539e-01	1.0792102380153532e-01	-1.9179823206799396e-01	3.3541219244963956e-02	-6.6863673189569262e-02	8.9539441209778900e-02	1.9555599300090587e-01	3.2367967626947637e-02	-2.9648758321352531e-01	-6.3987733807962799e-02	-4.1979223291969230e-02	4.7923679971649411e-02	-3.8890686744008462e-01	8.0013733418591457e-02	6.4829460942291056e-02	-1.6125523615475595e-01	-3.3999513066810289e-01	2.6743552298202418e+00
