# Parameters
$ K = 1
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-5.1038659299810463e-01	-2.5253358851497487e-01	-1.9111421463825051e-01	-1.8705882340647165e-01	-3.2945371865747708e-01	-3.3457443856264724e-01	-4.7912602865075643e-01	-4.6970986591941144e-01	-1.6478127886073968e-01	-3.0892334477441205e-02	2.7730795088134946e-01	-1.1756988663332073e-01	1.0646314534603853e-02	5.9926479332774479e-02	1.2886217129492894e-01	-4.4847916100273180e-02	-6.8258623570231061e-02	-1.5702691739414693e-01	-9.8007980229513958e-02	-4.6630559949442263e-02	2.0987792982621711e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.1292069033429977e-01	-2.5378598301200445e-01	-1.9207272002079903e-01	-1.8799578330083214e-01	-3.3109709096307044e-01	-3.3623828774175996e-01	-4.8152283873436025e-01	-4.7205955212372203e-01	-1.6560281428351792e-01	-3.1046689890404849e-02	2.7869417700486054e-01	-1.1815881716545054e-01	1.0699604955590287e-02	6.0226195970716212e-02	1.2950594431235682e-01	-4.5072212382305132e-02	-6.8599966048142405e-02	-1.5781202324124730e-01	-9.8498302390857953e-02	-4.6863883483022839e-02	2.1092834616435055e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.1541815265389768e-01	-2.5501729661603856e-01	-1.9303711562888259e-01	-1.8893604739680420e-01	-3.3273234987666545e-01	-3.3788356399803193e-01	-4.8392181494917547e-01	-4.7441132145257142e-01	-1.6641943037442686e-01	-3.1200813086867608e-02	2.8007962499392897e-01	-1.1874989413222131e-01	1.0753010084770299e-02	6.0526054323955435e-02	1.3014855553644697e-01	-4.5296601839423349e-02	-6.8941374944139211e-02	-1.5859699173035069e-01	-9.8989151104069167e-02	-4.7097531917687757e-02	2.1198075174221576e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.1787752785012375e-01	-2.5622672553894610e-01	-1.9400743388218769e-01	-1.8987957356719407e-01	-3.3435900911957678e-01	-3.3950947134515791e-01	-4.8632266169751076e-01	-4.7676488325894323e-01	-1.6723085821068853e-01	-3.1354674232349854e-02	2.8146406686469433e-01	-1.1934309331972352e-01	1.0806525366483999e-02	6.0826013581450053e-02	1.3078987427408706e-01	-4.5521053723724843e-02	-6.9282801106306816e-02	-1.5938170154831735e-01	-9.9480468467758376e-02	-4.7331480038142200e-02	2.1303504901211512e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.2029735617009720e-01	-2.5741346287765321e-01	-1.9498370721021199e-01	-1.9082631820314680e-01	-3.3597657580051365e-01	-3.4111520665472311e-01	-4.8872507671710236e-01	-4.7911994059773561e-01	-1.6803682514690613e-01	-3.1508243119227133e-02	2.8284727253058495e-01	-1.1993838975147647e-01	1.0860146147979820e-02	6.1126032048543798e-02	1.3142976783162308e-01	-4.5745536750532792e-02	-6.9624194453864141e-02	-1.6016602941125366e-01	-9.9972195311821763e-02	-4.7565702144475357e-02	2.1409113865966314e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.2267617147758727e-01	-2.5857669938558914e-01	-1.9596596804872232e-01	-1.9177623619146272e-01	-3.3758455058236569e-01	-3.4269996015361626e-01	-4.9112875104204767e-01	-4.8147619020566040e-01	-1.6883705489946518e-01	-3.1661489180874032e-02	2.8422900997125977e-01	-1.2053575768384600e-01	1.0913867679801762e-02	6.1426067143091873e-02	1.3206810155000256e-01	-4.5970019104409114e-02	-6.9965503981545676e-02	-1.6094985009610743e-01	-1.0046427119311484e-01	-4.7800172055787959e-02	2.1514891963109187e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.2501250256291021e-01	-2.5971562427114453e-01	-1.9695424883615079e-01	-1.9272928089195918e-01	-3.3918242786067426e-01	-3.4426291594519032e-01	-4.9353336896690653e-01	-4.8383332248493544e-01	-1.6963126763713837e-01	-3.1814381506490005e-02	2.8560904540846799e-01	-1.2113517060187055e-01	1.0967685116260305e-02	6.1726075392066017e-02	1.3270473884241205e-01	-4.6194468445655008e-02	-7.0306677764835401e-02	-1.6173303647482032e-01	-1.0095663439182413e-01	-4.8034863114256802e-02	2.1620828916279181e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.2730487449883001e-01	-2.6082942602231957e-01	-1.9794858200994203e-01	-1.9368540411487814e-01	-3.4076969595393380e-01	-3.4580325255410482e-01	-4.9593860801412831e-01	-4.8619102149090676e-01	-1.7041918007798604e-01	-3.1966888856593816e-02	2.8698714348866727e-01	-1.2173660121551572e-01	1.1021593515988302e-02	6.2026012428658732e-02	1.3333954123440350e-01	-4.6418851917293287e-02	-7.0647662966071931e-02	-1.6251545955105942e-01	-1.0144922190856037e-01	-4.8269748189637786e-02	2.1726914281309984e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.2955181004115537e-01	-2.6191729325665108e-01	-1.9894900000283131e-01	-1.9464455609835410e-01	-3.4234583730588369e-01	-3.4732014349472068e-01	-4.9834413890493418e-01	-4.8854896492375105e-01	-1.7120050559263886e-01	-3.2118979679170954e-02	2.8836306747222112e-01	-1.2234002145637526e-01	1.1075587842583624e-02	6.2325832989907057e-02	1.3397236840649948e-01	-4.6643136152523551e-02	-7.0988405841446736e-02	-1.6329698849954186e-01	-1.0194196946219365e-01	-4.8504799684208795e-02	2.1833137449634277e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.3175183107259616e-01	-2.6297841559540530e-01	-1.9995553523907147e-01	-1.9560668548597338e-01	-3.4391032869990573e-01	-3.4881275786286275e-01	-5.0074962553382096e-01	-4.9090682412441100e-01	-1.7197495431404367e-01	-3.2270622126456011e-02	2.8973657942896719e-01	-1.2294540247483807e-01	1.1129662965339815e-02	6.2625490914855628e-02	1.3460307823926068e-01	-4.6867287282639905e-02	-7.1328851748913347e-02	-1.6407749070796898e-01	-1.0243481148845436e-01	-4.8739989538151840e-02	2.1939487651913747e-01	0
