# Parameters
$ K = 1
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-7.3451173007593973e-01	-7.5659801745683786e-01	-2.4092774826716837e-01	-2.6142730177666429e-01	-2.0027755921194665e-01	-2.0800100005873334e-01	-3.3979805833786658e-01	-3.0285435244927977e-01	-3.1726274727851766e-01	-5.5039928597025845e-01	-4.1483641141246858e-01	-5.0048187201793737e-01	-3.6560783307246947e-01	-3.4690650989297533e-01	-4.1251886599073950e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.3818571343524397e-01	-7.6037398141416956e-01	-2.4213084400445853e-01	-2.6273812670897545e-01	-2.0128179863821982e-01	-2.0904296796722158e-01	-3.4149794398997602e-01	-3.0436335511124901e-01	-3.1884667573592834e-01	-5.5315568701805884e-01	-4.1691505056567102e-01	-5.0298966638423792e-01	-3.6743540648840650e-01	-3.4863764142508885e-01	-4.1458694539489077e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.4186223400328155e-01	-7.6413523340838152e-01	-2.4333067123081784e-01	-2.6405634490926733e-01	-2.0229175494948887e-01	-2.1008883571126294e-01	-3.4319948536863676e-01	-3.0586145828904998e-01	-3.2042557926951476e-01	-5.5592079688756446e-01	-4.1900257386270073e-01	-5.0550819482067155e-01	-3.6926184611786705e-01	-3.5036166132420254e-01	-4.1666600737975684e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.4554081590234911e-01	-7.6788077370633268e-01	-2.4452695303439073e-01	-2.6538198064510993e-01	-2.0330744832880690e-01	-2.1113856317836033e-01	-3.4490247660381151e-01	-3.0734811620738217e-01	-3.2199907211789486e-01	-5.5869446133868794e-01	-4.2109893439481394e-01	-5.0803740120513208e-01	-3.7108684425287836e-01	-3.5207810051617999e-01	-4.1875606970070089e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.4922097314568326e-01	-7.7160958929031676e-01	-2.4571940835051997e-01	-2.6671505768444154e-01	-2.0432889861043041e-01	-2.1219210871386834e-01	-3.4660670730520865e-01	-3.0882277823150289e-01	-3.2356676299473652e-01	-5.6147652125184855e-01	-4.2320408276670290e-01	-5.1057722642424319e-01	-3.7291008750078636e-01	-3.5378648383232453e-01	-4.2085714889479903e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.5290220961305832e-01	-7.7532065423667540e-01	-2.4690775203850265e-01	-2.6805559927758538e-01	-2.0535612526659003e-01	-2.1324942909534675e-01	-3.4831196254506558e-01	-3.1028488922302544e-01	-3.2512825521097738e-01	-5.6426681256034061e-01	-4.2531796704808950e-01	-5.1312760831501703e-01	-3.7473125681030939e-01	-3.5548633019542231e-01	-4.2296926024600640e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.5658401903283856e-01	-7.7901293011921258e-01	-2.4809169496456143e-01	-2.6940362813889079e-01	-2.0638914739397896e-01	-2.1431047950688956e-01	-3.5001802284353700e-01	-3.1173388991200590e-01	-3.2668314680606697e-01	-5.6706516618324554e-01	-4.2744053272496496e-01	-5.1568848160608283e-01	-3.7655002750294231e-01	-3.5717715281760604e-01	-4.2509241774971429e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.6026588497072867e-01	-7.8268536643766295e-01	-2.4927094409112963e-01	-2.7075916642799697e-01	-2.0742798369995419e-01	-2.1537521351344405e-01	-3.5172466415679204e-01	-3.1316921728518810e-01	-3.2823103068836057e-01	-5.6987140795895730e-01	-4.2957172265049104e-01	-5.1825977785850208e-01	-3.7836606930985972e-01	-3.5885845941014582e-01	-4.2722663407669598e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.6394728082547148e-01	-7.8633690107143817e-01	-2.5044520257254815e-01	-2.7212223573071181e-01	-2.0847265248844685e-01	-2.1644358303514011e-01	-3.5343165786792941e-01	-3.1459030499024321e-01	-3.2977149478477769e-01	-5.7268535857939118e-01	-4.3171147699558210e-01	-5.2084142540619804e-01	-3.8017904641446970e-01	-3.6052975240526230e-01	-4.2937192053643680e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.6762766983173036e-01	-7.8996646075882160e-01	-2.5161416985726015e-01	-2.7349285703950416e-01	-2.0952317164557910e-01	-2.1751553832164294e-01	-3.5513877078081296e-01	-3.1599658375578243e-01	-3.3130412219982974e-01	-5.7550683352495169e-01	-4.3385973319918963e-01	-5.2343334929601737e-01	-3.8198861750076152e-01	-3.6219052919002664e-01	-4.3152828703984764e-01	0
