# Parameters
$ K = 5
$ N = 12
$ M = 29
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	E
0	1.0000000000000000e+00	0	-4.5167940607562607e-01	-4.1396882043820343e-01	-4.9723658345435429e-01	-3.4430028465467338e-01	-3.0674141268535504e-01	-3.6571034061327118e-01	-7.2704140901288006e-01	-2.3984579065486733e-01	-5.4062504643945042e-01	-1.2775132377659068e-01	-5.1290640570377966e-01	-3.4887196175579033e-01	2.2690466775176754e-01	1.0710027967885620e-01	1.5139337907656289e-01	7.6490252744664713e-02	3.1266132312906103e-01	4.0123397727627207e-02	1.2006771592791271e-01	1.5204446108399133e-01	2.1301158093724762e-01	1.7502144921543303e-01	2.5025873891063016e-01	1.7447927871660096e-01	4.9547417188839836e-02	1.3196644542303021e-01	1.5094700594084526e-01	1.3189153266697232e-01	1.4567014851468565e-01	2.4340075007215143e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.5669735661228344e-01	-4.1901828734278351e-01	-5.0676188859533833e-01	-3.4890326023032636e-01	-3.1339874148092450e-01	-3.7274607913220403e-01	-7.3693586186162452e-01	-2.4569647715995241e-01	-5.4543687066075319e-01	-1.3598198463184846e-01	-5.1817300631115926e-01	-3.5333728319102553e-01	2.2803915497051905e-01	1.0763578450912925e-01	1.5214964229546307e-01	7.6874249458800517e-02	3.1422240950860875e-01	4.0325659876408029e-02	1.2066774302331643e-01	1.5280534933729670e-01	2.1407313019870614e-01	1.7589589603338945e-01	2.5150469730996106e-01	1.7535167640596122e-01	4.9795674671084443e-02	1.3262554542300928e-01	1.5170166440569535e-01	1.3255284162286962e-01	1.4639952487563729e-01	2.4279440789712066e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.6179583820839348e-01	-4.2416818261144573e-01	-5.1643884830211206e-01	-3.5361880970957066e-01	-3.2016864664920808e-01	-3.7996458662784738e-01	-7.4696511201575477e-01	-2.5167711520909047e-01	-5.5034362822244287e-01	-1.4438786393155195e-01	-5.2354389870557705e-01	-3.5788156552013745e-01	2.2917333347541735e-01	1.0817118645343436e-01	1.5290430956487089e-01	7.7261291700967114e-02	3.1577867825960088e-01	4.0531222878688572e-02	1.2126694644462553e-01	1.5356740822060844e-01	2.1512713512378659e-01	1.7676881128036823e-01	2.5273926624393550e-01	1.7622382071259071e-01	5.0044894587145262e-02	1.3328291241458942e-01	1.5245602361906460e-01	1.3321779668931003e-01	1.4713085326444714e-01	2.4219235724773629e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.6697612613217848e-01	-4.2942055849924243e-01	-5.2626824039325204e-01	-3.5844946286449214e-01	-3.2705270775112422e-01	-3.8736925793107163e-01	-7.5712959088555654e-01	-2.5779011708390842e-01	-5.5534745764738591e-01	-1.5297093381196855e-01	-5.2902122369905213e-01	-3.6250658365943828e-01	2.3030683506453462e-01	1.0870631418395379e-01	1.5365708616610785e-01	7.7651303485434323e-02	3.1732954200263680e-01	4.0740098624022329e-02	1.2186501157418218e-01	1.5433037988334170e-01	2.1617277455736103e-01	1.7763986439287821e-01	2.5396132990096820e-01	1.7709530947820415e-01	5.0294951324143224e-02	1.3393812552141376e-01	1.5320985532590020e-01	1.3388630520113212e-01	1.4786397709977100e-01	2.4159455570936905e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.7223949446433106e-01	-4.3477747479771978e-01	-5.3625073290902237e-01	-3.6339775551514514e-01	-3.3405249419361993e-01	-3.9496344156655644e-01	-7.6742959119147691e-01	-2.6403789961622270e-01	-5.6045047123651248e-01	-1.6173310270268421e-01	-5.3460711621670798e-01	-3.6721414151332710e-01	2.3143927296241126e-01	1.0924098711194631e-01	1.5440766101435993e-01	7.8044197691400877e-02	3.1887438339942009e-01	4.0952293425749541e-02	1.2246160509813916e-01	1.5509398416682960e-01	2.1720918532485856e-01	1.7850870467317087e-01	2.5516972125330478e-01	1.7796571543275913e-01	5.0545708028460756e-02	1.3459073898747320e-01	1.5396291870643594e-01	1.3455826333881230e-01	1.4859872899617577e-01	2.4100096003988147e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.7758721391061876e-01	-4.4024099565594887e-01	-5.4638687517357565e-01	-3.6846622533277834e-01	-3.4116956109434532e-01	-4.0275042994653348e-01	-7.7786525581248533e-01	-2.7042288007285520e-01	-5.6565474827806017e-01	-1.7067620663036120e-01	-5.4030370069680211e-01	-3.7200607055709434e-01	2.3257024107077931e-01	1.0977501497198608e-01	1.5515570588856623e-01	7.8439875328368019e-02	3.2041255374698846e-01	4.1167807547657871e-02	1.2305637422247452e-01	1.5585791726314560e-01	2.1823546066383687e-01	1.7937496024414276e-01	2.5636322055056143e-01	1.7883458511562988e-01	5.0797015996871607e-02	1.3524028113853392e-01	1.5471495977304134e-01	1.3523355541512547e-01	1.4933493018526467e-01	2.4041152613826426e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.8302054940165945e-01	-4.4581318611746606e-01	-5.5667708840693719e-01	-3.7365740728646929e-01	-3.4840544477562324e-01	-4.1073344888026564e-01	-7.8843656612554558e-01	-2.7694747166271499e-01	-5.7096232776784217e-01	-1.7980199989910345e-01	-5.4611308610802278e-01	-3.7688422819543593e-01	2.3369931319849691e-01	1.1030819739223251e-01	1.5590087463926500e-01	7.8838224769216522e-02	3.2194337153558622e-01	4.1386634705972258e-02	1.2364894587544636e-01	1.5662185032320569e-01	2.1925064864690116e-01	1.8023823696933330e-01	2.5754055383854368e-01	1.7970143777804137e-01	5.1048714049318031e-02	1.3588625332876494e-01	1.5546571074559939e-01	1.3591205313041679e-01	1.5007238991191427e-01	2.3982620901157041e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.8854075746485209e-01	-4.5149610835741100e-01	-5.6712165588000019e-01	-3.7897382871475538e-01	-3.5576165786658953e-01	-4.1891564637257067e-01	-7.9914332983563507e-01	-2.8361407864529509e-01	-5.7637520061951064e-01	-1.8911214512201235e-01	-5.5203736056355124e-01	-3.8185049587906084e-01	2.3482604227130036e-01	1.1084032345081035e-01	1.5664280237537084e-01	7.9239120950815728e-02	3.2346612097288524e-01	4.1608761546228883e-02	1.2423892589833115e-01	1.5738542801499902e-01	2.2025375060223004e-01	1.8109811733897319e-01	2.5870039151253232e-01	1.8056576426935553e-01	5.1300627884186926e-02	1.3652812887566509e-01	1.5621488940556993e-01	1.3659361479618101e-01	1.5081090480527121e-01	2.3924496274011400e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.9414908335283941e-01	-4.5729181760391974e-01	-5.7772071260767477e-01	-3.8441800400371562e-01	-3.6323968399204831e-01	-4.2730008068573411e-01	-8.0998516829867240e-01	-2.9042509101947989e-01	-5.8189530134434053e-01	-1.9860820257940995e-01	-5.5807858551119127e-01	-3.8690677696093917e-01	2.3594995952216974e-01	1.1137117121846608e-01	1.5738110463110402e-01	7.9642424542160306e-02	3.2498005047782769e-01	4.1834167094679846e-02	1.2482589822657514e-01	1.5814826703321644e-01	2.2124371953875857e-01	1.8195415932337586e-01	2.5984134691512983e-01	1.8142702591018728e-01	5.1552569417155893e-02	1.3716535198684301e-01	1.5696219842901923e-01	1.3727808452679438e-01	1.5155025822424303e-01	2.3866774044090753e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.9984675791233202e-01	-4.6320235772764351e-01	-5.8847423457748071e-01	-3.8999242885294433e-01	-3.7084097202636623e-01	-4.3588970764047896e-01	-8.2096150334295181e-01	-2.9738287877146563e-01	-5.8752449918054428e-01	-2.0829161888042322e-01	-5.6423878947882922e-01	-3.9205499427301055e-01	2.3707057366331277e-01	1.1190050728775806e-01	1.5811537651456140e-01	8.0047981080237335e-02	3.2648437114797590e-01	4.2062822183991058e-02	1.2540942406379599e-01	1.5890995456202936e-01	2.2221945858391587e-01	1.8280589519532275e-01	2.6096197498972878e-01	1.8228465335575700e-01	5.1804336104915673e-02	1.3779733668268074e-01	1.5770732469906681e-01	1.3796529139938665e-01	1.5229021957733471e-01	2.3809449422931257e+00
