# Parameters
$ K = 4
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-2.9549985612870455e-01	-3.5468230685571983e-01	-1.0177327435090737e+00	-8.0924194400201055e-01	-9.7041260666350138e-01	-4.3294060688066394e-01	-9.2877589098388869e-01	-3.1610277803626891e-01	-7.4830587284453520e-01	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.9505864178819463e-01	-3.4996965210475384e-01	-1.0210106317081766e+00	-8.1001774882118771e-01	-9.7066883351970057e-01	-4.2866210618112088e-01	-9.3075161514331162e-01	-3.0730265146728758e-01	-7.4990247673944510e-01	2.2764144957773538e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.9463046489747191e-01	-3.4519744297066013e-01	-1.0242765699920449e+00	-8.1076083933132848e-01	-9.7092832105292071e-01	-4.2432081445644737e-01	-9.3272715427969421e-01	-2.9839429089636754e-01	-7.5153723986534826e-01	2.2707704716060864e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.9421598905889923e-01	-3.4036578406238643e-01	-1.0275303467831598e+00	-8.1147104604625286e-01	-9.7119291987088741e-01	-4.1991668756737627e-01	-9.3470312272282086e-01	-2.8937805512568232e-01	-7.5321142624461168e-01	2.2651685652687501e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.9381588376274276e-01	-3.3547477592709157e-01	-1.0307717446852513e+00	-8.1214820022949974e-01	-9.7146448046480882e-01	-4.1544967567925228e-01	-9.3668013246969950e-01	-2.8025430558260006e-01	-7.5492628913819959e-01	2.2596098642355353e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.9343082430511352e-01	-3.3052451497709223e-01	-1.0340005402352077e+00	-8.1279213396794525e-01	-9.7174485093143492e-01	-4.1091972321796627e-01	-9.3865879228461635e-01	-2.7102340672440761e-01	-7.5668306967040411e-01	2.2540954763300460e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.9306149170064394e-01	-3.2551509345841118e-01	-1.0372165036500562e+00	-8.1340268026458296e-01	-9.7203587464441810e-01	-4.0632676886740310e-01	-9.4063970677171804e-01	-2.6168572655410921e-01	-7.5848299541410014e-01	2.2486265300367316e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.9270857258906097e-01	-3.2044659946278914e-01	-1.0404193985684469e+00	-8.1397967315133435e-01	-9.7233938787421881e-01	-4.0167074561027161e-01	-9.4262347541893243e-01	-2.5224163725169707e-01	-7.6032727893439933e-01	2.2432041748067801e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.9237275913479915e-01	-3.1531911698507864e-01	-1.0436089817861214e+00	-8.1452294782269552e-01	-9.7265721735577948e-01	-3.9695158081420145e-01	-9.4461069161195887e-01	-2.4269151592527846e-01	-7.6221711628854050e-01	2.2378295813615985e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.9205474891871397e-01	-3.1013272602789588e-01	-1.0467850029847605e+00	-8.1503234079108411e-01	-9.7299117780308575e-01	-3.9216919636501613e-01	-9.4660194161708167e-01	-2.3303574548638176e-01	-7.6415368547977347e-01	2.2325039419930248e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.9175524482093640e-01	-3.0488750275545073e-01	-1.0499472044536127e+00	-8.1550769006469015e-01	-9.7334306936973125e-01	-3.8732350884910310e-01	-9.4859780353145384e-01	-2.2327471565372134e-01	-7.6613814486292442e-01	2.2272284708592691e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.9147495489381609e-01	-2.9958351969847419e-01	-1.0530953208032654e+00	-8.1594883534866403e-01	-9.7371467505451481e-01	-3.8241442978681889e-01	-9.5059884619952673e-01	-2.1340882408963516e-01	-7.6817163149929024e-01	2.2220044042755953e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.9121459222387486e-01	-2.9422084601214565e-01	-1.0562290786708852e+00	-8.1635561827047254e-01	-9.7410775805110927e-01	-3.7744186591889084e-01	-9.5260562809424121e-01	-2.0343847767331991e-01	-7.7025525945846218e-01	2.2168330009985837e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-2.9097487478163342e-01	-2.8879954778894623e-01	-1.0593481964162534e+00	-8.1672788263020146e-01	-9.7452405904080586e-01	-3.7240571954777957e-01	-9.5461869616160056e-01	-1.9336409391490927e-01	-7.7239011806466595e-01	2.2117155425028483e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-2.9075652525810153e-01	-2.8331968842836047e-01	-1.0624523838079085e+00	-8.1706547467662072e-01	-9.7496529342734684e-01	-3.6730588893598004e-01	-9.5663858462724938e-01	-1.8318610251432116e-01	-7.7457727008516442e-01	2.2066533332489038e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-2.9056027088669611e-01	-2.7778132906532405e-01	-1.0655413416986428e+00	-8.1736824340978476e-01	-9.7543314851288276e-01	-3.6214226876325889e-01	-9.5866581376365845e-01	-1.7290494706868109e-01	-7.7681774985830088e-01	2.2016477009408701e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-2.9038684324927361e-01	-2.7218452905932311e-01	-1.0686147616896682e+00	-8.1763604091092967e-01	-9.7592928061411666e-01	-3.5691475064480005e-01	-9.6070088861656833e-01	-1.6252108693197473e-01	-7.7911256135875584e-01	2.1966999967725842e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-2.9023697806492160e-01	-2.6652934654603999e-01	-1.0716723257826890e+00	-8.1786872270040767e-01	-9.7645531211777037e-01	-3.5162322371226851e-01	-9.6274429768934622e-01	-1.5203499923042424e-01	-7.8146267619763898e-01	2.1918115956606048e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-2.9011141496010573e-01	-2.6081583905339961e-01	-1.0747137060191632e+00	-8.1806614812438327e-01	-9.7701282847459148e-01	-3.4626757525975982e-01	-9.6479651158397428e-01	-1.4144718103687545e-01	-7.8386903155507914e-01	2.1869838964625399e+00
