# Parameters
$ K = 2
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-7.2638466340596419e-01	-2.1107126412141569e-01	-1.9110575842522254e-01	-4.4930448093188230e-01	-1.8116638393670392e-01	-2.5151542160768997e-01	-2.2615529361256564e-01	-6.2488418681664959e-01	-5.4178389869822874e-01	5.9971427772909244e-02	1.5122572249010574e-01	8.0205348209679714e-02	9.0650758319191810e-02	1.1344359995053932e-01	8.7830717334157468e-02	6.5719393368282600e-02	1.3517352632467244e-01	1.1290124300039631e-01	2.2735923862170573e-01	6.5567235341144919e-02	1.8863014303905945e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.3074487982177272e-01	-2.1385084640918200e-01	-1.9244402243573336e-01	-4.5252821228429441e-01	-1.8422040014115426e-01	-2.5445936606575681e-01	-2.2862163482421097e-01	-6.3015019985476284e-01	-5.4683740836963468e-01	6.0270848693515219e-02	1.5198147153879757e-01	8.0607033796136207e-02	9.1104533806969076e-02	1.1401024156496475e-01	8.8270567806506980e-02	6.6048775843783394e-02	1.3584864367769356e-01	1.1346664430835185e-01	2.2849266766247125e-01	6.5895671531430694e-02	1.8957266431235106e-01	2.9925194289134205e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.3510679881350305e-01	-2.1666160648306609e-01	-1.9379775278403930e-01	-4.5577623101106463e-01	-1.8731818053090435e-01	-2.5743621707770975e-01	-2.3111750176511311e-01	-6.3541595046199684e-01	-5.5189668764714339e-01	6.0569338880079981e-02	1.5273635000855948e-01	8.1010011005717975e-02	9.1559311336415164e-02	1.1457561432548181e-01	8.8711779012605643e-02	6.6379721537173725e-02	1.3652211523711627e-01	1.1403379345529911e-01	2.2961903146865709e-01	6.6225291577456283e-02	1.9051375030328827e-01	2.9850777706925866e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.3946953949552530e-01	-2.1950357532886208e-01	-1.9516714731252366e-01	-4.5904851858769402e-01	-1.9045982771978257e-01	-2.6044585802168774e-01	-2.3364302186821689e-01	-6.4067941778379511e-01	-5.5695983373995561e-01	6.0866809271734851e-02	1.5349018771968118e-01	8.1414239416093062e-02	9.2015026902487210e-02	1.1513954079444402e-01	8.9154299576979484e-02	6.6712218102121468e-02	1.3719371869085628e-01	1.1460262454431602e-01	2.3073782618160396e-01	6.6556070331265649e-02	1.9145313109975221e-01	2.9776751058110484e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.4383219819629354e-01	-2.2237676870695214e-01	-1.9655240377475253e-01	-4.6234504477188371e-01	-1.9364541654958023e-01	-2.6348814230663559e-01	-2.3619831031551539e-01	-6.4593851804095426e-01	-5.6202487936032042e-01	6.1163168642552952e-02	1.5424281047773214e-01	8.1819676808943767e-02	9.2471613807004249e-02	1.1570183913597290e-01	8.9598075644644420e-02	6.7046252308907650e-02	1.3786322578415425e-01	1.1517306844074686e-01	2.3184853816718923e-01	6.6887981433767618e-02	1.9239052971959139e-01	2.9703115119286565e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.4819384833932834e-01	-2.2528118651973444e-01	-1.9795371964906469e-01	-4.6566576707612201e-01	-1.9687499278894416e-01	-2.6656289217431878e-01	-2.3878346944957490e-01	-6.5119110461388330e-01	-5.6708979264212855e-01	6.1458323587553827e-02	1.5499404006257919e-01	8.2226279126232996e-02	9.2929002590446314e-02	1.1626232314651554e-01	9.0043050813269465e-02	6.7381810018630209e-02	1.3853040232865541e-01	1.1574505268613657e-01	2.3295064426000126e-01	6.7220997285638101e-02	1.9332566214121419e-01	2.9629870638500497e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.5255354034261202e-01	-2.2821681216821732e-01	-1.9937129194284040e-01	-4.6901063022721867e-01	-2.0014857181537227e-01	-2.6966989749657067e-01	-2.4139858817789014e-01	-6.5643496824826475e-01	-5.7215247717747608e-01	6.1752178510424423e-02	1.5574369422129541e-01	8.2634000426435553e-02	9.3387120963718817e-02	1.1682080229420454e-01	9.0489166065177595e-02	6.7718876157180294e-02	1.3919500822184350e-01	1.1631850141256622e-01	2.3404361203690066e-01	6.7555089018411327e-02	1.9425823734789929e-01	2.9557018334843246e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.5691030153733985e-01	-2.3118361189830458e-01	-2.0080531698729065e-01	-4.7237956561303068e-01	-2.0346613728246754e-01	-2.7280891457058964e-01	-2.4404374137099971e-01	-6.6166783738827006e-01	-5.7721077217759109e-01	6.2044635613064954e-02	1.5649158666516183e-01	8.3042792840804430e-02	9.3845893740015979e-02	1.1737708176738770e-01	9.0936359699310368e-02	6.8057434689020591e-02	1.3985679747734436e-01	1.1689333525759973e-01	2.3512690012088369e-01	6.7890226465827611e-02	1.9518795738646547e-01	2.9484558898059592e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.6126313610706020e-01	-2.3418153413737366e-01	-2.0225599022266863e-01	-4.7577249071668382e-01	-2.0682763977475055e-01	-2.7597966491531389e-01	-2.4671898925537536e-01	-6.6688737864342273e-01	-5.8226245276449706e-01	6.2335594887070946e-02	1.5723752707096977e-01	8.3452606529749548e-02	9.4305242766921649e-02	1.1793096253268437e-01	9.1384567263288641e-02	6.8397468590800120e-02	1.4051551826660141e-01	1.1746947128007115e-01	2.3619995851611830e-01	6.8226378135507665e-02	1.9611451744093417e-01	2.9412492988170920e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.6561102504818312e-01	-2.3721050882180783e-01	-2.0372350597379987e-01	-4.7918930853866043e-01	-2.1023299545255178e-01	-2.7918183407207792e-01	-2.4942437680218035e-01	-6.7209119739507950e-01	-5.8730523039971205e-01	6.2624954107263819e-02	1.5798132108683088e-01	8.3863389639407593e-02	9.4765086858898048e-02	1.1848224140291226e-01	9.1833721485712214e-02	6.8738959824839754e-02	1.4117091297242432e-01	1.1804682287694794e-01	2.3726222897496752e-01	6.8563511181029574e-02	1.9703760592180661e-01	2.9340821235112227e+00
