# Parameters
$ K = 2
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.1388704231847170e-01	-5.8007532071422552e-01	-1.0295021379602962e+00	-5.6678638108836443e-01	-3.7941940180808809e-01	-2.0910540390587115e-01	-3.0371451604886918e-01	-8.2438943857271807e-01	-1.6421021719736317e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.1777054384770620e-01	-5.8607614558867493e-01	-1.0363684186863755e+00	-5.7122682667285918e-01	-3.8410912899771865e-01	-2.1240366707975200e-01	-3.0791679874276989e-01	-8.3008241916231784e-01	-1.6562107188593211e-01	2.9925241443180952e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.2169388700960416e-01	-5.9212847543540015e-01	-1.0432229532354877e+00	-5.7568970009301468e-01	-3.8885565633955999e-01	-2.1574923818508146e-01	-3.1216498196567671e-01	-8.3577857212711992e-01	-1.6705026092202227e-01	2.9850966061194217e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.2565687295953982e-01	-5.9823167864574467e-01	-1.0500633920667164e+00	-5.8017437608399525e-01	-3.9365908965248109e-01	-2.1914241236919010e-01	-3.1645886813591434e-01	-8.4147639273815633e-01	-1.6849800478962418e-01	2.9777174248658724e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.2965927091826419e-01	-6.0438506647269596e-01	-1.0568873277732769e+00	-5.8468019482223443e-01	-3.9851950204687847e-01	-2.2258346732160383e-01	-3.2079822477830688e-01	-8.4717433095866268e-01	-1.6996452344260393e-01	2.9703866348977765e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.3370081702747140e-01	-6.1058789133248392e-01	-1.0636922954564443e+00	-5.8920646099408247e-01	-4.0343693236301931e-01	-2.2607266230461975e-01	-3.2518278337358580e-01	-8.5287079116362752e-01	-1.7145003612529047e-01	2.9631042653822326e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.3778121319690763e-01	-6.1683934511754324e-01	-1.0704757732015509e+00	-5.9375244286769380e-01	-4.0841138357947498e-01	-2.2961023716350035e-01	-3.2961223820720403e-01	-8.5856413190922498e-01	-1.7295476118614525e-01	2.9558703402645992e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.4190012594500757e-01	-6.2313855752529701e-01	-1.0772351826600888e+00	-5.9831737137047547e-01	-4.1344282119326131e-01	-2.3319641131707533e-01	-3.3408624521989394e-01	-8.6425266575526072e-01	-1.7447891588448602e-01	2.9486848782233253e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.4605718523520790e-01	-6.2948459440753191e-01	-1.0839678897418881e+00	-6.0290043917455649e-01	-4.1853117157349506e-01	-2.3683138272962395e-01	-3.3860442086244752e-01	-8.6993465914381074e-01	-1.7602271619025725e-01	2.9415478926282703e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.5025198331026824e-01	-6.3587645614530786e-01	-1.0906712054212451e+00	-6.0750079979289262e-01	-4.2367632029059343e-01	-2.4051532686502511e-01	-3.4316634095732612e-01	-8.7560833233728252e-01	-1.7758637657684537e-01	2.9344593915026964e+00
