# Parameters
$ K = 5
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-2.8382795818083645e-01	-7.7595139454821804e-01	-8.9978314656758415e-02	-1.0144699218744434e-01	-5.0830173248497323e-01	-5.2005585057509562e-01	-1.3863850670983840e-01	-2.8690696454524939e-01	-3.0764724212128769e-01	-6.0118991367554164e-01	-6.9636106542727427e-01	-3.5761688233177963e-01	2.4340075007215143e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.8008247913831613e-01	-7.7706641915486052e-01	-8.7370073894288983e-02	-1.0083362393977531e-01	-5.0753643377284263e-01	-5.1713321306228544e-01	-1.3403466646585963e-01	-2.8680773501100532e-01	-3.0745868492766210e-01	-6.0043819333129056e-01	-6.9632037633479793e-01	-3.5633456779327471e-01	2.4279361512643143e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.7629340768930488e-01	-7.7817957020424688e-01	-8.4764975902298575e-02	-1.0022229604014639e-01	-5.0677691126440638e-01	-5.1418630155718126e-01	-1.2942199683758077e-01	-2.8673088175879563e-01	-3.0726892588657284e-01	-5.9966708730405749e-01	-6.9626274551840406e-01	-3.5503320208072114e-01	2.4218926232400739e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.7246076439688455e-01	-7.7929101960321423e-01	-8.2163446701414330e-02	-9.9612918924366189e-02	-5.0602383369850412e-01	-5.1121560115730436e-01	-1.2480139216119807e-01	-2.8667672673212674e-01	-3.0707804837304092e-01	-5.9887683902628208e-01	-6.9618835357453290e-01	-3.5371278965079739e-01	2.4158776516084006e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.6858457296936766e-01	-7.8040092914018355e-01	-7.9565908912634875e-02	-9.9005397125629599e-02	-5.0527786933309182e-01	-5.0822158985674382e-01	-1.2017375286719119e-01	-2.8664557953340253e-01	-3.0688613384922331e-01	-5.9806769494206091e-01	-6.9609737961323892e-01	-3.5237333552282263e-01	2.4098919858575876e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.6466486050890031e-01	-7.8150945005839390e-01	-7.6972781658973269e-02	-9.8399629351894238e-02	-5.0453968561873908e-01	-5.0520473815891098e-01	-1.1553998560435852e-01	-2.8663773698896855e-01	-3.0669326181681300e-01	-5.9723990447494713e-01	-6.9599000098411956e-01	-3.5101484537602817e-01	2.4039363903485778e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.6070165777829596e-01	-7.8261672262904214e-01	-7.4384480469169484e-02	-9.7795508572738901e-02	-5.0380994886687813e-01	-5.0216550870118692e-01	-1.1090100337787122e-01	-2.8665348270695173e-01	-3.0649950977156881e-01	-5.9639372000062063e-01	-6.9586639299806663e-01	-3.4963732565548872e-01	2.3980116446666373e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.5669499948647506e-01	-7.8372287572443278e-01	-7.1801417183254598e-02	-9.7192922115954733e-02	-5.0308932391235539e-01	-4.9910435589192570e-01	-1.0625772570101900e-01	-2.8669308662765569e-01	-3.0630495316004136e-01	-5.9552939682448236e-01	-6.9572672864478569e-01	-3.4824078368696137e-01	2.3921185439807044e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.5264492459288135e-01	-7.8482802639119598e-01	-6.9223999859727561e-02	-9.6591751774151149e-02	-5.0237847376985911e-01	-4.9602172556029633e-01	-1.0161107876026124e-01	-2.8675680456631775e-01	-3.0610966533857825e-01	-5.9464719316423142e-01	-6.9557117830606185e-01	-3.4682522780087560e-01	2.3862578994103627e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.4855147663123370e-01	-7.8593227942363664e-01	-6.6652632684111271e-02	-9.5991873921641394e-02	-5.0167805928374543e-01	-4.9291805461946059e-01	-9.6961995593150163e-02	-2.8684487774802131e-01	-3.0591371753469243e-01	-5.9374737013747569e-01	-6.9539990946478414e-01	-3.4539066746570818e-01	2.3804305384004056e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.4441470405296745e-01	-7.8703572693731505e-01	-6.4087715878655943e-02	-9.5393159641887396e-02	-5.0098873877077665e-01	-4.8979377074354213e-01	-9.2311416278633443e-02	-2.8695753233459914e-01	-3.0571717881087318e-01	-5.9283019175437734e-01	-6.9521308640966817e-01	-3.4393711343099148e-01	2.3746373051028788e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.4023466059070711e-01	-7.8813844794291288e-01	-6.1529645612949491e-02	-9.4795474865794413e-02	-5.0031116765526873e-01	-4.8664929205892149e-01	-8.7660288139187373e-02	-2.8709497894336056e-01	-3.0552011603093343e-01	-5.9189592491537446e-01	-6.9501086993572359e-01	-3.4246457788018914e-01	2.3688790607665293e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.3601140564211257e-01	-7.8924050792046063e-01	-5.8978813915200545e-02	-9.4198680521127731e-02	-4.9964599809610477e-01	-4.8348502685032413e-01	-8.3009565954171333e-02	-2.8725741215752204e-01	-3.0532259382898669e-01	-5.9094483941395981e-01	-6.9479341704044306e-01	-3.4097307459367038e-01	2.3631566841334992e+00
