# Parameters
$ K = 1
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-3.3678398862355524e-01	-4.3190106795890293e-01	-5.9919859704871614e-01	-3.1427806766012317e-01	-7.4192189719875867e-01	-5.8645699833687770e-01	-5.5851428953593563e-01	-4.3669006975350111e-01	-6.6654417569322377e-01	-5.5574681464219799e-01	-6.8719218108591407e-01	-7.3777426613462271e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.3847229613473867e-01	-4.3405794169454487e-01	-6.0218532451284557e-01	-3.1584199799425661e-01	-7.4562432317899840e-01	-5.8939365460932480e-01	-5.6129902094611073e-01	-4.3885419193214542e-01	-6.6987241122571406e-01	-5.5852759959442644e-01	-6.9062439657565622e-01	-7.4146054433721453e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.4016938529263202e-01	-4.3620923040128745e-01	-6.0515285192716650e-01	-3.1739055492457807e-01	-7.4931172359267184e-01	-5.9233893354817535e-01	-5.6406748018485087e-01	-4.4097867760655779e-01	-6.7319116255537192e-01	-5.6131228896267660e-01	-6.9404862674943801e-01	-7.4514116221668425e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.4187526504980725e-01	-4.3835444571219701e-01	-6.0810016791959542e-01	-3.1892305509866070e-01	-7.5298310060951013e-01	-5.9529265122299702e-01	-5.6681877166463801e-01	-4.4306205994201037e-01	-6.7649965064344642e-01	-5.6410058152743481e-01	-6.9746412100136690e-01	-7.4881539949677633e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.4358994325077535e-01	-4.4049309184244234e-01	-6.1102625109332831e-01	-3.2043881127258844e-01	-7.5663744336570982e-01	-5.9825461819590531e-01	-5.6955199024457837e-01	-4.4510287838311158e-01	-6.7979708492297619e-01	-5.6689216909230555e-01	-7.0087011702201807e-01	-7.5248252375620595e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.4531342660199804e-01	-4.4262466571920134e-01	-6.1393007062147020e-01	-3.2193713289726728e-01	-7.6027372835550244e-01	-6.0122463945083826e-01	-5.7226622171437402e-01	-4.4709968085809637e-01	-6.8308266352378233e-01	-5.6968673644310031e-01	-7.0426584098065348e-01	-7.5614179055200170e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.4704572064140493e-01	-4.4474865712239481e-01	-6.1681058687084656e-01	-3.2341732672672308e-01	-7.6389091984777424e-01	-6.0420251432370420e-01	-5.7496054330340618e-01	-4.4905102602753111e-01	-6.8635557351515919e-01	-5.7248396131029733e-01	-7.0765050772363658e-01	-7.5979244355706399e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.4878682970741814e-01	-4.4686454883642523e-01	-6.1966675205490052e-01	-3.2487869744784920e-01	-7.6748797032797778e-01	-6.0718803643349506e-01	-5.7763402421493071e-01	-4.5095548557218523e-01	-6.8961499116654568e-01	-5.7528351433502456e-01	-7.1102332098934973e-01	-7.6343371471225818e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.5053675690747993e-01	-4.4897181681310211e-01	-6.2249751091551775e-01	-3.2632054833098817e-01	-7.7106382096553228e-01	-6.1018099361443967e-01	-5.8028572618533536e-01	-4.5281164651446848e-01	-6.9286008222643392e-01	-5.7808505903872121e-01	-7.1438347363989463e-01	-7.6706482439335999e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.5229550408608579e-01	-4.5106993034590603e-01	-6.2530180143353509e-01	-3.2774218190064747e-01	-7.7461740210686758e-01	-6.1318116784929966e-01	-5.8291470406834089e-01	-4.5461811356750076e-01	-6.9609000221974993e-01	-5.8088825179663350e-01	-7.1773014790984091e-01	-7.7068498159315413e-01	0
