# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-4.7233956580567776e-01	-8.3144862957665000e-01	-4.0627786024527895e-01	-5.7586853246937075e-01	-2.4689646392733511e-01	-1.1923102847286244e+00	-5.0624920100341508e-01	-3.1430067111452775e-01	-1.9649073523817540e-01	-3.5147591417826629e-01	-7.7347013291427180e-01	-2.7222730330386913e-01	-5.6238148658327147e-01	-4.8773212638581309e-01	-4.4557607930789556e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.7727289361505698e-01	-8.3786776768874249e-01	-4.1151331236364963e-01	-5.8137069106383199e-01	-2.4896692326023243e-01	-1.2022956538027629e+00	-5.1309622049274162e-01	-3.1835144908522106e-01	-2.0370770608205993e-01	-3.5435369880566869e-01	-7.8215756979913575e-01	-2.7668044205223030e-01	-5.6668855653282602e-01	-4.9213238564068934e-01	-4.4892116670493248e-01	3.3273136315695409e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.8226405656887761e-01	-8.4432678718140342e-01	-4.1681494758219906e-01	-5.8690517191173397e-01	-2.5106224751276185e-01	-1.2122769419512605e+00	-5.2003040335582074e-01	-3.2247584422771314e-01	-2.1103061431727932e-01	-3.5726753962528052e-01	-7.9091214413272681e-01	-2.8121076268247552e-01	-5.7103525575120695e-01	-4.9658871963520623e-01	-4.5229604389784905e-01	3.3190649285687175e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.8731319619551600e-01	-8.5082502294246376e-01	-4.2218299102144230e-01	-5.9247048450017403e-01	-2.5318271017557892e-01	-1.2222495681996073e+00	-5.2705181380205912e-01	-3.2667488827421221e-01	-2.1845763616513755e-01	-3.6021786437566217e-01	-7.9973184006461051e-01	-2.8581912220088840e-01	-5.7542185227403297e-01	-5.0110156005084883e-01	-4.5570089445221873e-01	3.3108762707427775e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.9242042034074529e-01	-8.5736175754649135e-01	-4.2761762750772736e-01	-5.9806502092659986e-01	-2.5532858216513588e-01	-1.2322087941282274e+00	-5.3416044951165076e-01	-3.3094959139727803e-01	-2.2598676736878837e-01	-3.6320509328375417e-01	-8.0861449725244960e-01	-2.9050635270013014e-01	-5.7984860412064720e-01	-5.0567130010081551e-01	-4.5913589657018755e-01	3.3027474916666493e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.9758580147016990e-01	-8.6393621918880426e-01	-4.3311899891933442e-01	-6.0368705192193961e-01	-2.5750013137014888e-01	-1.2421497238169048e+00	-5.4135623813901357e-01	-3.3530093948608797e-01	-2.3361581904062248e-01	-3.6622963812293535e-01	-8.1755780703341219e-01	-2.9527325891319545e-01	-5.8431575822831627e-01	-5.1029829152706985e-01	-4.6260122258704217e-01	3.2946784154483244e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.0280937494210209e-01	-8.7054757957936113e-01	-4.3868720144132362e-01	-6.0933472302210090e-01	-2.5969762217667930e-01	-1.2520673041385395e+00	-5.4863903373674427e-01	-3.3972989130891101e-01	-2.4134241375964169e-01	-3.6929190123641575e-01	-8.2655930872091432e-01	-3.0012061567011811e-01	-5.8882354932341352e-01	-5.1498284151658447e-01	-4.6609703843982059e-01	3.2866688566500248e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.0809113725345045e-01	-8.7719495179917784e-01	-4.4432228273177088e-01	-6.1500605091710392e-01	-2.6192131497217092e-01	-1.2619563254234014e+00	-5.5600861310428407e-01	-3.4423737556244538e-01	-2.4916398194841857e-01	-3.7239227452670043e-01	-8.3561638604746502e-01	-3.0504916525778863e-01	-5.9337219872785607e-01	-5.1972520954201085e-01	-4.6962350310724044e-01	3.2787186202133429e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.1343104426143704e-01	-8.8387738812224559e-01	-4.5002423900267535e-01	-6.2069892000835969e-01	-2.6417146562891930e-01	-1.2718114225150716e+00	-5.6346467206611617e-01	-3.4882428780916552e-01	-2.5707775856015297e-01	-3.7553113841205393e-01	-8.4472626377537097e-01	-3.1005961468364385e-01	-5.9796191309919333e-01	-5.2452560413272942e-01	-4.7318076802027004e-01	3.2708275013886658e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.1882900938424104e-01	-8.9059387780641019e-01	-4.5579301201959227e-01	-6.2641107920565575e-01	-2.6644832496761639e-01	-1.2816270762390727e+00	-5.7100682168495154e-01	-3.5349148730437491e-01	-2.6508078010712732e-01	-3.7870886075107435e-01	-8.5388600449792540e-01	-3.1515263284441347e-01	-6.0259288310290682e-01	-5.2938417958299200e-01	-4.7676897644274513e-01	3.2629952856692004e+00
