# Parameters
$ K = 2
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-4.9155003502831945e-01	-4.7664298005008399e-01	-1.6563091371820840e-01	-4.3063580180256622e-01	-9.1715632683010959e-02	-9.9137031775697770e-01	-6.4949989075711678e-01	-4.1751918046471592e-01	-5.2243511169476264e-01	8.6790836912625430e-02	9.4301064619385921e-02	7.1177246425183055e-02	2.3380724009818393e-01	8.5529974583919949e-02	2.0088349207303802e-01	1.5072208983035329e-01	4.1679779539624658e-02	4.6853473582736324e-02	9.0061847463731234e-02	2.3060460222691476e-01	3.8195198889527292e-02	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.9503609670828552e-01	-4.8014258748657729e-01	-1.7019740509473072e-01	-4.3416036649875245e-01	-9.5416623621087757e-02	-9.9707532330850901e-01	-6.5357597571740533e-01	-4.2093611080929000e-01	-5.2599132090975920e-01	8.7224706381103204e-02	9.4772289641610802e-02	7.1532544848764659e-02	2.3497642038047137e-01	8.5957505802334078e-02	2.0188732131630899e-01	1.5147517294959553e-01	4.1888193363393424e-02	4.7086646417316330e-02	9.0512443441560148e-02	2.3175302773802675e-01	3.8385141691178029e-02	2.9925248359191192e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.9854480428184211e-01	-4.8365745027937268e-01	-1.7481701923449963e-01	-4.3770137656436131e-01	-9.9171476489412561e-02	-1.0027319977186424e+00	-6.5766945946388033e-01	-4.2438237598856765e-01	-5.2957100480222608e-01	8.7658341193676548e-02	9.5242877257728370e-02	7.1886592350686784e-02	2.3614573587021431e-01	8.6384736374994026e-02	2.0288981583144627e-01	1.5222706932489088e-01	4.2096604301056002e-02	4.7317548399369365e-02	9.0963562951837898e-02	2.3289191411088969e-01	3.8572947029952870e-02	2.9850994593069982e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.0207598041376034e-01	-4.8718698042892422e-01	-1.7948889584434610e-01	-4.4125821764897555e-01	-1.0297961840273485e-01	-1.0083375649200745e+00	-6.6177996349968538e-01	-4.2785798229463756e-01	-5.3317402466057529e-01	8.8091641211464164e-02	9.5712709689295059e-02	7.2239273708941620e-02	2.3731495162497176e-01	8.6811569168768768e-02	2.0389073280112308e-01	1.5297757630792366e-01	4.2304961780465236e-02	4.7546055021705898e-02	9.1415129124690783e-02	2.3402074021014224e-01	3.8758507102413242e-02	2.9777240415562387e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.0562943137396466e-01	-4.9073054936682670e-01	-1.8421210736669191e-01	-4.4483023899341662e-01	-1.0684041203979762e-01	-1.0138892124434320e+00	-6.6590709139649873e-01	-4.3136292209095239e-01	-5.3680022804745253e-01	8.8524503189527287e-02	9.6181665692733509e-02	7.2590470658438419e-02	2.3848382527593595e-01	8.7237904178716977e-02	2.0488982215861251e-01	1.5372648516609069e-01	4.2513213239068946e-02	4.7772039362075594e-02	9.1867062454631679e-02	2.3513897861373695e-01	3.8941712566957824e-02	2.9703987512798475e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.0920494643239744e-01	-4.9428748647952275e-01	-1.8898565770054551e-01	-4.4841675231135791e-01	-1.1075315389961735e-01	-1.0193840932425933e+00	-6.7005042836050632e-01	-4.3489717320543897e-01	-5.4044944841310261e-01	8.8956820734956130e-02	9.6649620516830501e-02	7.2940061864633365e-02	2.3965210693102351e-01	8.7663638485955528e-02	2.0588682649233797e-01	1.5447358101970918e-01	4.2721304077708910e-02	4.7995372115909977e-02	9.2319280751521279e-02	2.3624609598832996e-01	3.9122452604040181e-02	2.9631237542597844e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.1280229724215265e-01	-4.9785707763729126e-01	-1.9380848098799644e-01	-4.5201703067750515e-01	-1.1471707259356631e-01	-1.0248193276437336e+00	-6.7420954079717277e-01	-4.3846069831187395e-01	-5.4412150470818088e-01	8.9388484267386298e-02	9.7116445863395184e-02	7.3287922900023963e-02	2.4081953908539278e-01	8.8088666216765879e-02	2.0688148095781206e-01	1.5521864278658923e-01	4.2929177615166313e-02	4.8215921634334316e-02	9.2771699092159890e-02	2.3734155348931987e-01	3.9300614980919073e-02	2.9558992133968820e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.1642123721152955e-01	-5.0143856373364681e-01	-1.9867944047236050e-01	-4.5563030742597815e-01	-1.1873132717951905e-01	-1.0301920054192906e+00	-6.7838397587553589e-01	-4.4205344430006971e-01	-5.4781620099657524e-01	8.9819380982192679e-02	9.7582009851385140e-02	7.3633926223737503e-02	2.4198585654014571e-01	8.8512878503077361e-02	2.0787351319775299e-01	1.5596144313462085e-01	4.3136775043617875e-02	4.8433553967668304e-02	9.3224229772621750e-02	2.3842480718579906e-01	3.9476086121003243e-02	2.9487252886622315e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.2006150086572134e-01	-5.0503113924062037e-01	-2.0359732743426373e-01	-4.5925577506277915e-01	-1.2279500554467496e-01	-1.0354991879878184e+00	-6.8257326109276506e-01	-4.4567534163543687e-01	-5.5153332606884176e-01	9.0249394816616840e-02	9.8046176984824762e-02	7.3977941164447641e-02	2.4315078633000844e-01	8.8936163444471514e-02	2.0886264327119247e-01	1.5670174844303664e-01	4.3344035385174423e-02	4.8648132914632575e-02	9.3676782261445615e-02	2.3949530851061521e-01	3.9648751177840523e-02	2.9416021370501300e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.2372280319898590e-01	-5.0863395078576934e-01	-2.0856086021206949e-01	-4.6289258419643892e-01	-1.2690712284390965e-01	-1.0407379107403441e+00	-6.8677690383978640e-01	-4.4932630370859128e-01	-5.5527265305687357e-01	9.0678406419093610e-02	9.8508808124847358e-02	7.4319833906861213e-02	2.4431404766080975e-01	8.9358406071855093e-02	2.0984858359242436e-01	1.5743931877303352e-01	4.3550895449683873e-02	4.8859520077475661e-02	9.4129263153803183e-02	2.4055250473568415e-01	3.9818494113792367e-02	2.9345299125326889e+00
