# Parameters
$ K = 1
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-7.5169257592130412e-01	-1.7239429564173814e-01	-8.1474888008612090e-01	-3.6730538863720219e-01	-3.4928817867551593e-01	-2.7122487831603381e-01	-7.6279516360878619e-01	-9.3974537937940372e-01	-4.8512676418619627e-01	-5.6379061978015832e-01	-6.3533273490864683e-01	-4.3333271489539166e-01	-3.7727200967337682e-01	-6.3598077057482438e-01	-8.7197513336942456e-01	3.6848399997274073e-03	1.2113897626228397e-01	-4.6312380874643191e-02	-1.3858479480931002e-01	9.9978038759099691e-02	-7.9872625783169990e-02	2.5507674784139386e-02	5.4769298242470385e-02	-1.7183159535737064e-01	1.2624333741903548e-01	1.3346264304682068e-01	2.5901022395113885e-02	-9.2847765918919550e-02	1.4801828405998910e-01	3.2517747790816121e-02	1.1180931935162772e-01	7.1961828418419305e-02	-7.2827277178538513e-02	1.4982328805566095e-01	5.2115416519487645e-02	-1.1320015323727058e-02	1.9016360000342819e-02	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.5544776398258207e-01	-1.7325711330834473e-01	-8.1881484804148463e-01	-3.6914348946010228e-01	-3.5103899124680937e-01	-2.7258208974870191e-01	-7.6658542011762376e-01	-9.4439648542013066e-01	-4.8754036651830363e-01	-5.6660781733063936e-01	-6.3851020082073495e-01	-4.3549787793137162e-01	-3.7915825464307074e-01	-6.3916264487359431e-01	-8.7633304551019020e-01	3.7032465574523949e-03	1.2174459454610681e-01	-4.6543971189134295e-02	-1.3927661470490219e-01	1.0047770981753053e-01	-8.0271240990557796e-02	2.5635036018858345e-02	5.5042288595996212e-02	-1.7268432017626825e-01	1.2687510833657109e-01	1.3412512113615890e-01	2.6030283504911808e-02	-9.3309752874553190e-02	1.4875397223417652e-01	3.2680279192797812e-02	1.1236821187101724e-01	7.2322283501797757e-02	-7.3190751968783496e-02	1.5057161631498378e-01	5.2375182191702924e-02	-1.1376638766316611e-02	1.9111143539841797e-02	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.5919589411158206e-01	-1.7412157061186156e-01	-8.2286454530372177e-01	-3.7098461639963565e-01	-3.5279854675453276e-01	-2.7394138255581141e-01	-7.7032691653406082e-01	-9.4895000387342954e-01	-4.8992918487633347e-01	-5.6942115058565179e-01	-6.4168898403559604e-01	-4.3765976223606923e-01	-3.8104407541342833e-01	-6.4234821936674158e-01	-8.8068651424695965e-01	3.7216152751560032e-03	1.2234999578972992e-01	-4.6775596189824908e-02	-1.3996611354929397e-01	1.0097688358666795e-01	-8.0668290832700495e-02	2.5762023130368853e-02	5.5313505272154499e-02	-1.7352383878888569e-01	1.2750794656205242e-01	1.3477767089141710e-01	2.6159033883479378e-02	-9.3767100844201118e-02	1.4948060611200886e-01	3.2842677279982857e-02	1.1292673416728929e-01	7.2684020165715638e-02	-7.3552840648493517e-02	1.5131826180688820e-01	5.2633266351645162e-02	-1.1433304188638145e-02	1.9205309071904687e-02	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.6293619418464709e-01	-1.7498758707169465e-01	-8.2689688569494102e-01	-3.7282858375590694e-01	-3.5456684358928109e-01	-2.7530261543436263e-01	-7.7401766497725577e-01	-9.5340242685876975e-01	-4.9229213166567576e-01	-5.7223008291601529e-01	-6.4486864713265912e-01	-4.3981794577409045e-01	-3.8292917684696087e-01	-6.4553712713982170e-01	-8.8503475468934067e-01	3.7399422708854846e-03	1.2295508296677031e-01	-4.7007222175594977e-02	-1.4065312123862980e-01	1.0147547026658756e-01	-8.1063670533235488e-02	2.5888606054026951e-02	5.5582855630020772e-02	-1.7434964164991906e-01	1.2814178945924976e-01	1.3541990463860853e-01	2.6287239083660183e-02	-9.4219606974227613e-02	1.5019781403040786e-01	3.3004913681412833e-02	1.1348479223638851e-01	7.3047022563526812e-02	-7.3913447856146508e-02	1.5206306342760642e-01	5.2889579826237203e-02	-1.1490004351519343e-02	1.9298823977974507e-02	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.6666787927354252e-01	-1.7585508037523226e-01	-8.3091077083744991e-01	-3.7467520149458688e-01	-3.5634387880989504e-01	-2.7666564409343142e-01	-7.7765567159631832e-01	-9.5775026541057073e-01	-4.9462811180767902e-01	-5.7503406865284212e-01	-6.4804874380401190e-01	-4.4197199914307256e-01	-3.8481325839531150e-01	-6.4872899344299251e-01	-8.8937696820875201e-01	3.7582235981906595e-03	1.2355975738622606e-01	-4.7238814778830983e-02	-1.4133746677745115e-01	1.0197337836338460e-01	-8.1457274732706780e-02	2.6014754338220876e-02	5.5850246366987752e-02	-1.7516122013789859e-01	1.2877657319102800e-01	1.3605143431848904e-01	2.6414864191771494e-02	-9.4667068623446982e-02	1.5090522476499782e-01	3.3166959480036957e-02	1.1404229090909780e-01	7.3411274318729278e-02	-7.4272476946154228e-02	1.5280585814047101e-01	5.3144031933234068e-02	-1.1546731867962371e-02	1.9391655124971461e-02	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.7039015178601733e-01	-1.7672396637324964e-01	-8.3490509071600083e-01	-3.7652427522329590e-01	-3.5812964811227838e-01	-2.7803032125640098e-01	-7.8123893861249849e-01	-9.6199005500126322e-01	-4.9693602357920602e-01	-5.7783255318169657e-01	-6.5122881885405637e-01	-4.4412148562780213e-01	-3.8669601413020743e-01	-6.5192343568156597e-01	-8.9371234254893173e-01	3.7764552467979716e-03	1.2416391871091474e-01	-4.7470338966144450e-02	-1.4201897843940381e-01	1.0247051469295679e-01	-8.1848997584214739e-02	2.6140437156973277e-02	5.6115583590435753e-02	-1.7595806724016277e-01	1.2941223273063870e-01	1.3667187193242528e-01	2.6541873839801184e-02	-9.5109283628095675e-02	1.5160246801663427e-01	3.3328785213206716e-02	1.1459913389899473e-01	7.3776758518710420e-02	-7.4629830023218477e-02	1.5354648105567126e-01	5.3396530488939054e-02	-1.1603479203207550e-02	1.9483768870819946e-02	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.7410220162174881e-01	-1.7759415907631490e-01	-8.3887872426741994e-01	-3.7837560616994792e-01	-3.5992414579784088e-01	-2.7939649666497962e-01	-7.8476546642507439e-01	-9.6611836117311423e-01	-4.9921475948528299e-01	-5.8062497304699456e-01	-6.5440840820575874e-01	-4.4626596126197554e-01	-3.8857713277889550e-01	-6.5512006341185591e-01	-8.9804005195136660e-01	3.7946331433573880e-03	1.2476746497790119e-01	-4.7701759039572758e-02	-1.4269748393317486e-01	1.0296678438617488e-01	-8.2238732852220831e-02	2.6265623323243607e-02	5.6378772891999246e-02	-1.7673967825379563e-01	1.3004870187428108e-01	1.3728082999935776e-01	2.6668232218343725e-02	-9.5546050572515306e-02	1.5228917490909519e-01	3.3490360873549584e-02	1.1515522385270061e-01	7.4143457708583230e-02	-7.4985407978681085e-02	1.5428476551402670e-01	5.3646981817335293e-02	-1.1660238674898937e-02	1.9575131070581852e-02	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.7780320634403965e-01	-1.7846557065222113e-01	-8.4283053999735813e-01	-3.8022899116309766e-01	-3.6172736474155992e-01	-2.8076401708499432e-01	-7.8823325577801462e-01	-9.7013178526556376e-01	-5.0146320716418402e-01	-5.8341075606682935e-01	-6.5758703891371240e-01	-4.4840497489777170e-01	-3.9045629776409380e-01	-6.5831847834247115e-01	-9.0235925729602617e-01	3.8127531522634791e-03	1.2537029262095847e-01	-4.7933038638271454e-02	-1.4337281057342544e-01	1.0346209089548208e-01	-8.2626374014367954e-02	2.6390281302926873e-02	5.6639719424341560e-02	-1.7750555150108760e-01	1.3068591325495163e-01	1.3787792202294760e-01	2.6793903090273512e-02	-9.5977169064923859e-02	1.5296497849688218e-01	3.3651655910229644e-02	1.1571046240237957e-01	7.4511353885119536e-02	-7.5339110528854322e-02	1.5502054317473710e-01	5.3895290760672017e-02	-1.1717002453354336e-02	1.9665707083210006e-02	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.8149233136754759e-01	-1.7933811142445297e-01	-8.4675939662379307e-01	-3.8208422261438796e-01	-3.6353929635966881e-01	-2.8213272631397079e-01	-7.9164030998420165e-01	-9.7402697022389806e-01	-5.0368025032414232e-01	-5.8618932145841096e-01	-6.6076422918423749e-01	-4.5053806828343185e-01	-3.9233318724849547e-01	-6.6151827434123134e-01	-9.0666910625775854e-01	3.8308110765519158e-03	1.2597229649509795e-01	-4.8164140740711306e-02	-1.4404478545646110e-01	1.0395633600296166e-01	-8.3011814366165962e-02	2.6514379229544124e-02	5.6898327980339065e-02	-1.7825518905796836e-01	1.3132379835759292e-01	1.3846276296792695e-01	2.6918849805152512e-02	-9.6402440017610946e-02	1.5362951428199337e-01	3.3812639230603111e-02	1.1626475022044168e-01	7.4880428490782386e-02	-7.5690836255314586e-02	1.5575364410706083e-01	5.4141360691542795e-02	-1.1773762561941349e-02	1.9755461778934631e-02	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.8516873016241873e-01	-1.8021168987172076e-01	-8.5066414374688237e-01	-3.8394108850313685e-01	-3.6535993057697264e-01	-2.8350246519048861e-01	-7.9498463720369972e-01	-9.7780060647427458e-01	-5.0586476971080907e-01	-5.8896007997427036e-01	-6.6393948840274075e-01	-4.5266477614899442e-01	-3.9420747418384228e-01	-6.6471903744788163e-01	-9.1096873347869955e-01	3.8488026588725274e-03	1.2657336990320747e-01	-4.8395027667388145e-02	-1.4471323564035671e-01	1.0444941982991240e-01	-8.3394947128374822e-02	2.6637884919618337e-02	5.7154503074567008e-02	-1.7898809749376648e-01	1.3196228753556008e-01	1.3903496974460985e-01	2.7043035314368052e-02	-9.6821665930851356e-02	1.5428242073846529e-01	3.3973279202276455e-02	1.1681798707639414e-01	7.5250662407865807e-02	-7.6040482647137114e-02	1.5648389688586195e-01	5.4385093526493289e-02	-1.1830510877562225e-02	1.9844359547295951e-02	0
