# Parameters
$ K = 2
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-5.3205205510529208e-01	-4.8744440435707120e-01	-5.2497017416727976e-01	-4.3347113258879821e-01	-6.0568831245654164e-01	-2.9344479485253072e-01	-4.6526234094449359e-01	-7.0165418114351408e-01	-5.6020871838004527e-01	-5.1416072196704277e-01	-5.2712168793624659e-01	-8.2068768518392821e-01	-2.1336646681321844e-01	-3.9714328458166698e-01	-8.5698849589364545e-01	-1.3937185463217058e-01	-2.0926769627384206e-03	-5.2445733584196907e-02	-2.0399571012557214e-02	-8.5081083814149937e-03	-4.2609822418584083e-02	-6.2556853412430100e-02	6.2519656993396650e-02	1.0508199124873752e-01	3.1948175834788893e-02	5.2669856303742060e-02	-1.0633149390850703e-01	1.1536463852492454e-01	-9.8292261615178553e-02	1.2530530767878661e-01	-8.4924826731909597e-02	1.0299858313673263e-01	4.6097771250431178e-02	2.3544457000593502e-01	1.9068281956969205e-01	1.1342382437428689e-03	-2.7377594665304061e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.3431863199548424e-01	-4.8937951371842175e-01	-5.2722303374049073e-01	-4.3525109862835348e-01	-6.0914428700462842e-01	-2.9386504329558483e-01	-4.6851658497057264e-01	-7.0558712645972155e-01	-5.6330554074927186e-01	-5.1573795718799087e-01	-5.2955232338238234e-01	-8.2508692197984235e-01	-2.1591384483664058e-01	-4.0115657145641026e-01	-8.6060846056860840e-01	-1.4006949792433665e-01	-2.1031416268157432e-03	-5.2708230895563951e-02	-2.0501660675113526e-02	-8.5505615790429385e-03	-4.2822998586162536e-02	-6.2869721290633826e-02	6.2831663323936596e-02	1.0560663053979027e-01	3.2107712754379944e-02	5.2932628142115912e-02	-1.0686322018999599e-01	1.1594101002841088e-01	-9.8781890464449296e-02	1.2593231439523214e-01	-8.5348687039909860e-02	1.0351347401544084e-01	4.6327291870860210e-02	2.3661784003681366e-01	1.9163163733441135e-01	1.1398306645041322e-03	-2.7513640948625850e-01	3.8633305054497153e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.3658137081663293e-01	-4.9131582516120492e-01	-5.2947263261040056e-01	-4.3702286561891451e-01	-6.1260939875256071e-01	-2.9427201147072768e-01	-4.7178889162356341e-01	-7.0950691958223100e-01	-5.6636472997681919e-01	-5.1723472534461223e-01	-5.3199127438459404e-01	-8.2948985578508516e-01	-2.1848814181993684e-01	-4.0518612142506921e-01	-8.6411229730570149e-01	-1.4076867964311465e-01	-2.1136083057145703e-03	-5.2971253554236201e-02	-2.0603926141824800e-02	-8.5928322004831959e-03	-4.3036410026100508e-02	-6.3182732051007481e-02	6.3142424607085135e-02	1.0612963579694275e-01	3.2266813460452980e-02	5.3194196039539593e-02	-1.0739503666227974e-01	1.1651639101095401e-01	-9.9267716900743791e-02	1.2656021065389964e-01	-8.5770943535085034e-02	1.0402810805359020e-01	4.6554806238664932e-02	2.3778297250778549e-01	1.9257099733319119e-01	1.1452620505994582e-03	-2.7647956895131742e-01	3.8537371902086428e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.3883993934359842e-01	-4.9325321737742034e-01	-5.3171863637217609e-01	-4.3878610677857255e-01	-6.1608325732649860e-01	-2.9466550973975814e-01	-4.7507900233876960e-01	-7.1341246909163647e-01	-5.6938437879339143e-01	-5.1864934103051130e-01	-5.3443848042152320e-01	-8.3389581914626631e-01	-2.2108929661859014e-01	-4.0923071504880193e-01	-8.6749678964803023e-01	-1.4146935480714698e-01	-2.1240761823180039e-03	-5.3234783359297565e-02	-2.0706355437124870e-02	-8.6349082393875776e-03	-4.3250027880111341e-02	-6.3495848676841493e-02	6.3451847652682636e-02	1.0665086609074030e-01	3.2425434741564285e-02	5.3454485640350234e-02	-1.0792687123906614e-01	1.1709064888609810e-01	-9.9749532688927875e-02	1.2718888782848806e-01	-8.6191481077712587e-02	1.0454240503366145e-01	4.6780208732691050e-02	2.3893962129714313e-01	1.9350050303430583e-01	1.1505271591710749e-03	-2.7780472270555606e-01	3.8442038370550540e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.4109400051312173e-01	-4.9519156837044653e-01	-5.3396070547383856e-01	-4.4054049482748936e-01	-6.1956546064059159e-01	-2.9504535017997413e-01	-4.7838664420236554e-01	-7.1730266801414111e-01	-5.7236256398925545e-01	-5.1998016689878257e-01	-5.3689387891175011e-01	-8.3830412807876853e-01	-2.2371723057338005e-01	-4.1328908732314740e-01	-8.7075877527278167e-01	-1.4217147768849506e-01	-2.1345444376615424e-03	-5.3498801718017040e-02	-2.0808936236141950e-02	-8.6767774555878436e-03	-4.3463822480742459e-02	-6.3809033475771479e-02	6.3759837288609011e-02	1.0717017801482322e-01	3.2583532353223810e-02	5.3713421576821539e-02	-1.0845865059064112e-01	1.1766364858964830e-01	-1.0022712703226506e-01	1.2781823407847850e-01	-8.6610183394825638e-02	1.0505628331855101e-01	4.7003392523298167e-02	2.4008744301321849e-01	1.9441975983293058e-01	1.1556207487594234e-03	-2.7911117189021478e-01	3.8347308840129459e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.4334321243655992e-01	-4.9713075550924274e-01	-5.3619849524366137e-01	-4.4228570213792956e-01	-6.2305559479192496e-01	-2.9541134672160513e-01	-4.8171152966893416e-01	-7.2117639419936652e-01	-5.7529734847528413e-01	-5.2122561681830915e-01	-5.3935740517783626e-01	-8.4271408196406827e-01	-2.2637184692800472e-01	-4.1735992788368209e-01	-8.7389515177638488e-01	-1.4287500182036475e-01	-2.1450122512167566e-03	-5.3763289641951192e-02	-2.0911655860378776e-02	-8.7184273744472830e-03	-4.3677763340728246e-02	-6.4122248079733463e-02	6.4066296355218391e-02	1.0768742571624716e-01	3.2741061010336747e-02	5.3970927495020728e-02	-1.0899030015147614e-01	1.1823525260602928e-01	-1.0070028669638273e-01	1.2844813434377919e-01	-8.7026933162474951e-02	1.0556965985733674e-01	4.7224249648002786e-02	2.4122609747649260e-01	1.9532837560303590e-01	1.1605375848819672e-03	-2.8039822214797144e-01	3.8253187705090270e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.4558722841503215e-01	-4.9907065558409064e-01	-5.3843165592200082e-01	-4.4402140088211900e-01	-6.2655323396159557e-01	-2.9576331528727917e-01	-4.8505335628337698e-01	-7.2503251072060293e-01	-5.7818678344082197e-01	-5.2238415897966450e-01	-5.4182899240968996e-01	-8.4712496345791766e-01	-2.2905303024849152e-01	-4.2144188130210875e-01	-8.7690288246168513e-01	-1.4357988000546157e-01	-2.1554788011687830e-03	-5.4028227743020130e-02	-2.1014501273541861e-02	-8.7598452863615912e-03	-4.3891819142595767e-02	-6.4435453445274085e-02	6.4371125701393375e-02	1.0820246092926027e-01	3.2897974380349373e-02	5.4226926082466147e-02	-1.0952174412881954e-01	1.1880532099804904e-01	-1.0116879614021260e-01	1.2907847034344155e-01	-8.7441612091578080e-02	1.0608245019214890e-01	4.7442671091217442e-02	2.4235524820554091e-01	1.9622596125557995e-01	1.1652724457399898e-03	-2.8166518465220780e-01	3.8159679373207265e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.4782569695699757e-01	-5.0101114486381215e-01	-5.4065983269772944e-01	-4.4574726317746410e-01	-6.3005794032224482e-01	-2.9610107393343799e-01	-4.8841180640778126e-01	-7.2886986629755768e-01	-5.8102891060589679e-01	-5.2345431894036598e-01	-5.4430857162726132e-01	-8.5153603840991443e-01	-2.3176064584563727e-01	-4.2553354747493805e-01	-8.7977900210928639e-01	-1.4428606432498589e-01	-2.1659432646868463e-03	-5.4293596229554021e-02	-2.1117459077532333e-02	-8.8010182464152570e-03	-4.4105957728546703e-02	-6.4748609854223010e-02	6.4674224182295570e-02	1.0871513301261958e-01	3.3054225077143555e-02	5.4481339097611207e-02	-1.1005290551229173e-01	1.1937371144015392e-01	-1.0163243765386158e-01	1.2970912057859615e-01	-8.7854101017254771e-02	1.0659456846617210e-01	4.7658546868038783e-02	2.4347456290557346e-01	1.9711213130152111e-01	1.1698201280445741e-03	-2.8291137714517756e-01	3.8066788265226621e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.5005826179834927e-01	-5.0295209915443695e-01	-5.4288266574938671e-01	-4.4746296122866097e-01	-6.3356926395235391e-01	-2.9642444299360010e-01	-4.9178654695383073e-01	-7.3268729574162172e-01	-5.8382176456484580e-01	-5.2443468259923165e-01	-5.4679607164253963e-01	-8.5594655579514733e-01	-2.3449453920178298e-01	-4.2963348210664393e-01	-8.8252062271478926e-01	-1.4499350614827808e-01	-2.1764048181866576e-03	-5.4559374902308659e-02	-2.1220515508610923e-02	-8.8419330741996913e-03	-4.4320146090638626e-02	-6.5061676914735356e-02	6.4975488658891661e-02	1.0922528899052582e-01	3.3209764655724942e-02	5.4734087401177238e-02	-1.1058370608449997e-01	1.1994027925526070e-01	-1.0209099150335069e-01	1.3033996033975107e-01	-8.8264279991537117e-02	1.0710592743280556e-01	4.7871766112021347e-02	2.4458371395827638e-01	1.9798650441812107e-01	1.1741754529524687e-03	-2.8413612498212742e-01	3.7974518814315315e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.5228456192505360e-01	-5.0489339385926246e-01	-5.4509979029123923e-01	-4.4916816746624488e-01	-6.3708674275761878e-01	-2.9673324522337657e-01	-4.9517722912136181e-01	-7.3648362042370152e-01	-5.8656337521796620e-01	-5.2532389908968646e-01	-5.4929141902085532e-01	-8.6035574765850409e-01	-2.3725453540329186e-01	-4.3374019728894286e-01	-8.8512493917325430e-01	-1.4570215614312093e-01	-2.1868626375837006e-03	-5.4825543150447617e-02	-2.1323656433750386e-02	-8.8825763537994009e-03	-4.4534350361290657e-02	-6.5374613562710793e-02	6.5274813999332784e-02	1.0973277359725116e-01	3.3364543607750173e-02	5.4985090989355792e-02	-1.1111406643268754e-01	1.2050487745524846e-01	-1.0254423608213949e-01	1.3097086171859154e-01	-8.8672028379325904e-02	1.0761643846600948e-01	4.8082217166860321e-02	2.4568237891162600e-01	1.9884870401695362e-01	1.1783332721023677e-03	-2.8533876217832460e-01	3.7882875465494252e+00
