# Parameters
$ K = 2
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-2.8270636147131034e-01	-1.9863233591767429e-01	-4.0061898324501327e-01	-4.2133480063468054e-01	-6.0155299917591987e-01	-4.0979246951355047e-01	-4.4244804908671392e-01	-1.4679201784865856e-01	-7.1173105389760338e-01	-5.8155487817537155e-01	-4.3725107446377803e-01	-5.8179726290038491e-01	-4.7710318117824085e-01	-1.6581719915752105e-01	-3.3792103672074247e-01	-1.1799391206537103e-01	1.1518087874853843e-01	-6.0842875048686129e-03	1.3905119249646705e-01	8.5833305614520503e-02	1.8155083916094432e-02	1.0111028685510681e-01	2.7978303649749632e-02	-1.0118613731286812e-01	-7.9490490335450276e-02	-1.2515313489728088e-02	1.1437297227665243e-01	-2.6991510904456023e-01	1.4071659262720546e-01	-8.3407290970002421e-02	-1.2226586645045960e-01	6.4278741268671086e-02	-8.1369714231497844e-02	-4.9389874546231068e-02	-7.4064309968611797e-02	-1.9029598574608914e-01	-2.9190580655844574e-02	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.8388051702069106e-01	-2.0039041628724913e-01	-4.0324869982005662e-01	-4.2341627207359883e-01	-6.0376691386310177e-01	-4.1208019692925851e-01	-4.4524327016471282e-01	-1.4678171181893801e-01	-7.1458730150481009e-01	-5.8295406575704012e-01	-4.3988840790279682e-01	-5.8482105212444735e-01	-4.7853327031634074e-01	-1.6549264230198255e-01	-3.3934022898729976e-01	-1.1858454430931048e-01	1.1575799808102290e-01	-6.1147176900916552e-03	1.3974682340244021e-01	8.6262608864505666e-02	1.8245887682951017e-02	1.0161667034655505e-01	2.8118048300342639e-02	-1.0169163490995031e-01	-7.9887091061795812e-02	-1.2577903098233459e-02	1.1494525140513756e-01	-2.7126417241583067e-01	1.4141826334639615e-01	-8.3824082321183407e-02	-1.2287608479712450e-01	6.4599709728061019e-02	-8.1776125576083936e-02	-4.9635948175772993e-02	-7.4435532765639911e-02	-1.9124625445266716e-01	-2.9336524164881309e-02	3.8633241739733215e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.8505210057231045e-01	-2.0216192812655456e-01	-4.0588933329050775e-01	-4.2549446460829110e-01	-6.0595542834547522e-01	-4.1436831286134418e-01	-4.4804472506246829e-01	-1.4674871829460964e-01	-7.1740416180375899e-01	-5.8431765895320986e-01	-4.4254079146169806e-01	-5.8785018698687985e-01	-4.7991585762551492e-01	-1.6515560266903745e-01	-3.4076564243901653e-01	-1.1917646579096239e-01	1.1633753759528145e-01	-6.1451624853178224e-03	1.4044314560863455e-01	8.6692146600669845e-02	1.8336738348271278e-02	1.0212469364023483e-01	2.8257477577112632e-02	-1.0219619395289085e-01	-8.0281917619512963e-02	-1.2640512389002760e-02	1.1551831659591155e-01	-2.7261207680183014e-01	1.4211598187929136e-01	-8.4240342253289593e-02	-1.2348397990245898e-01	6.4919785803924671e-02	-8.2181614468513464e-02	-4.9880222911092141e-02	-7.4808560825275996e-02	-1.9219398581079378e-01	-2.9482439553899228e-02	3.8537118445046112e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.8622093359000766e-01	-2.0394681641376011e-01	-4.0854063139179703e-01	-4.2756901365136579e-01	-6.0811779726350823e-01	-4.1665640228902467e-01	-4.5085200474348480e-01	-1.4669278970107205e-01	-7.2018035446019601e-01	-5.8564502989523970e-01	-4.4520817263563195e-01	-5.9088438608982752e-01	-4.8124984187982928e-01	-1.6480609186954814e-01	-3.4219731164354261e-01	-1.1976962125137540e-01	1.1691948224486380e-01	-6.1756174873768962e-03	1.4114006979872165e-01	8.7121859343440591e-02	1.8427620925739432e-02	1.0263431928100072e-01	2.8396558512487010e-02	-1.0269970433055858e-01	-8.0674862927009219e-02	-1.2703131581788308e-02	1.1609210308908859e-01	-2.7395861940301158e-01	1.4280955572202453e-01	-8.4656008726713958e-02	-1.2408939872116426e-01	6.5238906223577073e-02	-8.2586108729807525e-02	-5.0122627592562120e-02	-7.5183398267127735e-02	-1.9313900687290689e-01	-2.9628312823752573e-02	3.8441467657324595e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.8738683524673736e-01	-2.0574501952359553e-01	-4.1120233134656603e-01	-4.2963954937770577e-01	-6.1025327368973037e-01	-4.1894404015745090e-01	-4.5366468741567373e-01	-1.4661369084189618e-01	-7.2291459747874676e-01	-5.8693555874219194e-01	-4.4789049389725338e-01	-5.9392336142902269e-01	-4.8253413122280187e-01	-1.6444412798695152e-01	-3.4363527114879067e-01	-1.2036395400453119e-01	1.1750381630548609e-01	-6.2060781925326837e-03	1.4183750474345447e-01	8.7551686211757795e-02	1.8518520036569681e-02	1.0314550848139965e-01	2.8535257457712473e-02	-1.0320205387119724e-01	-8.1065818587285232e-02	-1.2765750653402998e-02	1.1666654472111671e-01	-2.7530359640823165e-01	1.4349879118414474e-01	-8.5071019437179526e-02	-1.2469218675124775e-01	6.5557007151587091e-02	-8.2989535987822299e-02	-5.0363091042908141e-02	-7.5560049165793244e-02	-1.9408114398868676e-01	-2.9774129979539349e-02	3.8346293484801124e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.8854962244384141e-01	-2.0755646903746428e-01	-4.1387415967090863e-01	-4.3170569676134590e-01	-6.1236110954821255e-01	-4.2123079132294433e-01	-4.5648233836209584e-01	-1.4651119940061805e-01	-7.2560560829869747e-01	-5.8818863425012191e-01	-4.5058769257452014e-01	-5.9696681830012166e-01	-4.8376764438982667e-01	-1.6406973566096805e-01	-3.4507955544299096e-01	-1.2095940592863942e-01	1.1809052336600895e-01	-6.2365399959524474e-03	1.4253535730473518e-01	8.7981564910058194e-02	1.8609419906064659e-02	1.0365822110151370e-01	2.8673540081465429e-02	-1.0370312834854149e-01	-8.1454674919183290e-02	-1.2828359334858680e-02	1.1724157392440052e-01	-2.7664680313880846e-01	1.4418349350188620e-01	-8.5485311855453730e-02	-1.2529218811607201e-01	6.5874024217655952e-02	-8.3391823737966636e-02	-5.0601542126037950e-02	-7.5938517549068801e-02	-1.9502022291450821e-01	-2.9919877038989705e-02	3.8251600064478946e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.8970910983162834e-01	-2.0938108955182214e-01	-4.1655583198221452e-01	-4.3376707561430244e-01	-6.1444055604320635e-01	-4.2351621050502597e-01	-4.5930450977708059e-01	-1.4638510643333258e-01	-7.2825210492079340e-01	-5.8940365434199637e-01	-4.5329970072744669e-01	-6.0001445520400742e-01	-4.8494931194572238e-01	-1.6368294616409629e-01	-3.4653019891283410e-01	-1.2155591745825732e-01	1.1867958631957830e-01	-6.2669981912312940e-03	1.4323353244163584e-01	8.8411431715692115e-02	1.8700304360395676e-02	1.0417241562916253e-01	2.8811371368975807e-02	-1.0420281148951162e-01	-8.1841320989929592e-02	-1.2890947108535425e-02	1.1781712172797471e-01	-2.7798803419565810e-01	1.4486346695461225e-01	-8.5898823267660990e-02	-1.2588924564973308e-01	6.6189892545550397e-02	-8.3792899405558785e-02	-5.0837909807167701e-02	-7.6318807396014210e-02	-1.9595606892561090e-01	-3.0065540040850110e-02	3.8157391561968041e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.9086510983123620e-01	-2.1121879848497171e-01	-4.1924705280890184e-01	-4.3582330062731556e-01	-6.1649086409659282e-01	-4.2579984224560963e-01	-4.6213074060825260e-01	-1.4623521685077726e-01	-7.3085280706398748e-01	-5.9058002667737419e-01	-4.5602644502387296e-01	-6.0306596375111632e-01	-4.8607807753550170e-01	-1.6328379747055297e-01	-3.4798723579969193e-01	-1.2215342757727234e-01	1.1927098735494474e-01	-6.2974479699747362e-03	1.4393193321844686e-01	8.8841221466800513e-02	1.8791156823618538e-02	1.0468804916050466e-01	2.8948715621687427e-02	-1.0470098498352527e-01	-8.2225644648934934e-02	-1.2953503205385103e-02	1.1839311775926652e-01	-2.7932708360928088e-01	1.4553851498430098e-01	-8.6311490816115513e-02	-1.2648320098571295e-01	6.6504546783079960e-02	-8.4192690409752441e-02	-5.1072123214173253e-02	-7.6700922634871771e-02	-1.9688850693089388e-01	-3.0211105053245615e-02	3.8063672171306755e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.9201743265778446e-01	-2.1306950588243037e-01	-4.2194751540236231e-01	-4.3787398141247047e-01	-6.1851128479380524e-01	-4.2808122087569961e-01	-4.6496055640501888e-01	-1.4606134988856997e-01	-7.3340643735094091e-01	-5.9171716922090078e-01	-4.5876784661431241e-01	-6.0612102856490657e-01	-4.8715289914635368e-01	-1.6287233431732898e-01	-3.4945070015390500e-01	-1.2275187381278965e-01	1.1986470794797524e-01	-6.3278844214420685e-03	1.4463046081483402e-01	8.9270867550680227e-02	1.8881960314939949e-02	1.0520507738107687e-01	2.9085536457478224e-02	-1.0519752849345905e-01	-8.2607532562819497e-02	-1.3016016602172149e-02	1.1896949024698768e-01	-2.8066374499235586e-01	1.4620844031792793e-01	-8.6723251540593502e-02	-1.2707389464874544e-01	6.6817921133106681e-02	-8.4591124228958092e-02	-5.1304111700089763e-02	-7.7084867140832819e-02	-1.9781736159023228e-01	-3.0356558182001985e-02	3.7970446114768492e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.9316588634480828e-01	-2.1493311422103603e-01	-4.2465690155142216e-01	-4.3991872254767650e-01	-6.2050106983785658e-01	-4.3035987048997260e-01	-4.6779346917409004e-01	-1.4586333956427358e-01	-7.3591172252094972e-01	-5.9281451080870229e-01	-4.6152382100595896e-01	-6.0917932718458778e-01	-4.8817275037876168e-01	-1.6244860825703866e-01	-3.5092062578713784e-01	-1.2335119222996271e-01	1.2046072885337591e-01	-6.3583025322516192e-03	1.4532901453817998e-01	8.9700301892670697e-02	1.8972697446248691e-02	1.0572345454731731e-01	2.9221796811464851e-02	-1.0569231966829888e-01	-8.2986870251622741e-02	-1.3078476018755270e-02	1.1954616602519141e-01	-2.8199781169468363e-01	1.4687304509259055e-01	-8.7134042419962004e-02	-1.2766116614982020e-01	6.7129949385573220e-02	-8.4988128467678073e-02	-5.1533804906680955e-02	-7.7470644733645858e-02	-1.9874245743420549e-01	-3.0501885578909645e-02	3.7877717642653406e+00
