# Parameters
$ K = 4
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-6.5221276112388193e-01	-4.5922821857340895e-01	-5.6975853530763931e-01	-4.1821761112133288e-01	-2.7256138772306332e-01	-2.5179960378938138e-01	-3.2864571035523577e-01	-9.0324357525087151e-01	-2.4378723478440240e-01	-6.0228212912903434e-01	-5.9959450875266584e-01	-6.4373100032288677e-01	-1.0536274790209608e+00	-7.4863862530014347e-01	-4.7585025467161984e-01	-1.6118568732516780e-01	-9.4247122773888539e-02	-1.2532294117081080e-01	-2.5350987902651972e-01	-6.9886426162988263e-02	-6.0689603827980651e-02	-1.8102788376862416e-01	-1.5217486075647921e-01	-8.0683444489788203e-02	-1.1799946619543421e-01	-1.1340529543616190e-01	-1.3071608443664826e-01	-5.2373524235021257e-02	-1.6169907569370920e-01	-5.9435037864885999e-02	-8.3653446666492368e-02	-7.0407815103800800e-02	-1.3525758412662295e-01	-1.4496520974518465e-01	-1.5680639794581860e-01	-1.9330689420450323e-01	-1.0856222800647224e-01	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.5391350203089504e-01	-4.5808374918688693e-01	-5.6811562022075346e-01	-4.1819461952648063e-01	-2.7120189324491295e-01	-2.4814013996853124e-01	-3.2539892326451930e-01	-9.0429057339748820e-01	-2.3810655149866342e-01	-6.0268961095261220e-01	-6.0117271916888304e-01	-6.4291052602525289e-01	-1.0557464526833436e+00	-7.4920490541491003e-01	-4.7481651141126380e-01	-1.6199028219171552e-01	-9.4717744038400761e-02	-1.2594902605226857e-01	-2.5477739182888981e-01	-7.0235546348273503e-02	-6.0993324548193527e-02	-1.8193190268979248e-01	-1.5293445657071764e-01	-8.1085002537869155e-02	-1.1858524212852270e-01	-1.1396934739805666e-01	-1.3136914095909169e-01	-5.2633022872774944e-02	-1.6250456354881390e-01	-5.9729804287785133e-02	-8.4072335708337068e-02	-7.0760388721500880e-02	-1.3593259223928328e-01	-1.4568931299735466e-01	-1.5758862730519058e-01	-1.9427288314665034e-01	-1.0910426031652684e-01	2.9870344459507305e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.5560995674344535e-01	-4.5691625807837738e-01	-5.6641612327870572e-01	-4.1818231030652619e-01	-2.6981818569772975e-01	-2.4443890121956940e-01	-3.2212885222980187e-01	-9.0530089041847306e-01	-2.3236157780537345e-01	-6.0308005807706477e-01	-6.0275581833579950e-01	-6.4204723806477570e-01	-1.0578004929250995e+00	-7.4974245267600481e-01	-4.7374856238514429e-01	-1.6279214084071764e-01	-9.5187110170056446e-02	-1.2657401724615280e-01	-2.5604484322025806e-01	-7.0584042671603009e-02	-6.1297616468678866e-02	-1.8283367893688723e-01	-1.5369149364414414e-01	-8.1482809820096980e-02	-1.1916246781305634e-01	-1.1452739498681004e-01	-1.3202114807588780e-01	-5.2887732238719648e-02	-1.6330398778602609e-01	-6.0019695098324700e-02	-8.4492498861112833e-02	-7.1114042073689418e-02	-1.3660503354686729e-01	-1.4641196360300843e-01	-1.5836720689876951e-01	-1.9523773764648297e-01	-1.0964471474306087e-01	2.9796312007416614e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.5730203822545408e-01	-4.5572619780447576e-01	-5.6466013692138317e-01	-4.1818141209330933e-01	-2.6841026631340503e-01	-2.4069687401924458e-01	-3.1883710820530770e-01	-9.0627479178649495e-01	-2.2655349858687410e-01	-6.0345374893645254e-01	-6.0434397965493858e-01	-6.4114134696214609e-01	-1.0597890026181263e+00	-7.5025156247124702e-01	-4.7264646777093167e-01	-1.6359115829362575e-01	-9.5655181183219459e-02	-1.2719786260245194e-01	-2.5731225037915878e-01	-7.0931915514391569e-02	-6.1602518330646776e-02	-1.8373321229517717e-01	-1.5444597047325645e-01	-8.1876817702967050e-02	-1.1973098427531727e-01	-1.1507935651516113e-01	-1.3267210417926442e-01	-5.3137576373795001e-02	-1.6409727625581508e-01	-6.0304624214960516e-02	-8.4913981453603765e-02	-7.1468791130530826e-02	-1.3727489766716588e-01	-1.4713315046935443e-01	-1.5914207092189078e-01	-1.9620139232498740e-01	-1.1018356118760464e-01	2.9722848612563633e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.5898964432653306e-01	-4.5451402705921540e-01	-5.6284776980441087e-01	-4.1819265089553403e-01	-2.6697813718853564e-01	-2.3691506775822638e-01	-3.1552531996732042e-01	-9.0721254260070494e-01	-2.2068353699870163e-01	-6.0381095620476144e-01	-6.0593736678920751e-01	-6.4019307147148918e-01	-1.0617114091263911e+00	-7.5073253448210364e-01	-4.7151029391303895e-01	-1.6438722768859260e-01	-9.6121916613761085e-02	-1.2782050843709952e-01	-2.5857962963135789e-01	-7.1279165675446038e-02	-6.1908068860219254e-02	-1.8463050560787231e-01	-1.5519788698958914e-01	-8.2266977463941682e-02	-1.2029063556429503e-01	-1.1562515203400232e-01	-1.3332200868167066e-01	-5.3382480655298735e-02	-1.6488435763938863e-01	-6.0584506962833441e-02	-8.5336828159299313e-02	-7.1824651827379571e-02	-1.3794217464098926e-01	-1.4785286168413123e-01	-1.5991315481800147e-01	-1.9716378135814805e-01	-1.1072076983113832e-01	2.9649967463487563e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.6067265718046619e-01	-4.5328021027272564e-01	-5.6097914686625350e-01	-4.1821674924463553e-01	-2.6552180140744414e-01	-2.3309451446743884e-01	-3.1219513251101033e-01	-9.0811440623315531e-01	-2.1475295461125821e-01	-6.0415194576882725e-01	-6.0753613305725218e-01	-6.3920263817246936e-01	-1.0635671649027676e+00	-7.5118567177335327e-01	-4.7034011334031578e-01	-1.6518024019728389e-01	-9.6587275477872145e-02	-1.2844189943312659e-01	-2.5984699618506052e-01	-7.1625794328369186e-02	-6.2214306674370515e-02	-1.8552556475632670e-01	-1.5594724445194583e-01	-8.2653240191631533e-02	-1.2084126885211924e-01	-1.1616470329135230e-01	-1.3397086195226945e-01	-5.3622371801341044e-02	-1.6566516130526066e-01	-6.0859260100759434e-02	-8.5761082861658719e-02	-7.2181640028764316e-02	-1.3860685478822088e-01	-1.4857108434278141e-01	-1.6068039524843575e-01	-1.9812483842365111e-01	-1.1125631108718897e-01	2.9577681979767361e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.6235094261127947e-01	-4.5202521720708999e-01	-5.5905440940434037e-01	-4.1825442531991869e-01	-2.6404126318663396e-01	-2.2923626855625756e-01	-3.0884820541281804e-01	-9.0898064295626668e-01	-2.0876305157104164e-01	-6.0447697568319281e-01	-6.0914042082488240e-01	-6.3817028106478191e-01	-1.0653557480718530e+00	-7.5161127985547116e-01	-4.6913600479750178e-01	-1.6597008494209997e-01	-9.7051216230417639e-02	-1.2906197854074231e-01	-2.6111436386138109e-01	-7.1971802977313371e-02	-6.2521270184733663e-02	-1.8641839863626236e-01	-1.5669404533508360e-01	-8.3035556684319944e-02	-1.2138273453172249e-01	-1.1669793368820128e-01	-1.3461866524986238e-01	-5.3857177872905102e-02	-1.6643961716240768e-01	-6.1128801845988803e-02	-8.6186788516591201e-02	-7.2539771491322513e-02	-1.3926892855980014e-01	-1.4928780437231878e-01	-1.6144373005975432e-01	-1.9908449664694672e-01	-1.1179015555330458e-01	2.9506005815424996e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.6402434954786060e-01	-4.5074952254977568e-01	-5.5707371516095661e-01	-4.1830639205285369e-01	-2.6253652804142746e-01	-2.2534140656346863e-01	-3.0548621115994123e-01	-9.0981150855398596e-01	-2.0271516678225596e-01	-6.0478629510789605e-01	-6.1075036089401391e-01	-6.3709624116634689e-01	-1.0670766629977839e+00	-7.5200966572051520e-01	-4.6789805329123724e-01	-1.6675664891405292e-01	-9.7513696722924995e-02	-1.2968068687651693e-01	-2.6238174482051058e-01	-7.2317193411131367e-02	-6.2828997499350156e-02	-1.8730901912999229e-01	-1.5743829321504763e-01	-8.3413877347103746e-02	-1.2191488631159128e-01	-1.1722476823140329e-01	-1.3526542065225358e-01	-5.4086828273544385e-02	-1.6720765551046579e-01	-6.1393051896701592e-02	-8.6613987012283206e-02	-7.2899061825690351e-02	-1.3992838638590410e-01	-1.5000300635218844e-01	-1.6220309824877011e-01	-2.0004268854684404e-01	-1.1232227396099519e-01	2.9434952862320918e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.6569270944818359e-01	-4.4945360550492602e-01	-5.5503723841956576e-01	-4.1837335621036181e-01	-2.6100760297542441e-01	-2.2141102692173636e-01	-3.0211083344850703e-01	-9.1060725291934574e-01	-1.9661067810948415e-01	-6.0508014323016501e-01	-6.1236607188959902e-01	-6.3598076611653731e-01	-1.0687294408360970e+00	-7.5238113685238017e-01	-4.6662635015140141e-01	-1.6753981689155958e-01	-9.7974674161298445e-02	-1.3029796362184351e-01	-2.6364914928403155e-01	-7.2661967655967732e-02	-6.3137526322439741e-02	-1.8819744107462497e-01	-1.5817999265136062e-01	-8.3788152087937037e-02	-1.2243758130745856e-01	-1.1774513348380455e-01	-1.3591113098207402e-01	-5.4311253746752511e-02	-1.6796920688745084e-01	-6.1651931452215043e-02	-8.7042719026513282e-02	-7.3259526457353105e-02	-1.4058521852061284e-01	-1.5071667333244054e-01	-1.6295843992538520e-01	-2.0099934598083408e-01	-1.1285263712423504e-01	2.9364537253534069e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.6735583573413371e-01	-4.4813794938284385e-01	-5.5294517011223021e-01	-4.1845601745694921e-01	-2.5945449669346199e-01	-2.1744624973621970e-01	-2.9872376545204105e-01	-9.1136811864123257e-01	-1.9045100260194212e-01	-6.0535874817111335e-01	-6.1398765964506807e-01	-6.3482410978575932e-01	-1.0703136400686459e+00	-7.5272600021237546e-01	-4.6532099310851738e-01	-1.6831947136041114e-01	-9.8434105063357619e-02	-1.3091374592086535e-01	-2.6491658525383954e-01	-7.3006127926343034e-02	-6.3446893852269107e-02	-1.8908368222623062e-01	-1.5891914906627311e-01	-8.4158330212870225e-02	-1.2295068013080113e-01	-1.1825895751180304e-01	-1.3655579972908294e-01	-5.4530386371048609e-02	-1.6872420191549342e-01	-6.1905363230879897e-02	-8.7473023881601844e-02	-7.3621180586462484e-02	-1.4123941488335770e-01	-1.5142878664955023e-01	-1.6370969627338047e-01	-2.0195440009032931e-01	-1.1338121588662965e-01	2.9294773366718267e+00
