# Parameters
$ K = 4
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-2.8704473007487175e-01	-2.7015142708492723e-01	-3.9603882340387064e-01	-7.4439512636451821e-01	-9.2057010909270953e-01	-2.2582754890953510e-01	-5.7995736346925997e-01	-5.4817282535071721e-01	-3.3479612565259326e-01	-1.6997456167419017e-01	-1.1121065144900117e+00	-1.0224185284528924e+00	-4.2238538615430143e-01	-5.7349730740163052e-01	-5.1868916440320434e-01	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.8861277460772911e-01	-2.7144159842470827e-01	-3.9460019097021420e-01	-7.4576680563895859e-01	-9.2299724563684238e-01	-2.3228650766824738e-01	-5.8262909634301085e-01	-5.5253418465830373e-01	-3.4057595370787624e-01	-1.7429740775719749e-01	-1.1190062215679764e+00	-1.0283870652657834e+00	-4.2810335436433555e-01	-5.7452867766885840e-01	-5.2087458170271816e-01	2.9870348248130636e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.9018165385038980e-01	-2.7274849433692899e-01	-3.9311320503529451e-01	-7.4710958029334995e-01	-9.2538336268490928e-01	-2.3883074083786576e-01	-5.8529768469319754e-01	-5.5692989715240848e-01	-3.4640147866521165e-01	-1.7867883456261333e-01	-1.1258866516338499e+00	-1.0343515947611843e+00	-4.3387302672815709e-01	-5.7550304147120246e-01	-5.2307309582274997e-01	2.9796321130462262e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.9175116566879639e-01	-2.7407241050623021e-01	-3.9157757268921134e-01	-7.4842350306970962e-01	-9.2772791941066535e-01	-2.4545984420320321e-01	-5.8796268095351312e-01	-5.6135916441639000e-01	-3.5227133710452091e-01	-1.8311898991215472e-01	-1.1327453369072078e+00	-1.0403106392008661e+00	-4.3969376223569606e-01	-5.7641932450338784e-01	-5.2528506286630039e-01	2.9722855406555908e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.9332110758579860e-01	-2.7541364141370100e-01	-3.8999301366841732e-01	-7.4970862942047156e-01	-9.3003038648194714e-01	-2.5217334150972814e-01	-5.9062363351202063e-01	-5.6582110420729548e-01	-3.5818408711175848e-01	-1.8761799519145017e-01	-1.1395797487312436e+00	-1.0462626849432071e+00	-4.4556486074804430e-01	-5.7727647220297318e-01	-5.2751084048659524e-01	2.9649954836533796e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.9489127705646218e-01	-2.7677248000894517e-01	-3.8835926110603652e-01	-7.5096501624750212e-01	-9.3229024649294967e-01	-2.5897068217682623e-01	-5.9328008725006387e-01	-5.7031474742377575e-01	-3.6413820625737281e-01	-1.9217594408530939e-01	-1.1463872977619352e+00	-1.0522061824963960e+00	-4.5148556079705904e-01	-5.7807345156633139e-01	-5.2975078711612034e-01	2.9577623188648681e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.9646147175521964e-01	-2.7814921736990827e-01	-3.8667606231463875e-01	-7.5219272058231046e-01	-9.3450699439911655e-01	-2.6585123902588231e-01	-5.9593158411294000e-01	-5.7483903511523626e-01	-3.7013208959685595e-01	-1.9679290127786797e-01	-1.1531653342598815e+00	-1.0581395466190142e+00	-4.5745503736560816e-01	-5.7880925299964892e-01	-5.3200526114648505e-01	2.9505864238912163e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.9803148987475941e-01	-2.7954414235026970e-01	-3.8494317960149066e-01	-7.5339179820955171e-01	-9.3668013795455229e-01	-2.7281430602925033e-01	-5.9857766371182553e-01	-5.7939281554486255e-01	-3.7616404770221540e-01	-2.0146890111795976e-01	-1.1599111484900608e+00	-1.0640611564701110e+00	-4.6347239965416309e-01	-5.7948289220247384e-01	-5.3427462005819615e-01	2.9434681770714382e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.9960113043651787e-01	-2.8095754121422756e-01	-3.8316039111610445e-01	-7.5456230223636545e-01	-9.3880919815175101e-01	-2.7985909608647069e-01	-6.0121786395625387e-01	-5.8397484131989952e-01	-3.8223230473394515e-01	-2.0620394625022842e-01	-1.1666219712347583e+00	-1.0699693558108201e+00	-4.6953668884002409e-01	-5.8009341208104381e-01	-5.3655921949954177e-01	2.9364079574434410e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.0117019361257996e-01	-2.8238969725847929e-01	-3.8132749172973218e-01	-7.5570428161049197e-01	-9.4089370966345365e-01	-2.8698473883443448e-01	-6.0385172171622037e-01	-5.8858376660334433e-01	-3.8833499656385168e-01	-2.1099800621269205e-01	-1.1732949744249466e+00	-1.0758624532596373e+00	-4.7564687583605025e-01	-5.8063988468833416e-01	-5.3885941231388157e-01	2.9294061447041670e+00
