# Parameters
$ K = 4
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-4.6354374971055728e-01	-3.6422003870868103e-01	-6.0991674738653223e-01	-6.1412317251565207e-01	-4.7612546458677529e-01	-7.4608969611304210e-01	-4.7736164539552728e-01	-4.0965983330804906e-01	-4.2973231749802970e-01	-9.1962214642774109e-01	-3.8187053961393486e-01	-2.8158903542473029e-01	2.6620422659688545e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.6879863369707175e-01	-3.7518610034977651e-01	-6.1890567653420159e-01	-6.2080650172386553e-01	-4.8224716131816558e-01	-7.5781426249278561e-01	-4.8570848859850696e-01	-4.1468852582697124e-01	-4.3654132858425720e-01	-9.3008155075205023e-01	-3.8949586515745543e-01	-2.8574364948742131e-01	2.6554117939924020e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.7416809139610322e-01	-3.8638183143848975e-01	-6.2805704451368194e-01	-6.2757949601019791e-01	-4.8847701532379356e-01	-7.6973672508776692e-01	-4.9422753083017273e-01	-4.1979762197994674e-01	-4.4346470941032484e-01	-9.4066309016063532e-01	-3.9727255465132222e-01	-2.8998108625409152e-01	2.6488301724683905e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.7965473787127016e-01	-3.9780963594188473e-01	-6.3737289910204187e-01	-6.3444313831897570e-01	-4.9481692563199792e-01	-7.8185814328719860e-01	-5.0292159174755147e-01	-4.2498842733786846e-01	-4.5050382363781166e-01	-9.5136650709150861e-01	-4.0520288716202452e-01	-2.9430298795134724e-01	2.6422967658290957e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.8526119232498272e-01	-4.0947177149962616e-01	-6.4685520573769917e-01	-6.4139838619645784e-01	-5.0126878808034570e-01	-7.9417937084992207e-01	-5.1179344630929446e-01	-4.3026225181916605e-01	-4.5766000278306479e-01	-9.6219139343753290e-01	-4.1328910921185813e-01	-2.9871101057715094e-01	2.6358109246975201e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.9099007263699151e-01	-4.2137033381993427e-01	-6.5650583697282017e-01	-6.4844616795662491e-01	-5.0783449127978120e-01	-8.0670103857765396e-01	-5.2084581548552111e-01	-4.3562040787918649e-01	-4.6493454181051080e-01	-9.7313717993707727e-01	-4.2153342819985318e-01	-3.0320682221026796e-01	2.6293719855852529e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.9684398941330693e-01	-4.3350724017375886e-01	-6.6632656124279366e-01	-6.5558737855725724e-01	-5.1451591222545912e-01	-8.1942353616090691e-01	-5.3008135627909858e-01	-4.4106420852280698e-01	-4.7232869443389813e-01	-9.8420312509023733e-01	-4.2993800533501897e-01	-3.0779210113950811e-01	2.6229792705799944e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.0282553952020004e-01	-4.4588421196695016e-01	-6.7631903092910528e-01	-6.6282287517162930e-01	-5.2131491153537934e-01	-8.3234699319373795e-01	-5.3950265102845829e-01	-4.4659496512861091e-01	-4.7984366811323265e-01	-9.9538830359900288e-01	-4.3850494805917495e-01	-3.1246853380069023e-01	2.6166320870230990e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.0893729907797769e-01	-4.5850275637348892e-01	-6.8648476969335137e-01	-6.7015347244108903e-01	-5.2823332829781167e-01	-8.4547125935824652e-01	-5.4911219596269956e-01	-4.5221398507253668e-01	-4.8748061873539705e-01	-1.0066915943324397e+00	-4.4723630193675395e-01	-3.1723781250880273e-01	2.6103297271776196e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.1518181588952117e-01	-4.7136414701679735e-01	-6.9682515906187759e-01	-6.7757993739387989e-01	-5.3527297450850331e-01	-8.5879588378505445e-01	-5.5891238898062034e-01	-4.5792256913850332e-01	-4.9524064496676817e-01	-1.0181116678209725e+00	-4.5613404198933599e-01	-3.2210163297236527e-01	2.6040714678873860e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-5.2156160127901829e-01	-4.8446940369064301e-01	-7.0734142424271462e-01	-6.8510298401573044e-01	-5.4243562907879772e-01	-8.7232009360205798e-01	-5.6890551662665090e-01	-4.6372200870311170e-01	-5.0312478226658841e-01	-1.0296469732873026e+00	-4.6520006345318493e-01	-3.2706169157658493e-01	2.5978565702277847e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-5.2807912131708856e-01	-4.9781927111647045e-01	-7.1803461915911759e-01	-6.9272326745807300e-01	-5.4972303139611889e-01	-8.8604277169054613e-01	-5.7909374023831994e-01	-4.6961358268122189e-01	-5.1113399655048442e-01	-1.0412957252253470e+00	-4.7443617193891524e-01	-3.3211968242151840e-01	2.5916842791489829e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-5.3473678740955555e-01	-5.1141419673997879e-01	-7.2890561068717874e-01	-7.0044137787029559e-01	-5.5713687441877202e-01	-8.9996243367528983e-01	-5.8947908124205162e-01	-4.7559855421889252e-01	-5.1926917749426726e-01	-1.0530558895428608e+00	-4.8384407297345766e-01	-3.3727729410111629e-01	2.5855538231125061e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-5.4153694622849657e-01	-5.2525430757660785e-01	-7.3995506208867623e-01	-7.0825783384307095e-01	-5.6467879728774850e-01	-9.1407720418362515e-01	-6.0006340557669380e-01	-4.8167816711998185e-01	-5.2753113146915087e-01	-1.0649251692881747e+00	-4.9342536090592698e-01	-3.4253620620875103e-01	2.5794644137221296e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-5.4848186896598961e-01	-5.3933938612332655e-01	-7.5118341563464364e-01	-7.1617307545076059e-01	-5.7235037743917627e-01	-9.2838479241774940e-01	-6.1084840722738598e-01	-4.8785364199254411e-01	-5.3592057410066107e-01	-1.0769009899867090e+00	-5.0318150716072185e-01	-3.4789808555463397e-01	2.5734152453502435e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-5.5557373989314596e-01	-5.5366884536267369e-01	-7.6259087442009554e-01	-7.2418745688198882e-01	-5.8015312220229309e-01	-9.4288246709458567e-01	-6.2183559085611528e-01	-4.9412617210113335e-01	-5.4443812244491907e-01	-1.0889804846186908e+00	-5.1311384782333969e-01	-3.5336458208040628e-01	2.5674054947609481e+00
