# Parameters
$ K = 1
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.6212312927837476e-01	-7.2097059716071576e-01	-3.4905295540976722e-01	-5.4854411212457643e-01	-6.4287520969274037e-01	-7.0164264520018071e-01	-5.2701878965875326e-01	-3.3845457934315420e-01	-3.0441035827889018e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.6392912795045890e-01	-7.2455792995681800e-01	-3.5080159325198829e-01	-5.5129107812301426e-01	-6.4609388949788471e-01	-7.0514352292380045e-01	-5.2965953519899955e-01	-3.4015043738270434e-01	-3.0593177884603834e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.6572552722748236e-01	-7.2810916627778310e-01	-3.5255693679732331e-01	-5.5404642913541657e-01	-6.4932102583211893e-01	-7.0862908535000568e-01	-5.3231154531445357e-01	-3.4185343913261085e-01	-3.0745175883492887e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.6751177407054608e-01	-7.3162271470736340e-01	-3.5431892355226641e-01	-5.5681000265791880e-01	-6.5255638739877198e-01	-7.1209835656610010e-01	-5.3497475975043973e-01	-3.4356354318914589e-01	-3.0897002740305252e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.6928730915837910e-01	-7.3509697521290762e-01	-3.5608748851893057e-01	-5.5958163118425130e-01	-6.5579973641383027e-01	-7.1555034833833753e-01	-5.3764911508115898e-01	-3.4528070606252603e-01	-3.1048630886602813e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.7105156716226351e-01	-7.3853034053961952e-01	-3.5786256415224355e-01	-5.6236114213885446e-01	-6.5905082853167007e-01	-7.1898406052085617e-01	-5.4033454464810926e-01	-3.4700488213704378e-01	-3.1200032272905676e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.7280397703602614e-01	-7.4192119765624742e-01	-3.5964408031704814e-01	-5.6514835781066641e-01	-6.6230941277224664e-01	-7.2239848148966634e-01	-5.4303097849806237e-01	-3.4873602363093353e-01	-3.1351178372331867e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.7454396232114040e-01	-7.4526792925085783e-01	-3.6143196424513724e-01	-5.6794309528765563e-01	-6.6557523144984576e-01	-7.2579258860190055e-01	-5.4573834332061577e-01	-3.5047408055598700e-01	-3.1502040184744240e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.7627094146695400e-01	-7.4856891527516822e-01	-3.6322614049224339e-01	-5.7074516639217598e-01	-6.6884802010351441e-01	-7.2916534868046734e-01	-5.4845656238534535e-01	-3.5221900067693623e-01	-3.1652588241417373e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.7798432816601829e-01	-7.5182253453570436e-01	-3.6502653089501658e-01	-5.7355437761721961e-01	-6.7212750742928018e-01	-7.3251571852422903e-01	-5.5118555547858405e-01	-3.5397072947061969e-01	-3.1802792610236691e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.7968353170447139e-01	-7.5502716632986178e-01	-3.6683305452801523e-01	-5.7637053006365035e-01	-6.7541341521428144e-01	-7.3584264544375644e-01	-5.5392523883985212e-01	-3.5572921008495184e-01	-3.1952622901442029e-01	0
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.8136795732738149e-01	-7.5818119212473722e-01	-3.6864562766074016e-01	-5.7919341937849644e-01	-6.7870545827292372e-01	-7.3914506782266665e-01	-5.5667552509796747e-01	-3.5749438329771210e-01	-3.2102048273926947e-01	0
