# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-5.3291733478766357e-01	-3.0215502117922960e-01	-3.3512281055992482e-01	-1.5993981291259007e-01	-4.5278561225457220e-01	-3.9808101687841635e-01	-4.0435429209523904e-01	-2.5065623053284453e-01	-5.7459813226225909e-01	-4.1786159440267795e-01	-6.9195085907910181e-01	-8.6049005493717157e-01	-5.9535084334101418e-01	-6.5069779133678785e-01	-9.0723605402265517e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.3390923633508458e-01	-3.0082036558451170e-01	-3.3569872283677127e-01	-1.5832506709994393e-01	-4.5432110409498677e-01	-3.9772553762940965e-01	-4.0300302266315008e-01	-2.4722504887915883e-01	-5.7239956989780272e-01	-4.1571019496780298e-01	-6.9290095138708652e-01	-8.6145017854077577e-01	-5.9432692865104875e-01	-6.4776063991631838e-01	-9.0954205150594980e-01	3.3273139194725543e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.3488827406395689e-01	-2.9946101163348665e-01	-3.3628117483400799e-01	-1.5669455883632724e-01	-4.5586631167013897e-01	-3.9735225959389198e-01	-4.0162874746195759e-01	-2.4376659851142493e-01	-5.7015026150592885e-01	-4.1351870088171216e-01	-6.9382406988284040e-01	-8.6235534589824059e-01	-5.9327301488686801e-01	-6.4473966652561521e-01	-9.1182025182327564e-01	3.3190669191706634e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.3585437044528006e-01	-2.9807712678881199e-01	-3.3687037584855284e-01	-1.5504851187264324e-01	-4.5742139791602021e-01	-3.9696127421097610e-01	-4.0023196957601670e-01	-2.4028198333060982e-01	-5.6785161451218547e-01	-4.1128763654703088e-01	-6.9472020980486304e-01	-8.6320524700168744e-01	-5.9218991988939584e-01	-6.4163574127612166e-01	-9.1407047204082692e-01	3.3108826567320433e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.3680744842656247e-01	-2.9666888646210832e-01	-3.3746653031234281e-01	-1.5338715034418632e-01	-4.5898652389064803e-01	-3.9655267849977860e-01	-3.9881320384020857e-01	-2.3677231640221846e-01	-5.6550506682532642e-01	-4.0901753685870756e-01	-6.9558937728971648e-01	-8.6399958937158472e-01	-5.9107846840234035e-01	-6.3844977643062051e-01	-9.1629252819605944e-01	3.3027622696811578e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.3774743133402914e-01	-2.9523647401776332e-01	-3.3806983749419478e-01	-1.5171069861251774e-01	-4.6056184860949823e-01	-3.9612657503967735e-01	-3.9737297650447301e-01	-2.3323871904892859e-01	-5.6311208472234431e-01	-4.0670894671791591e-01	-6.9643158934953731e-01	-8.6473809827015047e-01	-5.8993949080307362e-01	-6.3518272566432621e-01	-9.1848623484406200e-01	3.2947069123516393e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.3867424277220344e-01	-2.9378008077704404e-01	-3.3868049120159133e-01	-1.5001938112278276e-01	-4.6214752887970045e-01	-3.9568307194885893e-01	-3.9591182488448323e-01	-2.2968231996079827e-01	-5.6067416066962150e-01	-4.0436242056234961e-01	-6.9724687383761064e-01	-8.6542051690530297e-01	-5.8877382182199534e-01	-6.3183558330570555e-01	-9.2065140460286654e-01	3.2867177560183429e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.3958780652096805e-01	-2.9229990602267514e-01	-3.3929867948238784e-01	-1.4831342227737171e-01	-4.6374371913288326e-01	-3.9522228286127992e-01	-3.9443029699856941e-01	-2.2610425432546682e-01	-5.5819281108438723e-01	-4.0197852191490002e-01	-6.9803526940191352e-01	-8.6604660662509692e-01	-5.8758229925251104e-01	-6.2840938355958620e-01	-9.2278784769861821e-01	3.2787959890244447e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.4048804643022408e-01	-2.9079615700403572e-01	-3.3992458432645001e-01	-1.4659304632681691e-01	-4.6535057125656637e-01	-3.9474432690213962e-01	-3.9292895119101717e-01	-2.2250566298066393e-01	-5.5566957404086248e-01	-3.9955782295259284e-01	-6.9879682542655464e-01	-8.6661614710255797e-01	-5.8636576265377627e-01	-6.2490519971506919e-01	-9.2489537151155499e-01	3.2709428169030019e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.4137488631224795e-01	-2.8926904894312694e-01	-3.4055838136720001e-01	-1.4485847727874665e-01	-4.6696823442396740e-01	-3.9424932866196910e-01	-3.9140835574186544e-01	-2.1888769159123025e-01	-5.5310600692565903e-01	-3.9710090409758797e-01	-6.9953160196104147e-01	-8.6712893651085399e-01	-5.8512505204834553e-01	-6.2132414334070019e-01	-9.2697378012373466e-01	3.2631594624924412e+00
