# Parameters
$ K = 2
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-1.7633826861387891e-01	-3.5648389123463875e-01	-1.6841192957428369e-01	-2.5983271099494903e-01	-2.0182527891781835e-01	-6.1142033044480459e-01	-4.4286154771714970e-01	-2.8572286811599101e-01	-2.5349660857902473e-01	-8.4538954027487079e-01	-2.8160265968449805e-01	-5.2406101001000949e-01	-8.1102299168096503e-01	-6.9033271366827964e-01	-1.2806053621650904e-01	5.7078347004111366e-02	4.9481411786123149e-02	1.6980843612317623e-01	1.1147341271450048e-01	7.8595741471114797e-02	1.5833517265405422e-01	1.0392179914197475e-01	1.4548769617781021e-01	9.7320837167451726e-02	2.1018515158865286e-01	2.9616924122300048e-02	9.3931426978681606e-02	2.4060995772378752e-01	1.4264558952833895e-01	7.3510292618185646e-02	9.2154508777804747e-02	7.3737704810527341e-02	8.8269088380102265e-02	3.1719424294236735e-02	6.2722267972254567e-02	1.4129816518845989e-01	6.9085999821025021e-02	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-1.7771822595747416e-01	-3.5917461880131518e-01	-1.6991527908985332e-01	-2.6164433197218728e-01	-2.0414122803733589e-01	-6.1548087334204149e-01	-4.4722433418520224e-01	-2.8978012785720475e-01	-2.5620277682945819e-01	-8.5003398327745106e-01	-2.8437823269140794e-01	-5.2909273357837017e-01	-8.1719957284918876e-01	-6.9463263539789344e-01	-1.2966113330791809e-01	5.7363797462972876e-02	4.9729269666598970e-02	1.7065744683251660e-01	1.1202959146320890e-01	7.8988387708048988e-02	1.5912671243730850e-01	1.0444225687250762e-01	1.4621377774251232e-01	9.7806759179406719e-02	2.1123081731639623e-01	2.9765108977126881e-02	9.4402183573669238e-02	2.4180835768556375e-01	1.4335896621717681e-01	7.3875672869783734e-02	9.2616048997369985e-02	7.4107138112032553e-02	8.8710223013312495e-02	3.1877656441661080e-02	6.3035976116963141e-02	1.4200369209740799e-01	6.9430984302145629e-02	3.8633272701622405e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-1.7911247420250870e-01	-3.6188036246943883e-01	-1.7143404891460012e-01	-2.6347008104848674e-01	-2.0647914755977551e-01	-6.1954234649351991e-01	-4.5160824249641635e-01	-2.9387018013520394e-01	-2.5893585750598613e-01	-8.5466359003739401e-01	-2.8717747630491036e-01	-5.3414048323149455e-01	-8.2332270627940940e-01	-6.9894539774405195e-01	-1.3128082733630145e-01	5.7649331298967925e-02	4.9978018155472280e-02	1.7150628232353299e-01	1.1258325913142031e-01	7.9380289531402720e-02	1.5991786058731031e-01	1.0496438549834958e-01	1.4693695913248292e-01	9.8291205101353418e-02	2.1226555362549085e-01	2.9913476764345220e-02	9.4875131696974507e-02	2.4299705482989270e-01	1.4407254294675356e-01	7.4236556359335848e-02	9.3079100123875380e-02	7.4478047936730699e-02	8.9150867578594445e-02	3.2035122542703971e-02	6.3349841485254688e-02	1.4270717013931158e-01	6.9775019307654632e-02	3.8537240490538691e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-1.8052112287381794e-01	-3.6460085205829668e-01	-1.7296831839602045e-01	-2.6530998783759308e-01	-2.0883897767985946e-01	-6.2360373042112116e-01	-4.5601220247259594e-01	-2.9799186607903688e-01	-2.6169578346570194e-01	-8.5927703394072641e-01	-2.9000020801314091e-01	-5.3920254971244685e-01	-8.2938831566087812e-01	-7.0327033280059581e-01	-1.3291973665250834e-01	5.7934896437482120e-02	5.0227640177984728e-02	1.7235477104243319e-01	1.1313421043189027e-01	7.9771325228340018e-02	1.6070843401986515e-01	1.0548814401208428e-01	1.4765695536764994e-01	9.8774003675507219e-02	2.1328873996619049e-01	3.0062000476581904e-02	9.5350259647503349e-02	2.4417543772281233e-01	1.4478617011893974e-01	7.4592709017425179e-02	9.3543624317532104e-02	7.4850414031572915e-02	8.9590917238080076e-02	3.2191767603809172e-02	6.3663808339312705e-02	1.4340841541260155e-01	7.0118016030181252e-02	3.8441738157648433e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-1.8194427971243651e-01	-3.6733580017946571e-01	-1.7451816216446184e-01	-2.6716407686266169e-01	-2.1122064717944031e-01	-6.2766397623669778e-01	-4.6043509097300767e-01	-3.0214395701848806e-01	-2.6448246777833889e-01	-8.6387296570432692e-01	-2.9284622526971343e-01	-5.4427715359119955e-01	-8.3539226505578978e-01	-7.0760674581996019e-01	-1.3457797582591660e-01	5.8220439510966122e-02	5.0478117952407447e-02	1.7320273724730409e-01	1.1368223526859909e-01	8.0161369747681080e-02	1.6149824445997010e-01	1.0601348985779270e-01	1.4837347420326358e-01	9.9254978769880375e-02	2.1429974754492467e-01	3.0210652160063297e-02	9.5827554889073976e-02	2.4534288644058505e-01	1.4549969352725522e-01	7.4943893499157588e-02	9.4009582146535792e-02	7.5224215186487614e-02	9.0030264247228611e-02	3.2347535506120607e-02	6.3977819385793250e-02	1.4410724091851973e-01	7.0459884150214189e-02	3.8346766997177082e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-1.8338205054979737e-01	-3.7008490172176400e-01	-1.7608364985580621e-01	-2.6903236729137531e-01	-2.1362407311061576e-01	-6.3172200543622969e-01	-4.6487573093568435e-01	-3.0632515357709722e-01	-2.6729580290560095e-01	-8.6845001375756647e-01	-2.9571530485655667e-01	-5.4936244492740882e-01	-8.4133036309631093e-01	-7.1195391481306236e-01	-1.3625565546268389e-01	5.8505905858715040e-02	5.0729432977730117e-02	1.7405000101102974e-01	1.1422711875067483e-01	8.0550294704629266e-02	1.6228709841602826e-01	1.0654037890575377e-01	1.4908621617225334e-01	9.9733949365995472e-02	2.1529793990746374e-01	3.0359402904664583e-02	9.6307004028534163e-02	2.4649877313826235e-01	1.4621295432729450e-01	7.5289869368937140e-02	9.4476932552459855e-02	7.5599429213915922e-02	9.0468797926743574e-02	3.2502369010242969e-02	6.4291815763548796e-02	1.4480345661387756e-01	7.0800531861161892e-02	3.8252328268205971e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-1.8483453917884748e-01	-3.7284783333483557e-01	-1.7766484582687975e-01	-2.7091487266311959e-01	-2.1604916047947151e-01	-6.3577670972302158e-01	-4.6933289047135446e-01	-3.1053408488189510e-01	-2.7013565987339871e-01	-8.7300678466196469e-01	-2.9860720224742976e-01	-5.5445650306824679e-01	-8.4719836747501076e-01	-7.1631109017273431e-01	-1.3795288202170075e-01	5.8791239528268237e-02	5.0981566021623764e-02	1.7489637822986828e-01	1.1476864121436499e-01	8.0937968391474144e-02	1.6307479716098883e-01	1.0706876542777971e-01	1.4979487464298316e-01	1.0021072955473063e-01	2.1628267356310224e-01	3.0508222835054204e-02	9.6788592793695893e-02	2.4764246265874795e-01	1.4692578901319966e-01	7.5630393298612195e-02	9.4945632815865044e-02	7.5976032928385492e-02	9.0906404636848626e-02	3.2656209762465256e-02	6.4605737032683741e-02	1.4549686946903898e-01	7.1139865896932566e-02	3.8158423194143198e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-1.8630184722214180e-01	-3.7562425291247808e-01	-1.7926180886377352e-01	-2.7281160060824128e-01	-2.1849580193092047e-01	-6.3982695086192864e-01	-4.7380528201581229e-01	-3.1476930789821927e-01	-2.7300188743874315e-01	-8.7754186356968511e-01	-3.0152165097360450e-01	-5.5955733658910889e-01	-8.5299198972839863e-01	-7.2067749432272166e-01	-1.3966975762845074e-01	5.9076383278509913e-02	5.1234497108711384e-02	1.7574168063796730e-01	1.1530657825347572e-01	8.1324255794551797e-02	1.6386113672086761e-01	1.0759860207326059e-01	1.5049913589312142e-01	1.0068512854078085e-01	2.1725329865000043e-01	3.0657081103007654e-02	9.7272306011106979e-02	2.4877331318245707e-01	1.4763802940054693e-01	7.5965219279040971e-02	9.5415638522194202e-02	7.6354002126152745e-02	9.1342967754091536e-02	3.2808998302506387e-02	6.4919521165022226e-02	1.4618728353124466e-01	7.1477791562089249e-02	3.8065052962210664e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-1.8778407399698532e-01	-3.7841379907691153e-01	-1.8087459188327137e-01	-2.7472255255942957e-01	-2.2096387743515611e-01	-6.4387156056668104e-01	-4.7829156154671393e-01	-3.1902930689796000e-01	-2.7589431125317376e-01	-8.8205381472165501e-01	-3.0445836199328891e-01	-5.6466288338494008e-01	-8.5870690031205343e-01	-7.2505232139435227e-01	-1.4140637988698396e-01	5.9361278584548399e-02	5.1488205509182795e-02	1.7658571582810953e-01	1.1584070075870125e-01	8.1709018617740145e-02	1.6464590787110675e-01	1.0812983984599858e-01	1.5119867920033409e-01	1.0115695065621517e-01	2.1820915964167242e-01	3.0805945880965437e-02	9.7758127583684226e-02	2.4989067691751476e-01	1.4834950261600624e-01	7.6294098845070907e-02	9.5886903528032183e-02	7.6733311564942897e-02	9.1778367650854245e-02	3.2960674072841430e-02	6.5233104536072395e-02	1.4687449999338723e-01	7.1814212764631860e-02	3.7972218722948305e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-1.8928131637770707e-01	-3.8121609066528905e-01	-1.8250324162763595e-01	-2.7664772345531585e-01	-2.2345325397622245e-01	-6.4790934042236292e-01	-4.8279032787098081e-01	-3.2331249306949744e-01	-2.7881273302472842e-01	-8.8654118198603615e-01	-3.0741702306646851e-01	-5.6977101091974591e-01	-8.6433873396456751e-01	-7.2943473693294847e-01	-1.4316284169022175e-01	5.9645865644454663e-02	5.1742669727791270e-02	1.7742828727896912e-01	1.1637077496626728e-01	8.2092115312758160e-02	1.6542889614123704e-01	1.0866242808191175e-01	1.5189317695049076e-01	1.0162599538361236e-01	2.1914959609443635e-01	3.0954784356909522e-02	9.8246040468232251e-02	2.5099390083026241e-01	1.4906003109413377e-01	7.6616781313879889e-02	9.6359379927808964e-02	7.7113934943820420e-02	9.2212481677742555e-02	3.3111175429667232e-02	6.5546421918568146e-02	1.4755831726834076e-01	7.2149032051455064e-02	3.7879921589736623e+00
