# Parameters
$ K = 3
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-1.8011130439495379e-01	-6.3728794975192093e-01	-3.8227654534517042e-01	-5.2146082589078113e-01	-1.4868282047008421e-01	-1.3533384000824418e+00	-4.0664913527538993e-01	-3.4794570010779025e-01	-5.5236540917952648e-01	-6.5378680378898302e-01	-7.8426570830751996e-01	-3.4474463610888278e-01	2.9746221983281149e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-1.8198967807293373e-01	-6.4693956514192363e-01	-3.8703572420355115e-01	-5.2514579389563842e-01	-1.5483877436935009e-01	-1.3643273000597373e+00	-4.1283308539957553e-01	-3.5149874963000566e-01	-5.5651783640958863e-01	-6.6217138960893163e-01	-7.9192770655653888e-01	-3.4894263418962368e-01	2.9672100946024065e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-1.8391612350791009e-01	-6.5669798498206766e-01	-3.9186921241028860e-01	-5.2886403525745418e-01	-1.6109962917974646e-01	-1.3752829687524666e+00	-4.1910934477328726e-01	-3.5510083448453517e-01	-5.6072249559821452e-01	-6.7064475327731177e-01	-7.9965632615920079e-01	-3.5319798229328525e-01	2.9598466909911170e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-1.8589168203442202e-01	-6.6656155020736263e-01	-3.9677786055952252e-01	-5.3261581751008691e-01	-1.6746570619826742e-01	-1.3861991668401419e+00	-4.2547849754590034e-01	-3.5875256915251202e-01	-5.6497999038220603e-01	-6.7920612320172036e-01	-8.0745076787654191e-01	-3.5751119285022398e-01	2.9525316743880023e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-1.8791739558241430e-01	-6.7652842500848920e-01	-4.0176249779018447e-01	-5.3640140366983291e-01	-1.7393725389528472e-01	-1.3970694712904896e+00	-4.3194108028398970e-01	-3.6245456408066556e-01	-5.6929090816453776e-01	-6.8785461986763330e-01	-8.1531014153303261e-01	-3.6188276227433536e-01	2.9452647210091984e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-1.8999430520711444e-01	-6.8659659104785686e-01	-4.0682392939711748e-01	-5.4022105165686041e-01	-1.8051444438594824e-01	-1.4078872775617113e+00	-4.3849757882733492e-01	-3.6620742475477835e-01	-5.7365581825029466e-01	-6.9658925137046601e-01	-8.2323346209883641e-01	-3.6631316950825310e-01	2.9380454963294405e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-1.9212344953847232e-01	-6.9676384179368644e-01	-4.1196293433541104e-01	-5.4407501368117062e-01	-1.8719736987653610e-01	-1.4186458023552000e+00	-4.4514842505238417e-01	-3.7001175071902942e-01	-5.7807526989783586e-01	-7.0540890890643593e-01	-8.3121964571346074e-01	-3.7080287450386695e-01	2.9308736550234049e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-1.9430586314971487e-01	-7.0702777699974773e-01	-4.1718026261744201e-01	-5.4796353559174094e-01	-1.9398603909461520e-01	-1.4293380869427923e+00	-4.5189399354532528e-01	-3.7386813453947870e-01	-5.8254979028474307e-01	-7.1431236223270922e-01	-8.3926750565859520e-01	-3.7535231663720436e-01	2.9237488409125234e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-1.9654257484483506e-01	-7.1738579735981622e-01	-4.2247663260251600e-01	-5.5188685618751165e-01	-2.0088037371249964e-01	-1.4399570010917448e+00	-4.5873459818736251e-01	-3.7777716070998701e-01	-5.8707988238842823e-01	-7.2329825510828560e-01	-8.4737574828883866e-01	-3.7996191305688842e-01	2.9166706869176404e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-1.9883460586522125e-01	-7.2783509936721869e-01	-4.2785272817939229e-01	-5.5584520648890390e-01	-2.0788020477412256e-01	-1.4504952476094499e+00	-4.6567048865527716e-01	-3.8173940449890675e-01	-5.9166602278159530e-01	-7.3236510072809968e-01	-8.5554296892997006e-01	-3.8463205696555514e-01	2.9096388150179191e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.0118296801591906e-01	-7.3837267041113064e-01	-4.3330919584243538e-01	-5.5983880896859550e-01	-2.1498526913605373e-01	-1.4609453675286190e+00	-4.7270184684088962e-01	-3.8575543073495544e-01	-5.9630865934309252e-01	-7.4151127716381893e-01	-8.6376764775540238e-01	-3.8936311583382455e-01	2.9026528362163782e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.0358866171237941e-01	-7.4899528414247307e-01	-4.3884664166258275e-01	-5.6386787674030880e-01	-2.2219520593398723e-01	-1.4712997459521162e+00	-4.7982878319353500e-01	-3.8982579253074057e-01	-6.0100820888510620e-01	-7.5073502282591664e-01	-8.7204814565248756e-01	-3.9415542954663041e-01	2.8957123505125177e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.0605267394897891e-01	-7.5969949614331922e-01	-4.4446562815485607e-01	-5.6793261270443485e-01	-2.2950955308661578e-01	-1.4815506185747966e+00	-4.8705133299027442e-01	-3.9395102994250941e-01	-6.0576505469801711e-01	-7.6003443196264830e-01	-8.8038270009141628e-01	-3.9900930848196497e-01	2.8888169468824532e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-2.0857597619095275e-01	-7.7048163993469954e-01	-4.5016667104465358e-01	-5.7203320864936491e-01	-2.3692774384934898e-01	-1.4916900788977778e+00	-4.9436945253910819e-01	-3.9813166856478899e-01	-6.1057954401470815e-01	-7.6940745021265111e-01	-8.8876942101051704e-01	-4.0392503152236037e-01	2.8819662032670399e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-2.1115952219184014e-01	-7.8133782335850277e-01	-4.5595023593564982e-01	-5.7616984430749352e-01	-2.4444910343086529e-01	-1.5017100861482293e+00	-5.0178301532109049e-01	-4.0236821805870648e-01	-6.1545198539657175e-01	-7.7885187022899649e-01	-8.9720628673292036e-01	-4.0890284399971960e-01	2.8751596865684630e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-2.1380424573897172e-01	-7.9226392536984636e-01	-4.6181673488272490e-01	-5.8034268636493014e-01	-2.5207284568597088e-01	-1.5116024739153828e+00	-5.0929180807785801e-01	-4.0666117061291973e-01	-6.2038264604394788e-01	-7.8836532739362453e-01	-9.0569113993066586e-01	-4.1394295557442984e-01	2.8683969526557949e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-2.1651105832999212e-01	-8.0325559327674789e-01	-4.6776652287397014e-01	-5.8455188742406461e-01	-2.5979806989867565e-01	-1.5213589595106523e+00	-5.1689552685173668e-01	-4.1101099933623181e-01	-6.2537174903425885e-01	-7.9794529564216710e-01	-9.1422168365349676e-01	-4.1904553805002626e-01	2.8616775463800388e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-2.1928084678388937e-01	-8.1430824046428840e-01	-4.7379989422648483e-01	-5.8879758491825118e-01	-2.6762375766979762e-01	-1.5309711540568969e+00	-5.2459377298626231e-01	-4.1541815658114872e-01	-6.3041947049163838e-01	-8.0758908342028046e-01	-9.2279547744076251e-01	-4.2421072312504882e-01	2.8550010015992062e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-2.2211447079049165e-01	-8.2541704464045285e-01	-4.7991707890136814e-01	-5.9307989997799837e-01	-2.7554876992373500e-01	-1.5404305733085744e+00	-5.3238604909561482e-01	-4.1988307219782389e-01	-6.3552593669243940e-01	-8.1729382979362986e-01	-9.3140993353599610e-01	-4.2943860008412105e-01	2.8483668412139678e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-2.2501276040287588e-01	-8.3657694664077575e-01	-4.8611823874399374e-01	-5.9739893624819873e-01	-2.8357184404932911e-01	-1.5497286492012003e+00	-5.4027175501217228e-01	-4.2440615171805257e-01	-6.4069122111157573e-01	-8.2705650073473858e-01	-9.4006231322491907e-01	-4.3472921343070653e-01	2.8417745772144656e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-2.2797651347766967e-01	-8.4778264982846019e-01	-4.9240346365642840e-01	-6.0175477865610671e-01	-2.9169159118994187e-01	-1.5588567421248627e+00	-5.4825018372209577e-01	-4.2898777446920178e-01	-6.4591534141528995e-01	-8.3687388561088050e-01	-9.4874972331876206e-01	-4.4008256046443389e-01	2.8352237107388722e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-2.3100649306868540e-01	-8.5902862012603054e-01	-4.9877276770955969e-01	-6.0614749212992369e-01	-2.9990649369801053e-01	-1.5678061539127541e+00	-5.5632051729954268e-01	-4.3362829161824162e-01	-6.5119825640655371e-01	-8.4674259389813811e-01	-9.5746911280589275e-01	-4.4549858880635473e-01	2.8287137321442972e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-2.3410342477988610e-01	-8.7030908671360685e-01	-5.0522608520329904e-01	-6.1057712026807698e-01	-3.0821490276939600e-01	-1.5765681415316346e+00	-5.6448182285086512e-01	-4.3832802414629551e-01	-6.5653986292995914e-01	-8.5665905214764426e-01	-9.6621726969586264e-01	-4.5097719387599733e-01	2.8222441210906655e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-2.3726799408415197e-01	-8.8161804342770078e-01	-5.1176326668398076e-01	-6.1504368395945597e-01	-3.1661503627281073e-01	-1.5851339314569901e+00	-5.7273304848082096e-01	-4.4308726075444638e-01	-6.6193999274363446e-01	-8.6661950123080567e-01	-9.7499081808097743e-01	-4.5651821632458495e-01	2.8158143466382146e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-2.4050084361482235e-01	-8.9294925089287136e-01	-5.1838407492886895e-01	-6.1954717995512920e-01	-3.2510497678949662e-01	-1.5934947347113422e+00	-5.8107301929357236e-01	-4.4790625570186182e-01	-6.6739840936636041e-01	-8.7661999389106326e-01	-9.8378621544149503e-01	-4.6212143942933182e-01	2.8094238673592340e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-2.4380257043747752e-01	-9.0429623941675596e-01	-5.2508818090847009e-01	-6.2408757939229098e-01	-3.3368266987811318e-01	-1.6016417625396824e+00	-5.8950043344193714e-01	-4.5278522657764392e-01	-6.7291480490876698e-01	-8.8665639263033236e-01	-9.9259975022144054e-01	-4.6778658645429227e-01	2.8030721314647296e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-2.4717372330989076e-01	-9.1565231267682501e-01	-5.3187515973813138e-01	-6.2866482627144582e-01	-3.4234592257948548e-01	-1.6095662426915178e+00	-5.9801385823906605e-01	-4.5772435200818146e-01	-6.7848879689815600e-01	-8.9672436795881028e-01	-1.0014275397028447e+00	-4.7351331798380719e-01	2.7967585769466674e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-2.5061479993852431e-01	-9.2701055222471351e-01	-5.3874448663119079e-01	-6.3327883588815126e-01	-3.5109240217545767e-01	-1.6172594362743835e+00	-6.0661172634739258e-01	-4.6272376930220088e-01	-6.8411992510716113e-01	-9.0681939703720704e-01	-1.0102655282069146e+00	-4.7930122923518914e-01	2.7904826317364839e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-2.5412624424035868e-01	-9.3836382283116615e-01	-5.4569553286669226e-01	-6.3792949322088777e-01	-3.5991963521559023e-01	-1.6247126551390678e+00	-6.1529233206037637e-01	-4.6778357203609466e-01	-6.8980764839715902e-01	-9.1693676274073055e-01	-1.0191094856512255e+00	-4.8514984735788885e-01	2.7842437138805414e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-2.5770844361928280e-01	-9.4970477869148651e-01	-5.5272756178545546e-01	-6.4261665127697798e-01	-3.6882500682482700e-01	-1.6319172797521722e+00	-6.2405382769318440e-01	-4.7290380758259920e-01	-6.9555134158794996e-01	-9.2707155317423962e-01	-1.0279550064924927e+00	-4.9105862872701239e-01	2.7780412317332139e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-2.6136172626654480e-01	-9.6102587050791921e-01	-5.5983972482898481e-01	-6.4734012939878871e-01	-3.7780576030454183e-01	-1.6388647775070435e+00	-6.3289422009908858e-01	-4.7808447458631775e-01	-7.0135029236591007e-01	-9.3721866166793144e-01	-1.0367975090847785e+00	-4.9702695623965532e-01	2.7718745841683021e+00
