# Parameters
$ K = 4
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-5.2505386368819174e-01	-8.3207853292422429e-01	-3.8226113503940912e-01	-8.2753649140105467e-01	-3.1666128275173872e-01	-7.1938677998830525e-01	-8.7114670275310169e-01	-2.8562917364555357e-01	-4.0912290346818186e-01	-6.4406590791680474e-01	-8.1340654573132365e-01	-5.6176948967590890e-01	2.6620422659688545e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.3134892542252898e-01	-8.4245366454398396e-01	-3.9297523545998109e-01	-8.3267795975175429e-01	-3.2426328194986243e-01	-7.3385557164137472e-01	-8.8017193724052933e-01	-2.9069902030474981e-01	-4.1337180954845792e-01	-6.5383604988129695e-01	-8.1955421798489470e-01	-5.6564168474403231e-01	2.6554118594678844e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.3775198489686693e-01	-8.5300466019495536e-01	-4.0388012317601041e-01	-8.3786005370263728e-01	-3.3203026300516497e-01	-7.4855499410477289e-01	-8.8933705552905651e-01	-2.9584879263299896e-01	-4.1770205271997252e-01	-6.6377560170018512e-01	-8.2575308313608076e-01	-5.6954952973136341e-01	2.6488304178730462e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.4426492886377520e-01	-8.6373275944509531e-01	-4.1497771457718230e-01	-8.4308303460430523e-01	-3.3996475226927803e-01	-7.6348509317577240e-01	-8.9864319838248097e-01	-3.0107961559960156e-01	-4.2211542817182662e-01	-6.7388597954925022e-01	-8.3200322602734544e-01	-5.7349328967970192e-01	2.6422972804595930e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.5088962776207706e-01	-8.7463902128943183e-01	-4.2626983033772642e-01	-8.4834714816344037e-01	-3.4806923012123747e-01	-7.7864561458689241e-01	-9.0809138339037410e-01	-3.0639261234633919e-01	-4.2661374640183830e-01	-6.8416846602796877e-01	-8.3830470101604904e-01	-5.7747322436226212e-01	2.6358117722011558e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.5762793008522804e-01	-8.8572430787154455e-01	-4.3775818425720470e-01	-8.5365262272150044e-01	-3.5634612264957238e-01	-7.9403598202440218e-01	-9.1768249327717366e-01	-3.1178890230278300e-01	-4.3119883077705368e-01	-6.9462419739438908e-01	-8.4465752946362016e-01	-5.8148958774359483e-01	2.6293732035413204e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.6448165628720792e-01	-8.9698926739147300e-01	-4.4944437138731086e-01	-8.5899966741136846e-01	-3.6479779274118124e-01	-8.0965527425100503e-01	-9.2741726358617327e-01	-3.1726959914254899e-01	-4.3587251483600914e-01	-7.0525415012160952e-01	-8.5106169706991752e-01	-5.8554262740560958e-01	2.6229808701598474e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.7145259220389044e-01	-9.0843431619484372e-01	-4.6132985542179444e-01	-8.6438847018572706e-01	-3.7342653055357611e-01	-8.2550220134843566e-01	-9.3729626972821567e-01	-3.2283580857200000e-01	-4.4063663931714775e-01	-7.1605912676673222e-01	-8.5751715104690374e-01	-5.8963258393783691e-01	2.6166340527341125e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.7854248196817859e-01	-9.2005962004266317e-01	-4.7341595532842878e-01	-8.6981919571094024e-01	-3.8223454334800161e-01	-8.4157508010338355e-01	-9.4731991338766153e-01	-3.2848862594281014e-01	-4.4549304889752744e-01	-7.2703974114646586e-01	-8.6402379712592703e-01	-5.9375969029001829e-01	2.6103320166964572e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.8575302039771326e-01	-9.3186507456661893e-01	-4.8570383120422400e-01	-8.7529198312020118e-01	-3.9122394466222826e-01	-8.5787180856867773e-01	-9.5748840828138981e-01	-3.3422913367978657e-01	-4.5044358862578837e-01	-7.3819640281737697e-01	-8.7058149639328786e-01	-5.9792417108505269e-01	2.6040740119882542e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-5.9308584483473847e-01	-9.4385028492072287e-01	-4.9819446933783440e-01	-8.8080694361977019e-01	-4.0039674280346416e-01	-8.7438983984112706e-01	-9.6780176527027151e-01	-3.4005839851537345e-01	-4.5549010003326584e-01	-7.4952930086312608e-01	-8.7719006194912563e-01	-6.0212624189028119e-01	2.5978592728115606e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-6.0054252641876404e-01	-9.5601454464695190e-01	-5.1088866646636155e-01	-8.8636415794227619e-01	-4.0975482864381385e-01	-8.9112615510777071e-01	-9.7825977682676390e-01	-3.4597746852236633e-01	-4.6063441690720430e-01	-7.6103838699600379e-01	-8.8384925538521264e-01	-6.0636610844504435e-01	2.5916870173793809e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-6.0812456077404209e-01	-9.6835681378013927e-01	-5.2378701321763210e-01	-8.9196367364122153e-01	-4.1929996270320952e-01	-9.0807723602367518e-01	-9.8886200086702802e-01	-3.5198736993655266e-01	-4.6587836071020794e-01	-7.7272335798560532e-01	-8.9055878307784098e-01	-6.1064396584240288e-01	2.5855564476656530e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-6.1583335809559714e-01	-9.8087569622576520e-01	-5.3688987673347544e-01	-8.9760550222110846e-01	-4.2903376150762423e-01	-9.2523903649674388e-01	-9.9960774396133012e-01	-3.5808910376127501e-01	-4.7122373563042907e-01	-7.8458363743374149e-01	-8.9731829229274762e-01	-6.1495999766292164e-01	2.5794667491561927e+00
