# Parameters
$ K = 4
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-4.1122452006072557e-01	-5.3661545701551105e-01	-5.7148240009182161e-01	-2.9875850676532228e-01	-5.1873905250355801e-01	-3.5193804284717795e-01	-4.2770887074110803e-01	-4.8333196396927813e-01	-2.1000048696621657e-01	1.7461900962539401e-01	2.2867916399485666e-01	-1.7575661974217460e-02	1.6331639426052197e-01	-1.1668158135440262e-01	-1.0794306064363669e-01	-7.2591631265806603e-02	1.4450425012852702e-01	5.2766285282166703e-02	-5.2556619296755286e-02	6.3060440191651541e-03	-1.3879331044076043e-01	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.1744291752502249e-01	-5.3921594397128103e-01	-5.7346900781693311e-01	-3.0381797706929420e-01	-5.2322021931785390e-01	-3.5374898964313323e-01	-4.2837903435269248e-01	-4.8608848628667473e-01	-2.0928207365943005e-01	1.7549134909874198e-01	2.2982041593736385e-01	-1.7664146478395260e-02	1.6413185812070799e-01	-1.1726512601099477e-01	-1.0848031076564287e-01	-7.2953950540150275e-02	1.4522605596947988e-01	5.3030246093534593e-02	-5.2819844773171087e-02	6.3376579445746581e-03	-1.3948879230150496e-01	2.2764077420245754e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.2371607683347001e-01	-5.4181365295925088e-01	-5.7545086951613156e-01	-3.0896326614205927e-01	-5.2772728389389401e-01	-3.5557608330840140e-01	-4.2902708291265396e-01	-4.8886191744630414e-01	-2.0853742477283674e-01	1.7636195896965831e-01	2.3095714684977564e-01	-1.7753855926811491e-02	1.6494489806954579e-01	-1.1784888970502506e-01	-1.0901243933749079e-01	-7.3314931995910770e-02	1.4594631593614948e-01	5.3294433792494107e-02	-5.3083947362798860e-02	6.3694398273761504e-03	-1.4018730010277974e-01	2.2707428279311941e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.3004316765100198e-01	-5.4440814191978903e-01	-5.7742780128983040e-01	-3.1419484582596346e-01	-5.3225994261715770e-01	-3.5741950424258656e-01	-4.2965253766367451e-01	-4.9165224008272518e-01	-2.0776615051998190e-01	1.7723050234793808e-01	2.3208900116549225e-01	-1.7844808878947391e-02	1.6575522600191420e-01	-1.1843278920217602e-01	-1.0953915478815220e-01	-7.3674484456532352e-02	1.4666485432683610e-01	5.3558799295519703e-02	-5.3348915177322466e-02	6.4013904488966844e-03	-1.4088882630970373e-01	2.2651049372865804e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.3642329619770309e-01	-5.4699895443227886e-01	-5.7939962003245626e-01	-3.1951313885128119e-01	-5.3681787011163551e-01	-3.5927943159802533e-01	-4.3025491746543687e-01	-4.9445942875756443e-01	-2.0696785893738778e-01	1.7809662988817018e-01	2.3321561579408853e-01	-1.7937023493161237e-02	1.6656254493720371e-01	-1.1901673919158401e-01	-1.1006015915670504e-01	-7.4032515296646229e-02	1.4738149125105557e-01	5.3823291810670450e-02	-5.3614735755294483e-02	6.4335105348669701e-03	-1.4159336267448774e-01	2.2594941787906233e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.4285550338308005e-01	-5.4958561920544702e-01	-5.8136614358426797e-01	-3.2491851611137657e-01	-5.4140071831527647e-01	-3.6115604304428006e-01	-4.3083373907773770e-01	-4.9728344952271991e-01	-2.0614215603356462e-01	1.7895997957992998e-01	2.3433662014955914e-01	-1.8030517480384773e-02	1.6736654888117145e-01	-1.1960065225882695e-01	-1.1057514809405269e-01	-7.4388930456989077e-02	1.4809604259473344e-01	5.4087858802258255e-02	-5.3881396042543613e-02	6.4658007504450662e-03	-1.4230090021147257e-01	2.2539106606160866e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.4933876294005037e-01	-5.5216764955893172e-01	-5.8332719088848028e-01	-3.3041129387797336e-01	-5.4600811552768846e-01	-3.6304951452018441e-01	-4.3138851745975981e-01	-5.0012425946455785e-01	-2.0528864594813459e-01	1.7982017654820123e-01	2.3545163619112133e-01	-1.8125308056022450e-02	1.6816692269290023e-01	-1.2018443885933040e-01	-1.1108381087311674e-01	-7.4743634461226449e-02	1.4880831998833288e-01	5.4352445955721605e-02	-5.4148882372095045e-02	6.4982616950202384e-03	-1.4301142917146956e-01	2.2483544903907400e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.5587197956285214e-01	-5.5474454289722408e-01	-5.8528258215373175e-01	-3.3599173095910922e-01	-5.5063966543040954e-01	-3.6496001997304123e-01	-4.3191876608597862e-01	-5.0298180622857447e-01	-2.0440693112153405e-01	1.8067683286521735e-01	2.3656027847733932e-01	-1.8221411890052594e-02	1.6896334195751717e-01	-1.2076800729224856e-01	-1.1158583040801599e-01	-7.5096530434755504e-02	1.4951813077817086e-01	5.4616997142786949e-02	-5.4417180443608874e-02	6.5308938967932918e-03	-1.4372493901539637e-01	2.2428257751794849e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.6245398705338792e-01	-5.5731578017723360e-01	-5.8723213902189475e-01	-3.4166002580270927e-01	-5.5529494608026930e-01	-3.6688773108453177e-01	-4.3242399727911163e-01	-5.0585602752401782e-01	-2.0349661247573103e-01	1.8152954737496546e-01	2.3766215423436512e-01	-1.8318845055335001e-02	1.6975547286537593e-01	-1.2135126367487988e-01	-1.1208088328275972e-01	-7.5447520125551976e-02	1.5022527800119534e-01	5.4881454387003793e-02	-5.4686275302344357e-02	6.5636978071307332e-03	-1.4444141838720637e-01	2.2373246214664553e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.6908354648083606e-01	-5.5988082537085948e-01	-5.8917568474123105e-01	-3.4741631354910962e-01	-5.5997350887641673e-01	-3.6883281698292236e-01	-4.3290372256056675e-01	-5.0874685060799751e-01	-2.0255728960644515e-01	1.8237790553165020e-01	2.3875686343909375e-01	-1.8417622974135267e-02	1.7054297209843330e-01	-1.2193411191767695e-01	-1.1256863978999389e-01	-7.5796503927135869e-02	1.5092956036350891e-01	5.5145757829746421e-02	-5.4956151317658304e-02	6.5966737946898070e-03	-1.4516085508611212e-01	2.2318511351371471e+00
