# Parameters
$ K = 4
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-4.4912927728794089e-01	-1.7127585170541690e-01	-4.1610345441068991e-01	-5.9605411139745512e-01	-9.6684117545447079e-01	-5.5898523033371950e-01	-4.3480330424465097e-01	-8.5665865642952699e-01	-8.1841407886651962e-01	-5.6820626655853868e-01	-8.1882889250756541e-01	-8.2512273340317577e-01	-4.2043643946016390e-01	-2.6668048825444973e-01	-8.2965757926784089e-01	1.4440424040471125e-01	2.3120412338540988e-01	1.6652789311925825e-01	9.9417794989887162e-02	1.4536676622476619e-01	1.9942676378136884e-01	1.3903610015182213e-01	1.1588303162982745e-01	1.3200733694691988e-01	1.0322644948667967e-01	1.2784335349647324e-01	2.3688561217704570e-02	1.3916395488878699e-01	1.9297193946978894e-01	1.8557874202775371e-01	1.2519757816259797e-01	1.3024189601399552e-01	5.7758964278432516e-02	1.0023683858374446e-01	3.5060894846410576e-02	7.4904127094903294e-02	1.7632654662302960e-01	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.5364122570495252e-01	-1.7680666429825884e-01	-4.2096621004126239e-01	-6.0350551673490438e-01	-9.7392346414209774e-01	-5.6636696134662223e-01	-4.4259177803582489e-01	-8.6706272056694211e-01	-8.2836016207774510e-01	-5.7668469138843559e-01	-8.2690923830913432e-01	-8.3323834746407366e-01	-4.2730984705358160e-01	-2.7092332476984476e-01	-8.3585877154468635e-01	1.4512533944487147e-01	2.3235982949961126e-01	1.6735702207727302e-01	9.9914847611908567e-02	1.4608891316106148e-01	2.0042363689171058e-01	1.3973144928620385e-01	1.1646039656219911e-01	1.3266425339189392e-01	1.0374074069058743e-01	1.2848011425515832e-01	2.3807227305705034e-02	1.3985659329200092e-01	1.9392919409612341e-01	1.8650743620057800e-01	1.2582071257546534e-01	1.3088955790458034e-01	5.8047456006358938e-02	1.0073567388967603e-01	3.5235834981285824e-02	7.5276613137793408e-02	1.7720471789315706e-01	2.9870377948768621e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.5821534782066370e-01	-1.8245676246017384e-01	-4.2591515617313486e-01	-6.1104635510638727e-01	-9.8103490739232058e-01	-5.7383913114991747e-01	-4.5052035466884427e-01	-8.7755471458504064e-01	-8.3840880684644159e-01	-5.8526221401126000e-01	-8.3504505229404258e-01	-8.4142545089761811e-01	-4.3429219900252375e-01	-2.7524917704286767e-01	-8.4209494281706765e-01	1.4584438630506394e-01	2.3351469618178766e-01	1.6817873526990132e-01	1.0041166567261602e-01	1.4680126483409395e-01	2.0141973753678097e-01	1.4042701237002825e-01	1.1703338338879747e-01	1.3331452699875293e-01	1.0425111064312091e-01	1.2911163624133637e-01	2.3926311975094598e-02	1.4054246670248197e-01	1.9487049919272434e-01	1.8743756659922728e-01	1.2643777852242444e-01	1.3152981205407899e-01	5.8335225575156482e-02	1.0122949817959033e-01	3.5409992521335087e-02	7.5644829288944462e-02	1.7807560098971167e-01	2.9796432572941929e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.6285236247276507e-01	-1.8822738025330574e-01	-4.3095150517058878e-01	-6.1867657138917875e-01	-9.8817422902611340e-01	-5.8140162033926246e-01	-4.5858983154005833e-01	-8.8813233307963890e-01	-8.4855836934665896e-01	-5.9393826356619472e-01	-8.4323486965864147e-01	-8.4968322612052849e-01	-4.4138401744559769e-01	-2.7965929517486193e-01	-8.4836535979245997e-01	1.4656105868342101e-01	2.3466839670784592e-01	1.6899242505071507e-01	1.0090799510110626e-01	1.4750317404841032e-01	2.0241467250694686e-01	1.4112259650294920e-01	1.1760156159710614e-01	1.3395753426398918e-01	1.0475718937464447e-01	1.2973741397967137e-01	2.4045770804496307e-02	1.4122095299926701e-01	1.9579471614284388e-01	1.8836887545109807e-01	1.2704821719087012e-01	1.3216217888117851e-01	5.8622091869889544e-02	1.0171782666981909e-01	3.5583284167123398e-02	7.6008466687798940e-02	1.7893863442994992e-01	2.9723089450453539e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.6755295444537298e-01	-1.9411968032913191e-01	-4.3607643755282366e-01	-6.2639603107066799e-01	-9.9534008280144837e-01	-5.8905422020763387e-01	-4.6680087922690483e-01	-8.9879306562354122e-01	-8.5880701562918427e-01	-6.0271215977177939e-01	-8.5147712160998745e-01	-8.5801074988491599e-01	-4.4858573934709767e-01	-2.8415490818531070e-01	-8.5466923349236645e-01	1.4727501991074238e-01	2.3582058912583309e-01	1.6979746284002795e-01	1.0140356630169170e-01	1.4819397347025851e-01	2.0340802566493565e-01	1.4181799784351420e-01	1.1816448153652205e-01	1.3459262456768181e-01	1.0525859164966497e-01	1.3035692119542555e-01	2.4165555988537823e-02	1.4189140467272954e-01	1.9670066665271521e-01	1.8930109024932998e-01	1.2765144737503159e-01	1.3278616435164356e-01	5.8907863987556507e-02	1.0220015437552916e-01	3.5755623312005769e-02	7.6367205945707561e-02	1.7979323837412400e-01	2.9650340969873503e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.7231777034334982e-01	-2.0013474696075712e-01	-4.4129109769374636e-01	-6.3420451573261882e-01	-1.0025310501516824e+00	-5.9679662742127670e-01	-4.7515403207081641e-01	-9.0953418865689850e-01	-8.6915271364226210e-01	-6.1158310782645453e-01	-8.5977013183127160e-01	-8.6640698795517956e-01	-4.5589771043602695e-01	-2.8873722057313278e-01	-8.6100571689833894e-01	1.4798591852177395e-01	2.3697091568779394e-01	1.7059319884889401e-01	1.0189809355778615e-01	1.4887297545645195e-01	2.0439935700573503e-01	1.4251300112984480e-01	1.1872167388869838e-01	1.3521911957980903e-01	1.0575491659763761e-01	1.3096961040777033e-01	2.4285616185016495e-02	1.4255314835945390e-01	1.9758713245289689e-01	1.9023392320242724e-01	1.2824686508870997e-01	1.3340125982403980e-01	5.9192340933060895e-02	1.0267595574983789e-01	3.5926919950300049e-02	7.6720716997493207e-02	1.8063881438270618e-01	2.9578179336443413e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.7714741422928608e-01	-2.0627357873162838e-01	-4.4659658928782225e-01	-6.4210171840806762e-01	-1.0097456379066758e+00	-6.0462843851886072e-01	-4.8364967842431855e-01	-9.2035275738737143e-01	-8.7959322523151917e-01	-6.2055019321931726e-01	-8.6811211292842549e-01	-8.7487078965602549e-01	-4.6332017892668326e-01	-2.9340740868317100e-01	-8.6737390254636892e-01	1.4869338782949074e-01	2.3811900227447033e-01	1.7137896183229931e-01	1.0239127443402064e-01	1.4953947191806560e-01	2.0538820170749122e-01	1.4320737919025317e-01	1.1927264914966161e-01	1.3583631270220237e-01	1.0624574735516004e-01	1.3157491255160556e-01	2.4405896359482985e-02	1.4320548441510189e-01	1.9845285509413044e-01	1.9116707067952832e-01	1.2883384321141234e-01	1.3400694191511181e-01	5.9475311320519836e-02	1.0314468435368732e-01	3.6097080585817273e-02	7.7068658966955403e-02	1.8147474519729623e-01	2.9506596570184680e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.8204244301835952e-01	-2.1253708087810202e-01	-4.5199397057863394e-01	-6.5008723881617381e-01	-1.0169822760019496e+00	-6.1254914423755269e-01	-4.9228805057122799e-01	-9.3124559773485649e-01	-8.9012609814891819e-01	-6.2961237646103263e-01	-8.7650116286689272e-01	-8.8340088230028968e-01	-4.7085328902534401e-01	-2.9816661687414836e-01	-8.7377282007293089e-01	1.4939704550427554e-01	2.3926445781453054e-01	1.7215405887485380e-01	1.0288278917891315e-01	1.5019273422241916e-01	2.0637406917666487e-01	1.4390089244479834e-01	1.1981689712698111e-01	1.3644346855194134e-01	1.0673065072197373e-01	1.3217223663204616e-01	2.4526337627609328e-02	1.4384768653052388e-01	1.9929653584711940e-01	1.9210021265299820e-01	1.2941173117220159e-01	1.3460267238687532e-01	5.9756553081602500e-02	1.0360577256048992e-01	3.6266008141089830e-02	7.7410680047945768e-02	1.8230039454790356e-01	2.9435584504018721e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.8700336162708974e-01	-2.1892605728499059e-01	-4.5748424934769227e-01	-6.5816057848154352e-01	-1.0242393151818832e+00	-6.2055812367105145e-01	-5.0106921433158147e-01	-9.4220929835887723e-01	-9.0074865810348714e-01	-6.3876848774616068e-01	-8.8493526140848766e-01	-8.9199586550678300e-01	-4.7849707422916332e-01	-3.0301595348506410e-01	-8.8020143371653725e-01	1.5009649316006132e-01	2.4040687370024127e-01	1.7291777521246929e-01	1.0337230013067789e-01	1.5083201313697925e-01	2.0735644209109613e-01	1.4459328839894933e-01	1.2035388645555167e-01	1.3703982249237906e-01	1.0720917683338153e-01	1.3276096941598059e-01	2.4646877095757247e-02	1.4447900139666814e-01	2.0011683571601402e-01	1.9303301214020338e-01	1.2997985467581172e-01	1.3518789805758674e-01	6.0035833182725686e-02	1.0405863129978295e-01	3.6433601867670695e-02	7.7746417402731610e-02	1.8311510698945077e-01	2.9365134781907059e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.9203061787296248e-01	-2.2544120213514376e-01	-4.6306837766209391e-01	-6.6632113574565754e-01	-1.0315150247035350e+00	-6.2865463826599866e-01	-5.0999305836592002e-01	-9.5324020281001887e-01	-9.1145800088948603e-01	-6.4801722155955654e-01	-8.9341226655925599e-01	-9.0065420542000851e-01	-4.8625145042515616e-01	-3.0795648659767949e-01	-8.8665863977926196e-01	1.5079131594970088e-01	2.4154582320175433e-01	1.7366937409369698e-01	1.0385945112902337e-01	1.5145653881898100e-01	2.0833477544506315e-01	1.4528430113069640e-01	1.2088306413584082e-01	1.3762458021837537e-01	1.0768085885187960e-01	1.3334047516536066e-01	2.4767447700215984e-02	1.4509864842415515e-01	2.0091237557575953e-01	1.9396511464651967e-01	1.3053751547580944e-01	1.3576205073886277e-01	6.0312907353071127e-02	1.0450264984434098e-01	3.6599757257912341e-02	7.8075497079459863e-02	1.8391820777048207e-01	2.9295238857019550e+00
