# Parameters
$ K = 3
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-8.2141966387299226e-01	-2.4765450885122489e-01	-2.9298583233660580e-01	-5.3331896710894278e-01	-5.1426362331786757e-01	-6.3272905137614799e-01	-3.8750375753519212e-01	-1.0589923501484687e-01	-3.4677563915598347e-01	-3.1997693167494645e-01	-5.7857137956194216e-01	-2.4770487906069721e-01	2.9746221983281149e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-8.2602195217413144e-01	-2.4968742772196181e-01	-2.9993158486948146e-01	-5.3779449350285069e-01	-5.1716772627570951e-01	-6.3452564464802408e-01	-3.9131023972833667e-01	-1.0566685947173086e-01	-3.4751757588974902e-01	-3.1648066542560122e-01	-5.8081238536045476e-01	-2.4865360504700576e-01	2.9672091598525032e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-8.3062052428939714e-01	-2.5174737717799250e-01	-3.0695348011553236e-01	-5.4230773881494676e-01	-5.2008440773114573e-01	-6.3630713798458149e-01	-3.9516868915678671e-01	-1.0542142479794439e-01	-3.4824775570435690e-01	-3.1290264656544409e-01	-5.8306379238031880e-01	-2.4960681520824007e-01	2.9598433774003317e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-8.3521434735342703e-01	-2.5383465364843982e-01	-3.1404989123657928e-01	-5.4685815574090135e-01	-5.2301345015173217e-01	-6.3807352409300810e-01	-3.9907945397625166e-01	-1.0516266090327532e-01	-3.4896593088355171e-01	-3.0924300551862538e-01	-5.8532592223561286e-01	-2.5056454185867011e-01	2.9525251850613827e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-8.3980236670027730e-01	-2.5594954116832513e-01	-3.2121906861600291e-01	-5.5144512225622966e-01	-5.2595462389020620e-01	-6.3982479676580561e-01	-4.0304284643601546e-01	-1.0489029577092636e-01	-3.4967185463597472e-01	-3.0550191878927396e-01	-5.8759909018962375e-01	-2.5152681759231371e-01	2.9452549183908423e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-8.4438350603635548e-01	-2.5809231015804962e-01	-3.2845913707066382e-01	-5.5606793833874735e-01	-5.2890768688866840e-01	-6.4156095012485881e-01	-4.0705914037581820e-01	-1.0460405572615990e-01	-3.5036528132732747e-01	-3.0167960987235015e-01	-5.8988360392753747e-01	-2.5249367530268246e-01	2.9380329143811794e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-8.4895666764694211e-01	-2.6026321616005210e-01	-3.3576809317270667e-01	-5.6072582270460081e-01	-5.3187238438577877e-01	-6.4328197782963903e-01	-4.1112856866045322e-01	-1.0430366572557337e-01	-3.5104596671986088e-01	-2.9777635015397697e-01	-5.9217976228127800e-01	-2.5346514820497085e-01	2.9308595114326290e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-8.5352073263746542e-01	-2.6246249853400550e-01	-3.4314380269636791e-01	-5.6541790957100213e-01	-5.3484844862765080e-01	-6.4498787225029675e-01	-4.1525132055593766e-01	-1.0398884966748131e-01	-3.5171366821914107e-01	-2.9379245980039537e-01	-5.9448785390712433e-01	-2.5444126986082111e-01	2.9237350493222558e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-8.5807456121064141e-01	-2.6469037911217574e-01	-3.5058399820560171e-01	-5.7014324545970207e-01	-5.3783559858315566e-01	-6.4667862360653405e-01	-4.1942753905164304e-01	-1.0365933072380722e-01	-3.5236814512800185e-01	-2.8972830863464460e-01	-5.9680815591689362e-01	-2.5542207420578517e-01	2.9166598691715580e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-8.6261699298054528e-01	-2.6694706081689878e-01	-3.5808627679900490e-01	-5.7490078605609041e-01	-5.4083353966437830e-01	-6.4835421907330337e-01	-4.2365731813334362e-01	-1.0331483169382261e-01	-3.5300915890759116e-01	-2.8558431699998532e-01	-5.9914093246368361e-01	-2.5640759557960363e-01	2.9096343134125728e+00
