# Parameters
$ K = 4
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-3.0935592021704661e-01	-5.7387855169563795e-01	-2.7939356312439551e-01	-4.6478991074399900e-01	-4.8930022625921804e-01	-2.8842107093359876e-01	-7.7545029905479856e-01	-4.8778558454702214e-01	-8.1837224214502280e-01	-4.4393388514855925e-01	-2.0158388871714950e-01	-6.6007923554604053e-01	2.6620422659688545e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.1179557520032630e-01	-5.7497962740655706e-01	-2.8131904943318831e-01	-4.6667990894621170e-01	-4.9188950794686837e-01	-2.8993056984070553e-01	-7.7945866832658606e-01	-4.9080122063322529e-01	-8.2290967941595350e-01	-4.5106100408392857e-01	-2.0739875324509330e-01	-6.6475208974388411e-01	2.6554078444627187e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.1425663653673513e-01	-5.7601278810588552e-01	-2.8325287941572608e-01	-4.6857439879069279e-01	-4.9448466506796623e-01	-2.9147347609311747e-01	-7.8347873909350374e-01	-4.9383898233785894e-01	-8.2746270737771255e-01	-4.5823521468229389e-01	-2.1330834846891580e-01	-6.6946525889444375e-01	2.6488149146594275e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.1673927517659617e-01	-5.7697626878195918e-01	-2.8519468384845120e-01	-4.7047332096435251e-01	-4.9708555336942734e-01	-2.9305064326241759e-01	-7.8751025060976709e-01	-4.9689895216371333e-01	-8.3203075425470641e-01	-4.6545485811822995e-01	-2.1931326835906170e-01	-6.7421890929253858e-01	2.6422636608492964e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.1924366201464355e-01	-5.7786830236090259e-01	-2.8714407791852942e-01	-4.7237661559211902e-01	-4.9969202882261637e-01	-2.9466289061110645e-01	-7.9155293245748970e-01	-4.9998120860201156e-01	-8.3661321465728733e-01	-4.7271819773778639e-01	-2.2541406679423304e-01	-6.7901318557612955e-01	2.6357542662528815e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.2176996773493760e-01	-5.7868712225337038e-01	-2.8910066110527155e-01	-4.7428422227358707e-01	-5.0230394761896469e-01	-2.9631099918599102e-01	-7.9560650427328428e-01	-5.0308582590470075e-01	-8.4120944853621860e-01	-4.8002341728242559e-01	-2.3161125511637790e-01	-6.8384820913479061e-01	2.6292869129970500e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.2431836263899810e-01	-5.7943096505076075e-01	-2.9106401708790425e-01	-4.7619608012138759e-01	-5.0492116614862370e-01	-2.9799570780984491e-01	-7.9967067546752246e-01	-5.0621287384726743e-01	-8.4581878013651535e-01	-4.8736861910436718e-01	-2.3790529960859028e-01	-6.8872407645479117e-01	2.6228617820918072e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.2688901645600577e-01	-5.8009807337093011e-01	-2.9303371368161507e-01	-4.7811212780127776e-01	-5.0754354096114185e-01	-2.9971770897946171e-01	-8.0374514493609328e-01	-5.0936241748177280e-01	-8.5044049695298884e-01	-4.9475182237843451e-01	-2.4429661889588827e-01	-6.9364085740036663e-01	2.6164790534079096e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.2948209813391455e-01	-5.8068669885263913e-01	-2.9500930280382320e-01	-4.8003230357398863e-01	-5.1017092870714642e-01	-3.0147764467929900e-01	-8.0782960076448385e-01	-5.1253451687985385e-01	-8.5507384868990977e-01	-5.0217096131625694e-01	-2.5078558126909117e-01	-6.9859859343095554e-01	2.6101389056553082e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.3209777561030224e-01	-5.8119510529722029e-01	-2.9699032047262286e-01	-4.8195654533882459e-01	-5.1280318606009978e-01	-3.0327610212098788e-01	-8.1192371992402668e-01	-5.1572922686541112e-01	-8.5971804622749570e-01	-5.0962388338946774e-01	-2.5737250193228223e-01	-7.0359729575434615e-01	2.6038415163624524e+00
