# Parameters
$ K = 2
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-4.4950377599547225e-01	-2.8692770525737793e-01	-3.6357521674617138e-01	-1.0886030041386903e+00	-6.9901417509133434e-01	-2.8418275008441024e-01	-4.8742046257597627e-01	-5.2784471569685398e-01	-4.4537902637486043e-01	-1.2648150502637281e-01	-9.3097792770728449e-01	-4.6073450899649177e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.5377981024518321e-01	-2.9003703800022129e-01	-3.6772745818339336e-01	-1.0946995457108721e+00	-7.0446413740172376e-01	-2.8818645623212336e-01	-4.9386421241120815e-01	-5.3237949615557612e-01	-4.4877323154096804e-01	-1.2982101181510428e-01	-9.3746124169117961e-01	-4.6488982619511326e-01	3.4554729843431589e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.5808682034670606e-01	-2.9318255100355028e-01	-3.7192743089642721e-01	-1.1007778129538441e+00	-7.0993217999400271e-01	-2.9224458636135725e-01	-5.0035957654712360e-01	-5.3695429314297216e-01	-4.5219546010817385e-01	-1.3321061599987546e-01	-9.4393682137176016e-01	-4.6908246897733719e-01	3.4469076774604126e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.6242430095299175e-01	-2.9636433194017148e-01	-3.7617506899103759e-01	-1.1068360043086163e+00	-7.1541716179385917e-01	-2.9635720779651453e-01	-5.0690510478601569e-01	-5.4156890381972200e-01	-4.5564565554145481e-01	-1.3665042355341514e-01	-9.5040239981735875e-01	-4.7331227457654074e-01	3.4384058062203957e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.6679171023205390e-01	-2.9958244647971310e-01	-3.8047026800220329e-01	-1.1128722845199661e+00	-7.2091789423444641e-01	-3.0052434672787759e-01	-5.1349925363838556e-01	-5.4622308986799584e-01	-4.5912374278772577e-01	-1.4014051152681437e-01	-9.5685564714079319e-01	-4.7757905313179633e-01	3.4299674764233328e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.7118846883339172e-01	-3.0283693708816767e-01	-3.8481288319250445e-01	-1.1188847850518260e+00	-7.2643314040901852e-01	-3.0474598621414428e-01	-5.2014038440459354e-01	-5.5091657603326860e-01	-4.6262962745746344e-01	-1.4368092682525607e-01	-9.6329417058314903e-01	-4.8188258674829249e-01	3.4215927878738897e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.7561395885803887e-01	-3.0612782179812731e-01	-3.8920272783257098e-01	-1.1248716045555422e+00	-7.3196161425188144e-01	-3.0902206415707500e-01	-5.2682676134794226e-01	-5.5564904865082854e-01	-4.6616319499119241e-01	-1.4727168497251342e-01	-9.6971551470641548e-01	-4.8622262855402915e-01	3.4132818343202778e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.8006752283468712e-01	-3.0945509295088980e-01	-3.9363957146701434e-01	-1.1308308093925377e+00	-7.3750197975120968e-01	-3.1335247125187354e-01	-5.3355654996951951e-01	-5.6042015415981850e-01	-4.6972430981174196e-01	-1.5091276886629398e-01	-9.7611716170067342e-01	-4.9059890175460430e-01	3.4050347033975550e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.8454846270449875e-01	-3.1281871591177979e-01	-3.9812313816954442e-01	-1.1367604342128208e+00	-7.4305285019742018e-01	-3.1773704891726812e-01	-5.4032781539547092e-01	-5.6522949760789487e-01	-4.7331281446328377e-01	-1.5460412752665817e-01	-9.8249653181157925e-01	-4.9501109868802662e-01	3.3968514765753448e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.8905603881738391e-01	-3.1621862776024384e-01	-4.0265310479128280e-01	-1.1426584825908086e+00	-7.4861278747098892e-01	-3.2217558720961026e-01	-5.4713852088763848e-01	-5.7007664114981904e-01	-4.7692852873827674e-01	-1.5834567483991288e-01	-9.8885098389384474e-01	-4.9945887988162657e-01	3.3887322291101651e+00
