# Parameters
$ K = 1
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-2.8704473007487052e-01	-5.7995736346925797e-01	-3.2062188349504805e-01	-5.1868916440320378e-01	-3.8657054512331962e-01	-1.6108044272120647e-01	-3.9603882340387053e-01	-3.3479612565259231e-01	-3.3330261337660610e-01	-1.0409507877718096e+00	-2.7015142708492607e-01	-3.3101439034745661e-01	-3.1177407829883291e-01	-3.6360088252496492e-01	-4.6183680949149308e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.8848132097652296e-01	-5.8283637490620865e-01	-3.2221536582007049e-01	-5.2127803123484184e-01	-3.8850605328924259e-01	-1.6188171844099059e-01	-3.9801038886695644e-01	-3.3645828801731081e-01	-3.3495884393943531e-01	-1.0461330970148321e+00	-2.7149413208558898e-01	-3.3266524731184566e-01	-3.1333382743490062e-01	-3.6541419883820780e-01	-4.6414202817512346e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.8992055677128858e-01	-5.8567272434034245e-01	-3.2378905227821103e-01	-5.2385729725838015e-01	-3.9044678425182128e-01	-1.6267449688489152e-01	-3.9996415605106761e-01	-3.3809617918670648e-01	-3.3659393563370243e-01	-1.0512691042228497e+00	-2.7282027873444908e-01	-3.3430734046146110e-01	-3.1489521248604196e-01	-3.6721776994527533e-01	-4.6643892627517364e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.9136230053611745e-01	-5.8846474396672444e-01	-3.2534212825618553e-01	-5.2642629127252638e-01	-3.9239260303280310e-01	-1.6345841010986983e-01	-4.0189930904202964e-01	-3.3970884644924682e-01	-3.3820702570146838e-01	-1.0563566786179317e+00	-2.7412918410342690e-01	-3.3594016458489001e-01	-3.1645804802137673e-01	-3.6901103744967578e-01	-4.6872691282011369e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.9280641198068480e-01	-5.9121076634169434e-01	-3.2687377702485715e-01	-5.2898433297959380e-01	-3.9434337081419552e-01	-1.6423308842077694e-01	-4.0381502648387690e-01	-3.4129533705912712e-01	-3.3979724949061546e-01	-1.0613936749690795e+00	-2.7542016341716613e-01	-3.3756320872721879e-01	-3.1802214450180993e-01	-3.7079343665518483e-01	-4.7100538874629888e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.9425274742082025e-01	-5.9390912645235849e-01	-3.2838318060155519e-01	-5.3153073322899791e-01	-3.9629894489308143e-01	-1.6499816070824244e-01	-4.0571048222758710e-01	-3.4285469940287167e-01	-3.4136374139060627e-01	-1.0663779352708436e+00	-2.7669253077119432e-01	-3.3917595644090676e-01	-3.1958730826289550e-01	-3.7256439684614295e-01	-4.7327374710737208e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.9570115975324790e-01	-5.9655816384079596e-01	-3.2986952063937985e-01	-5.3406479427716314e-01	-3.9825917863723548e-01	-1.6575325479855668e-01	-4.0758484600560002e-01	-3.4438598419726035e-01	-3.4290563579684513e-01	-1.0713072904891192e+00	-2.7794559987269751e-01	-3.4077788605041770e-01	-3.2115334150000008e-01	-3.7432334158301567e-01	-4.7553137329800421e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.9715149843171090e-01	-5.9915622477922015e-01	-3.3133197934228326e-01	-5.3658581006402817e-01	-4.0022392144161145e-01	-1.6649799781518898e-01	-4.0943728413163660e-01	-3.4588824571650795e-01	-3.4442206810227288e-01	-1.0761795623729002e+00	-2.7917868480291885e-01	-3.4236847093065015e-01	-3.2272004225586104e-01	-3.7606968901325893e-01	-4.7777764529213929e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.9860360944454700e-01	-6.0170166449203644e-01	-3.3276974040459661e-01	-5.3909306650630751e-01	-4.0219301868575680e-01	-1.6723201655153358e-01	-4.1126696022524040e-01	-3.4736054304644703e-01	-3.4591217571469196e-01	-1.0809925653305281e+00	-2.8039110080007779e-01	-3.4394717979918038e-01	-3.2428720441063619e-01	-3.7780285219749521e-01	-4.8001193389589669e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.0005733529378048e-01	-6.0419284942040019e-01	-3.3418198997353854e-01	-5.4158584180764879e-01	-4.0416631169223155e-01	-1.6795493785442844e-01	-4.1307303596037864e-01	-3.4880194136328357e-01	-3.4737509909817765e-01	-1.0857441083687549e+00	-2.8158216506161138e-01	-3.4551347702229895e-01	-3.2585461767453983e-01	-3.7952223945097707e-01	-4.8223360301525392e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.0151251497581588e-01	-6.0662815952459492e-01	-3.3556791763312188e-01	-5.4406340678579124e-01	-4.0614363768608963e-01	-1.6866638901794234e-01	-4.1485467183734981e-01	-3.5021151323432609e-01	-3.4880998283679426e-01	-1.0904319970927054e+00	-2.8275119756441963e-01	-3.4706682293479479e-01	-3.2742206758316306e-01	-3.8122725470027807e-01	-4.8444200993861403e-01	0
