# Parameters
$ K = 4
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-4.7351149389183045e-01	-4.1704352277510037e-01	-5.9854748957980231e-01	-1.5601758420287212e-01	-1.5567600513462598e-01	-3.5115649094100693e-01	-1.8928289518100652e-01	-3.8042849429347014e-01	-5.4634668641565565e-01	-2.7598386093643740e-01	-6.0601610052958321e-01	-3.1668145653363677e-01	-3.6220887265032875e-01	-3.7119488017786528e-01	-4.4872411377009985e-01	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.7425469425437006e-01	-4.1593801007323383e-01	-5.9900579959335210e-01	-1.5270134567771984e-01	-1.5513423210009514e-01	-3.4934648380539296e-01	-1.8571646758040714e-01	-3.7826959522173975e-01	-5.4622649165953507e-01	-2.7484333432359237e-01	-6.0677521224070330e-01	-3.1498135705042890e-01	-3.6195647371397860e-01	-3.6945995075737575e-01	-4.4920791737582544e-01	2.9870269059840608e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.7499903832321283e-01	-4.1481412206075119e-01	-5.9945446160886051e-01	-1.4935155961090060e-01	-1.5460285855716766e-01	-3.4751172526653223e-01	-1.8214023667768822e-01	-3.7608958525766972e-01	-5.4610297054222989e-01	-2.7368340646276179e-01	-6.0751855065880200e-01	-3.1326138048428970e-01	-3.6170743081993340e-01	-3.6769367695366506e-01	-4.4968939483924025e-01	2.9796006837095201e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.7574467966395029e-01	-4.1367196006625562e-01	-5.9989365695535302e-01	-1.4596849192070258e-01	-1.5408236673571962e-01	-3.4565239080869020e-01	-1.7855545444041621e-01	-3.7388886520717912e-01	-5.4597661063773728e-01	-2.7250399290885707e-01	-6.0824605510533336e-01	-3.1152171136674423e-01	-3.6146212281648776e-01	-3.6589603813757271e-01	-4.5016873353572634e-01	2.9722153869843297e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.7649177160659800e-01	-4.1251162161415322e-01	-6.0032356418183519e-01	-1.4255241821595563e-01	-1.5357324113071349e-01	-3.4376865779647076e-01	-1.7496338896615141e-01	-3.7166782932364650e-01	-5.4584789936397005e-01	-2.7130500700315502e-01	-6.0895766443551558e-01	-3.0976253463333736e-01	-3.6122093009988071e-01	-3.6406701610852310e-01	-4.5064612341023885e-01	2.9648717817444865e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.7724046715813534e-01	-4.1133320023638653e-01	-6.0074435873606669e-01	-1.3910362399314535e-01	-1.5307596824913722e-01	-3.4186070535585450e-01	-1.7136532403118634e-01	-3.6942686477714581e-01	-5.4571732353639091e-01	-2.7008635988271734e-01	-6.0965331698520875e-01	-3.0798403548363079e-01	-3.6098423448101313e-01	-3.6220659515655645e-01	-4.5112175688840661e-01	2.9575706471003320e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.7799091891447876e-01	-4.1013678529362663e-01	-6.0115621264111885e-01	-1.3562240484480007e-01	-1.5259103634621804e-01	-3.3992871425993498e-01	-1.6776255862172954e-01	-3.6716635114156215e-01	-5.4558536891339149e-01	-2.6884796049964815e-01	-6.1033295051985492e-01	-3.0618639924570468e-01	-3.6075241905029654e-01	-3.6031476213304797e-01	-4.5159582878216781e-01	2.9503127755938006e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.7874327897178881e-01	-4.0892246180654590e-01	-6.0155929416968779e-01	-1.3210906667939692e-01	-1.5211893515053576e-01	-3.3797286681979105e-01	-1.6415640644672200e-01	-3.6488665990131408e-01	-5.4545251973320708e-01	-2.6758971565068873e-01	-6.1099650218548096e-01	-3.0436981124558371e-01	-3.6052586804036929e-01	-3.5839150653050228e-01	-4.5206853618966247e-01	2.9430989734597417e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.7949769883699361e-01	-4.0769031029784542e-01	-6.0195376751614227e-01	-1.2856392595299682e-01	-1.5166015557766846e-01	-3.3599334678093107e-01	-1.6054819543141532e-01	-3.6258815397944516e-01	-5.4531925824213268e-01	-2.6631153001767660e-01	-6.1164390846175054e-01	-3.0253445668201046e-01	-3.6030496668641043e-01	-3.5643682057178649e-01	-4.5254007838907107e-01	2.9359300608911636e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.8025432933738726e-01	-4.0644040664571296e-01	-6.0233979246624381e-01	-1.2498730991281945e-01	-1.5121518943198897e-01	-3.3399033922578869e-01	-1.5693926719078893e-01	-3.6027118728885471e-01	-5.4518606421378879e-01	-2.6501330621939151e-01	-6.1227510511703409e-01	-3.0068052050701072e-01	-3.6009010108374351e-01	-3.5445069930919559e-01	-4.5301065672609797e-01	2.9288068723082552e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-4.8101332052917539e-01	-4.0517282194939025e-01	-6.0271752406449630e-01	-1.2137955685293382e-01	-1.5078452909622567e-01	-3.3196403048272322e-01	-1.5333097648182820e-01	-3.5793610430847000e-01	-5.4505341445915911e-01	-2.6369494487532796e-01	-6.1289002716545027e-01	-2.9880818731270353e-01	-3.5988165804240102e-01	-3.5243314073373161e-01	-4.5348047449477857e-01	2.9217302566309979e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-4.8177482160479551e-01	-4.0388762240756487e-01	-6.0308711227902145e-01	-1.1774101638224184e-01	-1.5036866720839925e-01	-3.2991460804203099e-01	-1.4972469063363775e-01	-3.5558323968617955e-01	-5.4492178232710009e-01	-2.6235634468194369e-01	-6.1348860882581058e-01	-2.9691764122482911e-01	-3.5968002493829321e-01	-3.5038414589499273e-01	-4.5394973681126555e-01	2.9147010775551805e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-4.8253898079884078e-01	-4.0258486921028375e-01	-6.0344870166388109e-01	-1.1407204970489240e-01	-1.4996809632574717e-01	-3.2784226047944609e-01	-1.4612178895431044e-01	-3.5321291787035280e-01	-5.4479163719501700e-01	-2.6099740250192799e-01	-6.1407078348238642e-01	-2.9500906580347197e-01	-3.5948558956059673e-01	-3.4830371903206980e-01	-4.5441865048026681e-01	2.9077202138315759e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.8330594529241078e-01	-4.0126461844512562e-01	-6.0380243101872744e-01	-1.1037302991325047e-01	-1.4958330857523669e-01	-3.2574717738766351e-01	-1.4252366211342732e-01	-3.5082545277179683e-01	-5.4466344394935473e-01	-2.5961801346706553e-01	-6.1463648364740164e-01	-2.9308264395148464e-01	-3.5929873995495099e-01	-3.4619186771584465e-01	-4.5488742385376196e-01	2.9007885595480687e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.8407586111566342e-01	-3.9992692101836513e-01	-6.0414843304566035e-01	-1.0664434229353049e-01	-1.4921479529027593e-01	-3.2362954931639470e-01	-1.3893171149902539e-01	-3.4842114745798736e-01	-5.4453766245557378e-01	-2.5821807109525285e-01	-6.1518564092511885e-01	-2.9113855783112252e-01	-3.5911986426202630e-01	-3.4404860300310219e-01	-4.5535626668164586e-01	2.8939070244144207e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.8484887304837726e-01	-3.9857182259187551e-01	-6.0448683400315240e-01	-1.0288638464415489e-01	-1.4886304663323244e-01	-3.2148956772150616e-01	-1.3534734854781694e-01	-3.4600029388144488e-01	-5.4441474701723125e-01	-2.5679746742224313e-01	-6.1571818597739358e-01	-2.8917698878941711e-01	-3.5894935055099725e-01	-3.4187393960286216e-01	-4.5582538995391042e-01	2.8870765340494096e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.8562512451826234e-01	-3.9719936353653368e-01	-6.0481775335690180e-01	-9.9099567606904096e-02	-1.4852855120336023e-01	-3.1932742492378202e-01	-1.3177199404742607e-01	-3.4356317264408726e-01	-5.4429514582379368e-01	-2.5535609314870122e-01	-6.1623404849052266e-01	-2.8719811729283951e-01	-3.5878758664742050e-01	-3.3966789605533843e-01	-4.5629500573399090e-01	2.8802980302700023e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.8640475749679724e-01	-3.9580957890289170e-01	-6.0514130342744665e-01	-9.5284315010860071e-02	-1.4821179562975689e-01	-3.1714331407789015e-01	-1.2820707740935899e-01	-3.4111005279941597e-01	-5.4417930038679752e-01	-2.5389383780314306e-01	-6.1673315714322463e-01	-2.8520212287180124e-01	-3.5863495995500727e-01	-3.3743049492394106e-01	-4.5676532698286604e-01	2.8735724713821953e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.8718791239229842e-01	-3.9440249840990010e-01	-6.0545758903438729e-01	-9.1441064229146690e-02	-1.4791326414896705e-01	-3.1493742915211181e-01	-1.2465403591141241e-01	-3.3864119169436374e-01	-5.4406764496395987e-01	-2.5241058992134874e-01	-6.1721543957553027e-01	-2.8318918407558152e-01	-3.5849185727073279e-01	-3.3516176300073452e-01	-4.5723656737352647e-01	2.8669008324731560e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.8797472793996760e-01	-3.9297814645245632e-01	-6.0576670713704417e-01	-8.7570266548413059e-02	-1.4763343816685853e-01	-3.1270996491943637e-01	-1.2111431390819934e-01	-3.3615683485261066e-01	-5.4396060597084017e-01	-2.5090623724282463e-01	-6.1768082235838384e-01	-2.8115947843825406e-01	-3.5835866459270938e-01	-3.3286173152576665e-01	-4.5770894109538274e-01	2.8602841057042250e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.8876534108859648e-01	-3.9153654212857886e-01	-6.0606874647138265e-01	-8.3672387550978791e-02	-1.4737279580441059e-01	-3.1046111696061274e-01	-1.1758936200845756e-01	-3.3365721590116343e-01	-5.4385860137965913e-01	-2.4938066692490188e-01	-6.1812923096370598e-01	-2.7911318245623412e-01	-3.5823576692022713e-01	-3.3053043642068003e-01	-4.5818266264821050e-01	2.8537233006043290e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.8955988688363511e-01	-3.9007769928700170e-01	-6.0636378718303696e-01	-7.9747907509531493e-02	-1.4713181142706197e-01	-3.0819108167976966e-01	-1.1408063621780296e-01	-3.3114255654194413e-01	-5.4376204010487361e-01	-2.4783376577504623e-01	-6.1856058973465000e-01	-2.7705047157804258e-01	-3.5812354804532753e-01	-3.2816791853701915e-01	-4.5865794662519799e-01	2.8472194443633132e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-4.9035849834628586e-01	-3.8860162659597314e-01	-6.0665190045626372e-01	-7.5797321794198694e-02	-1.4691095515728655e-01	-3.0590005633322093e-01	-1.1058959704559693e-01	-3.2861306657010170e-01	-5.4367132137513074e-01	-2.4626542050194522e-01	-6.1897482185578945e-01	-2.7497152020693127e-01	-3.5802239033526695e-01	-3.2577422391963717e-01	-4.5913500748467523e-01	2.8407735821246618e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-4.9116130634827260e-01	-3.8710832763407349e-01	-6.0693314813867272e-01	-7.1821141291804808e-02	-1.4671069237007578e-01	-3.0358823907207227e-01	-1.0711770857459893e-01	-3.2606894394071501e-01	-5.4358683409121056e-01	-2.4467551798594844e-01	-6.1937184932292122e-01	-2.7287650171699751e-01	-3.5793267450519528e-01	-3.2334940408561119e-01	-4.5961405931009275e-01	2.8343867772770270e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-4.9196843948194724e-01	-3.8559780100382496e-01	-6.0720758236158212e-01	-6.7819892837045731e-02	-1.4653148317103273e-01	-3.0125582899927245e-01	-1.0366643749210835e-01	-3.2351037488547985e-01	-5.4350895616962569e-01	-2.4306394556940109e-01	-6.1975159291217108e-01	-2.7076558848344290e-01	-3.5785477938035026e-01	-3.2089351631905189e-01	-4.6009531555781608e-01	2.8280601117439637e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-4.9278002392534509e-01	-3.8407004046888993e-01	-6.0747524515587392e-01	-6.3794119655282006e-02	-1.4637378185680436e-01	-2.9890302624172183e-01	-1.0023725208132722e-01	-3.2093753408092374e-01	-5.4343805387151800e-01	-2.4143059136741590e-01	-6.2011397214807462e-01	-2.6863895192762566e-01	-3.5778908164706136e-01	-3.1840662398220287e-01	-4.6057898879230996e-01	2.8217946862712102e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-4.9359618330180510e-01	-3.8252503511563518e-01	-6.0773616806323116e-01	-5.9744381816587588e-02	-1.4623803635760596e-01	-2.9653003203808403e-01	-9.6831621171718063e-02	-3.1835058486960410e-01	-5.4337448111657927e-01	-2.3977534459960922e-01	-6.2045890527026293e-01	-2.6649676257757549e-01	-3.5773595559182753e-01	-3.1588879684319682e-01	-4.6106529040827599e-01	2.8155916207108040e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-4.9441703853376945e-01	-3.8096276953980213e-01	-6.0799037174267090e-01	-5.5671256700626108e-02	-1.4612468766161979e-01	-2.9413704884292174e-01	-9.3451013047192291e-02	-3.1574967953564548e-01	-5.4331857878170586e-01	-2.3809809594329434e-01	-6.2078630919840261e-01	-2.6433919014462437e-01	-3.5769577282772308e-01	-3.1334011142083001e-01	-4.6155443033932592e-01	2.8094520543012984e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-4.9524270769033957e-01	-3.7938322405905511e-01	-6.0823786557231718e-01	-5.1575339471880699e-02	-1.4603416922108900e-01	-2.9172428044778093e-01	-9.0096894311030670e-02	-3.1313495963589283e-01	-5.4327067398418183e-01	-2.3639873790862276e-01	-6.2109609949499966e-01	-2.6216640361682980e-01	-3.5766890200737400e-01	-3.1076065134669933e-01	-4.6204661675276537e-01	2.8033771459432626e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-4.9607330582818060e-01	-3.7778637495210404e-01	-6.0847864724639922e-01	-4.7457243564669058e-02	-1.4596690633996307e-01	-2.8929193211983900e-01	-8.6770728706520764e-02	-3.1050655638781516e-01	-5.4323107934921955e-01	-2.3467716523611545e-01	-6.2138819032566894e-01	-2.5997857136983832e-01	-3.5765570852174194e-01	-3.0815050774502067e-01	-4.6254205573008844e-01	2.7973680744692424e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-4.9690894482533726e-01	-3.7617219472508651e-01	-6.0871270236747610e-01	-4.3317601177320461e-02	-1.4592331554299334e-01	-2.8684021075871519e-01	-8.3473975892398286e-02	-3.0786459111519238e-01	-5.4320009226173838e-01	-2.3293327531700955e-01	-6.2166249441647925e-01	-2.5777586129585361e-01	-3.5765655418393227e-01	-3.0550977963042691e-01	-4.6304095093276965e-01	2.7914260389072516e+00
