# Parameters
$ K = 3
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-6.9564724396090549e-01	-3.9999350836986031e-01	-2.8910807055869886e-01	-5.6719265406263730e-01	-6.4132761861223175e-01	-6.0596753987528984e-01	-1.0973790679217010e+00	-8.1195271745998998e-01	-2.7218283448560104e-01	-4.4877454383208593e-01	-4.5710739926452512e-02	-1.1704806736853923e-01	-1.0500947972001227e+00	-5.4313081062836943e-01	-3.9483645854342125e-01	-7.4031966706533517e-02	-4.9917604617290327e-02	-1.6491359975550321e-01	-2.5137053078066823e-01	-1.2783097758754577e-01	-6.9358393570335158e-02	-1.4764827621953977e-01	-1.9130854908135175e-01	-2.4742164048478753e-02	-1.3790780111407142e-01	-1.8164267363692355e-01	-1.5331857932668783e-01	-2.0124926244331423e-01	-8.9161342495017393e-02	-1.5674298115444829e-01	-8.0299023815606829e-02	-2.1140275038695583e-01	-1.2120748274403736e-01	-3.5566159879527931e-01	-1.0636564368072676e-01	-7.0060851495262186e-02	-8.0101157325821973e-02	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.9817314887136883e-01	-3.9973123943704331e-01	-2.8622056793046369e-01	-5.6704165314046262e-01	-6.4228983271112317e-01	-6.0402465461992716e-01	-1.0995203020022768e+00	-8.1133324862240808e-01	-2.6846467228065490e-01	-4.4844683704187527e-01	-4.4257591810612791e-02	-1.1230981816399019e-01	-1.0513918546901404e+00	-5.4230664105870841e-01	-3.9543228142682085e-01	-7.4400743654503387e-02	-5.0167018249339092e-02	-1.6573767838304240e-01	-2.5261626619301009e-01	-1.2847155484575504e-01	-6.9702576728956800e-02	-1.4838672898927371e-01	-1.9225875984679255e-01	-2.4864869205691260e-02	-1.3859297326462433e-01	-1.8254752889787101e-01	-1.5408387690304812e-01	-2.0224554737229605e-01	-8.9604757215208830e-02	-1.5752098081743351e-01	-8.0699426741235897e-02	-2.1245722319814539e-01	-1.2181204470357666e-01	-3.5743743424963692e-01	-1.0689752599293625e-01	-7.0410026709438772e-02	-8.0501166943982683e-02	3.3273220640416676e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.0069973569781774e-01	-3.9945696981217216e-01	-2.8329407855735084e-01	-5.6684666820344054e-01	-6.4321118190136939e-01	-6.0197918942854922e-01	-1.1015097504240305e+00	-8.1062150564073288e-01	-2.6468197684657035e-01	-4.4807131826639196e-01	-4.2818644525262566e-02	-1.0752408783415214e-01	-1.0525604863926803e+00	-5.4144476268097930e-01	-3.9602596095029835e-01	-7.4766714425185329e-02	-5.0416067135404960e-02	-1.6656078119158424e-01	-2.5383943224122985e-01	-1.2911499071069493e-01	-7.0041468087380307e-02	-1.4912560112313317e-01	-1.9319612111408149e-01	-2.4985559597207441e-02	-1.3926930580979677e-01	-1.8344561692266806e-01	-1.5484654241591628e-01	-2.0322165241331555e-01	-9.0043348627702940e-02	-1.5828740637487285e-01	-8.1097616504931178e-02	-2.1350649980559094e-01	-1.2241361960117908e-01	-3.5920819281796668e-01	-1.0742951456181236e-01	-7.0756901155796970e-02	-8.0900151445849292e-02	3.3190996837081728e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.0322701014157518e-01	-3.9917112609674421e-01	-2.8032975331285453e-01	-5.6660778169934467e-01	-6.4409130155138683e-01	-5.9983158972507578e-01	-1.1033455272167889e+00	-8.0981797950025447e-01	-2.6083676694504598e-01	-4.4764805539914293e-01	-4.1395030380863992e-02	-1.0269278361764525e-01	-1.0535996736266793e+00	-5.4054580120712081e-01	-3.9661769424718724e-01	-7.5129819332599171e-02	-5.0664727075135876e-02	-1.6738291565744182e-01	-2.5503953799863760e-01	-1.2976130503457564e-01	-7.0374958958917364e-02	-1.4986488781596252e-01	-1.9412036152580628e-01	-2.5104231520878248e-02	-1.3993664442745526e-01	-1.8433686541328134e-01	-1.5560651437329143e-01	-2.0417720087967650e-01	-9.0477059340353785e-02	-1.5904204786216394e-01	-8.1493549798608192e-02	-2.1455040950848422e-01	-1.2301215342007413e-01	-3.6097367722274859e-01	-1.0796160708893049e-01	-7.1101410889114022e-02	-8.1298061350771125e-02	3.3109567980018935e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.0575497404914089e-01	-3.9887414010029376e-01	-2.7732877218101298e-01	-5.6632508575659024e-01	-6.4492983641858348e-01	-5.9758238389054208e-01	-1.1050258418855394e+00	-8.0892322172658659e-01	-2.5693114175306930e-01	-4.4717712084309458e-01	-3.9987877979821215e-02	-9.7817873201301794e-02	-1.0545084733615433e+00	-5.3961039899938956e-01	-3.9720767761099729e-01	-7.5489999914170852e-02	-5.0912973511628240e-02	-1.6820409334881434e-01	-2.5621610827958335e-01	-1.3041051630780781e-01	-7.0702944211705088e-02	-1.5060458462255019e-01	-1.9503121927853131e-01	-2.5220883187084243e-02	-1.4059484093459984e-01	-1.8522120768220646e-01	-1.5636373209077586e-01	-2.0511182837313874e-01	-9.0905833996706792e-02	-1.5978470276373546e-01	-8.1887183035092084e-02	-2.1558878269663337e-01	-1.2360759231906901e-01	-3.6273369064955269e-01	-1.0849380204373055e-01	-7.1443492056337918e-02	-8.1694846737362145e-02	3.3028948283669042e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.0828362493767272e-01	-3.9856644817143022e-01	-2.7429234322595047e-01	-5.6599868152564659e-01	-6.4572644087953768e-01	-5.9523218309741122e-01	-1.1065490020494957e+00	-8.0793784305070837e-01	-2.5296727914947997e-01	-4.4665859024449789e-01	-3.8598310493203065e-02	-9.2901383279454408e-02	-1.0552860193642324e+00	-5.3863921381480295e-01	-3.9779610623500339e-01	-7.5847198916734346e-02	-5.1160781509294470e-02	-1.6902432987879093e-01	-2.5736868430283627e-01	-1.3106264153367952e-01	-7.1025322397042331e-02	-1.5134468738074594e-01	-1.9592844246815880e-01	-2.5335514675435523e-02	-1.4124375341687195e-01	-1.8609858259674378e-01	-1.5711813562721993e-01	-2.0602518313444007e-01	-9.1329619158829756e-02	-1.6051517620493835e-01	-8.2278472238669714e-02	-2.1662145090856053e-01	-1.2419988249124896e-01	-3.6448803659872625e-01	-1.0902609862467402e-01	-7.1783080882960218e-02	-8.2090457211029824e-02	3.2949152155110131e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.1081295551486989e-01	-3.9824849051334504e-01	-2.7122170153352498e-01	-5.6562867851289345e-01	-6.4648077916525082e-01	-5.9278168099285711e-01	-1.1079134159216311e+00	-8.0686251195236314e-01	-2.4894743384747922e-01	-4.4609254124356129e-01	-3.7227443919111577e-02	-8.7945398006090747e-02	-1.0559315232402324e+00	-5.3763291751583886e-01	-3.9838317395806827e-01	-7.6201360277126817e-02	-5.1408125731049366e-02	-1.6984364484625578e-01	-2.5849682432745757e-01	-1.3171769610141501e-01	-7.1341995871000596e-02	-1.5208519213166624e-01	-1.9681178941774266e-01	-2.5448127885384295e-02	-1.4188324634627242e-01	-1.8696893450974245e-01	-1.5786966571671263e-01	-2.0691692637230508e-01	-9.1748363181388112e-02	-1.6123328113102756e-01	-8.2667372932109046e-02	-2.1764824688858961e-01	-1.2478897001726184e-01	-3.6623651873046337e-01	-1.0955849671805483e-01	-7.2120113658049809e-02	-8.2484841870492057e-02	3.2870194194304334e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.1334295319442820e-01	-3.9792071048505079e-01	-2.6811810812751047e-01	-5.6521519390939468e-01	-6.4719252560127627e-01	-5.9023165323118254e-01	-1.1091175946219776e+00	-8.0569795308629610e-01	-2.4487393537376809e-01	-4.4547905224964879e-01	-3.5876385326517345e-02	-8.2952057342027485e-02	-1.0564442753670475e+00	-5.3659219475088060e-01	-3.9896907301712942e-01	-7.6552429097363331e-02	-5.1654980414856992e-02	-1.7066206176463108e-01	-2.5960010425936003e-01	-1.3237569365787655e-01	-7.1652870908941430e-02	-1.5282609503713213e-01	-1.9768102898680953e-01	-2.5558726480836139e-02	-1.4251319068681498e-01	-1.8783221317705917e-01	-1.5861826369710433e-01	-2.0778673257037136e-01	-9.2162016077328129e-02	-1.6193883847287030e-01	-8.3053840020425887e-02	-2.1866900464297950e-01	-1.2537480071358620e-01	-3.6797894070405573e-01	-1.1009099685455000e-01	-7.2454526718020509e-02	-8.2877949273386514e-02	3.2792089194222021e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.1587359960822738e-01	-3.9758355388968525e-01	-2.6498284886274781e-01	-5.6475835191708545e-01	-6.4786136485246704e-01	-5.8758295685611595e-01	-1.1101601543186204e+00	-8.0444494559629653e-01	-2.4074918589521485e-01	-4.4481820124879023e-01	-3.4546231088459799e-02	-7.7923555299502359e-02	-1.0568236457191185e+00	-5.3551774160801169e-01	-3.9955399380668455e-01	-7.6900351614397677e-02	-5.1901319349678898e-02	-1.7147960797845402e-01	-2.6067811822682935e-01	-1.3303664597817880e-01	-7.1957857812598197e-02	-1.5356739229450944e-01	-1.9853594086129187e-01	-2.5667315828870371e-02	-1.4313346398787016e-01	-1.8868837366201668e-01	-1.5936387143525030e-01	-2.0863428977154119e-01	-9.2570529375573113e-02	-1.6263167729905331e-01	-8.3437827671701034e-02	-2.1968355949517079e-01	-1.2595731997621007e-01	-3.6971510601216168e-01	-1.1062360016361010e-01	-7.2786256429206622e-02	-8.3269727401072691e-02	3.2714852140834787e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.1840487011648002e-01	-3.9723746825125661e-01	-2.6181723329767359e-01	-5.6425828307489823e-01	-6.4848699217196837e-01	-5.8483652953419485e-01	-1.1110398181908696e+00	-8.0310432132244403e-01	-2.3657565789419904e-01	-4.4411006465135205e-01	-3.3238065108594270e-02	-7.2862138086861913e-02	-1.0570690845833566e+00	-5.3441026424593274e-01	-4.0013812464552445e-01	-7.7245075164496510e-02	-5.2147115850873497e-02	-1.7229631456781019e-01	-2.6173047912339131e-01	-1.3370056283549242e-01	-7.2256871009397150e-02	-1.5430908004911728e-01	-1.9937631582325518e-01	-2.5773902932703305e-02	-1.4374395046499780e-01	-1.8953737622720501e-01	-1.6010643124917581e-01	-2.0945929983934322e-01	-9.2973855971171887e-02	-1.6331163495411066e-01	-8.3819289195256635e-02	-2.2069174814021003e-01	-1.2653647262016959e-01	-3.7144481781096961e-01	-1.1115630832578897e-01	-7.3115239169327037e-02	-8.3660123622735741e-02	3.2638498212968563e+00
