# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-2.7181365865002322e-01	-2.5749758170485615e-01	-5.8996380096116896e-01	-4.4423189338694535e-01	-7.1426964462238285e-01	-3.7103529901418203e-01	-5.8928967247599429e-01	-3.6493453477717486e-01	-5.0757566653424646e-01	-2.3302829153937071e-01	-2.9936483300193178e-01	-4.6243044091722835e-01	-8.4114389593791461e-01	-8.4849653233917655e-01	-5.0707964885348467e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.7309868045998531e-01	-2.5989159934504596e-01	-5.9506808283023749e-01	-4.4451169981448146e-01	-7.1572246821059871e-01	-3.7171881111835325e-01	-5.8981379323416727e-01	-3.6458955155473272e-01	-5.0733709894236001e-01	-2.3170965695117951e-01	-2.9990534990731432e-01	-4.6284988381931091e-01	-8.4511747188104147e-01	-8.5249470635989744e-01	-5.0981074292800743e-01	3.3273053762865912e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.7438509028967922e-01	-2.6231187228870073e-01	-6.0018470944801761e-01	-4.4477472831317921e-01	-7.1712942432059712e-01	-3.7239833876762135e-01	-5.9030711931502466e-01	-3.6423116656650811e-01	-5.0705713115542916e-01	-2.3035806052375554e-01	-3.0044442167663155e-01	-4.6325349860945936e-01	-8.4909012342397006e-01	-8.5649063974121498e-01	-5.1255861888771126e-01	3.3190323520323926e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.7567274819302046e-01	-2.6475844556816386e-01	-6.0531259739498378e-01	-4.4502116380927464e-01	-7.1848986314727070e-01	-3.7307392356375357e-01	-5.9076940837343173e-01	-3.6385965745018084e-01	-5.0673546614024467e-01	-2.2897349254263208e-01	-3.0098208607794180e-01	-4.6364125161421810e-01	-8.5306129640543216e-01	-8.6048377637876317e-01	-5.1532330729359443e-01	3.3108039850913329e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.7696151214595849e-01	-2.6723135124177921e-01	-6.1045063280963563e-01	-4.4525119883955866e-01	-7.1980314670834866e-01	-3.7374560921141708e-01	-5.9120042456572097e-01	-3.6347530922019078e-01	-5.0637181762873584e-01	-2.2755595731099276e-01	-3.0151838215318244e-01	-4.6401311411290869e-01	-8.5703042608038094e-01	-8.6447355010281757e-01	-5.1810483396960827e-01	3.3026208021843937e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.7825123811038033e-01	-2.6973060788967695e-01	-6.1559767130321030e-01	-4.4546503315569630e-01	-7.2106864942528104e-01	-3.7441344148405520e-01	-5.9159993869885052e-01	-3.6307841399649271e-01	-5.0596591047012140e-01	-2.2610547336302392e-01	-3.0205335020885077e-01	-4.6436906237647246e-01	-8.6099693711933578e-01	-8.6845938465070394e-01	-5.2090321978758736e-01	3.2944833357028829e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.7954178010256481e-01	-2.7225622010504474e-01	-6.2075253790059204e-01	-4.4566287330467536e-01	-7.2228575870384093e-01	-3.7507746818685567e-01	-5.9196772837823131e-01	-3.6266927071752425e-01	-5.0551748098677474e-01	-2.2462207366808229e-01	-3.0258703180581165e-01	-4.6470907770258651e-01	-8.6496024361572654e-01	-8.7244069364424803e-01	-5.2371848044774005e-01	3.2863921237239233e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.8083299026627001e-01	-2.7480817798148538e-01	-6.2591402700855125e-01	-4.4584493218571747e-01	-7.2345387551376250e-01	-3.7573773911677621e-01	-5.9230357815419510e-01	-3.6224818483742638e-01	-5.0502627733371619e-01	-2.2310580582529252e-01	-3.0311946974824239e-01	-4.6503314644694432e-01	-8.6891974910152248e-01	-8.7641688057245570e-01	-5.2655062625480231e-01	3.2783477100239917e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.8212471895050900e-01	-2.7738645659709854e-01	-6.3108090241245363e-01	-4.4601142858405918e-01	-7.2457241496672486e-01	-3.7639430601961332e-01	-5.9260727966708848e-01	-3.6181546800762759e-01	-5.0449205986162082e-01	-2.2155673224819905e-01	-3.0365070807171629e-01	-4.6534126005059728e-01	-8.7287484657143732e-01	-8.8038733877965825e-01	-5.2939966188994181e-01	3.2703506440903798e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.8341681479209857e-01	-2.7999101549596866e-01	-6.3625189730261067e-01	-4.4616258668210407e-01	-7.2564080689197497e-01	-3.7704722254407907e-01	-5.9287863179097444e-01	-3.6137143774290059e-01	-5.0391460148321554e-01	-2.1997493033910884e-01	-3.0418079203043547e-01	-4.6563341506325895e-01	-8.7682491851600708e-01	-8.8435145145931537e-01	-5.3226558617853592e-01	3.2624014811305138e+00
