# Parameters
$ K = 3
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-3.1693992898327861e-01	-7.4568501990162595e-01	-5.8369667872600617e-01	-5.4244133978158116e-01	-4.6440789241567659e-01	-3.0088456266182367e-01	-4.2119719249536869e-01	-4.6316364325137577e-01	-7.2452842227441838e-01	-2.8096479484984720e-02	-4.5842220824796928e-02	-8.0917364098344061e-02	-9.3886724281224257e-02	-1.6906255454760949e-01	-5.9570719337173485e-02	-7.9518438110616665e-02	-4.7307158836913131e-02	-5.0103002376070148e-02	-1.0743745177978814e-01	-2.7360505536767393e-01	-2.2116205158147789e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.1758252584234925e-01	-7.4771736275277101e-01	-5.8390562944485969e-01	-5.4349969425411571e-01	-4.6420335167663473e-01	-2.9580492253488677e-01	-4.2096582941691713e-01	-4.6220313322704443e-01	-7.2592561104129272e-01	-2.8237102144634756e-02	-4.6071256539532417e-02	-8.1321936501266345e-02	-9.4356198136779493e-02	-1.6990806853297508e-01	-5.9868168241084901e-02	-7.9914564273885880e-02	-4.7543949897957426e-02	-5.0353541090984805e-02	-1.0797309969398255e-01	-2.7497069408444269e-01	-2.2226446226524543e-01	2.5568473817174429e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.1822439441827277e-01	-7.4973402423363744e-01	-5.8409258374454653e-01	-5.4454999547464622e-01	-4.6398883760436899e-01	-2.9063680066046632e-01	-4.2071644410624248e-01	-4.6120711941101344e-01	-7.2730411250519278e-01	-2.8378004775226694e-02	-4.6299926084186212e-02	-8.1726468725555834e-02	-9.4825743250115002e-02	-1.7075398175061779e-01	-6.0164791807819966e-02	-8.0307703947533698e-02	-4.7781268897261801e-02	-5.0604145188367963e-02	-1.0850561683454707e-01	-2.7633149454037381e-01	-2.2335996474784880e-01	2.5504979004344821e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.1886558145170907e-01	-7.5173472388157836e-01	-5.8425800494324542e-01	-5.4559219265537739e-01	-4.6376468336075305e-01	-2.8538146514067264e-01	-4.2044914281625206e-01	-4.6017561576581623e-01	-7.2866408496372770e-01	-2.8519186606716446e-02	-4.6528206335676267e-02	-8.2130943860950725e-02	-9.5295345916321855e-02	-1.7160029057042064e-01	-6.0460566211201890e-02	-8.0697775226110990e-02	-4.8019142537155980e-02	-5.0854841996678932e-02	-1.0903492510419949e-01	-2.7768736026562313e-01	-2.2444839546393525e-01	2.5441883834606798e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.1950613577378123e-01	-7.5371917940520083e-01	-5.8440235217677150e-01	-5.4662623411335376e-01	-4.6353122601420327e-01	-2.8004026040134200e-01	-4.2016403758628545e-01	-4.5910864515893618e-01	-7.3000567684416673e-01	-2.8660646949207839e-02	-4.6756074127796081e-02	-8.2535345132753804e-02	-9.5764992567788157e-02	-1.7244699291633284e-01	-6.0755467757126334e-02	-8.1084695855945702e-02	-4.8257598301195616e-02	-5.1105659268766354e-02	-1.0956094642402116e-01	-2.7903819631132520e-01	-2.2552959075757956e-01	2.5379195733027675e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.2014610834532070e-01	-7.5568710675540496e-01	-5.8452607857075989e-01	-5.4765206718671167e-01	-4.6328880616184892e-01	-2.7461460766998275e-01	-4.1986124615922299e-01	-4.5800623945832625e-01	-7.3132902514652798e-01	-2.8802385192675192e-02	-4.6983506257598583e-02	-8.2939655895782005e-02	-9.6234669760424149e-02	-1.7329408827532780e-01	-6.1049472879486061e-02	-8.1468383220948445e-02	-4.8496664437074871e-02	-5.1356625103264018e-02	-1.1008360270715296e-01	-2.8038390907474453e-01	-2.2660338674086583e-01	2.5316922240196154e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.2078555229619771e-01	-7.5763822020934746e-01	-5.8462962937571383e-01	-5.4866963815177994e-01	-4.6303776754008519e-01	-2.6910600541034657e-01	-4.1954089189108523e-01	-4.5686843963586188e-01	-7.3263425386215741e-01	-2.8944400806564248e-02	-4.7210479491874950e-02	-8.3343859627661124e-02	-9.6704364159158909e-02	-1.7414157770466468e-01	-6.1342558135624607e-02	-8.1848754328080794e-02	-4.8736369938222904e-02	-5.1607767862868657e-02	-1.1060281583162127e-01	-2.8172440611603067e-01	-2.2766961914703621e-01	2.5255071013575989e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.2142452296470353e-01	-7.5957223246781158e-01	-5.8471344006876069e-01	-5.4967889214124088e-01	-4.6277845662366135e-01	-2.6351602971227378e-01	-4.1920310365290142e-01	-4.5569529587911600e-01	-7.3392147237122152e-01	-2.9086693339268808e-02	-4.7436970573724015e-02	-8.3747939921457334e-02	-9.7174062522720775e-02	-1.7498946383742076e-01	-6.1634700201319600e-02	-8.2225725792604593e-02	-4.8976744524070567e-02	-5.1859116089589125e-02	-1.1111850761246872e-01	-2.8305959596716462e-01	-2.2872812317877705e-01	2.5193649828850351e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.2206307793688738e-01	-7.6148885476636607e-01	-5.8477793442618087e-01	-5.5067977306355287e-01	-4.6251122221353003e-01	-2.5784633463529411e-01	-4.1884801572463004e-01	-4.5448686771181929e-01	-7.3519077382270137e-01	-2.9229262417480403e-02	-4.7662956229208325e-02	-8.4151880477638524e-02	-9.7643751687717370e-02	-1.7583775088624290e-01	-6.1925875865296971e-02	-8.2599213823239731e-02	-4.9217818618976540e-02	-5.2110698417067225e-02	-1.1163059977337556e-01	-2.8438938793374419e-01	-2.2977873335225993e-01	2.5132666581254046e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.2270127708578783e-01	-7.6338779700070858e-01	-5.8482352257104864e-01	-5.5167222352388656e-01	-4.6223641501366802e-01	-2.5209865250428448e-01	-4.1847576768089800e-01	-4.5324322412335710e-01	-7.3644223350072158e-01	-2.9372107745407331e-02	-4.7888413174089636e-02	-8.4555665095358792e-02	-9.8113418552029569e-02	-1.7668644464528216e-01	-6.2216062023275578e-02	-8.2969134207358228e-02	-4.9459623329800188e-02	-5.2362543480077517e-02	-1.1213901391796456e-01	-2.8571369189029827e-01	-2.3082128333759558e-01	2.5072129286890701e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.2333918261046124e-01	-7.6526876786650710e-01	-5.8485059900053848e-01	-5.5265618474677802e-01	-4.6195438719712856e-01	-2.4627479415529613e-01	-4.1808650426834931e-01	-4.5196444370755523e-01	-7.3767590718121623e-01	-2.9515229103860448e-02	-4.8113318120638474e-02	-8.4959277663059718e-02	-9.8583050057537633e-02	-1.7753555249026332e-01	-6.2505235671542980e-02	-8.3335402296351904e-02	-4.9702190422110298e-02	-5.2614679821324555e-02	-1.1264367150099389e-01	-2.8703241806987273e-01	-2.3185560579640266e-01	2.5012046084031834e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.2397685907474555e-01	-7.6713147501401813e-01	-5.8485954059773460e-01	-5.5363159650073279e-01	-4.6166549196157897e-01	-2.4037664912945597e-01	-4.1768037527436125e-01	-4.5065061481101815e-01	-7.3889182948315879e-01	-2.9658626349201897e-02	-4.8337647784508150e-02	-8.5362702148382430e-02	-9.9052633172197341e-02	-1.7838508337664824e-01	-6.2793373900060317e-02	-8.3697932991311938e-02	-4.9945552295018653e-02	-5.2867135795662767e-02	-1.1314449379964800e-01	-2.8834547684866990e-01	-2.3288153221722885e-01	2.4952425234394480e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.2461437344564592e-01	-7.6897562521770835e-01	-5.8485070463301592e-01	-5.5459839702503377e-01	-4.6137008307464689e-01	-2.3440618581261347e-01	-4.1725753538692706e-01	-4.4930183569118620e-01	-7.4009001221877491e-01	-2.9802299412153267e-02	-4.8561378891665223e-02	-8.5765922587384968e-02	-9.9522154871486579e-02	-1.7923504783584876e-01	-6.3080453885097060e-02	-8.4056640729163939e-02	-5.0189741954626950e-02	-5.3119939471874773e-02	-1.1364140188514908e-01	-2.8965277852658294e-01	-2.3389889274960618e-01	2.4893275124393841e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-3.2525179513125230e-01	-7.7080092456104521e-01	-5.8482442676032376e-01	-5.5555652295894764e-01	-4.6106851440938246e-01	-2.2836545151820190e-01	-4.1681814404546003e-01	-4.4791821468424931e-01	-7.4127044274736487e-01	-2.9946248296459945e-02	-4.8784488185365016e-02	-8.6168923073061676e-02	-9.9991602119241990e-02	-1.8008545796944636e-01	-6.3366452881391908e-02	-8.4411439469403451e-02	-5.0434792986077712e-02	-5.3373118532151848e-02	-1.1413431659491285e-01	-2.9095423310449292e-01	-2.3490751603755902e-01	2.4834604266367184e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-3.2588919601811439e-01	-7.7260707863656275e-01	-5.8478101901389512e-01	-5.5650590927360877e-01	-4.6076113947020586e-01	-2.2225657251050782e-01	-4.1636236528233944e-01	-4.4649987038297317e-01	-7.4243308233756278e-01	-3.0090473077406941e-02	-4.9006952433160916e-02	-8.6571687743157336e-02	-1.0046096184790970e-01	-1.8093632744137145e-01	-6.3651348213839345e-02	-8.4762242681583069e-02	-5.0680739524198166e-02	-5.3626700169430233e-02	-1.1462315850548618e-01	-2.9224975005925286e-01	-2.3590722905341588e-01	2.4776421299765050e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-3.2652665050793928e-01	-7.7439379276123410e-01	-5.8472076781125848e-01	-5.5744648920678797e-01	-4.6044831090973537e-01	-2.1608175396531723e-01	-4.1589036755495995e-01	-4.4504693182445715e-01	-7.4357786454305408e-01	-3.0234973900182791e-02	-4.9228748433933919e-02	-8.6974200767275606e-02	-1.0093022093823079e-01	-1.8178767146800240e-01	-6.3935117268697023e-02	-8.5108963333699703e-02	-5.0927616222727137e-02	-5.3880710982743676e-02	-1.1510784790650103e-01	-2.9353923811731142e-01	-2.3689785693281495e-01	2.4718734992305538e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-3.2716423555353369e-01	-7.7616077220714363e-01	-5.8464393196854558e-01	-5.5837819420079515e-01	-4.6013038003691820e-01	-2.0984327986463072e-01	-4.1540232356810747e-01	-4.4355953868772785e-01	-7.4470469359697411e-01	-3.0379750978086810e-02	-4.9449853024928374e-02	-8.7376446333275640e-02	-1.0139936619838941e-01	-1.8263950680613789e-01	-6.4217737484311449e-02	-8.5451513881635077e-02	-5.1175458222116069e-02	-5.4135176870764037e-02	-1.1558830477589546e-01	-2.9482260502798069e-01	-2.3787922281182222e-01	2.4661554241087162e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-3.2780203069387570e-01	-7.7790772244732931e-01	-5.8455074073439528e-01	-5.5930095384374257e-01	-4.5980769631693685e-01	-2.0354351282189284e-01	-4.1489841008647399e-01	-4.4203784150105829e-01	-7.4581344283040152e-01	-3.0524804590575560e-02	-4.9670243088777329e-02	-8.7778408632956453e-02	-1.0186838434264618e-01	-1.8349185173879803e-01	-6.4499186341357720e-02	-8.5789806259802107e-02	-5.1424301115894119e-02	-5.4390122923708137e-02	-1.1606444875664386e-01	-2.9609975733737010e-01	-2.3885114766711235e-01	2.4604888073655737e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-3.2844011808819756e-01	-7.7963434941664589e-01	-5.8444139184896893e-01	-5.6021469581441519e-01	-4.5948060686340453e-01	-1.9718489383389898e-01	-4.1437880773712793e-01	-4.4048200185876618e-01	-7.4690395312053570e-01	-3.0670135081142840e-02	-4.9889895560501038e-02	-8.8180071847024824e-02	-1.0233726196948438e-01	-1.8434472605881408e-01	-6.4779441352586398e-02	-8.6123751873149731e-02	-5.1674180915589479e-02	-5.4645573313798719e-02	-1.1653619913525308e-01	-2.9737060016405309e-01	-2.3981345016018835e-01	2.4548745649020098e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-3.2907858254898287e-01	-7.8134035978737282e-01	-5.8431604963480366e-01	-5.6111934583096779e-01	-4.5914945592339679e-01	-1.9076994195528443e-01	-4.1384370080179600e-01	-4.3889219264720913e-01	-7.4797603137435398e-01	-3.0815742855029613e-02	-5.0108787434459026e-02	-8.8581420129346347e-02	-1.0280598553929739e-01	-1.8519815105016024e-01	-6.5058480052073486e-02	-8.6453261590676858e-02	-5.1925134014197245e-02	-5.4901551184475206e-02	-1.1700347482227412e-01	-2.9863503697756205e-01	-2.4076594648664201e-01	2.4493136258611781e+00
