# Parameters
$ K = 5
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-9.0948421235392585e-01	-4.1475621317899108e-01	-7.7874733598313439e-01	-2.7156721416371016e-01	-9.6368969043554864e-01	-7.8605188789662372e-01	-2.8257823499402129e-01	-4.1665388371952439e-01	-2.4210260219677190e-01	-9.0053469225136507e-01	-6.6214611948230517e-01	-3.3422771213688968e-01	2.4340075007215143e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-9.1314949786028343e-01	-4.1896571970082636e-01	-7.8102112455130135e-01	-2.7348308382985015e-01	-9.6245672282560246e-01	-7.8599389520681662e-01	-2.7713978482872897e-01	-4.2138450081041823e-01	-2.4450136105981787e-01	-9.0526808664922642e-01	-6.6312488824364013e-01	-3.3922043680944181e-01	2.4279413640504779e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-9.1680995520806841e-01	-4.2319763019096335e-01	-7.8328514625761614e-01	-2.7542941434374130e-01	-9.6110865194373785e-01	-7.8592603399214767e-01	-2.7163718389746905e-01	-4.2617278956297333e-01	-2.4694370758482906e-01	-9.0998343532532433e-01	-6.6410376962961937e-01	-3.4427358957583098e-01	2.4219134111179570e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-9.2046533081123849e-01	-4.2745165617940267e-01	-7.8553919571681796e-01	-2.7740678610356190e-01	-9.5964500214596316e-01	-7.8584989540253358e-01	-2.6607070132245964e-01	-4.3101911942687665e-01	-2.4943024370847960e-01	-9.1467952370572103e-01	-6.6508339825621687e-01	-3.4938755087505063e-01	2.4159242779510439e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-9.2411536621305734e-01	-4.3172750729066411e-01	-7.8778306497621908e-01	-2.7941578326137179e-01	-9.5806533787279136e-01	-7.8576708767832948e-01	-2.6044060750753817e-01	-4.3592384184226995e-01	-2.5196155859541530e-01	-9.1935512669669295e-01	-6.6606442233978425e-01	-3.5456268722924361e-01	2.4099746094676084e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-9.2775979776656492e-01	-4.3602489134119021e-01	-7.9001654351734762e-01	-2.8145699328557777e-01	-9.5636926415780987e-01	-7.8567923408369766e-01	-2.5474717384835982e-01	-4.4088728900976926e-01	-2.5453822765562090e-01	-9.2400900921924600e-01	-6.6704750343973684e-01	-3.5979935020224030e-01	2.4040650594823956e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-9.3139835630606271e-01	-4.4034351441801028e-01	-7.9223941826286826e-01	-2.8353100649268148e-01	-9.5455642712490996e-01	-7.8558797077497189e-01	-2.4899067247590781e-01	-4.4590977261181269e-01	-2.5716081154894460e-01	-9.2863992675514262e-01	-6.6803331617294659e-01	-3.6509787531096782e-01	2.3981962907072987e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-9.3503076680984021e-01	-4.4468308093745573e-01	-7.9445147358888157e-01	-2.8563841554711972e-01	-9.5262651447478053e-01	-7.8549494460581515e-01	-2.4317137603560923e-01	-4.5099158248431992e-01	-2.5982985517761115e-01	-9.3324662590386609e-01	-6.6902254789847204e-01	-3.7045858088844436e-01	2.3923689747455015e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-9.3865674805441290e-01	-4.4904329368271079e-01	-7.9665249134265037e-01	-2.8777981492800858e-01	-9.5057925596125459e-01	-7.8540181087103134e-01	-2.3728955750435093e-01	-4.5613298523771573e-01	-2.6254588666754813e-01	-9.3782784494999538e-01	-6.7001589837125264e-01	-3.7588176689710473e-01	2.3865837920792212e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-9.4227601226050706e-01	-4.5342385381905270e-01	-7.9884225086583383e-01	-2.8995580036157603e-01	-9.4841442385815833e-01	-7.8531023099101549e-01	-2.3134549004767149e-01	-4.6133422282642095e-01	-2.6530941633941379e-01	-9.4238231444039533e-01	-6.7101407936334434e-01	-3.8136771369124134e-01	2.3808414320507549e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-9.4588826473115217e-01	-4.5782446088558149e-01	-8.0102052902325360e-01	-2.9216696821809007e-01	-9.4613183341723750e-01	-7.8522187013893763e-01	-2.2533944691938204e-01	-4.6659551106599351e-01	-2.6812093567020973e-01	-9.4690875777067773e-01	-6.7201781425126506e-01	-3.8691668072737656e-01	2.3751425928364953e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-9.4949320348214361e-01	-4.6224481276235441e-01	-8.0318710023723683e-01	-2.9441391487206459e-01	-9.4373134331779007e-01	-7.8513839481284087e-01	-2.1927170140583949e-01	-4.7191703809716562e-01	-2.7098091624641046e-01	-9.5140589178036961e-01	-6.7302783756799411e-01	-3.9252890522145434e-01	2.3694879814136445e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-9.5309051886527563e-01	-4.6668460561180386e-01	-8.0534173652751495e-01	-2.9669723602456138e-01	-9.4121285610858829e-01	-7.8506147035496954e-01	-2.1314252681706344e-01	-4.7729896279612588e-01	-2.7388980870956670e-01	-9.5587242735620936e-01	-6.7404489451814287e-01	-3.9820460075177450e-01	2.3638783135192738e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-9.5667989318469282e-01	-4.7114353379339369e-01	-8.0748420755672867e-01	-2.9901752598638270e-01	-9.3857631864266300e-01	-7.8499275842068672e-01	-2.0695219652684577e-01	-4.8274141313049296e-01	-2.7684804169535215e-01	-9.6030707004302984e-01	-6.7506974045481505e-01	-4.0394395580668785e-01	2.3583143136014191e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-9.6026100030678074e-01	-4.7562128975049422e-01	-8.0961428068145158e-01	-3.0137537692100463e-01	-9.3582172250551243e-01	-7.8493391439953808e-01	-2.0070098406396389e-01	-4.8824448446053204e-01	-2.7985602076707461e-01	-9.6470852066168444e-01	-6.7610314031666985e-01	-4.0974713227614074e-01	2.3527967147618729e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-9.6383350526403244e-01	-4.8011756386852039e-01	-8.1173172100873281e-01	-3.0377137804609111e-01	-9.3294910443724732e-01	-7.8488658479101192e-01	-1.9438916325654113e-01	-4.9380823778531180e-01	-2.8291412734468202e-01	-9.6907547593345600e-01	-6.7714586802368859e-01	-4.1561426388625033e-01	2.3473262586903365e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-9.6739706385333823e-01	-4.8463204430340423e-01	-8.1383629145810243e-01	-3.0620611479247362e-01	-9.2995854674916678e-01	-7.8485240453773775e-01	-1.8801700843154898e-01	-4.9943269793360001e-01	-2.8602271763033260e-01	-9.7340662911044551e-01	-6.7819870583013997e-01	-4.2154545457620235e-01	2.3419036955895902e+00
