# Parameters
$ K = 2
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-8.4744265410586739e-01	-4.6232457003149724e-01	-6.2748357553916845e-01	-3.3675938839957653e-01	-7.0627460548210430e-01	-3.5158557170842142e-01	-5.5406452999164280e-01	-7.0554115031317455e-01	-3.8268312163619267e-01	-7.4018873950115610e-02	8.5699053175462475e-02	1.6113303198335455e-02	7.8732978347300794e-02	1.0641043572031522e-03	-9.3092030766904171e-02	1.3710566857219705e-01	-1.7089815910532308e-01	-1.8350774023796873e-01	6.0281575986683253e-02	-7.1058372766156716e-02	-1.2421608387865027e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-8.5185772777829460e-01	-4.6579227661280403e-01	-6.3109922492802317e-01	-3.3846630426998336e-01	-7.0727422532110684e-01	-3.5058252157959235e-01	-5.5691776024011386e-01	-7.0785604036366923e-01	-3.8458659166770376e-01	-7.4388388513346088e-02	8.6126373693346275e-02	1.6193945764873409e-02	7.9125918903659248e-02	1.0694118671609550e-03	-9.3555999608913420e-02	1.3779059390209855e-01	-1.7174907222151903e-01	-1.8442308292397880e-01	6.0582411329796929e-02	-7.1413123871056861e-02	-1.2483753943252157e-01	2.9925215399546179e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-8.5626484484439525e-01	-4.6927654850493539e-01	-6.3472220349855113e-01	-3.4017460545752193e-01	-7.0819073082367523e-01	-3.4953554492630023e-01	-5.5978415963200578e-01	-7.1014246858056873e-01	-3.8649834528023658e-01	-7.4756676599423935e-02	8.6551248688069946e-02	1.6274735810501408e-02	7.9517372582004656e-02	1.0746916828587537e-03	-9.4016894186733896e-02	1.3847420892716639e-01	-1.7259266011546825e-01	-1.8533394050391619e-01	6.0882059260177791e-02	-7.1766742717832177e-02	-1.2545971718802418e-01	2.9850864447953920e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-8.6066302698199026e-01	-4.7277703221666034e-01	-6.3835201344273285e-01	-3.4188401801966195e-01	-7.0902297454243091e-01	-3.4844464315005658e-01	-5.6266367148229202e-01	-7.1239990627492256e-01	-3.8841834030571609e-01	-7.5123636476959479e-02	8.6973532235512935e-02	1.6355666284827351e-02	7.9907282947525221e-02	1.0799412449131907e-03	-9.4474576545083455e-02	1.3915635468493925e-01	-1.7342866885349872e-01	-1.8624017612797600e-01	6.1180455914630873e-02	-7.2119152307533088e-02	-1.2608257477468218e-01	2.9776951445440774e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-8.6505127869605636e-01	-4.7629335608645657e-01	-6.4198814034518892e-01	-3.4359426349309413e-01	-7.0976984810248700e-01	-3.4730984217641669e-01	-5.6555623536677935e-01	-7.1462783225320192e-01	-3.9034652980106060e-01	-7.5489164509448051e-02	8.7393075918254071e-02	1.6436729980198003e-02	8.0295594791979785e-02	1.0851579221841468e-03	-9.4928908121632363e-02	1.3983686881579416e-01	-1.7425684582033363e-01	-1.8714165678899003e-01	6.1477536975713711e-02	-7.2470274455091965e-02	-1.2670606945832011e-01	2.9703480726123388e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-8.6942858750235852e-01	-4.7982512978033437e-01	-6.4563005290015207e-01	-3.4530505906702097e-01	-7.1043028400524211e-01	-3.4613119271370535e-01	-5.6846178704285544e-01	-7.1682573306595021e-01	-3.9228286184455824e-01	-7.5853155167688063e-02	8.7809728850591129e-02	1.6517919530794567e-02	8.0682254205824561e-02	1.0903390112551239e-03	-9.5379749812446332e-02	1.4051558555930113e-01	-1.7507693993076762e-01	-1.8803825351646480e-01	6.1773237695287447e-02	-7.2820029787971793e-02	-1.2733015813467061e-01	2.9630456657767339e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-8.7379392413248669e-01	-4.8337194378858350e-01	-6.4927720263411215e-01	-3.4701611776736502e-01	-7.1100325740653592e-01	-3.4490877048248486e-01	-5.7138025836975681e-01	-7.1899310324158083e-01	-3.9422727932934004e-01	-7.6215501044382100e-02	8.8223337706907712e-02	1.6599227411755974e-02	8.1067208649014108e-02	1.0954817359713977e-03	-9.5826962037476648e-02	1.4119233575392115e-01	-1.7588870184079405e-01	-1.8892984156658985e-01	6.2067492918577369e-02	-7.3168337745295908e-02	-1.2795479732186121e-01	2.9557883641514824e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-8.7814624276080033e-01	-4.8693336892255706e-01	-6.5292902363493133e-01	-3.4872714865181909e-01	-7.1148778786491507e-01	-3.4364267641498369e-01	-5.7431157722840287e-01	-7.2112944550481450e-01	-3.9617971975420663e-01	-7.6576092870978482e-02	8.8633746753492781e-02	1.6680645938329186e-02	8.1450407020276824e-02	1.1005832470386777e-03	-9.6270404805974805e-02	1.4186694684022422e-01	-1.7669188415774326e-01	-1.8981630060768584e-01	6.2360237108731426e-02	-7.3515116577499040e-02	-1.2857994315175883e-01	2.9485766111589906e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-8.8248448125378354e-01	-4.9050895581267523e-01	-6.5658493228828407e-01	-3.5043785701566166e-01	-7.1188294105582284e-01	-3.4233303682376620e-01	-5.7725566744083412e-01	-7.2323427097929349e-01	-3.9814011501206859e-01	-7.6934819536812846e-02	8.9040797883921621e-02	1.6762167265044411e-02	8.1831799724665602e-02	1.1056406216849717e-03	-9.6709937781711969e-02	1.4253924286780825e-01	-1.7748624164898319e-01	-1.9069751490056053e-01	6.2651404371863589e-02	-7.3860283346544889e-02	-1.2920555136015308e-01	2.9414108534980636e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-8.8680756144229211e-01	-4.9409823440888823e-01	-6.6024432702230951e-01	-3.5214794460818644e-01	-7.1218783044744727e-01	-3.4098000353901980e-01	-5.8021244868930810e-01	-7.2530709937398163e-01	-4.0010839117627489e-01	-7.7291568110602130e-02	8.9444330658102200e-02	1.6843783384913918e-02	8.2211338739184250e-02	1.1106508633884730e-03	-9.7145420347887437e-02	1.4320904450610453e-01	-1.7827153144873573e-01	-1.9157337347324671e-01	6.2940928482570616e-02	-7.4203753926758279e-02	-1.2983157727576436e-01	2.9342915411097508e+00
