# Parameters
$ K = 5
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.6375764496646928e-01	-5.2237979529160095e-01	-4.4873547766952304e-01	-5.9777510496755915e-01	-5.1996567635956570e-01	-5.1143437284801840e-01	-5.5794227190007317e-01	-1.5797226294429030e+00	-4.8307847698684664e-01	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.6607910903185498e-01	-5.2925312051965379e-01	-4.5196954645536647e-01	-6.0641097064019500e-01	-5.2603402633156926e-01	-5.1134842478477094e-01	-5.6075235529944767e-01	-1.5876061433855377e+00	-4.8949654078658500e-01	2.0714161473418171e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.6841960021706521e-01	-5.3619876116300702e-01	-4.5525093506247410e-01	-6.1512217009903603e-01	-5.3219943797892488e-01	-5.1119036556889341e-01	-5.6360170255490161e-01	-1.5953475633699234e+00	-4.9597133459871368e-01	2.0662849130091208e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.7077908373075685e-01	-5.4321667448861433e-01	-4.5858040622133123e-01	-6.2390796586401120e-01	-5.3846226376710860e-01	-5.1095844298978721e-01	-5.6649164771603844e-01	-1.6029414547692373e+00	-5.0250174906505618e-01	2.0611938317158329e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.7315751217012760e-01	-5.5030675735123979e-01	-4.6195872081472822e-01	-6.3276755558620712e-01	-5.4482277378419186e-01	-5.1065090021334036e-01	-5.6942354398596562e-01	-1.6103823954981435e+00	-5.0908660084381152e-01	2.0561428947150837e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.7555482523735129e-01	-5.5746884227240967e-01	-4.6538663664296959e-01	-6.4170006971327587e-01	-5.5128115096518870e-01	-5.1026597811990471e-01	-5.7239876171621984e-01	-1.6176649838893615e+00	-5.1572463163222804e-01	2.0511320879235675e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.7797094947690085e-01	-5.6470269337525925e-01	-4.6886490710236706e-01	-6.5070456909426722e-01	-5.5783748618237561e-01	-5.0980191779332107e-01	-5.7541868621965064e-01	-1.6247838467642330e+00	-5.2241450729794869e-01	2.0461613919114314e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.8040579803553437e-01	-5.7200800217671000e-01	-4.7239427977379844e-01	-6.5978004252419997e-01	-5.6449177320408794e-01	-5.0925696316475777e-01	-5.7848471539660518e-01	-1.6317336476804876e+00	-5.2915481712644319e-01	2.0412307818972462e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.8285927044672391e-01	-5.7938438323912578e-01	-4.7597549491817115e-01	-6.6892540422904312e-01	-5.7124390352523535e-01	-5.0862936381487645e-01	-5.8159825717020874e-01	-1.6385090953391030e+00	-5.3594407319187964e-01	2.0363402277482474e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.8533125244126137e-01	-5.8683136968443361e-01	-4.7960928387574692e-01	-6.7813949129213025e-01	-5.7809366107358839e-01	-5.0791737793747538e-01	-5.8476072672707002e-01	-1.6451049521308247e+00	-5.4278070985878435e-01	2.0314896939859808e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.8782161578576502e-01	-5.9434840857454196e-01	-4.8329636736642517e-01	-6.8742106102344125e-01	-5.8504071679673919e-01	-5.0711927546743829e-01	-5.8797354356030629e-01	-1.6515160428016955e+00	-5.4966308342168646e-01	2.0266791397975119e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.9033021815073704e-01	-6.0193485616285314e-01	-4.8703745368822204e-01	-6.9676878827367394e-01	-5.9208462313563792e-01	-5.0623334137534637e-01	-5.9123812831239275e-01	-1.6577372632157641e+00	-5.5658947188988117e-01	2.0219085190523485e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.9285690300978149e-01	-6.0958997302271412e-01	-4.9083323681140384e-01	-7.0618126269548465e-01	-5.9922480839160031e-01	-5.0525787913066245e-01	-5.9455589941607134e-01	-1.6637635891919991e+00	-5.6355807492422971e-01	2.0171777803252158e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-3.9540149957151605e-01	-6.1731291905969343e-01	-4.9468439436595324e-01	-7.1565698595486693e-01	-6.0646057099483486e-01	-5.0419121433484326e-01	-5.9792826953224709e-01	-1.6695900853914067e+00	-5.7056701393273335e-01	2.0124868669248235e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-3.9796382274559761e-01	-6.2510274841582547e-01	-4.9859158552031235e-01	-7.2519436889623745e-01	-6.1379107368375985e-01	-5.0303169852512575e-01	-6.0135664178465387e-01	-1.6752119142293678e+00	-5.7761433233138870e-01	2.0078357169287493e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.0054367314421457e-01	-6.3295840427516248e-01	-5.0255544874966729e-01	-7.3479172866543108e-01	-6.2121533760564829e-01	-5.0177771314907837e-01	-6.0484240579188886e-01	-1.6806243447873952e+00	-5.8469799597649952e-01	2.0032242632245834e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.0314083712023863e-01	-6.4087871358136617e-01	-5.0657659949238809e-01	-7.4444728579554320e-01	-6.2873223635058995e-01	-5.0042767370926322e-01	-6.0838693349837436e-01	-1.6858227616976704e+00	-5.9181589377436739e-01	1.9986524335574174e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.0575508684310474e-01	-6.4886238167945842e-01	-5.1065562769362938e-01	-7.5415916126131000e-01	-6.3634048993220538e-01	-4.9898003407653058e-01	-6.1199157480675470e-01	-1.6908026739731654e+00	-5.9896583847383766e-01	1.9941201505838333e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.0838618041335900e-01	-6.5690798689539620e-01	-5.1479309523556804e-01	-7.6392537350851530e-01	-6.4403865873018851e-01	-4.9743329096960293e-01	-6.1565765301527275e-01	-1.6955597237555489e+00	-6.0614556764681315e-01	1.9896273319324482e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.1103386201657205e-01	-6.6501397506867876e-01	-5.1898953325420494e-01	-7.7374383546581893e-01	-6.5182513741138648e-01	-4.9578598859762679e-01	-6.1938646006477860e-01	-1.7000896949527224e+00	-6.1335274486138358e-01	1.9851738902711491e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.1369786211720333e-01	-6.7317865405490651e-01	-5.2324543934327028e-01	-7.8361235154727116e-01	-6.5969814884796418e-01	-4.9403672346131983e-01	-6.2317925160111431e-01	-1.7043885217375505e+00	-6.2058496105169447e-01	1.9807597333810740e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.1637789769272843e-01	-6.8140018821690707e-01	-5.2756127464631808e-01	-7.9352861465479607e-01	-6.6765573805300793e-01	-4.9218414930724297e-01	-6.2703724185985465e-01	-1.7084522968792415e+00	-6.2783973608815846e-01	1.9763847642374310e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-4.1907367250814859e-01	-6.8967659292489158e-01	-5.3193746083879490e-01	-8.0349020319090980e-01	-6.7569576615594817e-01	-4.9022698222848882e-01	-6.3096159838157573e-01	-1.7122772798788359e+00	-6.3511452055102025e-01	1.9720488810972177e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-4.2178487743073956e-01	-6.9800572908795722e-01	-5.3637437700255941e-01	-8.1349457809301773e-01	-6.8381590444215490e-01	-4.8816400590381304e-01	-6.3495343656711245e-01	-1.7158599048804624e+00	-6.4240669770962666e-01	1.9677519775938828e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-4.2451119078461880e-01	-7.0638529774117675e-01	-5.4087235639613573e-01	-8.2353907990171915e-01	-6.9201362848321801e-01	-4.8599407696585406e-01	-6.3901381408357216e-01	-1.7191967883302910e+00	-6.4971358570911408e-01	1.9634939428389915e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-4.2725227874446386e-01	-7.1481283471452806e-01	-5.4543168312478008e-01	-8.3362092587671588e-01	-7.0028621238656863e-01	-4.8371613048764739e-01	-6.4314372513320828e-01	-1.7222847363556701e+00	-6.5703243996547278e-01	1.9592746615309189e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-4.3000779576737808e-01	-7.2328570541189574e-01	-5.5005258871536344e-01	-8.4373720717504452e-01	-7.0863072319533738e-01	-4.8132918557510102e-01	-6.4734409459863695e-01	-1.7251207518374936e+00	-6.6436045576920943e-01	1.9550940140705775e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-4.3277738506157726e-01	-7.3180109973043650e-01	-5.5473524860204337e-01	-8.5388488610757041e-01	-7.1704401547159846e-01	-4.7883235105152361e-01	-6.5161577207924382e-01	-1.7277020411496351e+00	-6.7169477109702125e-01	1.9509518766842122e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-4.3556067909028862e-01	-7.4035602715265736e-01	-5.5947977852962849e-01	-8.6406079349087361e-01	-7.2552272609842750e-01	-4.7622483121860476e-01	-6.5595952583506711e-01	-1.7300260205402789e+00	-6.7903246963004649e-01	1.9468481215532238e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-4.3835730010884921e-01	-7.4894731204559783e-01	-5.6428623088272412e-01	-8.7426162611285485e-01	-7.3406326933850630e-01	-4.7350593167653859e-01	-6.6037603665581701e-01	-1.7320903221309640e+00	-6.8637058397640494e-01	1.9427826169510294e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-4.4116686073264999e-01	-7.5757158920350276e-01	-5.6915459094975973e-01	-8.8448394433160049e-01	-7.4266183218921822e-01	-4.7067506518419711e-01	-6.6486589167412669e-01	-1.7338927995104547e+00	-6.9370609909481118e-01	1.9387552273869006e+00
7.7499999999999999e-02	9.2249999999999999e-01	7.7499999999999999e-02	-4.4398896453323106e-01	-7.6622529967239805e-01	-5.7408477313222228e-01	-8.9472416982821845e-01	-7.5131437007646840e-01	-4.6773175753843571e-01	-6.6942957814350867e-01	-1.7354315329018368e+00	-7.0103595591512002e-01	1.9347658137567507e+00
8.0000000000000002e-02	9.2000000000000004e-01	8.0000000000000002e-02	-4.4682320665941094e-01	-7.7490468689682346e-01	-5.7907661711062386e-01	-9.0497858353551508e-01	-7.6001660293152251e-01	-4.6467565344974054e-01	-6.7406747720289473e-01	-1.7367048338827811e+00	-7.0835705515068137e-01	1.9308142335007892e+00
8.2500000000000004e-02	9.1749999999999998e-01	8.2500000000000004e-02	-4.4966917447999188e-01	-7.8360579323083368e-01	-5.8412988397996757e-01	-9.1524332376549777e-01	-7.6876401169727437e-01	-4.6150652238959777e-01	-6.7877985765096727e-01	-1.7377112496404468e+00	-7.1566626129642097e-01	1.9269003407679757e+00
8.5000000000000006e-02	9.1500000000000004e-01	8.5000000000000006e-02	-4.5252644824414839e-01	-7.9232445685703001e-01	-5.8924425236876476e-01	-9.2551438455971591e-01	-7.7755183531219807e-01	-4.5822426438302016e-01	-6.8356686975481007e-01	-1.7384495667442614e+00	-7.2296040680550777e-01	1.9230239865871683e+00
8.7499999999999994e-02	9.1249999999999998e-01	8.7499999999999994e-02	-4.5539460175530522e-01	-8.0105630915893233e-01	-5.9441931455696773e-01	-9.3578761428746715e-01	-7.8637506822200964e-01	-4.5482891571786516e-01	-6.8842853911869140e-01	-1.7389188144215515e+00	-7.3023629643648902e-01	1.9191850190448676e+00
8.9999999999999997e-02	9.1000000000000003e-01	8.9999999999999997e-02	-4.5827320305384250e-01	-8.0979677259330496e-01	-5.9965457260947175e-01	-9.4605871451774126e-01	-7.9522845847056589e-01	-4.5132065454069203e-01	-6.9336476063996200e-01	-1.7391182673229661e+00	-7.3749071176170289e-01	1.9153832834694124e+00
9.2499999999999999e-02	9.0749999999999997e-01	9.2499999999999999e-02	-4.6116181510366050e-01	-8.1854105911022124e-01	-6.0494943454319494e-01	-9.5632323919158657e-01	-8.0410650642279557e-01	-4.4769980630717437e-01	-6.9837529258020226e-01	-1.7390474477664803e+00	-7.4472041582674942e-01	1.9116186226215004e+00
9.5000000000000001e-02	9.0500000000000003e-01	9.5000000000000001e-02	-4.6405999647727608e-01	-8.2728416916945013e-01	-6.1030321054702885e-01	-9.6657659412219299e-01	-8.1300346417346170e-01	-4.4396684905331640e-01	-7.0345975078081058e-01	-1.7387061274509001e+00	-7.5192215794976214e-01	1.9078908768908567e+00
