# Parameters
$ K = 5
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-4.4912927728794372e-01	-1.7127585170541793e-01	-4.1610345441069141e-01	-5.9605411139744835e-01	-9.6684117545447512e-01	-5.5898523033372649e-01	-4.3480330424465047e-01	-8.5665865642952421e-01	-8.1841407886652151e-01	-5.6820626655853790e-01	-8.1882889250756608e-01	-8.2512273340318143e-01	-4.2043643946016018e-01	-2.6668048825445195e-01	-8.2965757926783401e-01	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.4841451671944960e-01	-1.6599562390776670e-01	-4.1455206632810160e-01	-5.9313041794934762e-01	-9.6869491280848119e-01	-5.5572731704892642e-01	-4.2960735590672650e-01	-8.5284035229566757e-01	-8.1477347474422945e-01	-5.6358597498594132e-01	-8.1763872422303341e-01	-8.2397967589238352e-01	-4.1625974419927797e-01	-2.6420425989953944e-01	-8.3109610613665852e-01	2.7396239734223169e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.4772172982792469e-01	-1.6071125365563943e-01	-4.1301984827361854e-01	-5.9016572446120363e-01	-9.7052385524972440e-01	-5.5243677479785447e-01	-4.2441197882067333e-01	-8.4897159112016352e-01	-8.1109262345433275e-01	-5.5889694014932245e-01	-8.1640159861105499e-01	-8.2281046429535221e-01	-4.1206484812582989e-01	-2.6173400266843150e-01	-8.3252529144008069e-01	2.7328426298644830e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.4705150591894949e-01	-1.5542384677685001e-01	-4.1150769642159585e-01	-5.8716074517689620e-01	-9.7232807627778128e-01	-5.4911435969222577e-01	-4.1921924882040157e-01	-8.4505397905019797e-01	-8.0737366068062122e-01	-5.5413999074753406e-01	-8.1511808069498526e-01	-8.2161585799690462e-01	-4.0785295974356134e-01	-2.5927045171663493e-01	-8.3394541140509182e-01	2.7261201551982523e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.4640440436196888e-01	-1.5013449119472388e-01	-4.1001648717007416e-01	-5.8411619481475119e-01	-9.7410764768873426e-01	-5.4576082129578352e-01	-4.1403122281725196e-01	-8.4108909580018587e-01	-8.0361872198880901e-01	-5.4931596814289885e-01	-8.1378874666689882e-01	-8.2039660287432059e-01	-4.0362527988970343e-01	-2.5681432809224969e-01	-8.3535673474930749e-01	2.7194584965980715e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.4578095394260908e-01	-1.4484425712564261e-01	-4.0854707679533725e-01	-5.8103278816061843e-01	-9.7586263916373861e-01	-5.4237690233765468e-01	-4.0884993788808960e-01	-8.3707849282957569e-01	-7.9982994099459237e-01	-5.4442572601210049e-01	-8.1241418364468598e-01	-8.1915343043478128e-01	-3.9938300151409012e-01	-2.5436633836852118e-01	-8.3675952207880155e-01	2.7128596397276219e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.4518165222982747e-01	-1.3955419733985230e-01	-4.0710030113048223e-01	-5.7791123968903713e-01	-9.7759311785829628e-01	-5.3896333845936029e-01	-4.0367741040822458e-01	-8.3302369161912226e-01	-7.9600944757300529e-01	-5.3947013002566835e-01	-8.1099498943399317e-01	-8.1788705697832365e-01	-3.9512730950575459e-01	-2.5192717429381495e-01	-8.3815402528782745e-01	2.7063256094311545e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.4460696495713570e-01	-1.3426534748439561e-01	-4.0567697526627844e-01	-5.7475226321300132e-01	-9.7929914799239393e-01	-5.3552085799568683e-01	-3.9851563522672312e-01	-8.2892618204816693e-01	-7.9215936610980608e-01	-5.3445005755689912e-01	-8.0953177229461148e-01	-8.1659818278689911e-01	-3.9085938056580194e-01	-2.4949751245843357e-01	-8.3954048696069894e-01	2.6998584704267232e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.4405732541714960e-01	-1.2897872646693020e-01	-4.0427789327253399e-01	-5.7155657156266337e-01	-9.8098079044158037e-01	-5.3205018178959562e-01	-3.9336658488152587e-01	-8.2478742087531354e-01	-7.8828181379529150e-01	-5.2936639742103520e-01	-8.0802515071089209e-01	-8.1528749134011214e-01	-3.8658038312518711e-01	-2.4707801397769444e-01	-8.4091913977604082e-01	2.6934603279996878e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.4353313386878640e-01	-1.2369533689911591e-01	-4.0290382793807838e-01	-5.6832487629336625e-01	-9.8263810232910875e-01	-5.2855202304131732e-01	-3.8823220885159482e-01	-8.2060883032464615e-01	-7.8437889896081325e-01	-5.2422004964541613e-01	-8.0647575316569686e-01	-8.1395564855824099e-01	-3.8229147730586222e-01	-2.4466932419065165e-01	-8.4229020591364978e-01	2.6871333286947214e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-4.4303475695637923e-01	-1.1841616559815916e-01	-4.0155553052742005e-01	-5.6505788742326690e-01	-9.8427113661920507e-01	-5.2502708719175151e-01	-3.8311443284313024e-01	-8.1639179677943707e-01	-7.8045271945796013e-01	-5.1901192527125051e-01	-8.0488421791735942e-01	-8.1260330207311449e-01	-3.7799381492360939e-01	-2.4227207237387613e-01	-8.4365389646418076e-01	2.6808796610044046e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-4.4256252714008215e-01	-1.1314218414502496e-01	-4.0023373055205985e-01	-5.6175631320079455e-01	-9.8587994171154891e-01	-5.2147607184028899e-01	-3.7801515810679753e-01	-8.1213766958511868e-01	-7.7650536108014312e-01	-5.1374294618760630e-01	-8.0325119277907153e-01	-8.1123108052746662e-01	-3.7368853953071235e-01	-2.3988687146968707e-01	-8.4501041084187023e-01	2.6747015560523084e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-4.4211674213694574e-01	-1.0787434949774613e-01	-3.9893913555437871e-01	-5.5842085990214119e-01	-9.8746456103703462e-01	-5.1789966669713172e-01	-3.7293626078273767e-01	-8.0784775996307290e-01	-7.7253889602616976e-01	-5.0841404499812271e-01	-8.0157733490005367e-01	-8.0983959290338614e-01	-3.6937678649648337e-01	-2.3751431782825011e-01	-8.4635993620047967e-01	2.6686012882683205e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.4169766437208269e-01	-1.0261360465817618e-01	-3.9767243090199067e-01	-5.5505223165893103e-01	-9.8902503265486885e-01	-5.1429855357018117e-01	-3.6787959127001568e-01	-8.0352334003665349e-01	-7.6855538140511315e-01	-5.0302616492090502e-01	-7.9986331054786375e-01	-8.0842942788050776e-01	-3.6505968312350734e-01	-2.3515499096297648e-01	-8.4770264685268482e-01	2.6625811760537772e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.4130552043944132e-01	-9.7360879390457719e-02	-3.9643427959037647e-01	-5.5165113031617130e-01	-9.9056138885105649e-01	-5.1067340638654257e-01	-3.6284697361708645e-01	-7.9916564197065354e-01	-7.6455685778162186e-01	-4.9758025972195669e-01	-7.9810979489109701e-01	-8.0700115322462740e-01	-3.6073834879732003e-01	-2.3280945331867717e-01	-8.4903870369308199e-01	2.6566435824337655e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.4094050057172529e-01	-9.2117090989396772e-02	-3.9522532205161892e-01	-5.4821825532053448e-01	-9.9207365573833606e-01	-5.0702489124867522e-01	-3.5784020492973606e-01	-7.9477585722530164e-01	-7.6054534776061644e-01	-4.9207729368247216e-01	-7.9631747178172496e-01	-8.0555531520744483e-01	-3.5641389516712396e-01	-2.3047825005195099e-01	-8.5036825362502466e-01	2.6507909156938041e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.4060275811910438e-01	-8.6883145096852174e-02	-3.9404617596699354e-01	-5.4475430363902699e-01	-9.9356185285762399e-01	-5.0335366652519486e-01	-3.5286105479291069e-01	-7.9035513592568685e-01	-7.5652285461014646e-01	-4.8651824160021251e-01	-7.9448703353625749e-01	-8.0409243805818420e-01	-3.5208742635498153e-01	-2.2816190882333942e-01	-8.5169142899147643e-01	2.6450256299978561e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.4029240903641897e-01	-8.1659936564168506e-02	-3.9289743608119737e-01	-5.4125996970799117e-01	-9.9502599278100745e-01	-4.9966038297632615e-01	-3.4791126470278860e-01	-7.8590458634739646e-01	-7.5249136092099778e-01	-4.8090408882512808e-01	-7.9261918071488635e-01	-8.0261302344788110e-01	-3.4776003919082144e-01	-2.2586093960080039e-01	-8.5300834701009032e-01	2.6393502259844510e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.4000953137869936e-01	-7.6448350358594458e-02	-3.9177967401595043e-01	-5.3773594541242564e-01	-9.9646608071637222e-01	-4.9594568391397503e-01	-3.4299254750540831e-01	-7.8142527451897903e-01	-7.4845282730151985e-01	-4.7523583132931435e-01	-7.9071462189772246e-01	-8.0111755000716089e-01	-3.4343282347046278e-01	-2.2357583447411655e-01	-8.5431910921272847e-01	2.6337672513374710e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.3975416480489204e-01	-7.1249262511540998e-02	-3.9069343808074525e-01	-5.3418292009552315e-01	-9.9788211411370531e-01	-4.9221020539636107e-01	-3.3810658683815065e-01	-7.7691822394175503e-01	-7.4440919110596493e-01	-4.6951447581132111e-01	-7.8877407345718453e-01	-7.9960647287839604e-01	-3.3910686223374009e-01	-2.2130706747990489e-01	-8.5562380088964518e-01	2.6282793013279164e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.3952631008981730e-01	-6.6063541106436099e-02	-3.8963925307849218e-01	-5.3060158059830576e-01	-9.9927408227319137e-01	-4.8845457645713719e-01	-3.3325503657038397e-01	-7.7238441542732461e-01	-7.4036236519452980e-01	-4.6374103983474502e-01	-7.8679825932559799e-01	-7.9808022330316208e-01	-3.3478323205970434e-01	-2.1905509443694360e-01	-8.5692249053855152e-01	2.6228890193227326e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.3932592864447617e-01	-6.0892047303838660e-02	-3.8861762010388629e-01	-5.2699261132921960e-01	-1.0006419659551509e+00	-4.8467941936889480e-01	-3.2843952023960626e-01	-7.6782478705302182e-01	-7.3631423672316687e-01	-4.5791655200097231e-01	-7.8478791075699317e-01	-7.9653920824597613e-01	-3.3046300337576268e-01	-2.1682035279161202e-01	-8.5821522931883965e-01	2.6175990972565684e+00
