# Parameters
$ K = 1
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-5.1002827202000911e-01	-7.4208415780457293e-01	-5.5403787625684786e-01	-1.9615125616659471e-01	-5.6567910468702753e-01	-6.1105644847314777e-01	-6.3303520356145770e-01	-7.8662462163821456e-01	-2.9961484587832266e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.1257770216988252e-01	-7.4579454755136110e-01	-5.5680578312272822e-01	-1.9712895021455615e-01	-5.6848944405079216e-01	-6.1410273626541823e-01	-6.3620294337634853e-01	-7.9054132841174962e-01	-3.0111474738656796e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.1512542525417560e-01	-7.4950450108736144e-01	-5.5956875561175357e-01	-1.9810029964277898e-01	-5.7126267347617909e-01	-6.1713037087406886e-01	-6.3937559510450226e-01	-7.9442415645994413e-01	-3.0261822593623300e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.1767100831655244e-01	-7.5321344890603337e-01	-5.6232623272186666e-01	-1.9906497165213669e-01	-5.7399729367082919e-01	-6.2013834778558474e-01	-6.4255282942415970e-01	-7.9827152755719877e-01	-3.0412516288695407e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.2021401044187043e-01	-7.5692081042129256e-01	-5.6507764421991424e-01	-2.0002263017074196e-01	-5.7669180283088273e-01	-6.2312565213550797e-01	-6.4573430923669606e-01	-8.0208185222217276e-01	-3.0563543641687874e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.2275398279491059e-01	-7.6062599398723418e-01	-5.6782241075040785e-01	-2.0097293605125521e-01	-5.7934469831770330e-01	-6.2609125927416953e-01	-6.4891968961568491e-01	-8.0585353092566991e-01	-3.0714892148971462e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.2529046866669660e-01	-7.6432839692696297e-01	-5.7055994395569010e-01	-2.0191554727781966e-01	-5.8195447838429859e-01	-6.2903413536098929e-01	-6.5210861775947837e-01	-8.0958495534790975e-01	-3.0866548982265479e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.2782300352860567e-01	-7.6802740557081750e-01	-5.7328964660774773e-01	-2.0285011918259246e-01	-5.8451964394886169e-01	-6.3195323798729708e-01	-6.5530073294746360e-01	-8.1327450968436776e-01	-3.1018500985523567e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.3035111509448629e-01	-7.7172239530427111e-01	-5.7601091275191019e-01	-2.0377630467181368e-01	-5.8703870041260597e-01	-6.3484751682757168e-01	-6.5849566650016778e-01	-8.1692057199921553e-01	-3.1170734671918754e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.3287432339098273e-01	-7.7541273062579474e-01	-5.7872312786265523e-01	-2.0469375446133017e-01	-5.8951015951880847e-01	-6.3771591431891528e-01	-6.6169304174338561e-01	-8.2052151562521947e-01	-3.1323236220933537e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-5.3539214083627018e-01	-7.7909776521496099e-01	-5.8142566901173620e-01	-2.0560211732146813e-01	-5.9193254124974559e-01	-6.4055736636851679e-01	-6.6489247397649576e-01	-8.2407571060880169e-01	-3.1475991475561338e-01	0
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-5.3790407232738857e-01	-7.8277684201105635e-01	-5.8411790504882743e-01	-2.0650104033111821e-01	-5.9430437575793793e-01	-6.4337080308877459e-01	-6.6809357044514350e-01	-8.2758152519878070e-01	-3.1628985939625243e-01	0
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-5.4040961533637188e-01	-7.8644929330248492e-01	-5.8679919679487835e-01	-2.0739016914087507e-01	-5.9662420532790816e-01	-6.4615514955968234e-01	-6.7129593031846813e-01	-8.3103732737716252e-01	-3.1782204775220718e-01	0
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-5.4290826001534531e-01	-7.9011444082721316e-01	-5.8946889724834117e-01	-2.0826914824504034e-01	-5.9889058636440318e-01	-6.4890932661799339e-01	-6.7449914467104788e-01	-8.3444148643015470e-01	-3.1935632800288360e-01	0
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-5.4539948931077542e-01	-7.9377159588452528e-01	-5.9212635180443396e-01	-2.0913762126227434e-01	-6.0110209140282644e-01	-6.5163225167260552e-01	-6.7770279646974529e-01	-8.3779237455742284e-01	-3.2089254486323598e-01	0
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-5.4788277908703087e-01	-7.9742005945833228e-01	-5.9477089848756970e-01	-2.0999523122465052e-01	-6.0325731113740455e-01	-6.5432283954552439e-01	-6.8090646056562487e-01	-8.4108836851742985e-01	-3.2243053956229689e-01	0
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-5.5035759825941977e-01	-8.0105912235228260e-01	-5.9740186819707997e-01	-2.1084162087483937e-01	-6.0535485646241827e-01	-6.5698000333767792e-01	-6.8410970369113400e-01	-8.4432785130652210e-01	-3.2397014982321032e-01	0
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-5.5282340893684667e-01	-8.0468806533690440e-01	-6.0001858496632665e-01	-2.1167643297111752e-01	-6.0739336052163806e-01	-6.5960265531877393e-01	-6.8731208446271352e-01	-8.4750921386926903e-01	-3.2551120984483378e-01	0
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-5.5527966657423611e-01	-8.0830615930900862e-01	-6.0262036623528892e-01	-2.1249931059987148e-01	-6.0937148076093794e-01	-6.6218970784030617e-01	-6.9051315338903085e-01	-8.5063085683738437e-01	-3.2705355028498151e-01	0
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-5.5772582013484306e-01	-8.1191266546356311e-01	-6.0520652313668333e-01	-2.1330989749523224e-01	-6.1128790097890096e-01	-6.6474007427072823e-01	-6.9371245288500472e-01	-8.5369119229439872e-01	-3.2859699824537636e-01	0
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-5.6016131226257648e-01	-8.1550683547824454e-01	-6.0777636079565611e-01	-2.1410783836545136e-01	-6.1314133337009857e-01	-6.6725266995173049e-01	-6.9690951729180861e-01	-8.5668864556309821e-01	-3.3014137725838305e-01	0
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-5.6258557946443466e-01	-8.1908791171085538e-01	-6.1032917864306391e-01	-2.1489277922559677e-01	-6.1493052055560526e-01	-6.6972641317446990e-01	-7.0010387290302412e-01	-8.5962165701258264e-01	-3.3168650727559323e-01	0
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-5.6499805230315203e-01	-8.2265512740978897e-01	-6.1286427074233429e-01	-2.1566436773612097e-01	-6.1665423759521487e-01	-6.7216022617451687e-01	-7.0329503799712900e-01	-8.6248868388165312e-01	-3.3323220465833508e-01	0
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-5.6739815560012996e-01	-8.2620770693770151e-01	-6.1538092612987305e-01	-2.1642225354682251e-01	-6.1831129397574780e-01	-6.7455303614419926e-01	-7.0648252287648516e-01	-8.6528820211510293e-01	-3.3477828217017958e-01	0
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-5.6978530864872434e-01	-8.2974486600854547e-01	-6.1787842916896107e-01	-2.1716608864569711e-01	-6.1990053556979186e-01	-6.7690377626094445e-01	-7.0966582991301064e-01	-8.6801870820933880e-01	-3.3632454897151676e-01	0
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-5.7215892543793545e-01	-8.3326581193809457e-01	-6.2035605991705478e-01	-2.1789552771214485e-01	-6.2142084655918384e-01	-6.7921138673013270e-01	-7.1284445360069715e-01	-8.7067872106365940e-01	-3.3787081061627522e-01	0
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-5.7451841488653854e-01	-8.3676974390808201e-01	-6.2281309450637801e-01	-2.1861022847397585e-01	-6.2287115131754223e-01	-6.8147481584090497e-01	-7.1601788061514871e-01	-8.7326678383337375e-01	-3.3941686905085794e-01	0
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-5.7686318108767320e-01	-8.4025585324404639e-01	-6.2524880553766538e-01	-2.1930985206762996e-01	-6.2425041624618083e-01	-6.8369302103328244e-01	-7.1918558988030012e-01	-8.7578146578086957e-01	-3.4096252261536908e-01	0
