# Parameters
$ K = 3
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-9.3426089833568315e-01	-3.6354330326380513e-01	-4.9403966581515402e-01	-3.8096596699752000e-01	-4.1821199572319850e-01	-7.7592104292377395e-01	-4.1297879625151163e-01	-2.7587142708104945e-01	-6.4784394919825417e-01	2.5667574456176745e-01	1.6383899312436959e-01	1.3842541120826346e-01	1.2308823373663842e-01	1.2049641086741965e-01	1.0313389227175727e-01	1.0281966987554965e-01	6.1658341190407071e-02	1.0907405874041354e-01	1.4416242600864740e-01	1.7517458528879540e-01	1.3413599754822059e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-9.4193731714034235e-01	-3.7011765530369456e-01	-4.9985086953322566e-01	-3.8956586559774548e-01	-4.2390282239526095e-01	-7.8400172838313309e-01	-4.1671381467972562e-01	-2.8050575908699743e-01	-6.5385157937983607e-01	2.5795216624837369e-01	1.6465427633563159e-01	1.3911716188543755e-01	1.2370374433572448e-01	1.2109957953015743e-01	1.0365050683780840e-01	1.0333381798072770e-01	6.1967312738217609e-02	1.0961801843181382e-01	1.4488283152339240e-01	1.7604766877803993e-01	1.3480362474855093e-01	2.5568510430439106e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-9.4962616413227074e-01	-3.7679320876396249e-01	-5.0574023961101122e-01	-3.9827685189617346e-01	-4.2970501408400630e-01	-7.9213590166599557e-01	-4.2051337886984397e-01	-2.8521259194090254e-01	-6.5991409335247897e-01	2.5921404602310733e-01	1.6546136027234704e-01	1.3980798125545474e-01	1.2431921990349951e-01	1.2170404857734662e-01	1.0416891925827396e-01	1.0384793737572835e-01	6.2277601073819119e-02	1.1015893521077792e-01	1.4560225933153167e-01	1.7691482336107542e-01	1.3546483620992847e-01	2.5505118688844672e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-9.5732482705423183e-01	-3.8357049076910787e-01	-5.1170808238640242e-01	-4.0709785896573192e-01	-4.3561991936317102e-01	-8.0032214768895904e-01	-4.2437846969260951e-01	-2.8999276789599976e-01	-6.6603115401325719e-01	2.6046042235433314e-01	1.6625966857221761e-01	1.4049759151582053e-01	1.2493438790386403e-01	1.2230970405639355e-01	1.0468898294478712e-01	1.0436182808290076e-01	6.2589137708427514e-02	1.1069646596677260e-01	1.4632045512735886e-01	1.7777551027965019e-01	1.3611915550421858e-01	2.5442182741026653e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-9.6503057853596452e-01	-3.9044996481065108e-01	-5.1775465142890187e-01	-4.1602767619549974e-01	-4.4164883190022708e-01	-8.0855895618079043e-01	-4.2831004753355295e-01	-2.9484711346666842e-01	-6.7220237082408663e-01	2.6169030735568682e-01	1.6704860783174144e-01	1.4118570124127719e-01	1.2554895975686406e-01	1.2291642553942270e-01	1.0521054017700385e-01	1.0487527965441398e-01	6.2901848407192831e-02	1.1123025324313957e-01	1.4703715427431258e-01	1.7862917227449771e-01	1.3676609115725505e-01	2.5379699496749093e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-9.7274057389237190e-01	-3.9743202642918596e-01	-5.2388014426110852e-01	-4.2506494378022053e-01	-4.4779298518390742e-01	-8.1684471857253216e-01	-4.3230904954103772e-01	-2.9977643722609087e-01	-6.7842729746739783e-01	2.6290268684765589e-01	1.6782756751836575e-01	1.4187200499022623e-01	1.2616263028075395e-01	1.2352408586477800e-01	1.0573342160643640e-01	1.0538807082484852e-01	6.3215652908663877e-02	1.1175992489158970e-01	1.4775208154564423e-01	1.7947523332651200e-01	1.3740513649378833e-01	2.5317665770669762e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-9.8045184904508320e-01	-4.0451699875248126e-01	-5.3008469897989519e-01	-4.3420814720148843e-01	-4.5405354703862089e-01	-8.2517772488054597e-01	-4.3637638674750096e-01	-3.0478152747922371e-01	-6.8470542945387125e-01	2.6409652048418736e-01	1.6859591991408959e-01	1.4255618291780076e-01	1.2677507713619268e-01	1.2413255087338883e-01	1.0625744575181474e-01	1.0589996916303544e-01	6.3530464637180692e-02	1.1228509373516898e-01	1.4846495086749731e-01	1.8031309841977045e-01	1.3803576950318711e-01	2.5256078281088450e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-9.8816131858380474e-01	-4.1170512789250729e-01	-5.3636839077946974e-01	-4.4345561171790904e-01	-4.6043161392685217e-01	-8.3355616059116266e-01	-4.4051294106337940e-01	-3.0986314980798729e-01	-6.9103620168488566e-01	2.6527074194898764e-01	1.6935302009313569e-01	1.4323790039746659e-01	1.2738596027473581e-01	1.2474167914036759e-01	1.0678241848701256e-01	1.0641073072419704e-01	6.3846190408557074e-02	1.1280535724150267e-01	1.4917546506529616e-01	1.8114215332882766e-01	1.3865745272788893e-01	2.5194933648696414e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-9.9586577398454856e-01	-4.1899657820512698e-01	-5.4273122837914733e-01	-4.5280549688309341e-01	-4.6692820504176119e-01	-8.4197810355636793e-01	-4.4471956214368963e-01	-3.1502204448583332e-01	-6.9741898597270913e-01	2.6642425922628238e-01	1.7009820593640218e-01	1.4391680765316531e-01	1.2799492139397553e-01	1.2535132170226057e-01	1.0730813252270134e-01	1.0692009970354788e-01	6.4162730129477319e-02	1.1332029720825519e-01	1.4988331561440407e-01	1.8196176443283182e-01	1.3926963317668908e-01	2.5134228395330882e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-1.0035618820026921e+00	-4.2639142741714070e-01	-5.4917315035929337e-01	-4.6225579111180187e-01	-4.7354425619326668e-01	-8.5044152091084380e-01	-4.4899706412778934e-01	-3.2025892375914250e-01	-7.0385308852190109e-01	2.6755595495088824e-01	1.7083079818548302e-01	1.4459253940414291e-01	1.2860158340186117e-01	1.2596132178043298e-01	1.0783436688304315e-01	1.0742780809261179e-01	6.4479976491108273e-02	1.1382947946288187e-01	1.5058818239609231e-01	1.8277127855913097e-01	1.3987174226504243e-01	2.5073958942738819e+00
