# Parameters
$ K = 4
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-3.0956505303407228e-01	-3.4953766095669514e-01	-7.3869943913784941e-01	-6.5270463359065378e-01	-6.5780801807357658e-01	-2.7373241622165506e-01	-2.8774768587080085e-01	-5.3615376179083740e-01	-3.2882602499740982e-01	-3.1809956627567393e-01	-8.8451271275092691e-01	-1.3666817896851732e-01	-6.0540733949572301e-01	-4.4090153257000292e-01	-5.1914148640398738e-01	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.1374126331123819e-01	-3.5504065011462105e-01	-7.4634921918941799e-01	-6.5848011634330583e-01	-6.6260766567975737e-01	-2.7834561479409498e-01	-2.9293328993086820e-01	-5.4492595826008638e-01	-3.3535716946010657e-01	-3.2297125129024173e-01	-8.8967498547360380e-01	-1.4500257165313313e-01	-6.1268522720998564e-01	-4.4763276237325117e-01	-5.2284749991384272e-01	2.9870345604770097e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.1798664376868502e-01	-3.6063408356594295e-01	-7.5408321721733562e-01	-6.6431964365977392e-01	-6.6744403979110878e-01	-2.8303561279400596e-01	-2.9826819176693459e-01	-5.5383783488183036e-01	-3.4202126116782222e-01	-3.2791169080413779e-01	-8.9486515273119138e-01	-1.5349789767579797e-01	-6.2008452114497470e-01	-4.5446743876672213e-01	-5.2659519275138011e-01	2.9796306635272081e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.2230203759261644e-01	-3.6631911704601705e-01	-7.6190148671812719e-01	-6.7022365994823241e-01	-6.7231710051320348e-01	-2.8780360126532545e-01	-3.0375520051596766e-01	-5.6289063268004713e-01	-3.4882017068407639e-01	-3.3292154300301546e-01	-9.0008327682471134e-01	-1.6215532238577576e-01	-6.2760637534047148e-01	-4.6140668254220563e-01	-5.3038507763638898e-01	2.9722813904281589e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.2668827257964173e-01	-3.7209688755265796e-01	-7.6980401600092563e-01	-6.7619258536751903e-01	-6.7722678820850157e-01	-2.9265076244435734e-01	-3.0939707268972350e-01	-5.7208550890106780e-01	-3.5575573588678755e-01	-3.3800145293309919e-01	-9.0532939519364108e-01	-1.7097592292400704e-01	-6.3525185807927698e-01	-4.6845157718513208e-01	-5.3421766546706895e-01	2.9649865138453144e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.3114615891607591e-01	-3.7796851032216694e-01	-7.7779072390946613e-01	-6.8222681368579463e-01	-6.8217302248420264e-01	-2.9757826653230535e-01	-3.1519650371510805e-01	-5.8142352844639700e-01	-3.6282975681003715e-01	-3.4315205107904079e-01	-9.1060351779626403e-01	-1.7996068057468079e-01	-6.4302194388732115e-01	-4.7560316414015236e-01	-5.3809346456407803e-01	2.9577457984429900e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.3567648680247891e-01	-3.8393507561033907e-01	-7.8586145534641982e-01	-6.8832671002293022e-01	-6.8715570114132507e-01	-3.0258726821701420e-01	-3.2115611899487528e-01	-5.9090565483171442e-01	-3.7004399014675060e-01	-3.4837395186365283e-01	-9.1590562432655698e-01	-1.8911047271395037e-01	-6.5091750513526292e-01	-4.8286243777847221e-01	-5.4201297985799379e-01	2.9505590006958298e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.4028002391591650e-01	-3.8999764527057862e-01	-7.9401597659580680e-01	-6.9449260847237126e-01	-6.9217469908406593e-01	-3.0767890293364852e-01	-3.2727846447705911e-01	-6.0053274066199203e-01	-3.7740014339881794e-01	-3.5366775206640749e-01	-9.2123566126238110e-01	-1.9842606434770713e-01	-6.5893930323527594e-01	-4.9023034005682165e-01	-5.4597671201721842e-01	2.9434258686940966e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.4495751270238401e-01	-3.9615724912137751e-01	-8.0225397043973934e-01	-7.0072480959835537e-01	-6.9722986718854951e-01	-3.1285428285424721e-01	-3.3356599672274984e-01	-6.1030551761407270e-01	-3.8489986866145826e-01	-3.5903402915759680e-01	-9.2659353874002059e-01	-2.0790809923166470e-01	-6.6708797942809572e-01	-4.9770775485839663e-01	-5.4998515651328606e-01	2.9363461419428494e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.4970966749187821e-01	-4.0241488109551254e-01	-8.1057503106636597e-01	-7.0702357780437364e-01	-7.0232103113008404e-01	-3.1811449259644725e-01	-3.4002107246324642e-01	-6.2022458591981267e-01	-3.9254475602904654e-01	-3.6447333954499511e-01	-9.3197912725056309e-01	-2.1755709056858127e-01	-6.7536404515712367e-01	-5.0529550200670614e-01	-5.5403880262047733e-01	2.9293195511551953e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.5453717142869973e-01	-4.0877149516351174e-01	-8.1897865876659381e-01	-7.1338913856894559e-01	-7.0744799016812732e-01	-3.2346058464208671e-01	-3.4664593763929441e-01	-6.3029040334480779e-01	-4.0033632661018675e-01	-3.6998621672991511e-01	-9.3739225415409932e-01	-2.2737341127926297e-01	-6.8376787202822875e-01	-5.1299433094399638e-01	-5.5813813234661258e-01	2.9223458180397546e+00
