# Parameters
$ K = 2
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-5.1788371738552863e-01	-5.5670739735057806e-01	-8.9673369523322055e-01	-4.2768327557223873e-01	-6.3674650773835650e-01	-4.0893957180966800e-01	-2.0175326322260315e-01	-1.9643119620876237e-01	-5.9115927866235152e-01	-6.2309009920050040e-01	-2.9138688363645104e-01	-1.3706380629201306e-01	-3.7465931335436237e-01	-7.2556405743970753e-01	-5.1749050219218140e-01	1.2856267018275905e-01	1.1682300663308551e-01	-1.5076323147451071e-01	3.2429273914791684e-01	1.1361712416017025e-01	-2.2272166368968227e-01	-7.5044136688930480e-02	7.6865112037503930e-02	1.3301573754783647e-01	2.3664119122608487e-02	2.1530299595484653e-01	-7.0385429384417608e-02	6.2045482954801154e-02	2.8832675226296178e-02	1.3411162459637252e-01	-1.0700757645947320e-01	1.1189920160105092e-01	1.0287664799869280e-02	2.1650660748021499e-03	-1.4973621140025933e-01	-9.8861299879039535e-02	-1.3175841845045966e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.2157796014731328e-01	-5.5898695728723846e-01	-9.0091123596089151e-01	-4.2930133890353644e-01	-6.3979813934423835e-01	-4.1178662164063540e-01	-2.0317638932196058e-01	-1.9985971532580599e-01	-5.9382283036648087e-01	-6.2497989770739226e-01	-2.9240782346492716e-01	-1.3829147988370505e-01	-3.7759620054900705e-01	-7.2898207904754109e-01	-5.1827673762115345e-01	1.2920330583968470e-01	1.1740576733059743e-01	-1.5151556222094642e-01	3.2590975141191730e-01	1.1418629190389613e-01	-2.2383146838541770e-01	-7.5417288650619932e-02	7.7248588968939685e-02	1.3367901296457024e-01	2.3782657392354207e-02	2.1637634248880744e-01	-7.0735900967916279e-02	6.2355818424975826e-02	2.8976778850205092e-02	1.3478135283460718e-01	-1.0754258186817746e-01	1.1245834335683570e-01	1.0338969222118043e-02	2.1759189445038603e-03	-1.5048316665722780e-01	-9.9354670929333602e-02	-1.3241635162997523e-01	3.8633344169466022e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.2528233391533630e-01	-5.6122494842801918e-01	-9.0502826994288810e-01	-4.3090913621782084e-01	-6.4284208928385145e-01	-4.1459002386381744e-01	-2.0458064912989268e-01	-2.0331545164213502e-01	-5.9648670002734550e-01	-6.2684595648546881e-01	-2.9341820999763080e-01	-1.3952910749730318e-01	-3.8055224624944456e-01	-7.3237537896541105e-01	-5.1902654054288444e-01	1.2983941774706251e-01	1.1798570738313562e-01	-1.5226477687112647e-01	3.2751750952423758e-01	1.1475761245165585e-01	-2.2493340221785080e-01	-7.5786187018100401e-02	7.7630293879765375e-02	1.3433852893733667e-01	2.3901625262149815e-02	2.1744312350458800e-01	-7.1083372147869348e-02	6.2666331118867616e-02	2.9120744993658777e-02	1.3544932247815067e-01	-1.0807747065233955e-01	1.1301671845234157e-01	1.0389995313922441e-02	2.1868265530590732e-03	-1.5122654372278954e-01	-9.9846093859719376e-02	-1.3307250169997847e-01	3.8537529028289397e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.2899601745805513e-01	-5.6342018499113133e-01	-9.0908259589054896e-01	-4.3250633145155565e-01	-6.4587772407517352e-01	-4.1734742716501916e-01	-2.0596481830188712e-01	-2.0679750909632513e-01	-5.9915059016846139e-01	-6.2868778895919464e-01	-2.9441784663698461e-01	-1.4077662988821990e-01	-3.8352721805525902e-01	-7.3574283564162857e-01	-5.1973946154484130e-01	1.3047075098904673e-01	1.1856265764188677e-01	-1.5301065563108082e-01	3.2911548322471418e-01	1.1533106836848067e-01	-2.2602706715268378e-01	-7.6150657037665798e-02	7.8010113561924513e-02	1.3499405340956552e-01	2.4021013838019502e-02	2.1850299468308829e-01	-7.1427708442211704e-02	6.2976961391336364e-02	2.9264546226159385e-02	1.3611538378061180e-01	-1.0861216424723268e-01	1.1357423896243023e-01	1.0440727110694457e-02	2.1977883509006957e-03	-1.5196615158822266e-01	-1.0033545181043613e-01	-1.3372677089882931e-01	3.8442393408399571e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.3271816071878975e-01	-5.6557149013819252e-01	-9.1307200741982264e-01	-4.3409258809881895e-01	-6.4890440107095293e-01	-4.2005646332067870e-01	-2.0732765385890606e-01	-2.1030494553177276e-01	-6.0181419758768073e-01	-6.3050491207409720e-01	-2.9540654299534308e-01	-1.4203398171518919e-01	-3.8652086765454147e-01	-7.3908331697151186e-01	-5.2041506374656976e-01	1.3109704761663110e-01	1.1913644745856372e-01	-1.5375297632126403e-01	3.3070313817656904e-01	1.1590664186341122e-01	-2.2711206189765404e-01	-7.6510523377514780e-02	7.8387933435662041e-02	1.3564535079229917e-01	2.4140813858760983e-02	2.1955561011162983e-01	-7.1768774697936327e-02	6.3287647832789229e-02	2.9408154492921217e-02	1.3677938502604506e-01	-1.0914658269178407e-01	1.1413081606651940e-01	1.0491148419082743e-02	2.2088037339666336e-03	-1.5270179782807131e-01	-1.0082262657789197e-01	-1.3437906173905365e-01	3.8347942700220177e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.3644788476484606e-01	-5.6767769736006746e-01	-9.1699429506398744e-01	-4.3566756936464179e-01	-6.5192146860507372e-01	-4.2271475030762051e-01	-2.0866789564397881e-01	-2.1383677231618003e-01	-6.0447721330929194e-01	-6.3229684659795260e-01	-2.9638411511341822e-01	-1.4330109141982450e-01	-3.8953293044789083e-01	-7.4239568081325735e-01	-5.2105292334075115e-01	1.3171804682011082e-01	1.1970690479545351e-01	-1.5449151453866738e-01	3.3227993643389075e-01	1.1648431479856512e-01	-2.2818798218586672e-01	-7.6865610288774602e-02	7.8763637610050077e-02	1.3629218206113872e-01	2.4261015689767219e-02	2.2060062260043872e-01	-7.2106435200526786e-02	6.3598327255827591e-02	2.9551541112452603e-02	1.3744117258421557e-01	-1.0968064463167801e-01	1.1468636008284912e-01	1.0541242821604428e-02	2.2198720420249815e-03	-1.5343328870183504e-01	-1.0130749864827557e-01	-1.3502927707645368e-01	3.8254182314017360e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.4018428178379119e-01	-5.6973765187201675e-01	-9.2084724834616172e-01	-4.3723093831875698e-01	-6.5492826615051403e-01	-4.2531989556188859e-01	-2.0998426789416449e-01	-2.1739195402926112e-01	-6.0713932253814185e-01	-6.3406311742147992e-01	-2.9735038566243460e-01	-1.4457788111133296e-01	-3.9256312517660252e-01	-7.4567877552787010e-01	-5.2165263012950858e-01	1.3233348511119955e-01	1.2027385634005167e-01	-1.5522604382690369e-01	3.3384533692886137e-01	1.1706406869857448e-01	-2.2925442107093227e-01	-7.7215741771433200e-02	7.9137108946880516e-02	1.3693430486091532e-01	2.4381609316981759e-02	2.2163768401054534e-01	-7.2440553786998527e-02	6.3908934683608559e-02	2.9694676774728930e-02	1.3810059096936050e-01	-1.1021426732332938e-01	1.1524078050427049e-01	1.0590993681639252e-02	2.2309925570059333e-03	-1.5416042925933954e-01	-1.0178994723284827e-01	-1.3567732017965084e-01	3.8161117679148009e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.4392641512887785e-01	-5.7175021201482834e-01	-9.2462865790947713e-01	-4.3878235804952953e-01	-6.5792412448913273e-01	-4.2786949938311408e-01	-2.1127548092807388e-01	-2.2096940822246985e-01	-6.0980020461597317e-01	-6.3580325385814618e-01	-2.9830518412862689e-01	-1.4586426645685552e-01	-3.9561115355589438e-01	-7.4893144054323035e-01	-5.2221378805495733e-01	1.3294309651469688e-01	1.2083712762421224e-01	-1.5595633585408447e-01	3.3539879597814987e-01	1.1764588476038046e-01	-2.3031096923367159e-01	-7.7560741744989670e-02	7.9508229127897997e-02	1.3757147361816502e-01	2.4502584341001669e-02	2.2266644559283635e-01	-7.2770993962437927e-02	6.4219403340023906e-02	2.9837531539989987e-02	1.3875748290248663e-01	-1.1074736663875046e-01	1.1579398603556053e-01	1.0640384148792313e-02	2.2421645013433775e-03	-1.5488302344974628e-01	-1.0226985030492333e-01	-1.3632309479995908e-01	3.8068754243281950e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.4767331941567188e-01	-5.7371425065853066e-01	-9.2833631770259728e-01	-4.4032149181780350e-01	-6.6090836589340363e-01	-4.3036115848013112e-01	-2.1254023294855673e-01	-2.2456800525451290e-01	-6.1245953298023148e-01	-6.3751678994264549e-01	-2.9924834697871949e-01	-1.4716015657789497e-01	-3.9867669991407023e-01	-7.5215250694231661e-01	-5.2273601572298378e-01	1.3354661276956312e-01	1.2139654314772472e-01	-1.5668216059827345e-01	3.3693976780778251e-01	1.1822974386337225e-01	-2.3135721530009867e-01	-7.7900434223616172e-02	7.9876878725332279e-02	1.3820343966146145e-01	2.4623929971343640e-02	2.2368655833796161e-01	-7.3097619019910562e-02	6.4529664641799767e-02	2.9980074838194055e-02	1.3941168937724172e-01	-1.1127985707132890e-01	1.1634588463225806e-01	1.0689397164631364e-02	2.2533870363292620e-03	-1.5560087423415758e-01	-1.0274708463853735e-01	-1.3696650524148316e-01	3.7977097471597765e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.5142400067171748e-01	-5.7562865660511076e-01	-9.3196802721801386e-01	-4.4184800321042528e-01	-6.6388030432030920e-01	-4.3279246965272189e-01	-2.1377721195955762e-01	-2.2818656820634958e-01	-6.1511697512556607e-01	-6.3920326472764777e-01	-3.0017971780505603e-01	-1.4846545395329327e-01	-4.0175943083857990e-01	-7.5534079807557353e-01	-5.2321894691922977e-01	1.3414376353922275e-01	1.2195192650622125e-01	-1.5740328654025962e-01	3.3846770509572027e-01	1.1881562657985857e-01	-2.3239274617035979e-01	-7.8234643495604897e-02	8.0242937275679702e-02	1.3882995134964479e-01	2.4745635020888283e-02	2.2469767333675400e-01	-7.3420292163599951e-02	6.4839648192619878e-02	3.0122275469161398e-02	1.4006304972939207e-01	-1.1181165174253872e-01	1.1689638354101965e-01	1.0738015468804018e-02	2.2646592604838090e-03	-1.5631378370175938e-01	-1.0322152584881364e-01	-1.3760745643133382e-01	3.7886152845951879e+00
