# Parameters
$ K = 2
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-4.0926108756696239e-01	-6.5658967207867580e-01	-7.8239902654483040e-01	-8.2201356292665184e-01	-4.7803512302904178e-01	-4.0628968330271087e-01	-2.8873260871576928e-01	-1.0965964655093782e-01	-3.8170064876940457e-01	-6.2674632166875965e-01	-3.5145098943686437e-01	-4.9908423610322322e-01	-7.3998895007937215e-01	-2.6579515402960796e-01	-6.8873660353210819e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.1261099649751926e-01	-6.6196200999176236e-01	-7.8789892813882745e-01	-8.2759651111159116e-01	-4.8263499364402679e-01	-4.1006294694381629e-01	-2.9165090345230665e-01	-1.1326824612587058e-01	-3.8613099367585318e-01	-6.3188410084251212e-01	-3.5434036698892030e-01	-5.0227255451999298e-01	-7.4464371670483565e-01	-2.6993233531351801e-01	-6.9313131352035418e-01	3.8633341335742779e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.1599052962040123e-01	-6.6735805590926089e-01	-7.9341266599989424e-01	-8.3318998903831554e-01	-4.8727053220636979e-01	-4.1385435423164191e-01	-2.9460022545618031e-01	-1.1693263758515410e-01	-3.9060720176823482e-01	-6.3704801063896666e-01	-3.5724842624202235e-01	-5.0548351005212278e-01	-7.4930296545178909e-01	-2.7411604853674137e-01	-6.9754529663950149e-01	3.8537515198435424e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.1939965372282317e-01	-6.7277682177796105e-01	-7.9893907496946126e-01	-8.3879278780665678e-01	-4.9194128094201500e-01	-4.1766316748230442e-01	-2.9758052288031789e-01	-1.2065277489211751e-01	-3.9512897486273280e-01	-6.4223723878457828e-01	-3.6017486985589747e-01	-5.0871710616953980e-01	-7.5396572362536041e-01	-2.7834603860664686e-01	-7.0197810590342113e-01	3.8442356622783018e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.2283831850574588e-01	-6.7821727448315894e-01	-8.0447694480185206e-01	-8.4440365555562280e-01	-4.9664674507155399e-01	-4.2148861595138093e-01	-3.0059171851562799e-01	-1.2442856989405145e-01	-3.9969596961844422e-01	-6.4745093056884162e-01	-3.6311938012908584e-01	-5.1197333822570634e-01	-7.5863098689918484e-01	-2.8262201126578995e-01	-7.0642927064846461e-01	3.8347867128929187e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.2630645589126498e-01	-6.8367833503287367e-01	-8.1002501945659111e-01	-8.5002129684622330e-01	-5.0138639173377131e-01	-4.2532989531156057e-01	-3.0363370866284800e-01	-1.2825989071617219e-01	-4.0430779587047000e-01	-6.5268818785215654e-01	-3.6608161845254994e-01	-5.1525219313224246e-01	-7.6329771882200192e-01	-2.8694363176472454e-01	-7.1089829587124254e-01	3.8254048183835803e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.2980397932016245e-01	-6.8915887776972029e-01	-8.1558199642348128e-01	-8.5564437207426591e-01	-5.0615964891177245e-01	-4.2918616715429930e-01	-3.0670636199129137e-01	-1.3214656014961013e-01	-4.0896401495665974e-01	-6.5794806808733808e-01	-3.6906122476711672e-01	-5.1855364902667389e-01	-7.6796485034131967e-01	-2.9131052353093412e-01	-7.1538466156334801e-01	3.8160901200619719e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.3333078304046119e-01	-6.9465772961365346e-01	-8.2114652608385730e-01	-8.6127149691613492e-01	-5.1096590436412204e-01	-4.3305655851780261e-01	-3.0980951838655091e-01	-1.3608835403677719e-01	-4.1366413804173779e-01	-6.6322958335775595e-01	-3.7205781702610136e-01	-5.2187767493343251e-01	-7.7263127934627585e-01	-2.9572226683657199e-01	-7.1988782204420920e-01	3.8068427537922722e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.3688674138788108e-01	-7.0017366933892589e-01	-8.2671721111156604e-01	-8.6690124181068995e-01	-5.1580450456353877e-01	-4.3694016144372932e-01	-3.1294298778939938e-01	-1.4008499965770954e-01	-4.1840762444278939e-01	-6.6853169943521251e-01	-3.7507099066453420e-01	-5.2522423041830923e-01	-7.7729587023197277e-01	-3.0017839746787067e-01	-7.2440720529329139e-01	3.7976628499316325e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.4047170805920499e-01	-7.0570542688873750e-01	-8.3229260591731979e-01	-8.7253213148053588e-01	-5.2067475364589266e-01	-4.4083603256509990e-01	-3.1610654902831403e-01	-1.4413617412120833e-01	-4.2319387996036406e-01	-6.7385333486085575e-01	-3.7810031807648886e-01	-5.2859326523655947e-01	-7.8195745348764767e-01	-3.0467840539929913e-01	-7.2894221228301037e-01	3.7885505332743361e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-4.4408551537962110e-01	-7.1125168273117001e-01	-8.3787121614023063e-01	-8.7816264449604298e-01	-5.2557591237235479e-01	-4.4474319272794305e-01	-3.1929994864822397e-01	-1.4824150276485293e-01	-4.2802225521973375e-01	-6.7919336005258235e-01	-3.8114534810207401e-01	-5.3198471897489674e-01	-7.8661482531115945e-01	-3.0922173347572146e-01	-7.3349221631377548e-01	3.7795059229997974e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-4.4772797356520666e-01	-7.1681106726009647e-01	-8.4345149819039678e-01	-8.8379121288558793e-01	-5.3050719710774896e-01	-4.4866062664930523e-01	-3.2252289973828657e-01	-1.5240055756819046e-01	-4.3289204402711268e-01	-6.8455059644254235e-01	-3.8420560552572780e-01	-5.3539852068766114e-01	-7.9126674725239166e-01	-3.1380777610602645e-01	-7.3805656235271744e-01	3.7705291326246093e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-4.5139886998180639e-01	-7.2238216024490831e-01	-8.4903185884658072e-01	-8.8941622179562230e-01	-5.3546777881827934e-01	-4.5258728261428971e-01	-3.2577508076167372e-01	-1.5661285558366184e-01	-4.3780248174593472e-01	-6.8992381564852112e-01	-3.8728059058752984e-01	-5.3883458852744559e-01	-7.9591194588826042e-01	-3.1843587797189649e-01	-7.4263456637771486e-01	3.7616202699587955e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.5509796840164385e-01	-7.2796349033295271e-01	-8.5461065491306010e-01	-8.9503600920425308e-01	-5.4045678209197501e-01	-4.5652207221486757e-01	-3.2905613439055176e-01	-1.6087785739005447e-01	-4.4275274369856304e-01	-6.9531173868314211e-01	-3.9036977850930471e-01	-5.4229282937054335e-01	-8.0054911253214145e-01	-3.2310533275558051e-01	-7.4722551472847942e-01	3.7527794370664713e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.5882500825909506e-01	-7.3355353460872263e-01	-8.6018619293987120e-01	-9.0064886569214153e-01	-5.4547328418535945e-01	-4.6046387013323958e-01	-3.3236566634962839e-01	-1.6519496557351895e-01	-4.4774194359907821e-01	-7.0071303520497319e-01	-3.9347261903736874e-01	-5.4577313843757957e-01	-8.0517690298062028e-01	-3.2781538189075660e-01	-7.5182866346653099e-01	3.7440067302310833e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.6257970390715425e-01	-7.3915071821387746e-01	-8.6575672901071876e-01	-9.0625303427458614e-01	-5.5051631409997948e-01	-4.6441151397258534e-01	-3.3570324427183396e-01	-1.6956352324142443e-01	-4.5276913202307723e-01	-7.0612632281579124e-01	-3.9658853600383503e-01	-5.4927539890974264e-01	-8.0979393730057836e-01	-3.3256521334075245e-01	-7.5644323774601563e-01	3.7353022399254145e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.6636174387620705e-01	-7.4475341403230844e-01	-8.7132046860291867e-01	-9.1184671029877185e-01	-5.5558485169260674e-01	-4.6836380413806705e-01	-3.3906839656989268e-01	-1.7398281257455556e-01	-4.5783329492067937e-01	-7.1155016640838664e-01	-3.9971692690845045e-01	-5.5279948154107994e-01	-8.1439879965971873e-01	-3.3735396040861038e-01	-7.6106843119742951e-01	3.7266660507865286e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.7017079013681828e-01	-7.5035994244447435e-01	-8.7687556652377341e-01	-9.1742804141021583e-01	-5.6067782682304879e-01	-4.7231950377098519e-01	-3.4246061132773592e-01	-1.7845205342338416e-01	-4.6293335217919818e-01	-7.1698307756943869e-01	-4.0285716252300435e-01	-5.5634524426734011e-01	-8.1899003820372107e-01	-3.4218070058367706e-01	-7.6570340532639913e-01	3.7180982415958432e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.7400647736834939e-01	-7.5596857115533378e-01	-8.8242012692785454e-01	-9.2299512759250157e-01	-5.6579411854366868e-01	-4.7627733873901201e-01	-3.4587933521589109e-01	-1.8297040195436831e-01	-4.6806815624219950e-01	-7.2242351404213312e-01	-4.0600858652040905e-01	-5.5991253181191403e-01	-8.2356616498330892e-01	-3.4704445442958343e-01	-7.7034728892980642e-01	3.7095988852645010e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.7786841223530185e-01	-7.6157751510021499e-01	-8.8795220341967895e-01	-9.2854602128446462e-01	-5.7093255433482415e-01	-4.8023599768542341e-01	-3.4932397243515489e-01	-1.8753694935243154e-01	-4.7323649079190439e-01	-7.2786987925329261e-01	-4.0917051513059055e-01	-5.6350117528944332e-01	-8.2812565593457887e-01	-3.5194418451868320e-01	-7.7499917753162206e-01	3.7011680488242105e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.8175617267337661e-01	-7.6718493643301400e-01	-8.9346979924628767e-01	-9.3407872757899824e-01	-5.7609190939059973e-01	-4.8419413214027374e-01	-3.5279388369304732e-01	-1.9215072058598323e-01	-4.7843706950212778e-01	-7.3332052190992503e-01	-4.1234223682539112e-01	-5.6711099180773072e-01	-8.3266695091601384e-01	-3.5687879441819070e-01	-7.7965813284094010e-01	3.6928057934237364e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.8566930718735085e-01	-7.7278894460111025e-01	-8.9897086758421962e-01	-9.3959120450769151e-01	-5.8127090595928732e-01	-4.8815035669641887e-01	-3.5628838521769568e-01	-1.9681067324101531e-01	-4.8366853486916001e-01	-7.3877373567018256e-01	-4.1552301203472042e-01	-5.7074178406861786e-01	-8.3718845380564688e-01	-3.6184712773342659e-01	-7.8432318223479791e-01	3.6845121743312004e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-4.8960733416291996e-01	-7.7838759651138634e-01	-9.0445331192538048e-01	-9.4508136341551685e-01	-5.8646821274322236e-01	-4.9210324925329985e-01	-3.5980674781396282e-01	-2.0151569643098044e-01	-4.8892945712819974e-01	-7.4422775889380843e-01	-4.1871207289622631e-01	-5.7439333996855158e-01	-8.4168853266191623e-01	-3.6684796721375584e-01	-7.8899331826846431e-01	3.6762872409423579e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-4.9356974119480923e-01	-7.8397889679174215e-01	-9.0991498656622816e-01	-9.5054706942975575e-01	-5.9168244436264572e-01	-4.9605135133133238e-01	-3.6334819596677398e-01	-2.0626460978930433e-01	-4.9421833326310943e-01	-7.4968077447723025e-01	-4.2190862304079685e-01	-5.7806543219959738e-01	-8.4616551995174416e-01	-3.7188003392693375e-01	-7.9366749821599281e-01	3.6681310367950064e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-4.9755598443346971e-01	-7.8956079815241176e-01	-9.1535369720465454e-01	-9.5598614202733601e-01	-5.9691216088838550e-01	-4.9999316845972502e-01	-3.6691190699674398e-01	-2.1105616255151616e-01	-4.9953358611744098e-01	-7.5513090977849551e-01	-4.2511183741620961e-01	-5.8175781785171865e-01	-8.5061771284943943e-01	-3.7694198650772542e-01	-7.9834464364391500e-01	3.6600435995896823e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-5.0156548795281253e-01	-7.9513120185136610e-01	-9.2076720164884973e-01	-9.6139635570469850e-01	-6.0215586744819838e-01	-5.0392717064046133e-01	-3.7049701027329907e-01	-2.1588903273408092e-01	-5.0487356361478375e-01	-7.6057623663728946e-01	-4.2832086215128529e-01	-5.8547023801716447e-01	-8.5504337360997795e-01	-3.8203242048677366e-01	-8.0302364002103099e-01	3.6520249612167981e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-5.0559764314148370e-01	-8.0068795826798578e-01	-9.2615321064232248e-01	-9.6677544075424704e-01	-6.0741201391169120e-01	-5.0785179289111759e-01	-3.7410258649062189e-01	-2.2076182641710299e-01	-5.1023653809660252e-01	-7.6601477149529329e-01	-4.3153481446287706e-01	-5.8920241739789114e-01	-8.5944073002025501e-01	-3.8714986770579407e-01	-8.0770333636737501e-01	3.6440751477903461e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-5.0965180812026578e-01	-8.0622886758908330e-01	-9.3150938880910938e-01	-9.7212108415131360e-01	-6.1267899465877773e-01	-5.1176543586907608e-01	-3.7772766701180849e-01	-2.2567307713812154e-01	-5.1562070578579045e-01	-7.7144447562211860e-01	-4.3475278260805977e-01	-5.9295406391695227e-01	-8.6380797593183001e-01	-3.9229279582525872e-01	-8.1238254494545625e-01	3.6361941796883213e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-5.1372730718824888e-01	-8.1175168061122482e-01	-9.3683335572304127e-01	-9.7743093055549035e-01	-6.1795514843664223e-01	-5.1566646657959414e-01	-3.8137123328670103e-01	-2.3062124540423989e-01	-5.2102418638420378e-01	-7.7686325545203205e-01	-4.3797382588383837e-01	-5.9672486833486005e-01	-8.6814327187866447e-01	-3.9745960793078050e-01	-8.1706004099698781e-01	3.6283820715999764e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-5.1782343030049038e-01	-8.1725409966315421e-01	-9.4212268710475111e-01	-9.8270258343000716e-01	-6.2323875831021414e-01	-5.1955321917004538e-01	-3.8503221634890866e-01	-2.3560471832982186e-01	-5.2644502281243477e-01	-7.8226896303662419e-01	-4.4119697467669294e-01	-6.0051450387196614e-01	-8.7244474578327691e-01	-4.0264864224445684e-01	-8.2173456252835608e-01	3.6206388325800356e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-5.2193943257992803e-01	-8.2273377965192140e-01	-9.4737491614986713e-01	-9.8793360628266291e-01	-6.2852805171110804e-01	-5.2342399581250731e-01	-3.8870949639753727e-01	-2.4062180940694713e-01	-5.3188118110003091e-01	-7.8765939661849904e-01	-4.4442123056423821e-01	-6.0432262583794027e-01	-8.7671049375464516e-01	-4.0785817194742086e-01	-8.2640481014813982e-01	3.6129644661099665e+00
