# Parameters
$ K = 2
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-3.5780866702140013e-01	-6.1242635753295538e-01	-7.6099723404646991e-01	-4.2995410873452089e-01	-7.5060083389962717e-01	-4.5581183382125467e-01	-3.6690312063442265e-01	-4.8097553679732219e-01	-1.9730004068857349e-01	-1.2303854726388809e-01	-1.1921674153507275e-01	-1.1145242661364643e-01	-1.9643124810818730e-01	-9.4256966950509113e-02	-1.5034351905394022e-01	-9.1802589559815101e-02	-2.5310528909126062e-01	-2.1205934367051799e-01	-8.4654831600588260e-02	-8.6476628639467576e-02	-2.7460474130800111e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.5803732647365866e-01	-6.1268382147200229e-01	-7.6361382122705324e-01	-4.2921487203282471e-01	-7.4939155980867878e-01	-4.5460599947668412e-01	-3.6758449112111113e-01	-4.8037717999872726e-01	-1.9622878096921323e-01	-1.2365387313741480e-01	-1.1981258610789594e-01	-1.1200992946876152e-01	-1.9740824179738112e-01	-9.4728184709715529e-02	-1.5109048908358180e-01	-9.2260241566629125e-02	-2.5436438934215444e-01	-2.1311256762130903e-01	-8.5078102938921291e-02	-8.6907257426662041e-02	-2.7597698759859413e-01	2.9925316294468369e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.5825609195874158e-01	-6.1289994955222715e-01	-7.6621627995288089e-01	-4.2843859885362334e-01	-7.4801446465861365e-01	-4.5332759726718369e-01	-3.6826361740725377e-01	-4.7973344761537418e-01	-1.9514076433708255e-01	-1.2426945311156053e-01	-1.2040793500898539e-01	-1.1256790442654584e-01	-1.9837478594311533e-01	-9.5199254982481246e-02	-1.5182785434979651e-01	-9.2715115693403405e-02	-2.5561047486061705e-01	-2.1415146402628982e-01	-8.5501363715330375e-02	-8.7334309126621129e-02	-2.7734760963283522e-01	2.9851271584611081e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.5846510992525232e-01	-6.1307494885455427e-01	-7.6880432936760312e-01	-4.2762586207210290e-01	-7.4646923536097542e-01	-4.5197716227481638e-01	-3.6894065723387515e-01	-4.7904494527510122e-01	-1.9403664031228365e-01	-1.2488526940314422e-01	-1.2100276293533668e-01	-1.1312633780221287e-01	-1.9933070079210866e-01	-9.5670158167929190e-02	-1.5255545626073050e-01	-9.3167128095272250e-02	-2.5684331104061148e-01	-2.1517576772934802e-01	-8.5924606824311425e-02	-8.7757681311050981e-02	-2.7871650477928611e-01	2.9777875557346416e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.5866452830863443e-01	-6.1320904736136472e-01	-7.7137768623064873e-01	-4.2677725817854123e-01	-7.4475573047732957e-01	-4.5055528828137564e-01	-3.6961576679450203e-01	-4.7831230733475549e-01	-1.9291706799632780e-01	-1.2550130483740035e-01	-1.2159704563887094e-01	-1.1368521631733564e-01	-2.0027581587656443e-01	-9.6140875171788320e-02	-1.5327314410600859e-01	-9.3616195128885110e-02	-2.5806267527678689e-01	-2.1618522415521918e-01	-8.6347825472404230e-02	-8.8177271719817693e-02	-2.8008357236846088e-01	2.9705138000983657e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.5885449622456916e-01	-6.1330249306118334e-01	-7.7393606466475107e-01	-4.2589340589814323e-01	-7.4287398230488622e-01	-4.4906262665451946e-01	-3.7028910038250079e-01	-4.7753619507811956e-01	-1.9178271498220098e-01	-1.2611754280970427e-01	-1.2219075990888151e-01	-1.1424452705955487e-01	-2.0120997008163760e-01	-9.6611387366379531e-02	-1.5398077512674632e-01	-9.4062233348603794e-02	-2.5926835708469770e-01	-2.1717958940456381e-01	-8.6771013100219174e-02	-8.8592978243581658e-02	-2.8144871362747736e-01	2.9633068803854754e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.5903516366478866e-01	-6.1335555300020461e-01	-7.7647917590536719e-01	-4.2497494474282793e-01	-7.4082419858737203e-01	-4.4749988510213778e-01	-3.7096081004422737e-01	-4.7671729482422154e-01	-1.9063425625065153e-01	-1.2673396724381936e-01	-1.2278388355113422e-01	-1.1480425743914782e-01	-2.0213301168083522e-01	-9.7081676547021573e-02	-1.5467821455972755e-01	-9.4505159500376051e-02	-2.6046015818142143e-01	-2.1815863031107291e-01	-8.7194163299655542e-02	-8.9004698902504176e-02	-2.8281183160400053e-01	2.9561677952839163e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.5920668119623850e-01	-6.1336851228379352e-01	-7.7900672805319904e-01	-4.2402253349956576e-01	-7.3860676384156931e-01	-4.4586782629942312e-01	-3.7163104523908769e-01	-4.7585631595253403e-01	-1.8947237305618547e-01	-1.2735056254673419e-01	-1.2337639536366633e-01	-1.1536439514252411e-01	-2.0304479833885367e-01	-9.7551724884934840e-02	-1.5536533565533586e-01	-9.4944890513332630e-02	-2.6163789252595199e-01	-2.1912212446001089e-01	-8.7617269726420477e-02	-8.9412331821104432e-02	-2.8417283107969254e-01	2.9490975531780408e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.5936919966454978e-01	-6.1334167303145304e-01	-7.8151842583095743e-01	-4.2303684866010471e-01	-7.3622224029144911e-01	-4.4416726639374488e-01	-3.7229995250757281e-01	-4.7495398885206214e-01	-1.8829775180624175e-01	-1.2796731356017207e-01	-1.2396827510934109e-01	-1.1592492808272907e-01	-2.0394519708150660e-01	-9.8021514876736424e-02	-1.5604201966895570e-01	-9.5381343489169476e-02	-2.6280138631892591e-01	-2.2006986016778762e-01	-8.8040326007973263e-02	-8.9815775199363110e-02	-2.8553161847343023e-01	2.9420971719792277e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.5952286990267673e-01	-6.1327535328894256e-01	-7.8401397034552467e-01	-4.2201858279738091e-01	-7.3367136840334912e-01	-4.4239907339299583e-01	-3.7296767514825546e-01	-4.7401106280180283e-01	-1.8711108293702139e-01	-1.2858420550886804e-01	-1.2455950348522761e-01	-1.1648584434704537e-01	-2.0483408423255123e-01	-9.8491029290631929e-02	-1.5670815582567643e-01	-9.5814435689386648e-02	-2.6395047796144294e-01	-2.2100163642233348e-01	-8.8463325647043303e-02	-9.0214927280192689e-02	-2.8688810173461177e-01	2.9351676789453065e+00
