# Parameters
$ K = 2
$ N = 12
$ M = 29
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	E
0	1.0000000000000000e+00	0	-2.9911904882931017e-01	-8.0688548497417867e-01	-8.0118224458886356e-01	-1.9588861352761628e+00	-4.2816071978490611e-01	-4.9220989339811000e-01	-4.0778328741060405e-01	-8.4435936213908347e-01	-7.4854357632420732e-01	-2.7026914346587955e-01	-3.8133887930307625e-01	-7.8070142187778035e-01	-2.3498969709729919e-01	-1.4180909769526320e-01	-1.4664009127787953e-01	-4.2731512489945805e-02	1.0380836031489636e-01	-1.3316052523302871e-01	6.1972908849057082e-02	9.4285536361664049e-02	-1.1474577127757479e-01	-6.5177221844456235e-02	2.3599825685963721e-01	-3.3041593146208977e-02	1.2537576147516730e-01	2.5682719203912008e-01	-2.0369480494121239e-02	-3.9149237094260284e-02	5.4062516193645944e-02	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.9832731325707873e-01	-8.1028743888193477e-01	-8.0603554767135488e-01	-1.9678917668310285e+00	-4.2815732898759523e-01	-4.9310080713420013e-01	-4.1401568901423919e-01	-8.4930223500299751e-01	-7.5191010915147949e-01	-2.7267359547481990e-01	-3.8343784516435692e-01	-7.8500870281493673e-01	-2.3616454323063391e-01	-1.4251602317651862e-01	-1.4737120699070511e-01	-4.2944973915125161e-02	1.0432684664618549e-01	-1.3382435368455214e-01	6.2280908459139910e-02	9.4757240064623147e-02	-1.1531769803788425e-01	-6.5503628991744334e-02	2.3717261251629562e-01	-3.3202895947302920e-02	1.2600131390939492e-01	2.5810471833223725e-01	-2.0471134262775217e-02	-3.9340192506319691e-02	5.4331204532199286e-02	3.4554873904885093e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.9749520545950092e-01	-8.1365312692912584e-01	-8.1086341845228649e-01	-1.9765684465458204e+00	-4.2810548408422305e-01	-4.9395178890122665e-01	-4.2025583276851963e-01	-8.5420440234325190e-01	-7.5525596969982922e-01	-2.7509107377340419e-01	-3.8555000706064513e-01	-7.8932438989389075e-01	-2.3733912611969249e-01	-1.4321857854495698e-01	-1.4809801882824378e-01	-4.3158030202518315e-02	1.0484415233879371e-01	-1.3448410813391062e-01	6.2585072554715737e-02	9.5229472526837750e-02	-1.1588585987732035e-01	-6.5831061286173068e-02	2.3833527607636762e-01	-3.3356223805517851e-02	1.2662405789709799e-01	2.5936855827924216e-01	-2.0572382120542833e-02	-3.9521364466144890e-02	5.4596543940671309e-02	3.4469656993856095e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.9662282632434328e-01	-8.1698131990578093e-01	-8.1566375958944837e-01	-1.9849065204112857e+00	-4.2800490244731093e-01	-4.9476235159380910e-01	-4.2649973646082007e-01	-8.5906338888167788e-01	-7.5858025183005084e-01	-2.7752121878133124e-01	-3.8767525888683874e-01	-7.9364787045015950e-01	-2.3851335901140880e-01	-1.4391656776633327e-01	-1.4882032393113981e-01	-4.3370662323544841e-02	1.0536017184421743e-01	-1.3513959941920262e-01	6.2885241583399309e-02	9.5702198853788917e-02	-1.1645001215748170e-01	-6.6159492598181990e-02	2.3948560947282330e-01	-3.3501333049490968e-02	1.2724375603004826e-01	2.6061800509709504e-01	-2.0673195710013584e-02	-3.9692454145900072e-02	5.4858382345275465e-02	3.4385372538492169e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.9571030499652240e-01	-8.2027078146775678e-01	-8.2043442373864517e-01	-1.9928966006295465e+00	-4.2785532615000704e-01	-4.9553203278564462e-01	-4.3274329199984896e-01	-8.6387667525026257e-01	-7.6188203964661627e-01	-2.7996365674777407e-01	-3.8981347626410412e-01	-7.9797851309937606e-01	-2.3968715660284468e-01	-1.4460979369705590e-01	-1.4953791779091380e-01	-4.3582851608630499e-02	1.0587479830679689e-01	-1.3579063756465209e-01	6.3181254636200307e-02	9.6175384209614995e-02	-1.1700990561801251e-01	-6.6488895803652026e-02	2.4062296599059121e-01	-3.3637984788957784e-02	1.2786016585796769e-01	2.6185234418477449e-01	-2.0773546151808948e-02	-3.9853168649284530e-02	5.5116565871624015e-02	3.4302027655622256e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.9475779910953614e-01	-8.2352026865978512e-01	-8.2517321378194464e-01	-2.0005295910106322e+00	-4.2765652239709673e-01	-4.9626039585997145e-01	-4.3898226827448084e-01	-8.6864169896627152e-01	-7.6516040771498717e-01	-2.8241799971551346e-01	-3.9196451582730635e-01	-8.0231566757827655e-01	-2.4086043508916885e-01	-1.4529805817731381e-01	-1.5025059431870560e-01	-4.3794579750856287e-02	1.0638792360048467e-01	-1.3643703190358025e-01	6.3472949562420555e-02	9.6648993839959146e-02	-1.1756528652224905e-01	-6.6819242767900480e-02	2.4174669083612224e-01	-3.3765945475844605e-02	1.2847304003117158e-01	2.6307085383358941e-01	-2.0873404046803649e-02	-4.0003221709042101e-02	5.5370938942572848e-02	3.4219629456675058e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.9376549497812865e-01	-8.2672853245814693e-01	-8.2987788317991196e-01	-2.0077967120582634e+00	-4.2740828392604596e-01	-4.9694703111713151e-01	-4.4521231444735332e-01	-8.7335585554830886e-01	-7.6841442129436077e-01	-2.8488384550134371e-01	-3.9412821452947011e-01	-8.0665866460095459e-01	-2.4203311220765417e-01	-1.4598116212659298e-01	-1.5095814591595688e-01	-4.4005828807991108e-02	1.0689943836782231e-01	-1.3707859120450677e-01	6.3760163091206051e-02	9.7122993094274912e-02	-1.1811589682034455e-01	-6.7150504330200533e-02	2.4285612175308383e-01	-3.3884987463123101e-02	1.2908212646216610e-01	2.6427280598715014e-01	-2.0972739478919970e-02	-4.0142334382296918e-02	5.5621344382648936e-02	3.4138185045606524e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.9273360775099944e-01	-8.2989431833366289e-01	-8.3454613645672049e-01	-2.0146895256237651e+00	-4.2711042937705729e-01	-4.9759155685475043e-01	-4.5142896369300045e-01	-8.7801649978114915e-01	-7.7164313658644612e-01	-2.8736077769312662e-01	-3.9630438896678938e-01	-8.1100681573142397e-01	-2.4320510727752417e-01	-1.4665890564154527e-01	-1.5166036354703022e-01	-4.4216581202838480e-02	1.0740923206115759e-01	-1.3771512380026663e-01	6.4042730959848401e-02	9.7597347447506116e-02	-1.1866147433033110e-01	-6.7482650288878357e-02	2.4395058968491998e-01	-3.3994889559054234e-02	1.2968716850671139e-01	2.6545746705147688e-01	-2.1071522018515219e-02	-4.0270235740805779e-02	5.5867623529141271e-02	3.4057701516782890e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.9166238152243895e-01	-8.3301636683574054e-01	-8.3917562982715377e-01	-2.0211999590057252e+00	-4.2676280363115326e-01	-4.9819362041591242e-01	-4.5762763738888679e-01	-8.8262094713714589e-01	-7.7484560100091171e-01	-2.8984836566385558e-01	-3.9849283472782931e-01	-8.1535941327347006e-01	-2.4437634123549459e-01	-1.4733108809618642e-01	-1.5235703681376578e-01	-4.4426819721829110e-02	1.0791719298613235e-01	-1.3834643772002361e-01	6.4320488048918392e-02	9.8072022521056706e-02	-1.1920175293751711e-01	-6.7815649387038449e-02	2.4502941948484494e-01	-3.4095437574412565e-02	1.3028790516479472e-01	2.6662409875551590e-01	-2.1169720726381749e-02	-4.0386663553163088e-02	5.6109616349918345e-02	3.3978185952819753e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.9055208940183080e-01	-8.3609341419829253e-01	-8.4376397197446940e-01	-2.0273203283727033e+00	-4.2636527811541192e-01	-4.9875289920057647e-01	-4.6380364976612753e-01	-8.8716647536188853e-01	-7.7802085343811578e-01	-2.9234616460298918e-01	-4.0069332577063954e-01	-8.1971573017886790e-01	-2.4554673666686183e-01	-1.4799750824438163e-01	-1.5304795403197158e-01	-4.4636527511797114e-02	1.0842320834746816e-01	-1.3897234082405355e-01	6.4593268524292730e-02	9.8546984102967528e-02	-1.1973646281255747e-01	-6.8149469298970922e-02	2.4609193067365803e-01	-3.4186424860256269e-02	1.3088407130189414e-01	2.6777195906214435e-01	-2.1267304158378131e-02	-4.0491364955962873e-02	5.6347161568016293e-02	3.3899645422377795e+00
